arm,mode,example_id,correct40,correct50,rank40,rank50,margin40,margin50,margin40_minus50,choice40,choice50,label
continuous_muon,parallel,parallel_ex000024_eng_latn,False,False,4,4,3.5288686116536456,3.429815038045248,0.09905357360839773,3,3,0
continuous_muon,parallel,parallel_ex000025_eng_latn,True,True,1,1,0.0,0.0,0.0,1,1,1
continuous_muon,parallel,parallel_ex000026_eng_latn,False,False,4,4,3.4235782623291016,4.243240674336752,-0.8196624120076503,2,2,1
continuous_muon,parallel,parallel_ex000027_eng_latn,False,False,3,3,1.5547480583190918,0.9854366302490236,0.5693114280700682,0,0,1
continuous_muon,parallel,parallel_ex000028_eng_latn,False,False,2,2,0.30024147033691406,0.5736212730407715,-0.2733798027038574,1,1,0
continuous_muon,parallel,parallel_ex000029_eng_latn,False,False,4,4,6.823850154876709,6.9196531772613525,-0.09580302238464355,2,2,0
continuous_muon,parallel,parallel_ex000030_eng_latn,False,False,2,2,0.719955253601074,0.6927246093749999,0.02723064422607413,0,0,3
continuous_muon,parallel,parallel_ex000031_eng_latn,False,False,2,2,0.015071678161621138,0.42941446304321296,-0.4143427848815918,1,1,3
continuous_muon,parallel,parallel_ex000032_eng_latn,True,True,1,1,0.0,0.0,0.0,3,3,3
continuous_muon,parallel,parallel_ex000033_eng_latn,False,False,4,4,6.2140679359436035,4.2998223304748535,1.91424560546875,1,1,2
continuous_muon,parallel,parallel_ex000034_eng_latn,False,False,4,4,2.030622720718384,1.4180526733398438,0.61257004737854,1,0,3
continuous_muon,parallel,parallel_ex000035_eng_latn,False,False,2,3,1.960594654083252,0.6705472469329834,1.2900474071502686,1,1,2
continuous_muon,parallel,parallel_ex000036_eng_latn,False,False,2,2,0.09683704376220703,0.9696396191914878,-0.8728025754292807,3,3,1
continuous_muon,parallel,parallel_ex000037_eng_latn,False,False,2,4,1.644719123840332,1.9483051300048828,-0.3035860061645508,1,1,3
continuous_muon,parallel,parallel_ex000038_eng_latn,False,True,2,1,0.7738094329833984,0.0,0.7738094329833984,2,0,0
continuous_muon,parallel,parallel_ex000039_eng_latn,False,False,3,2,0.3772514343261726,0.13932495117187482,0.23792648315429776,2,2,3
continuous_muon,parallel,parallel_ex000040_eng_latn,True,False,1,2,0.0,0.6639448801676431,-0.6639448801676431,2,3,2
continuous_muon,parallel,parallel_ex000041_eng_latn,False,False,3,4,2.483464527130127,2.539210748672485,-0.055746221542357866,3,3,0
continuous_muon,parallel,parallel_ex000042_eng_latn,False,False,4,3,2.6373722076416013,2.5001498222351075,0.13722238540649379,1,1,3
continuous_muon,parallel,parallel_ex000043_eng_latn,False,False,4,3,0.725634256998698,0.9255075057347617,-0.1998732487360637,2,2,1
continuous_muon,parallel,parallel_ex000044_eng_latn,False,False,3,4,3.220038350423177,4.652886168162029,-1.432847817738852,0,0,2
continuous_muon,parallel,parallel_ex000045_eng_latn,False,True,2,1,0.23085112798781626,0.0,0.23085112798781626,3,1,1
continuous_muon,parallel,parallel_ex000046_eng_latn,False,False,3,2,0.858128865559896,0.6625822385152182,0.19554662704467773,3,3,0
continuous_muon,parallel,parallel_ex000047_eng_latn,False,False,2,3,0.060916709899902166,0.3385358598497177,-0.2776191499498155,0,3,1
continuous_muon,parallel,parallel_ex000048_eng_latn,False,False,2,3,1.5945855776468914,1.7459561030069988,-0.15137052536010742,3,3,2
continuous_muon,parallel,parallel_ex000049_eng_latn,False,False,4,4,2.451561628069196,1.9667744227818083,0.48478720528738783,2,2,0
continuous_muon,parallel,parallel_ex000050_eng_latn,False,False,3,2,1.6188834508260093,0.20987110137939435,1.409012349446615,0,3,1
continuous_muon,parallel,parallel_ex000051_eng_latn,True,True,1,1,0.0,0.0,0.0,0,0,0
continuous_muon,parallel,parallel_ex000053_eng_latn,True,True,1,1,0.0,0.0,0.0,3,3,3
continuous_muon,parallel,parallel_ex000054_eng_latn,False,False,2,2,0.40012498335404834,0.532183213667436,-0.1320582303133877,2,2,0
continuous_muon,parallel,parallel_ex000055_eng_latn,False,False,2,3,0.5453789234161377,0.4660788232629949,0.07930010015314282,2,2,0
continuous_muon,parallel,parallel_ex000056_eng_latn,False,False,4,4,0.8552597363789877,0.9005599816640218,-0.04530024528503418,2,3,1
continuous_muon,parallel,parallel_ex000057_eng_latn,False,False,4,4,1.5342808733082784,1.7321051780623624,-0.19782430475408397,3,3,1
continuous_muon,parallel,parallel_ex000058_eng_latn,True,True,1,1,0.0,0.0,0.0,1,1,1
continuous_muon,parallel,parallel_ex000059_eng_latn,False,False,4,4,2.0725603103637695,2.247708320617676,-0.17514801025390625,3,3,2
continuous_muon,parallel,parallel_ex000061_eng_latn,False,False,4,4,4.394000802721296,3.1177760532924106,1.2762247494288852,1,1,0
continuous_muon,parallel,parallel_ex000062_eng_latn,False,False,3,3,0.48583094278971384,1.462864557902018,-0.9770336151123042,1,1,0
continuous_muon,parallel,parallel_ex000063_eng_latn,False,False,3,2,1.4116764068603516,1.761269887288412,-0.3495934804280605,1,1,2
continuous_muon,parallel,parallel_ex000064_eng_latn,False,False,3,3,1.4420623779296875,1.3219260215759276,0.12013635635375985,2,3,1
continuous_muon,parallel,parallel_ex000065_eng_latn,False,False,2,2,0.05807133724814939,0.01972600033408689,0.0383453369140625,3,2,1
continuous_muon,parallel,parallel_ex000066_eng_latn,True,True,1,1,0.0,0.0,0.0,2,2,2
continuous_muon,parallel,parallel_ex000067_eng_latn,False,False,4,3,1.0024541219075518,0.4603441556294756,0.5421099662780762,0,0,1
continuous_muon,parallel,parallel_ex000068_eng_latn,False,False,2,2,0.2689241681780139,0.13148525782993836,0.13743891034807554,3,2,1
continuous_muon,parallel,parallel_ex000069_eng_latn,False,False,2,2,0.11173089345296194,1.0414158503214521,-0.9296849568684902,0,0,3
continuous_muon,parallel,parallel_ex000070_eng_latn,False,False,3,4,2.0589738782945566,2.5511308607164316,-0.492156982421875,2,2,1
continuous_muon,parallel,parallel_ex000071_eng_latn,False,True,4,1,0.18818061372153783,0.0,0.18818061372153783,2,3,3
continuous_muon,parallel,parallel_ex000072_eng_latn,False,False,3,3,0.15271429582075646,0.41168585690585047,-0.258971561085094,0,0,1
continuous_muon,parallel,parallel_ex000073_eng_latn,False,False,3,4,0.661354609898158,0.9055306570870538,-0.24417604718889585,1,3,2
continuous_muon,parallel,parallel_ex000074_eng_latn,True,True,1,1,0.0,0.0,0.0,2,2,2
continuous_muon,parallel,parallel_ex000075_eng_latn,False,False,3,2,0.3897036597842263,0.04418182373046875,0.3455218360537575,0,2,3
continuous_muon,parallel,parallel_ex000076_eng_latn,True,False,1,3,0.0,0.7973232269287109,-0.7973232269287109,0,3,0
continuous_muon,parallel,parallel_ex000077_eng_latn,True,False,1,2,0.0,0.1424388885498047,-0.1424388885498047,2,3,2
continuous_muon,parallel,parallel_ex000078_eng_latn,False,False,3,3,0.8573217391967773,1.2227209409077964,-0.36539920171101903,3,0,2
continuous_muon,parallel,parallel_ex000079_eng_latn,False,False,4,3,1.360803604125977,1.606115976969401,-0.2453123728434239,1,1,3
continuous_muon,parallel,parallel_ex000080_eng_latn,False,False,3,2,2.2208675997597833,1.0763540778841292,1.1445135218756541,0,0,2
continuous_muon,parallel,parallel_ex000081_eng_latn,True,True,1,1,0.0,0.0,0.0,0,0,0
continuous_muon,parallel,parallel_ex000082_eng_latn,False,False,4,4,0.5923800468444824,1.272446870803833,-0.6800668239593506,3,3,0
continuous_muon,parallel,parallel_ex000083_eng_latn,False,False,3,3,0.7197960359709603,0.6136107070105417,0.10618532896041866,2,0,1
continuous_muon,parallel,parallel_ex000084_eng_latn,True,False,1,2,0.0,1.6071510314941406,-1.6071510314941406,1,3,1
continuous_muon,parallel,parallel_ex000085_eng_latn,False,False,3,2,0.7870699778324419,1.0264693027784841,-0.2393993249460422,1,1,2
continuous_muon,parallel,parallel_ex000086_eng_latn,True,True,1,1,0.0,0.0,0.0,1,1,1
continuous_muon,parallel,parallel_ex000087_eng_latn,False,True,2,1,0.15252447128295898,0.0,0.15252447128295898,0,3,3
continuous_muon,parallel,parallel_ex000088_eng_latn,True,False,1,2,0.0,0.0014293895048256289,-0.0014293895048256289,3,2,3
continuous_muon,parallel,parallel_ex000089_eng_latn,False,False,3,3,0.5464165823800227,0.6744097573416576,-0.12799317496163498,0,0,1
continuous_muon,parallel,parallel_ex000090_eng_latn,False,False,4,3,0.5919301986694334,0.19307422637939453,0.3988559722900389,2,2,0
continuous_muon,parallel,parallel_ex000091_eng_latn,False,False,4,3,1.1784273783365888,0.5464153289794917,0.6320120493570971,1,0,2
continuous_muon,parallel,parallel_ex000092_eng_latn,False,False,3,3,1.8054659101698134,1.3976257112291124,0.407840198940701,3,0,1
continuous_muon,parallel,parallel_ex000093_eng_latn,False,False,4,3,1.0470555623372402,0.24277496337890625,0.8042805989583339,3,1,2
continuous_muon,parallel,parallel_ex000094_eng_latn,True,True,1,1,0.0,0.0,0.0,0,0,0
continuous_muon,parallel,parallel_ex000095_eng_latn,False,False,4,3,5.608267108599345,5.345234900712967,0.26303220788637827,0,0,2
continuous_muon,parallel,parallel_ex000096_eng_latn,False,False,4,4,3.0190900007883705,3.058828046586778,-0.03973804579840756,1,1,3
continuous_muon,parallel,parallel_ex000097_eng_latn,False,True,3,1,0.19649040699005127,0.0,0.19649040699005127,0,2,2
continuous_muon,parallel,parallel_ex000098_eng_latn,False,True,4,1,1.6464041074117026,0.0,1.6464041074117026,1,0,0
continuous_muon,parallel,parallel_ex000099_eng_latn,False,False,3,4,1.9664440155029297,0.7067629496256504,1.2596810658772792,0,2,1
continuous_muon,parallel,parallel_ex000100_eng_latn,False,False,2,2,0.016170501708984375,0.40442943572998047,-0.3882589340209961,1,1,3
continuous_muon,parallel,parallel_ex000101_eng_latn,False,False,3,2,0.49170875549316406,0.39503315516880555,0.09667560032435851,2,2,1
continuous_muon,parallel,parallel_ex000102_eng_latn,False,True,4,1,1.047753492991129,0.0,1.047753492991129,0,1,1
continuous_muon,parallel,parallel_ex000103_eng_latn,False,False,4,4,3.4240315920346744,2.536953814617999,0.8870777774166756,2,2,0
continuous_muon,parallel,parallel_ex000104_eng_latn,False,False,2,2,0.8929643630981445,1.026498794555664,-0.13353443145751953,1,1,2
continuous_muon,parallel,parallel_ex000105_eng_latn,True,True,1,1,0.0,0.0,0.0,1,1,1
continuous_muon,parallel,parallel_ex000106_eng_latn,True,True,1,1,0.0,0.0,0.0,1,1,1
continuous_muon,parallel,parallel_ex000107_eng_latn,False,False,4,3,5.480554262797037,4.952861150105794,0.5276931126912432,2,2,1
continuous_muon,parallel,parallel_ex000108_eng_latn,False,False,3,2,1.8007742881774904,1.382347583770752,0.41842670440673846,0,0,2
continuous_muon,nonparallel,group0123_ex000000_eng_latn_0_v1,True,True,1,1,0.0,0.0,0.0,0,0,0
continuous_muon,nonparallel,group0123_ex000001_eng_latn_0_v1,False,False,2,2,0.007301567504124584,0.06191140247921556,-0.054609834975090976,0,0,1
continuous_muon,nonparallel,group0123_ex000002_eng_latn_0_v1,False,False,2,2,0.07498974270290804,0.1785871717664933,-0.10359742906358527,1,1,0
continuous_muon,nonparallel,group0123_ex000003_eng_latn_0_v1,True,True,1,1,0.0,0.0,0.0,1,1,1
continuous_muon,nonparallel,group0123_ex000004_eng_latn_0_v1,False,False,2,2,0.01597079983005223,0.10500441712218489,-0.08903361729213266,0,0,1
continuous_muon,nonparallel,group0123_ex000005_eng_latn_0_v1,True,True,1,1,0.0,0.0,0.0,0,0,0
continuous_muon,nonparallel,group0123_ex000006_eng_latn_0_v1,False,False,2,2,0.5124763600966507,0.24976824311649093,0.2627081169801597,1,1,0
continuous_muon,nonparallel,group0123_ex000007_eng_latn_0_v1,True,True,1,1,0.0,0.0,0.0,0,0,0
continuous_muon,nonparallel,group0123_ex000008_eng_latn_0_v1,False,False,2,2,0.04337865656072459,0.20675173672762792,-0.16337308016690333,0,0,1
continuous_muon,nonparallel,group0123_ex000009_eng_latn_0_v1,False,False,2,2,1.2783834793988396,0.9799719417796418,0.2984115376191978,0,0,1
continuous_muon,nonparallel,group0123_ex000010_eng_latn_0_v1,False,False,2,2,0.15808264347261858,0.18067480494557664,-0.02259216147295806,1,1,0
continuous_muon,nonparallel,group0123_ex000011_eng_latn_0_v1,True,True,1,1,0.0,0.0,0.0,1,1,1
continuous_muon,nonparallel,group0123_ex000012_eng_latn_0_v1,False,False,2,2,0.008594366220327387,0.20090523744240762,-0.19231087122208024,1,1,0
continuous_muon,nonparallel,group0123_ex000013_eng_latn_0_v1,False,False,2,2,0.03100308504971583,0.07034935889305949,-0.03934627384334366,1,1,0
continuous_muon,nonparallel,group0123_ex000014_eng_latn_0_v1,False,False,2,2,1.0295417422340023,1.0803941999162943,-0.05085245768229196,0,0,1
continuous_muon,nonparallel,group0123_ex000015_eng_latn_0_v1,False,False,2,2,0.054648006663603255,0.022724376005284874,0.03192363065831838,0,0,1
continuous_muon,nonparallel,group0123_ex000016_eng_latn_0_v1,True,True,1,1,0.0,0.0,0.0,0,0,0
continuous_muon,nonparallel,group0123_ex000017_eng_latn_0_v1,False,True,2,1,0.02529024746081987,0.0,0.02529024746081987,1,0,0
continuous_muon,nonparallel,group0123_ex000018_eng_latn_0_v1,True,False,1,2,0.0,0.0350580256738704,-0.0350580256738704,1,0,1
continuous_muon,nonparallel,group0123_ex000020_eng_latn_0_v1,True,False,1,2,0.0,0.24489124843052412,-0.24489124843052412,1,0,1
continuous_muon,nonparallel,group0123_ex000021_eng_latn_0_v1,False,False,2,2,0.36892788226787854,0.039178701547475825,0.3297491807204027,1,1,0
continuous_muon,nonparallel,group0123_ex000022_eng_latn_0_v1,False,True,2,1,0.2154067993164066,0.0,0.2154067993164066,1,0,0
continuous_muon,nonparallel,group0123_ex000023_eng_latn_0_v1,False,False,2,2,0.1375215318467884,0.07656097412109375,0.06096055772569464,0,0,1
continuous_muon,nonparallel,group0123_ex000024_eng_latn_0_v1,False,True,2,1,0.2064443734975958,0.0,0.2064443734975958,0,1,1
continuous_muon,nonparallel,group0123_ex000025_eng_latn_0_v1,False,False,2,2,1.2876539519338897,1.0646144115563594,0.22303954037753027,0,0,1
continuous_muon,nonparallel,group0123_ex000026_eng_latn_0_v1,False,False,2,2,0.15305201715160255,0.34958998487872117,-0.19653796772711862,1,1,0
continuous_muon,nonparallel,group0123_ex000027_eng_latn_0_v1,False,False,2,2,0.3506464276994974,0.23781749180385026,0.11282893589564713,0,0,1
continuous_muon,nonparallel,group0123_ex000028_eng_latn_0_v1,True,False,1,2,0.0,0.009710832075639608,-0.009710832075639608,1,0,1
continuous_muon,nonparallel,group0123_ex000029_eng_latn_0_v1,False,False,2,2,0.977904510498047,0.3044464111328127,0.6734580993652344,1,1,0
continuous_muon,nonparallel,group0123_ex000030_eng_latn_0_v1,False,True,2,1,0.23631177629743227,0.0,0.23631177629743227,0,1,1
continuous_muon,nonparallel,group0123_ex000031_eng_latn_0_v1,False,False,2,2,0.9976304735456196,0.9825677054268978,0.01506276811872187,1,1,0
continuous_muon,nonparallel,group0123_ex000032_eng_latn_0_v1,False,True,2,1,0.1375436782836914,0.0,0.1375436782836914,1,0,0
continuous_muon,nonparallel,group0123_ex000033_eng_latn_0_v1,True,True,1,1,0.0,0.0,0.0,0,0,0
continuous_muon,nonparallel,group0123_ex000034_eng_latn_0_v1,False,False,2,2,0.07645550896139675,0.2403070786420045,-0.16385156968060777,0,0,1
continuous_muon,nonparallel,group0123_ex000035_eng_latn_0_v1,False,True,2,1,0.1780151367187499,0.0,0.1780151367187499,1,0,0
continuous_muon,nonparallel,group0123_ex000036_eng_latn_0_v1,True,False,1,2,0.0,0.10145735441198678,-0.10145735441198678,1,0,1
continuous_muon,nonparallel,group0123_ex000037_eng_latn_0_v1,True,True,1,1,0.0,0.0,0.0,0,0,0
continuous_muon,nonparallel,group0123_ex000038_eng_latn_0_v1,True,True,1,1,0.0,0.0,0.0,1,1,1
continuous_muon,nonparallel,group0123_ex000039_eng_latn_0_v1,False,False,2,2,1.424289815566119,1.1120830486023348,0.31220676696378424,0,0,1
continuous_muon,nonparallel,group0123_ex000040_eng_latn_0_v1,False,False,2,2,0.13267626081194184,0.222683497837612,-0.09000723702567015,1,1,0
continuous_muon,nonparallel,group0123_ex000041_eng_latn_0_v1,False,False,2,2,0.36980739917630423,0.49457978890612253,-0.1247723897298183,0,0,1
continuous_muon,nonparallel,group0123_ex000042_eng_latn_0_v1,False,False,2,2,0.11000633239746094,0.36605733235677107,-0.25605099995931013,0,0,1
continuous_muon,nonparallel,group0123_ex000043_eng_latn_0_v1,True,True,1,1,0.0,0.0,0.0,0,0,0
continuous_muon,nonparallel,group0123_ex000044_eng_latn_0_v1,False,True,2,1,0.0016161600748700877,0.0,0.0016161600748700877,1,0,0
continuous_muon,nonparallel,group0123_ex000045_eng_latn_0_v1,True,True,1,1,0.0,0.0,0.0,0,0,0
continuous_muon,nonparallel,group0123_ex000046_eng_latn_0_v1,True,True,1,1,0.0,0.0,0.0,1,1,1
continuous_muon,nonparallel,group0123_ex000047_eng_latn_0_v1,True,True,1,1,0.0,0.0,0.0,1,1,1
continuous_muon,nonparallel,group0123_ex000048_eng_latn_0_v1,True,False,1,2,0.0,0.006668437610973577,-0.006668437610973577,0,1,0
continuous_muon,nonparallel,group0123_ex000049_eng_latn_0_v1,True,True,1,1,0.0,0.0,0.0,1,1,1
continuous_muon,nonparallel,group0123_ex000050_eng_latn_0_v1,False,False,2,2,0.2701455070858909,0.2337413839742446,0.036404123111646314,0,0,1
continuous_muon,nonparallel,group0123_ex000051_eng_latn_0_v1,True,True,1,1,0.0,0.0,0.0,0,0,0
continuous_muon,nonparallel,group0123_ex000052_eng_latn_0_v1,False,False,2,2,0.07560675484793578,0.5090163094656814,-0.43340955461774566,1,1,0
continuous_muon,nonparallel,group0123_ex000053_eng_latn_0_v1,False,False,2,2,0.44735494760366645,0.5099975351186896,-0.06264258751502316,1,1,0
continuous_muon,nonparallel,group0123_ex000054_eng_latn_0_v1,False,True,2,1,0.06186379825367627,0.0,0.06186379825367627,1,0,0
continuous_muon,nonparallel,group0123_ex000055_eng_latn_0_v1,False,False,2,2,0.39498021052433874,0.59128159743089,-0.1963013869065513,0,0,1
continuous_muon,nonparallel,group0123_ex000056_eng_latn_0_v1,False,False,2,2,0.1440341982067137,0.2270402392091233,-0.0830060410024096,0,0,1
continuous_muon,nonparallel,group0123_ex000057_eng_latn_0_v1,True,True,1,1,0.0,0.0,0.0,1,1,1
continuous_muon,nonparallel,group0123_ex000058_eng_latn_0_v1,False,False,2,2,0.2140869727501502,0.33307823768028877,-0.11899126493013856,0,0,1
continuous_muon,nonparallel,group0123_ex000059_eng_latn_0_v1,True,False,1,2,0.0,0.006489386925330187,-0.006489386925330187,0,1,0
continuous_muon,nonparallel,group0123_ex000060_eng_latn_0_v1,True,True,1,1,0.0,0.0,0.0,1,1,1
continuous_muon,nonparallel,group0123_ex000061_eng_latn_0_v1,False,False,2,2,1.739940370832171,1.228877567109608,0.5110628037225631,1,1,0
continuous_muon,nonparallel,group0123_ex000062_eng_latn_0_v1,True,True,1,1,0.0,0.0,0.0,0,0,0
continuous_muon,nonparallel,group0123_ex000063_eng_latn_0_v1,False,False,2,2,2.5801215171813965,1.1849684715270996,1.3951530456542969,1,1,0
continuous_muon,nonparallel,group0123_ex000064_eng_latn_0_v1,True,False,1,2,0.0,0.016032409667968928,-0.016032409667968928,0,1,0
continuous_muon,nonparallel,group0123_ex000066_eng_latn_0_v1,False,False,2,2,0.9175749778747555,0.5170142809549967,0.4005606969197588,0,0,1
continuous_muon,nonparallel,group0123_ex000067_eng_latn_0_v1,False,False,2,2,0.05790201822916696,0.0621172587076817,-0.004215240478514737,0,0,1
continuous_muon,nonparallel,group0123_ex000068_eng_latn_0_v1,False,False,2,2,1.3784621845592149,1.177223829789595,0.20123835476961993,1,1,0
continuous_muon,nonparallel,group0123_ex000069_eng_latn_0_v1,False,False,2,2,0.6431421743856891,0.7587745769603833,-0.1156324025746942,0,0,1
continuous_muon,nonparallel,group0123_ex000070_eng_latn_0_v1,True,True,1,1,0.0,0.0,0.0,0,0,0
continuous_muon,nonparallel,group0123_ex000071_eng_latn_0_v1,True,True,1,1,0.0,0.0,0.0,0,0,0
continuous_muon,nonparallel,group0123_ex000072_eng_latn_0_v1,False,False,2,2,0.356187523735894,1.0274158901638453,-0.6712283664279513,1,1,0
continuous_muon,nonparallel,group0123_ex000073_eng_latn_0_v1,True,True,1,1,0.0,0.0,0.0,1,1,1
continuous_muon,nonparallel,group0123_ex000074_eng_latn_0_v1,True,True,1,1,0.0,0.0,0.0,0,0,0
continuous_muon,nonparallel,group0123_ex000075_eng_latn_0_v1,False,False,2,2,0.6196818033854168,0.4968609703911673,0.12282083299424951,0,0,1
continuous_muon,nonparallel,group0123_ex000076_eng_latn_0_v1,True,True,1,1,0.0,0.0,0.0,1,1,1
continuous_muon,nonparallel,group0123_ex000077_eng_latn_0_v1,True,True,1,1,0.0,0.0,0.0,1,1,1
continuous_muon,nonparallel,group0123_ex000078_eng_latn_0_v1,False,False,2,2,0.9271599905831467,1.1579535348074779,-0.23079354422433118,0,0,1
continuous_muon,nonparallel,group0123_ex000079_eng_latn_0_v1,False,True,2,1,0.23176860809326172,0.0,0.23176860809326172,0,1,1
continuous_muon,nonparallel,group0123_ex000080_eng_latn_0_v1,False,False,2,2,0.18187650044759085,0.11349678039550781,0.06837972005208304,0,0,1
continuous_muon,nonparallel,group0123_ex000081_eng_latn_0_v1,False,True,2,1,0.27992307222806456,0.0,0.27992307222806456,1,0,0
continuous_muon,nonparallel,group0123_ex000082_eng_latn_0_v1,True,True,1,1,0.0,0.0,0.0,1,1,1
continuous_muon,nonparallel,group0123_ex000083_eng_latn_0_v1,True,True,1,1,0.0,0.0,0.0,0,0,0
continuous_muon,nonparallel,group0123_ex000084_eng_latn_0_v1,True,True,1,1,0.0,0.0,0.0,1,1,1
continuous_muon,nonparallel,group0123_ex000085_eng_latn_0_v1,True,True,1,1,0.0,0.0,0.0,0,0,0
continuous_muon,nonparallel,group0123_ex000086_eng_latn_0_v1,True,True,1,1,0.0,0.0,0.0,1,1,1
continuous_muon,nonparallel,group0123_ex000088_eng_latn_0_v1,True,False,1,2,0.0,0.5895049644239023,-0.5895049644239023,1,0,1
continuous_muon,nonparallel,group0123_ex000089_eng_latn_0_v1,True,True,1,1,0.0,0.0,0.0,1,1,1
continuous_muon,nonparallel,group0123_ex000090_eng_latn_0_v1,False,False,2,2,1.7682458029852972,2.0110793643527565,-0.24283356136745926,0,0,1
continuous_muon,nonparallel,group0123_ex000091_eng_latn_0_v1,True,True,1,1,0.0,0.0,0.0,0,0,0
continuous_muon,nonparallel,group0123_ex000092_eng_latn_0_v1,False,False,2,2,1.5339986801147463,1.503393840789795,0.030604839324951172,0,0,1
continuous_muon,nonparallel,group0123_ex000094_eng_latn_0_v1,False,False,2,2,0.05448891134823075,0.05928521997788372,-0.004796308629652968,1,1,0
continuous_muon,nonparallel,group0123_ex000095_eng_latn_0_v1,False,True,2,1,0.05817931038992752,0.0,0.05817931038992752,0,1,1
continuous_muon,nonparallel,group0123_ex000096_eng_latn_0_v1,True,True,1,1,0.0,0.0,0.0,1,1,1
continuous_muon,nonparallel,group0123_ex000097_eng_latn_0_v1,True,True,1,1,0.0,0.0,0.0,0,0,0
continuous_muon,nonparallel,group0123_ex000098_eng_latn_0_v1,True,True,1,1,0.0,0.0,0.0,1,1,1
continuous_muon,nonparallel,group0123_ex000099_eng_latn_0_v1,True,True,1,1,0.0,0.0,0.0,1,1,1
continuous_muon,nonparallel,group0123_ex000100_eng_latn_0_v1,True,True,1,1,0.0,0.0,0.0,1,1,1
continuous_muon,nonparallel,group0123_ex000101_eng_latn_0_v1,True,True,1,1,0.0,0.0,0.0,0,0,0
continuous_muon,nonparallel,group0123_ex000102_eng_latn_0_v1,False,False,2,2,0.41035938262939453,0.8028335571289062,-0.3924741744995117,1,1,0
continuous_muon,nonparallel,group0123_ex000103_eng_latn_0_v1,False,False,2,2,0.11654732444069626,0.06807812777432609,0.04846919666637017,0,0,1
muon20toadamw,parallel,parallel_ex000000_eng_latn,False,True,2,1,0.06609058380126953,0.0,0.06609058380126953,1,3,3
muon20toadamw,parallel,parallel_ex000001_eng_latn,False,False,4,4,1.9766336168561667,1.5197293417794362,0.4569042750767305,1,1,2
muon20toadamw,parallel,parallel_ex000002_eng_latn,False,False,4,3,1.7299038569132485,1.458101181756883,0.2718026751563656,1,1,0
muon20toadamw,parallel,parallel_ex000003_eng_latn,False,False,2,4,0.8207253138224284,2.1673851648966473,-1.346659851074219,1,1,3
muon20toadamw,parallel,parallel_ex000004_eng_latn,True,True,1,1,0.0,0.0,0.0,0,0,0
muon20toadamw,parallel,parallel_ex000005_eng_latn,True,True,1,1,0.0,0.0,0.0,1,1,1
muon20toadamw,parallel,parallel_ex000008_eng_latn,False,False,4,4,2.517148017883301,1.558687686920166,0.9584603309631348,2,3,0
muon20toadamw,parallel,parallel_ex000009_eng_latn,False,False,2,4,1.3212156295776367,1.3883213996887207,-0.06710577011108398,3,3,2
muon20toadamw,parallel,parallel_ex000010_eng_latn,False,False,3,4,1.0267253875732423,0.4829601287841796,0.5437652587890627,0,0,3
muon20toadamw,parallel,parallel_ex000011_eng_latn,False,False,3,3,0.2543479919433591,0.37602729797363255,-0.12167930603027344,0,0,2
muon20toadamw,parallel,parallel_ex000013_eng_latn,False,False,2,2,0.12165721257527684,0.7349672317504883,-0.6133100191752114,3,3,2
muon20toadamw,parallel,parallel_ex000014_eng_latn,True,True,1,1,0.0,0.0,0.0,0,0,0
muon20toadamw,parallel,parallel_ex000015_eng_latn,False,False,4,4,6.454868316650391,6.309876918792725,0.14499139785766602,0,0,2
muon20toadamw,parallel,parallel_ex000016_eng_latn,False,False,2,2,1.4039438565572102,1.1672042210896811,0.23673963546752907,3,3,1
muon20toadamw,parallel,parallel_ex000017_eng_latn,False,False,3,2,1.7191219329833984,0.010937531789143584,1.7081844011942549,2,2,0
muon20toadamw,parallel,parallel_ex000018_eng_latn,True,True,1,1,0.0,0.0,0.0,1,1,1
muon20toadamw,parallel,parallel_ex000020_eng_latn,False,False,3,2,1.116052945454915,0.5329343477884931,0.5831185976664219,2,2,3
muon20toadamw,parallel,parallel_ex000021_eng_latn,False,False,2,2,0.3118303616841631,0.24359957377115915,0.06823078791300397,3,3,0
muon20toadamw,parallel,parallel_ex000022_eng_latn,True,True,1,1,0.0,0.0,0.0,3,3,3
muon20toadamw,parallel,parallel_ex000023_eng_latn,False,False,3,3,1.4700861612955736,1.6138239542643236,-0.14373779296875,1,1,3
muon20toadamw,parallel,parallel_ex000024_eng_latn,False,False,4,3,3.9104363123575845,3.002245966593425,0.9081903457641594,3,3,0
muon20toadamw,parallel,parallel_ex000025_eng_latn,True,True,1,1,0.0,0.0,0.0,1,1,1
muon20toadamw,parallel,parallel_ex000026_eng_latn,False,False,4,4,2.3414127031962075,2.716639791216169,-0.3752270880199613,2,3,1
muon20toadamw,parallel,parallel_ex000027_eng_latn,False,False,3,2,0.8571446418762205,0.8414854049682621,0.01565923690795845,0,0,1
muon20toadamw,parallel,parallel_ex000028_eng_latn,True,False,1,2,0.0,0.4937424659729004,-0.4937424659729004,0,1,0
muon20toadamw,parallel,parallel_ex000029_eng_latn,False,False,4,4,5.850358963012695,6.199100732803345,-0.3487417697906494,2,2,0
muon20toadamw,parallel,parallel_ex000030_eng_latn,True,False,1,2,0.0,0.36810035705566424,-0.36810035705566424,3,0,3
muon20toadamw,parallel,parallel_ex000031_eng_latn,True,True,1,1,0.0,0.0,0.0,3,3,3
muon20toadamw,parallel,parallel_ex000032_eng_latn,True,True,1,1,0.0,0.0,0.0,3,3,3
