global_step,epoch,stage_length,n_chunks,charged_words,active_tokens,masked_tokens,microbatches,cumulative_words
581,2,64,1046,39583,58294,8599,17,22968774
582,2,64,1046,39007,57824,8793,17,23007781
583,2,64,1046,39476,57460,8582,17,23047257
584,2,64,1046,39748,57510,8765,17,23087005
585,2,64,1046,39140,57909,8679,17,23126145
586,2,64,1046,39654,57532,8457,17,23165799
587,2,64,1046,39325,57935,9095,17,23205124
588,2,64,1046,39195,57914,8598,17,23244319
589,2,64,1046,39654,57753,8636,17,23283973
590,2,64,1046,39855,57796,8717,17,23323828
591,2,64,1046,39434,58549,8733,17,23363262
592,2,64,1046,39813,57903,8803,17,23403075
593,2,64,1046,39392,57530,8645,17,23442467
594,2,64,1046,39395,58347,8653,17,23481862
595,2,64,1046,39513,57976,8585,17,23521375
596,2,64,1046,38612,57605,8621,17,23559987
597,2,64,1046,39203,58118,8845,17,23599190
598,2,64,1046,39736,57866,8719,17,23638926
599,2,64,1046,39910,57890,8768,17,23678836
600,2,64,1046,39479,57839,8561,17,23718315
601,2,64,1046,39816,57935,8623,17,23758131
602,2,64,1046,39632,57894,8701,17,23797763
603,2,64,1046,39720,57947,8676,17,23837483
604,2,64,1046,39526,57855,8779,17,23877009
605,2,64,1046,39378,57944,8476,17,23916387
606,2,64,1046,39560,57840,8733,17,23955947
607,2,64,1046,39042,58037,8797,17,23994989
608,2,64,1046,39799,58320,8744,17,24034788
609,2,64,1046,39270,58610,8822,17,24074058
610,2,64,1046,39224,58046,8736,17,24113282
611,2,64,1046,39498,58009,8649,17,24152780
612,2,64,1046,40022,58064,8618,17,24192802
613,2,64,1046,39883,57457,8603,17,24232685
614,2,64,1046,40055,58091,8907,17,24272740
615,2,64,1046,39766,58344,8769,17,24312506
616,2,64,1046,39595,58091,8822,17,24352101
617,2,64,1046,39606,57990,8622,17,24391707
618,2,64,1046,39655,57899,8836,17,24431362
619,2,64,1046,39973,57990,8659,17,24471335
620,2,64,1046,38942,57850,8789,17,24510277
621,2,64,1046,40055,57552,8612,17,24550332
622,2,64,1046,39132,58229,8495,17,24589464
623,2,64,1046,39694,57763,8706,17,24629158
624,2,64,1046,39731,58157,8695,17,24668889
625,2,64,1046,39301,57534,8598,17,24708190
626,2,64,1046,39910,57878,8593,17,24748100
627,2,64,1046,39456,57794,8654,17,24787556
628,2,64,1046,39964,58259,8601,17,24827520
629,2,64,1046,39475,58313,8982,17,24866995
630,2,64,1046,39646,58056,8886,17,24906641
631,2,64,1046,39564,58112,8472,17,24946205
632,2,64,1046,39540,58201,8693,17,24985745
633,2,64,1046,39387,58317,8666,17,25025132
634,2,64,1046,39683,57917,8713,17,25064815
635,2,64,1046,40465,58228,8808,17,25105280
636,2,64,1046,39622,58106,8444,17,25144902
637,2,64,1046,40040,58008,8730,17,25184942
638,2,64,1046,39619,57925,8543,17,25224561
639,2,64,1046,39374,57857,8733,17,25263935
640,2,64,1046,39093,57982,8835,17,25303028
641,2,64,1046,39803,58006,8545,17,25342831
642,2,64,1046,38970,57925,8766,17,25381801
643,2,64,1046,39196,58091,8644,17,25420997
644,2,64,1046,39806,58104,8687,17,25460803
645,2,64,1046,38912,58089,8577,17,25499715
646,2,64,1046,39730,57891,8716,17,25539445
647,2,64,1046,39642,58009,8595,17,25579087
648,2,64,1046,39059,57916,8675,17,25618146
649,2,64,1046,39972,58012,8714,17,25658118
650,2,64,1046,39900,58159,8908,17,25698018
651,2,64,1046,39376,58170,8978,17,25737394
652,2,64,1046,39679,57894,8715,17,25777073
653,2,64,1046,39312,58068,8385,17,25816385
654,2,64,1046,39187,57881,8497,17,25855572
655,2,64,1046,39557,57648,8378,17,25895129
656,2,64,1046,38970,58222,8741,17,25934099
657,2,64,1046,39905,58535,8797,17,25974004
658,2,64,1046,39897,58408,8726,17,26013901
659,2,64,1046,39642,57977,8954,17,26053543
660,2,64,1046,40098,57975,8901,17,26093641
661,2,64,1046,39924,58203,8656,17,26133565
662,2,64,1046,39284,57708,8574,17,26172849
663,2,64,1046,39948,58108,8586,17,26212797
664,2,64,1046,39049,58325,8729,17,26251846
665,2,64,1046,39611,57455,8742,17,26291457
666,2,64,1046,39349,57946,8684,17,26330806
667,2,64,1046,38765,58018,8544,17,26369571
668,2,64,1046,39637,58080,8728,17,26409208
669,2,64,1046,39394,58121,8778,17,26448602
670,2,64,1046,40163,58352,8790,17,26488765
671,2,64,1046,39234,57612,8799,17,26527999
672,2,64,1046,40014,57838,8645,17,26568013
673,2,64,1046,39404,57432,8622,17,26607417
674,2,64,1046,38984,57511,8454,17,26646401
675,2,64,1046,39450,58534,8748,17,26685851
676,2,64,1046,39637,58240,8644,17,26725488
677,2,64,1046,39293,57714,8399,17,26764781
678,2,64,1046,39360,57850,8595,17,26804141
679,2,64,1046,38969,58117,8816,17,26843110
680,2,64,1046,39489,58501,9069,17,26882599
681,2,64,1046,39686,58122,8702,17,26922285
682,2,64,1046,39752,58260,8749,17,26962037
683,2,64,1046,39735,57957,8742,17,27001772
684,2,64,1046,39622,57735,8675,17,27041394
685,2,64,1046,39332,58157,8819,17,27080726
686,2,64,1046,39268,58210,8796,17,27119994
687,2,64,1046,39310,58006,8675,17,27159304
688,2,64,1046,39534,57897,8807,17,27198838
689,2,64,1046,39411,58299,8801,17,27238249
690,2,64,1046,39877,58018,8661,17,27278126
691,2,64,1046,39026,57596,8766,17,27317152
692,2,64,1046,39392,57744,8712,17,27356544
693,2,64,1046,39184,58049,8683,17,27395728
694,2,64,1046,38616,58034,8750,17,27434344
695,2,64,1046,38885,58161,8781,17,27473229
696,2,64,1046,39471,58166,8815,17,27512700
697,2,64,1046,39639,57693,8632,17,27552339
698,2,64,1046,39272,58027,8722,17,27591611
699,2,64,1046,39344,57593,8605,17,27630955
700,2,64,1046,38951,57488,8912,17,27669906
701,2,64,1046,39543,58170,8686,17,27709449
702,2,64,1046,39498,57970,8608,17,27748947
703,2,64,1046,39083,57674,8788,17,27788030
704,2,64,1046,39405,58178,8735,17,27827435
705,2,64,1046,39284,57603,8609,17,27866719
706,2,64,1046,38748,57656,8634,17,27905467
707,2,64,1046,39826,58271,8959,17,27945293
708,2,64,1046,39329,57815,8708,17,27984622
709,2,64,1046,39351,57654,8823,17,28023973
710,2,64,1046,39228,57863,8583,17,28063201
711,2,64,1046,40259,58007,8691,17,28103460
712,2,64,1046,39801,58137,8900,17,28143261
713,2,64,1046,39604,58038,8587,17,28182865
714,2,64,1046,39122,58313,8811,17,28221987
715,2,64,1045,39087,58038,8884,17,28261074
716,2,64,1045,39564,57908,8796,17,28300638
717,2,64,1045,39437,57813,8719,17,28340075
718,2,64,1045,39912,58378,8708,17,28379987
719,2,64,1045,39970,58127,8780,17,28419957
720,2,64,1045,39431,57803,8549,17,28459388
721,2,64,1045,39310,58053,8780,17,28498698
722,2,64,1045,39247,57885,8434,17,28537945
723,2,64,1045,39581,57977,8623,17,28577526
724,2,64,1045,39369,58549,8821,17,28616895
725,2,64,1045,39039,58098,8819,17,28655934
726,2,64,1045,38735,58115,8659,17,28694669
727,2,64,1045,39907,58158,8664,17,28734576
728,2,64,1045,39391,58009,8614,17,28773967
729,2,64,1045,39563,57497,8666,17,28813530
730,2,64,1045,39368,58178,8593,17,28852898
731,2,64,1045,39460,58129,8694,17,28892358
732,2,64,1045,39100,57680,8768,17,28931458
733,2,64,1045,39659,57883,8578,17,28971117
734,2,64,1045,39291,57491,8515,17,29010408
735,2,64,1045,39850,57797,8677,17,29050258
736,2,64,1045,39485,57936,8624,17,29089743
737,2,64,1045,39220,57775,8457,17,29128963
738,2,64,1045,39809,57965,8711,17,29168772
739,2,64,1045,39911,57721,8752,17,29208683
740,2,64,1045,40257,58063,8832,17,29248940
741,2,64,1045,38960,57921,8531,17,29287900
742,2,64,1045,39397,57749,8607,17,29327297
743,2,64,1045,39330,58496,8868,17,29366627
744,2,64,1045,39734,58012,8906,17,29406361
745,2,64,1045,39516,57519,8747,17,29445877
746,2,64,1045,39376,57960,8565,17,29485253
747,2,64,1045,39796,58309,8726,17,29525049
748,2,64,1045,40434,58039,8666,17,29565483
749,2,64,1045,39439,58067,8862,17,29604922
750,2,64,1045,39517,57575,8732,17,29644439
751,2,64,1045,39344,57778,8331,17,29683783
752,2,64,1045,39396,57409,8398,17,29723179
753,2,64,1045,39191,57715,8589,17,29762370
754,2,64,1045,39522,57870,8729,17,29801892
755,2,64,1045,39711,57905,8543,17,29841603
756,2,64,1045,39632,57939,8687,17,29881235
757,2,64,1045,40116,58096,8787,17,29921351
758,2,64,1045,39086,57737,8580,17,29960437
759,2,64,1045,39563,58488,8601,17,30000000
760,3,128,572,39557,56523,8468,9,30039557
761,3,128,572,39684,56685,8272,9,30079241
762,3,128,572,39388,56376,8435,9,30118629
763,3,128,572,40031,57002,8520,9,30158660
764,3,128,572,39780,56616,8484,9,30198440
765,3,128,572,40033,58224,8600,9,30238473
766,3,128,572,40702,58898,8587,9,30279175
767,3,128,572,39746,57164,8529,9,30318921
768,3,128,571,40178,58060,8502,9,30359099
769,3,128,571,40411,57991,8778,9,30399510
770,3,128,571,39684,57107,8661,9,30439194
771,3,128,571,40148,58394,8654,9,30479342
772,3,128,571,40266,59116,8873,9,30519608
773,3,128,571,39272,57547,8680,9,30558880
774,3,128,571,39437,57800,8541,9,30598317
775,3,128,571,39335,58017,8494,9,30637652
776,3,128,571,39481,58241,8732,9,30677133
777,3,128,571,39920,58165,8700,9,30717053
778,3,128,571,39874,58338,8793,9,30756927
779,3,128,571,39720,58931,9111,9,30796647
780,3,128,571,40382,58844,8898,9,30837029
781,3,128,571,39701,57985,8651,9,30876730
782,3,128,571,39926,58005,8702,9,30916656
783,3,128,571,39104,57292,8581,9,30955760
784,3,128,571,40078,58284,8721,9,30995838
785,3,128,571,39163,58275,8682,9,31035001
786,3,128,571,39355,58132,8680,9,31074356
787,3,128,571,39164,57751,8556,9,31113520
788,3,128,571,38780,57286,8539,9,31152300
789,3,128,571,39891,58291,8889,9,31192191
790,3,128,571,38791,57026,8515,9,31230982
791,3,128,571,40001,58231,8701,9,31270983
792,3,128,571,40042,58908,9013,9,31311025
793,3,128,571,38671,57321,8502,9,31349696
794,3,128,571,39447,57237,8538,9,31389143
795,3,128,571,39936,58481,8810,9,31429079
796,3,128,571,40715,59208,8792,9,31469794
797,3,128,571,39057,57384,8797,9,31508851
798,3,128,571,38588,57098,8466,9,31547439
799,3,128,571,39396,57870,8823,9,31586835
800,3,128,571,39717,58534,8741,9,31626552
801,3,128,571,40031,58687,8787,9,31666583
802,3,128,571,39082,57952,8634,9,31705665
803,3,128,571,39440,57983,8535,9,31745105
804,3,128,571,39898,57876,8699,9,31785003
805,3,128,571,39549,58540,8634,9,31824552
806,3,128,571,39284,58388,8867,9,31863836
807,3,128,571,39153,57987,8956,9,31902989
808,3,128,571,39184,57428,8694,9,31942173
809,3,128,571,39554,58297,8384,9,31981727
810,3,128,571,38960,57649,8603,9,32020687
811,3,128,571,40074,58315,8739,9,32060761
812,3,128,571,39747,58135,8875,9,32100508
813,3,128,571,39977,58187,8785,9,32140485
814,3,128,571,38213,57099,8581,9,32178698
815,3,128,571,39604,58317,8905,9,32218302
816,3,128,571,39702,58381,8813,9,32258004
817,3,128,571,39921,58252,9053,9,32297925
818,3,128,571,39593,57713,8750,9,32337518
819,3,128,571,39915,58751,8650,9,32377433
820,3,128,571,39015,57915,8765,9,32416448
821,3,128,571,39330,57566,8603,9,32455778
822,3,128,571,39421,57801,8611,9,32495199
823,3,128,571,38732,57611,8665,9,32533931
824,3,128,571,39277,58033,8765,9,32573208
825,3,128,571,39357,57288,8460,9,32612565
826,3,128,571,39539,57977,8747,9,32652104
827,3,128,571,38890,57600,8625,9,32690994
828,3,128,571,39664,58536,8658,9,32730658
829,3,128,571,39479,58201,8914,9,32770137
830,3,128,571,39525,58376,9063,9,32809662
831,3,128,571,40390,58225,8623,9,32850052
832,3,128,571,38658,56979,8504,9,32888710
833,3,128,571,39128,57047,8500,9,32927838
834,3,128,571,38947,57621,8789,9,32966785
835,3,128,571,39375,58078,8819,9,33006160
836,3,128,571,39336,57363,8426,9,33045496
837,3,128,571,40032,57822,8891,9,33085528
838,3,128,571,39283,58182,8711,9,33124811
839,3,128,571,39837,57892,8895,9,33164648
840,3,128,571,39582,58127,8552,9,33204230
841,3,128,571,39459,58332,8973,9,33243689
842,3,128,571,39557,57575,8787,9,33283246
843,3,128,571,39637,57504,8764,9,33322883
844,3,128,571,39229,58213,8736,9,33362112
845,3,128,571,39073,57091,8577,9,33401185
846,3,128,571,39169,57146,8808,9,33440354
847,3,128,571,39729,58800,8865,9,33480083
848,3,128,571,39319,57606,8599,9,33519402
849,3,128,571,38863,58083,8869,9,33558265
850,3,128,571,39260,58135,8496,9,33597525
851,3,128,571,40114,58321,8571,9,33637639
852,3,128,571,40294,58554,8739,9,33677933
853,3,128,571,39726,58198,8693,9,33717659
854,3,128,571,39981,58200,8783,9,33757640
855,3,128,571,39394,57322,8425,9,33797034
856,3,128,571,39514,57850,8673,9,33836548
857,3,128,571,39832,58205,8555,9,33876380
858,3,128,571,39957,58864,8809,9,33916337
859,3,128,571,39034,57024,8546,9,33955371
860,3,128,571,38757,57517,8698,9,33994128
861,3,128,571,39507,58031,8682,9,34033635
862,3,128,571,38927,58176,8833,9,34072562
863,3,128,571,39255,58028,8505,9,34111817
864,3,128,571,39902,58396,8676,9,34151719
865,3,128,571,39845,57983,8545,9,34191564
866,3,128,571,40321,58178,8563,9,34231885
867,3,128,571,39713,57616,8729,9,34271598
868,3,128,571,39934,58511,8764,9,34311532
869,3,128,571,40158,58926,8836,9,34351690
870,3,128,571,39293,57599,8643,9,34390983
871,3,128,571,39306,57418,8859,9,34430289
872,3,128,571,39911,57781,8668,9,34470200
873,3,128,571,38883,57847,8773,9,34509083
874,3,128,571,40746,58492,8821,9,34549829
875,3,128,571,39045,58037,8724,9,34588874
876,3,128,571,39762,57898,8364,9,34628636
877,3,128,571,39896,58407,8585,9,34668532
878,3,128,571,40070,58644,8734,9,34708602
879,3,128,571,40001,57984,8942,9,34748603
880,3,128,571,39596,58073,8656,9,34788199
881,3,128,571,40173,58447,8839,9,34828372
882,3,128,571,39302,58206,8692,9,34867674
883,3,128,571,39934,58434,8689,9,34907608
884,3,128,571,39078,57414,8693,9,34946686
885,3,128,571,39829,58682,9074,9,34986515
886,3,128,571,39212,57978,8770,9,35025727
887,3,128,571,39853,58177,8633,9,35065580
888,3,128,571,40346,58025,8937,9,35105926
889,3,128,571,39343,57768,8549,9,35145269
890,3,128,571,40046,57970,8801,9,35185315
891,3,128,571,39584,57881,8573,9,35224899
892,3,128,571,39145,57507,8511,9,35264044
893,3,128,571,39228,58229,8516,9,35303272
894,3,128,571,39719,57870,8743,9,35342991
895,3,128,571,39257,58390,8684,9,35382248
896,3,128,571,39181,57965,8407,9,35421429
897,3,128,571,40433,59050,9054,9,35461862
898,3,128,571,38445,57380,8623,9,35500307
899,3,128,571,39942,58128,8777,9,35540249
900,3,128,571,39471,57829,8877,9,35579720
901,3,128,571,38971,57873,8442,9,35618691
902,3,128,571,39477,57227,8559,9,35658168
903,3,128,571,40366,58834,8781,9,35698534
904,3,128,571,39092,57837,8787,9,35737626
905,3,128,571,39519,57616,8565,9,35777145
906,3,128,571,39482,58307,8757,9,35816627
907,3,128,571,39060,57662,8507,9,35855687
908,3,128,571,39116,57016,8669,9,35894803
909,3,128,571,38868,57978,8760,9,35933671
910,3,128,571,39699,58362,8804,9,35973370
911,3,128,571,39690,58145,8913,9,36013060
912,3,128,571,39935,58302,8766,9,36052995
913,3,128,571,39720,57499,8707,9,36092715
914,3,128,571,39932,58290,8834,9,36132647
915,3,128,571,39242,57427,8755,9,36171889
916,3,128,571,39842,58087,8673,9,36211731
917,3,128,571,39374,58812,8728,9,36251105
918,3,128,571,39670,57555,8803,9,36290775
919,3,128,571,39262,57867,8856,9,36330037
920,3,128,571,38796,57984,8695,9,36368833
921,3,128,571,39842,58317,8843,9,36408675
922,3,128,571,39579,58456,8958,9,36448254
923,3,128,571,40246,58470,8436,9,36488500
924,3,128,571,38967,57182,8554,9,36527467
925,3,128,571,40021,57915,8455,9,36567488
926,3,128,571,39473,57507,8578,9,36606961
927,3,128,571,38720,57048,8629,9,36645681
928,3,128,571,39744,59086,9019,9,36685425
929,3,128,571,39702,58294,8753,9,36725127
930,3,128,571,39240,57515,8688,9,36764367
931,3,128,571,39713,58467,8724,9,36804080
932,3,128,571,38954,58099,8621,9,36843034
933,3,128,571,39037,57821,8537,9,36882071
934,3,128,571,39799,58317,8580,9,36921870
935,3,128,571,39722,58103,8831,9,36961592
936,3,128,571,39982,58426,8859,9,37001574
937,3,128,571,39477,57526,8708,9,37041051
938,3,128,571,38842,57500,8724,9,37079893
939,3,128,571,39172,58057,8621,9,37119065
940,3,128,571,39253,57763,8643,9,37158318
941,3,128,571,39573,58025,8723,9,37197891
942,3,128,571,39137,58037,8979,9,37237028
943,3,128,571,39976,58068,8960,9,37277004
944,3,128,571,38830,57416,8521,9,37315834
945,3,128,571,39159,57320,8520,9,37354993
946,3,128,571,38771,57343,8681,9,37393764
947,3,128,571,38946,58522,8783,9,37432710
948,3,128,571,38503,57634,8591,9,37471213
949,3,128,571,39110,57654,8835,9,37510323
950,3,128,571,39591,57697,8383,9,37549914
951,3,128,571,39385,57962,8584,9,37589299
952,3,128,571,39759,58353,8883,9,37629058
953,3,128,571,38850,57328,8661,9,37667908
954,3,128,571,39672,58375,8856,9,37707580
955,3,128,571,39368,57618,8790,9,37746948
956,3,128,571,38930,57476,8531,9,37785878
957,3,128,571,39398,58249,8825,9,37825276
958,3,128,571,39874,58501,8594,9,37865150
959,3,128,571,38559,57523,8616,9,37903709
960,3,128,571,40452,59048,8791,9,37944161
961,3,128,571,39397,57961,8451,9,37983558
962,3,128,571,39037,57237,8457,9,38022595
963,3,128,571,39002,57465,8728,9,38061597
964,3,128,571,40118,57970,8721,9,38101715
965,3,128,571,39882,58173,8720,9,38141597
966,3,128,571,39784,58213,8580,9,38181381
967,3,128,571,39327,58518,8718,9,38220708
968,3,128,571,38635,57421,8629,9,38259343
969,3,128,571,39268,57588,8815,9,38298611
970,3,128,571,39663,58225,8987,9,38338274
971,3,128,571,39381,57578,8722,9,38377655
972,3,128,571,40257,58314,8746,9,38417912
973,3,128,571,39599,57912,8906,9,38457511
974,3,128,571,39457,58368,8894,9,38496968
975,3,128,571,39626,58620,8834,9,38536594
976,3,128,571,39360,57600,8836,9,38575954
977,3,128,571,39463,58620,8636,9,38615417
978,3,128,571,39252,58378,8754,9,38654669
979,3,128,571,38467,57997,8514,9,38693136
980,3,128,571,40290,58606,8736,9,38733426
981,3,128,571,39398,58002,8731,9,38772824
982,3,128,571,39846,57844,8707,9,38812670
983,3,128,571,39053,57760,8577,9,38851723
984,3,128,571,39506,58247,8811,9,38891229
985,3,128,571,39072,57404,8628,9,38930301
986,3,128,571,39237,57645,8498,9,38969538
987,3,128,571,39446,57464,8622,9,39008984
988,3,128,571,40242,58368,8601,9,39049226
989,3,128,571,39819,58520,8780,9,39089045
990,3,128,571,38759,56980,8514,9,39127804
991,3,128,571,39660,57946,8764,9,39167464
992,3,128,571,40020,57704,8743,9,39207484
993,3,128,571,39844,57522,8630,9,39247328
994,3,128,571,39085,57955,8736,9,39286413
995,3,128,571,39156,57499,8660,9,39325569
996,3,128,571,39060,58231,8711,9,39364629
997,3,128,571,39861,58019,8650,9,39404490
998,3,128,571,39731,57996,8557,9,39444221
999,3,128,571,39047,57402,8684,9,39483268
1000,3,128,571,39436,57864,8502,9,39522704
1001,3,128,571,40700,58441,8741,9,39563404
1002,3,128,571,39920,58742,9031,9,39603324
1003,3,128,571,39782,57853,8755,9,39643106
1004,3,128,571,39455,57895,8709,9,39682561
1005,3,128,571,39669,57809,8812,9,39722230
1006,3,128,571,39511,58313,8793,9,39761741
1007,3,128,571,40189,58821,8800,9,39801930
1008,3,128,571,39589,57713,8970,9,39841519
1009,3,128,571,39883,58268,8810,9,39881402
1010,3,128,571,40217,58321,8557,9,39921619
1011,3,128,571,39121,57792,8625,9,39960740
1012,3,128,571,39260,58007,8766,9,40000000
1013,4,128,572,39557,56523,8430,9,40039557
1014,4,128,572,39684,56685,8421,9,40079241
1015,4,128,572,39388,56376,8429,9,40118629
1016,4,128,572,40031,57002,8645,9,40158660
1017,4,128,572,39780,56616,8453,9,40198440
1018,4,128,572,40033,58224,8699,9,40238473
1019,4,128,572,40702,58898,8862,9,40279175
1020,4,128,572,39746,57164,8628,9,40318921
1021,4,128,571,40178,58060,8686,9,40359099
1022,4,128,571,40411,57991,8578,9,40399510
1023,4,128,571,39684,57107,8753,9,40439194
1024,4,128,571,40148,58394,8624,9,40479342
1025,4,128,571,40266,59116,8756,9,40519608
1026,4,128,571,39272,57547,8574,9,40558880
1027,4,128,571,39437,57800,8596,9,40598317
1028,4,128,571,39335,58017,8858,9,40637652
1029,4,128,571,39481,58241,8807,9,40677133
1030,4,128,571,39920,58165,8545,9,40717053
1031,4,128,571,39874,58338,8796,9,40756927
1032,4,128,571,39720,58931,8561,9,40796647
1033,4,128,571,40382,58844,8934,9,40837029
1034,4,128,571,39701,57985,8550,9,40876730
1035,4,128,571,39926,58005,8694,9,40916656
1036,4,128,571,39104,57292,8694,9,40955760
1037,4,128,571,40078,58284,8935,9,40995838
1038,4,128,571,39163,58275,8895,9,41035001
1039,4,128,571,39355,58132,8724,9,41074356
1040,4,128,571,39164,57751,8710,9,41113520
1041,4,128,571,38780,57286,8611,9,41152300
1042,4,128,571,39891,58291,8798,9,41192191
1043,4,128,571,38791,57026,8460,9,41230982
1044,4,128,571,40001,58231,8702,9,41270983
1045,4,128,571,40042,58908,8736,9,41311025
1046,4,128,571,38671,57321,8549,9,41349696
1047,4,128,571,39447,57237,8587,9,41389143
1048,4,128,571,39936,58481,8798,9,41429079
1049,4,128,571,40715,59208,8719,9,41469794
1050,4,128,571,39057,57384,8547,9,41508851
1051,4,128,571,38588,57098,8596,9,41547439
1052,4,128,571,39396,57870,8769,9,41586835
1053,4,128,571,39717,58534,8685,9,41626552
1054,4,128,571,40031,58687,9086,9,41666583
1055,4,128,571,39082,57952,8579,9,41705665
1056,4,128,571,39440,57983,8744,9,41745105
1057,4,128,571,39898,57876,8790,9,41785003
1058,4,128,571,39549,58540,8678,9,41824552
1059,4,128,571,39284,58388,8787,9,41863836
1060,4,128,571,39153,57987,8724,9,41902989
1061,4,128,571,39184,57428,8489,9,41942173
1062,4,128,571,39554,58297,8794,9,41981727
1063,4,128,571,38960,57649,8555,9,42020687
1064,4,128,571,40074,58315,8924,9,42060761
1065,4,128,571,39747,58135,8735,9,42100508
1066,4,128,571,39977,58187,8667,9,42140485
1067,4,128,571,38213,57099,8603,9,42178698
1068,4,128,571,39604,58317,8696,9,42218302
1069,4,128,571,39702,58381,8690,9,42258004
1070,4,128,571,39921,58252,8816,9,42297925
1071,4,128,571,39593,57713,8882,9,42337518
1072,4,128,571,39915,58751,8731,9,42377433
1073,4,128,571,39015,57915,8707,9,42416448
1074,4,128,571,39330,57566,8530,9,42455778
1075,4,128,571,39421,57801,8602,9,42495199
1076,4,128,571,38732,57611,8650,9,42533931
1077,4,128,571,39277,58033,8674,9,42573208
1078,4,128,571,39357,57288,8745,9,42612565
1079,4,128,571,39539,57977,8674,9,42652104
1080,4,128,571,38890,57600,8673,9,42690994
1081,4,128,571,39664,58536,8793,9,42730658
1082,4,128,571,39479,58201,8876,9,42770137
1083,4,128,571,39525,58376,8730,9,42809662
1084,4,128,571,40390,58225,8862,9,42850052
1085,4,128,571,38658,56979,8620,9,42888710
1086,4,128,571,39128,57047,8666,9,42927838
1087,4,128,571,38947,57621,8562,9,42966785
1088,4,128,571,39375,58078,8715,9,43006160
1089,4,128,571,39336,57363,8781,9,43045496
1090,4,128,571,40032,57822,8806,9,43085528
1091,4,128,571,39283,58182,8909,9,43124811
1092,4,128,571,39837,57892,8632,9,43164648
1093,4,128,571,39582,58127,8589,9,43204230
1094,4,128,571,39459,58332,8793,9,43243689
1095,4,128,571,39557,57575,8706,9,43283246
1096,4,128,571,39637,57504,8632,9,43322883
1097,4,128,571,39229,58213,8768,9,43362112
1098,4,128,571,39073,57091,8480,9,43401185
1099,4,128,571,39169,57146,8532,9,43440354
1100,4,128,571,39729,58800,8884,9,43480083
1101,4,128,571,39319,57606,8802,9,43519402
1102,4,128,571,38863,58083,8716,9,43558265
1103,4,128,571,39260,58135,8635,9,43597525
1104,4,128,571,40114,58321,8575,9,43637639
1105,4,128,571,40294,58554,8848,9,43677933
1106,4,128,571,39726,58198,8781,9,43717659
1107,4,128,571,39981,58200,8781,9,43757640
1108,4,128,571,39394,57322,8628,9,43797034
1109,4,128,571,39514,57850,8584,9,43836548
1110,4,128,571,39832,58205,8661,9,43876380
1111,4,128,571,39957,58864,8840,9,43916337
1112,4,128,571,39034,57024,8575,9,43955371
1113,4,128,571,38757,57517,8644,9,43994128
1114,4,128,571,39507,58031,8710,9,44033635
1115,4,128,571,38927,58176,8648,9,44072562
1116,4,128,571,39255,58028,8601,9,44111817
1117,4,128,571,39902,58396,8609,9,44151719
1118,4,128,571,39845,57983,8828,9,44191564
1119,4,128,571,40321,58178,8786,9,44231885
1120,4,128,571,39713,57616,8645,9,44271598
1121,4,128,571,39934,58511,8656,9,44311532
1122,4,128,571,40158,58926,8712,9,44351690
1123,4,128,571,39293,57599,8670,9,44390983
1124,4,128,571,39306,57418,8617,9,44430289
1125,4,128,571,39911,57781,8552,9,44470200
1126,4,128,571,38883,57847,8612,9,44509083
1127,4,128,571,40746,58492,9012,9,44549829
1128,4,128,571,39045,58037,8736,9,44588874
1129,4,128,571,39762,57898,8536,9,44628636
1130,4,128,571,39896,58407,8536,9,44668532
1131,4,128,571,40070,58644,8776,9,44708602
1132,4,128,571,40001,57984,8745,9,44748603
1133,4,128,571,39596,58073,8498,9,44788199
1134,4,128,571,40173,58447,8803,9,44828372
1135,4,128,571,39302,58206,8699,9,44867674
1136,4,128,571,39934,58434,8914,9,44907608
1137,4,128,571,39078,57414,8676,9,44946686
1138,4,128,571,39829,58682,8602,9,44986515
1139,4,128,571,39212,57978,8773,9,45025727
1140,4,128,571,39853,58177,8577,9,45065580
1141,4,128,571,40346,58025,8723,9,45105926
1142,4,128,571,39343,57768,8746,9,45145269
1143,4,128,571,40046,57970,8847,9,45185315
1144,4,128,571,39584,57881,8830,9,45224899
1145,4,128,571,39145,57507,8719,9,45264044
1146,4,128,571,39228,58229,8668,9,45303272
1147,4,128,571,39719,57870,8743,9,45342991
1148,4,128,571,39257,58390,8632,9,45382248
1149,4,128,571,39181,57965,8685,9,45421429
1150,4,128,571,40433,59050,8708,9,45461862
1151,4,128,571,38445,57380,8518,9,45500307
1152,4,128,571,39942,58128,8888,9,45540249
1153,4,128,571,39471,57829,8620,9,45579720
1154,4,128,571,38971,57873,8687,9,45618691
1155,4,128,571,39477,57227,8740,9,45658168
1156,4,128,571,40366,58834,8855,9,45698534
1157,4,128,571,39092,57837,8807,9,45737626
1158,4,128,571,39519,57616,8481,9,45777145
1159,4,128,571,39482,58307,8714,9,45816627
1160,4,128,571,39060,57662,8464,9,45855687
1161,4,128,571,39116,57016,8427,9,45894803
1162,4,128,571,38868,57978,8791,9,45933671
1163,4,128,571,39699,58362,8681,9,45973370
1164,4,128,571,39690,58145,8885,9,46013060
1165,4,128,571,39935,58302,8701,9,46052995
1166,4,128,571,39720,57499,8837,9,46092715
1167,4,128,571,39932,58290,8733,9,46132647
1168,4,128,571,39242,57427,8694,9,46171889
1169,4,128,571,39842,58087,8653,9,46211731
1170,4,128,571,39374,58812,8925,9,46251105
1171,4,128,571,39670,57555,8635,9,46290775
