global_step,epoch,stage_length,n_chunks,charged_words,active_tokens,masked_tokens,microbatches,cumulative_words
606,2,64,997,39118,55136,8345,16,23970407
607,2,64,997,39121,55094,8223,16,24009528
608,2,64,997,39529,55354,8490,16,24049057
609,2,64,997,39339,55380,8315,16,24088396
610,2,64,997,38863,55261,8259,16,24127259
611,2,64,997,39640,55311,8236,16,24166899
612,2,64,997,40451,55529,8185,16,24207350
613,2,64,997,39868,55316,8230,16,24247218
614,2,64,997,39829,55068,8277,16,24287047
615,2,64,997,39404,54920,8355,16,24326451
616,2,64,997,39211,54965,8205,16,24365662
617,2,64,997,39955,55427,8418,16,24405617
618,2,64,997,39077,54929,8223,16,24444694
619,2,64,997,39785,55278,8154,16,24484479
620,2,64,997,39190,54794,8302,16,24523669
621,2,64,997,39996,55231,8288,16,24563665
622,2,64,997,39113,54736,8110,16,24602778
623,2,64,997,39773,55260,8168,16,24642551
624,2,64,997,39122,54870,8306,16,24681673
625,2,64,997,39471,54863,8317,16,24721144
626,2,64,997,39478,54940,8222,16,24760622
627,2,64,997,39450,55244,8238,16,24800072
628,2,64,997,39886,55116,8229,16,24839958
629,2,64,997,39272,55495,8344,16,24879230
630,2,64,997,39834,55209,8378,16,24919064
631,2,64,997,39331,55149,8187,16,24958395
632,2,64,997,39512,55454,8220,16,24997907
633,2,64,997,38931,55096,8272,16,25036838
634,2,64,997,39715,55017,8451,16,25076553
635,2,64,997,40284,55114,8152,16,25116837
636,2,64,997,39123,54912,8095,16,25155960
637,2,64,997,39674,55097,8275,16,25195634
638,2,64,997,39472,54953,8409,16,25235106
639,2,64,997,39608,55407,8218,16,25274714
640,2,64,997,39211,55214,8377,16,25313925
641,2,64,997,39326,55163,7989,16,25353251
642,2,64,997,38890,55305,8198,16,25392141
643,2,64,997,39107,54927,8237,16,25431248
644,2,64,997,39530,55296,8254,16,25470778
645,2,64,997,38997,55277,8347,16,25509775
646,2,64,997,39707,55080,8365,16,25549482
647,2,64,997,39586,54672,8253,16,25589068
648,2,64,997,38933,55043,8332,16,25628001
649,2,64,997,39755,55490,8437,16,25667756
650,2,64,997,39556,55024,8229,16,25707312
651,2,64,997,39279,55270,8183,16,25746591
652,2,64,997,39298,54731,8386,16,25785889
653,2,64,997,39328,54931,8172,16,25825217
654,2,64,997,38924,55099,8391,16,25864141
655,2,64,997,38947,54563,8113,16,25903088
656,2,64,997,39230,55274,8299,16,25942318
657,2,64,997,39234,54852,8222,16,25981552
658,2,64,997,39211,55160,8563,16,26020763
659,2,64,997,39981,55078,7986,16,26060744
660,2,64,997,40005,55307,8098,16,26100749
661,2,64,997,39657,54891,8217,16,26140406
662,2,64,997,39534,55546,8368,16,26179940
663,2,64,997,39528,55135,8280,16,26219468
664,2,64,997,38644,54743,8251,16,26258112
665,2,64,997,40050,55443,8133,16,26298162
666,2,64,997,39592,55227,8272,16,26337754
667,2,64,997,38828,55532,8663,16,26376582
668,2,64,997,39804,55214,8259,16,26416386
669,2,64,997,39420,54976,8104,16,26455806
670,2,64,997,39889,55100,8177,16,26495695
671,2,64,997,39536,55275,8326,16,26535231
672,2,64,997,39932,54834,8291,16,26575163
673,2,64,997,39696,55032,8409,16,26614859
674,2,64,997,39120,55154,8020,16,26653979
675,2,64,997,39120,55363,8140,16,26693099
676,2,64,997,39630,55115,8189,16,26732729
677,2,64,997,38941,54917,8296,16,26771670
678,2,64,997,39342,54837,8124,16,26811012
679,2,64,997,39317,55733,8509,16,26850329
680,2,64,997,38977,55347,8205,16,26889306
681,2,64,997,39686,55354,8459,16,26928992
682,2,64,997,39413,55439,8165,16,26968405
683,2,64,997,39392,54562,8271,16,27007797
684,2,64,997,39796,54977,8219,16,27047593
685,2,64,997,39121,55446,8486,16,27086714
686,2,64,997,39283,54868,8297,16,27125997
687,2,64,997,38611,54680,8007,16,27164608
688,2,64,997,39480,55094,8222,16,27204088
689,2,64,997,39459,55739,7999,16,27243547
690,2,64,997,39565,54863,8250,16,27283112
691,2,64,997,38654,54720,8226,16,27321766
692,2,64,997,39275,54869,8217,16,27361041
693,2,64,997,38767,54646,8466,16,27399808
694,2,64,997,38304,55244,8145,16,27438112
695,2,64,997,38570,54938,8161,16,27476682
696,2,64,997,39593,55382,8347,16,27516275
697,2,64,997,39963,55473,8378,16,27556238
698,2,64,997,39088,54987,8289,16,27595326
699,2,64,997,39873,55237,8300,16,27635199
700,2,64,997,38790,55244,8463,16,27673989
701,2,64,997,39424,55321,8324,16,27713413
702,2,64,997,39313,55049,8239,16,27752726
703,2,64,997,39160,55052,8232,16,27791886
704,2,64,997,39258,55209,8273,16,27831144
705,2,64,997,39768,55364,8331,16,27870912
706,2,64,997,38779,55059,8222,16,27909691
707,2,64,997,39688,55200,8298,16,27949379
708,2,64,997,39316,55034,8304,16,27988695
709,2,64,997,39386,55215,8389,16,28028081
710,2,64,997,39645,55438,8352,16,28067726
711,2,64,997,39882,55108,8373,16,28107608
712,2,64,997,39959,55649,8500,16,28147567
713,2,64,997,40039,55554,8404,16,28187606
714,2,64,997,39070,55325,8215,16,28226676
715,2,64,997,39250,55358,8316,16,28265926
716,2,64,997,39548,55272,8424,16,28305474
717,2,64,997,39445,54831,8229,16,28344919
718,2,64,997,39674,55068,8185,16,28384593
719,2,64,997,39882,55074,8152,16,28424475
720,2,64,997,39312,55212,8235,16,28463787
721,2,64,997,39339,55256,8332,16,28503126
722,2,64,997,39004,54762,8198,16,28542130
723,2,64,997,39356,55445,8388,16,28581486
724,2,64,997,39256,55273,8389,16,28620742
725,2,64,997,39041,55585,8405,16,28659783
726,2,64,997,39035,55609,8319,16,28698818
727,2,64,997,39302,54779,8289,16,28738120
728,2,64,997,39504,55110,8212,16,28777624
729,2,64,997,39425,54756,8127,16,28817049
730,2,64,997,39037,55041,8179,16,28856086
731,2,64,997,39172,55028,8056,16,28895258
732,2,64,997,39196,54811,8169,16,28934454
733,2,64,997,39568,55244,8247,16,28974022
734,2,64,997,38984,54718,8268,16,29013006
735,2,64,997,39856,55068,8194,16,29052862
736,2,64,997,39173,54952,8421,16,29092035
737,2,64,997,38907,54749,7920,16,29130942
738,2,64,997,39500,55120,8350,16,29170442
739,2,64,997,39776,54821,8376,16,29210218
740,2,64,997,39955,55045,8309,16,29250173
741,2,64,997,38704,54642,8181,16,29288877
742,2,64,997,39716,55460,8231,16,29328593
743,2,64,997,38841,55428,8364,16,29367434
744,2,64,997,39602,55143,8131,16,29407036
745,2,64,997,39498,54946,8083,16,29446534
746,2,64,997,39408,55002,8352,16,29485942
747,2,64,997,39611,55242,8434,16,29525553
748,2,64,997,40312,55258,8238,16,29565865
749,2,64,997,39227,55020,8149,16,29605092
750,2,64,997,39692,55335,8237,16,29644784
751,2,64,997,39715,55527,8349,16,29684499
752,2,64,997,39788,55379,8286,16,29724287
753,2,64,997,39372,55058,8389,16,29763659
754,2,64,997,39350,55349,8546,16,29803009
755,2,64,997,39393,54631,8024,16,29842402
756,2,64,997,39412,55016,8201,16,29881814
757,2,64,997,39485,54689,8240,16,29921299
758,2,64,997,39298,55206,8082,16,29960597
759,2,64,997,39403,55274,8218,16,30000000
