model_key,id,split,kind,family,template_id,is_affected,correct,margin,answer,foil,error,basin,data_arm,checkpoint
seed43022_first_basin:view:chck_80M,S199_eval_000499,train_binding,binding,cold_hot,train0,True,False,-1.3160638213157654,cold,hot,,seed43022_first_basin,view,chck_80M
seed43022_first_basin:view:chck_80M,S199_eval_000500,train_binding,binding,flat_inflated,train2,True,False,-0.6495484113693237,flat,inflated,,seed43022_first_basin,view,chck_80M
seed43022_first_basin:view:chck_80M,S199_eval_000501,train_binding,binding,cold_hot,train0,True,True,0.6751928925514221,hot,cold,,seed43022_first_basin,view,chck_80M
seed43022_first_basin:view:chck_80M,S199_eval_000502,train_binding,binding,dry_wet,train0,False,True,1.8517685532569885,dry,wet,,seed43022_first_basin,view,chck_80M
seed43022_first_basin:view:chck_80M,S199_eval_000503,train_binding,binding,clean_dirty,train2,False,False,-1.7522252798080444,dirty,clean,,seed43022_first_basin,view,chck_80M
seed43022_first_basin:view:chck_80M,S199_eval_000504,train_binding,binding,unlocked_locked,train1,False,False,-1.0883304476737976,locked,unlocked,,seed43022_first_basin,view,chck_80M
seed43022_first_basin:view:chck_80M,S199_eval_000505,train_binding,binding,dark_lit,train1,False,True,1.607425481081009,lit,dark,,seed43022_first_basin,view,chck_80M
seed43022_first_basin:view:chck_80M,S199_eval_000506,train_binding,binding,cold_hot,train1,False,True,0.8092160820960999,hot,cold,,seed43022_first_basin,view,chck_80M
seed43022_first_basin:view:chck_80M,S199_eval_000507,train_binding,binding,dry_wet,train0,False,False,-0.7237085103988647,wet,dry,,seed43022_first_basin,view,chck_80M
seed43022_first_basin:view:chck_80M,S199_eval_000508,train_binding,binding,flat_inflated,train1,True,False,-4.096335932612419,inflated,flat,,seed43022_first_basin,view,chck_80M
seed43022_first_basin:view:chck_80M,S199_eval_000509,train_binding,binding,flat_inflated,train2,True,False,-0.9077993631362915,flat,inflated,,seed43022_first_basin,view,chck_80M
seed43022_first_basin:view:chck_80M,S199_eval_000510,train_binding,binding,flat_inflated,train0,True,False,-0.7099771499633789,flat,inflated,,seed43022_first_basin,view,chck_80M
seed43022_first_basin:view:chck_80M,S199_eval_000511,train_binding,binding,clean_dirty,train2,True,True,1.8790383338928223,clean,dirty,,seed43022_first_basin,view,chck_80M
seed43022_first_basin:view:chck_80M,S199_eval_000512,train_binding,binding,empty_full,train0,False,True,4.858602523803711,full,empty,,seed43022_first_basin,view,chck_80M
seed43022_first_basin:view:chck_80M,S199_eval_000513,train_binding,binding,cold_hot,train2,True,False,-1.582375168800354,cold,hot,,seed43022_first_basin,view,chck_80M
seed43022_first_basin:view:chck_80M,S199_eval_000514,train_binding,binding,cold_hot,train0,False,True,0.9306182861328125,hot,cold,,seed43022_first_basin,view,chck_80M
seed43022_first_basin:view:chck_80M,S199_eval_000515,train_binding,binding,empty_full,train0,False,True,4.624317646026611,full,empty,,seed43022_first_basin,view,chck_80M
seed43022_first_basin:view:chck_80M,S199_eval_000516,train_binding,binding,dark_lit,train0,False,False,-0.0047228336334228516,lit,dark,,seed43022_first_basin,view,chck_80M
seed43022_first_basin:view:chck_80M,S199_eval_000517,train_binding,binding,unlocked_locked,train1,False,False,-0.2576867341995239,locked,unlocked,,seed43022_first_basin,view,chck_80M
seed43022_first_basin:view:chck_80M,S199_eval_000518,train_binding,binding,open_closed,train2,True,False,-0.5465639233589172,closed,open,,seed43022_first_basin,view,chck_80M
seed43022_first_basin:view:chck_80M,S199_eval_000519,train_binding,binding,unlocked_locked,train1,False,False,-1.124265193939209,locked,unlocked,,seed43022_first_basin,view,chck_80M
seed43022_first_basin:view:chck_80M,S199_eval_000520,train_binding,binding,cold_hot,train0,True,False,-0.988548994064331,cold,hot,,seed43022_first_basin,view,chck_80M
seed43022_first_basin:view:chck_80M,S199_eval_000521,train_binding,binding,open_closed,train1,False,True,0.013672828674316406,closed,open,,seed43022_first_basin,view,chck_80M
seed43022_first_basin:view:chck_80M,S199_eval_000522,train_binding,binding,dry_wet,train0,True,False,-1.7033172845840454,wet,dry,,seed43022_first_basin,view,chck_80M
seed43022_first_basin:view:chck_80M,S199_eval_000523,train_binding,binding,empty_full,train0,True,False,-4.472579717636108,empty,full,,seed43022_first_basin,view,chck_80M
seed43022_first_basin:view:chck_80M,S199_eval_000524,train_binding,binding,unlocked_locked,train0,False,False,-0.5033547878265381,locked,unlocked,,seed43022_first_basin,view,chck_80M
seed43022_first_basin:view:chck_80M,S199_eval_000525,train_binding,binding,clean_dirty,train0,False,False,-1.2730529308319092,dirty,clean,,seed43022_first_basin,view,chck_80M
seed43022_first_basin:view:chck_80M,S199_eval_000526,train_binding,binding,dark_lit,train2,True,False,-1.7434850931167603,dark,lit,,seed43022_first_basin,view,chck_80M
seed43022_first_basin:view:chck_80M,S199_eval_000527,train_binding,binding,flat_inflated,train2,False,True,1.12379390001297,flat,inflated,,seed43022_first_basin,view,chck_80M
seed43022_first_basin:view:chck_80M,S199_eval_000528,train_binding,binding,open_closed,train1,True,False,-0.20212459564208984,open,closed,,seed43022_first_basin,view,chck_80M
seed43022_first_basin:view:chck_80M,S199_eval_000529,train_binding,binding,open_closed,train2,True,True,0.32855653762817383,open,closed,,seed43022_first_basin,view,chck_80M
seed43022_first_basin:view:chck_80M,S199_eval_000530,train_binding,binding,cold_hot,train2,False,True,1.3041061758995056,hot,cold,,seed43022_first_basin,view,chck_80M
seed43022_first_basin:view:chck_80M,S199_eval_000531,train_binding,binding,open_closed,train1,True,True,0.40591564774513245,open,closed,,seed43022_first_basin,view,chck_80M
seed43022_first_basin:view:chck_80M,S199_eval_000532,train_binding,binding,unlocked_locked,train0,False,False,-1.4321545362472534,locked,unlocked,,seed43022_first_basin,view,chck_80M
seed43022_first_basin:view:chck_80M,S199_eval_000533,train_binding,binding,clean_dirty,train0,False,False,-1.1442413330078125,dirty,clean,,seed43022_first_basin,view,chck_80M
seed43022_first_basin:view:chck_80M,S199_eval_000534,train_binding,binding,dark_lit,train0,False,True,0.5421344637870789,dark,lit,,seed43022_first_basin,view,chck_80M
seed43022_first_basin:view:chck_80M,S199_eval_000535,train_binding,binding,dry_wet,train0,True,False,-1.6417440474033356,wet,dry,,seed43022_first_basin,view,chck_80M
seed43022_first_basin:view:chck_80M,S199_eval_000536,train_binding,binding,open_closed,train0,True,False,-0.07201611995697021,closed,open,,seed43022_first_basin,view,chck_80M
seed43022_first_basin:view:chck_80M,S199_eval_000537,train_binding,binding,empty_full,train2,True,True,3.159373641014099,full,empty,,seed43022_first_basin,view,chck_80M
seed43022_first_basin:view:chck_80M,S199_eval_000538,train_binding,binding,dry_wet,train0,False,False,-0.8744022846221924,wet,dry,,seed43022_first_basin,view,chck_80M
seed43022_first_basin:view:chck_80M,S199_eval_000539,train_binding,binding,clean_dirty,train1,False,False,-0.17090797424316406,dirty,clean,,seed43022_first_basin,view,chck_80M
seed43022_first_basin:view:chck_80M,S199_eval_000540,train_binding,binding,flat_inflated,train2,False,True,1.1320842504501343,inflated,flat,,seed43022_first_basin,view,chck_80M
seed43022_first_basin:view:chck_80M,S199_eval_000541,train_binding,binding,clean_dirty,train2,False,True,2.2643882036209106,clean,dirty,,seed43022_first_basin,view,chck_80M
seed43022_first_basin:view:chck_80M,S199_eval_000542,train_binding,binding,flat_inflated,train0,False,True,0.5317127406597137,inflated,flat,,seed43022_first_basin,view,chck_80M
seed43022_first_basin:view:chck_80M,S199_eval_000543,train_binding,binding,open_closed,train1,False,True,1.0892569422721863,open,closed,,seed43022_first_basin,view,chck_80M
seed43022_first_basin:view:chck_80M,S199_eval_000544,train_binding,binding,open_closed,train2,True,True,0.21785977482795715,open,closed,,seed43022_first_basin,view,chck_80M
seed43022_first_basin:view:chck_80M,S199_eval_000545,train_binding,binding,open_closed,train0,True,False,-0.08314526081085205,open,closed,,seed43022_first_basin,view,chck_80M
seed43022_first_basin:view:chck_80M,S199_eval_000546,train_binding,binding,dry_wet,train0,False,False,-0.7366325259208679,wet,dry,,seed43022_first_basin,view,chck_80M
seed43022_first_basin:view:chck_80M,S199_eval_000547,train_binding,binding,empty_full,train0,True,True,2.7821531891822815,full,empty,,seed43022_first_basin,view,chck_80M
seed43022_first_basin:view:chck_80M,S199_eval_000548,train_binding,binding,empty_full,train0,True,True,2.8284530639648438,full,empty,,seed43022_first_basin,view,chck_80M
seed43022_first_basin:view:chck_80M,S199_eval_000549,train_binding,binding,dark_lit,train2,True,False,-1.7181200683116913,dark,lit,,seed43022_first_basin,view,chck_80M
seed43022_first_basin:view:chck_80M,S199_eval_000550,train_binding,binding,open_closed,train0,False,True,0.14026719331741333,open,closed,,seed43022_first_basin,view,chck_80M
seed43022_first_basin:view:chck_80M,S199_eval_000551,train_binding,binding,empty_full,train2,False,False,-3.3093923330307007,empty,full,,seed43022_first_basin,view,chck_80M
seed43022_first_basin:view:chck_80M,S199_eval_000552,train_binding,binding,empty_full,train2,True,False,-4.419654369354248,empty,full,,seed43022_first_basin,view,chck_80M
seed43022_first_basin:view:chck_80M,S199_eval_000553,train_binding,binding,dry_wet,train1,True,False,-1.9898579120635986,wet,dry,,seed43022_first_basin,view,chck_80M
seed43022_first_basin:view:chck_80M,S199_eval_000554,train_binding,binding,clean_dirty,train2,False,True,2.180712938308716,clean,dirty,,seed43022_first_basin,view,chck_80M
seed43022_first_basin:view:chck_80M,S199_eval_000555,train_binding,binding,cold_hot,train1,True,False,-0.7735991775989532,cold,hot,,seed43022_first_basin,view,chck_80M
seed43022_first_basin:view:chck_80M,S199_eval_000556,train_binding,binding,flat_inflated,train0,False,True,0.7740595936775208,flat,inflated,,seed43022_first_basin,view,chck_80M
seed43022_first_basin:view:chck_80M,S199_eval_000557,train_binding,binding,open_closed,train2,True,True,0.44772088527679443,open,closed,,seed43022_first_basin,view,chck_80M
seed43022_first_basin:view:chck_80M,S199_eval_000558,train_binding,binding,clean_dirty,train2,False,False,-1.8296961784362793,dirty,clean,,seed43022_first_basin,view,chck_80M
seed43022_first_basin:view:chck_80M,S199_eval_000559,train_binding,binding,unlocked_locked,train2,False,True,1.096969485282898,unlocked,locked,,seed43022_first_basin,view,chck_80M
seed43022_first_basin:view:chck_80M,S199_eval_000560,train_binding,binding,dark_lit,train0,True,False,-0.45385080575942993,lit,dark,,seed43022_first_basin,view,chck_80M
seed43022_first_basin:view:chck_80M,S199_eval_000561,train_binding,binding,clean_dirty,train0,True,True,1.6635150909423828,clean,dirty,,seed43022_first_basin,view,chck_80M
seed43022_first_basin:view:chck_80M,S199_eval_000562,train_binding,binding,clean_dirty,train0,True,False,-2.3124289512634277,dirty,clean,,seed43022_first_basin,view,chck_80M
seed43022_first_basin:view:chck_80M,S199_eval_000563,train_binding,binding,clean_dirty,train2,True,True,1.969958782196045,clean,dirty,,seed43022_first_basin,view,chck_80M
seed43022_first_basin:view:chck_80M,S199_eval_000564,train_binding,binding,unlocked_locked,train1,False,False,-1.4562426805496216,locked,unlocked,,seed43022_first_basin,view,chck_80M
seed43022_first_basin:view:chck_80M,S199_eval_000565,train_binding,binding,cold_hot,train0,True,False,-1.2387382984161377,cold,hot,,seed43022_first_basin,view,chck_80M
seed43022_first_basin:view:chck_80M,S199_eval_000566,train_binding,binding,open_closed,train0,True,False,-0.7426307201385498,closed,open,,seed43022_first_basin,view,chck_80M
seed43022_first_basin:view:chck_80M,S199_eval_000567,train_binding,binding,empty_full,train1,True,False,-4.526161313056946,empty,full,,seed43022_first_basin,view,chck_80M
seed43022_first_basin:view:chck_80M,S199_eval_000568,train_binding,binding,dark_lit,train0,False,True,0.13906466960906982,lit,dark,,seed43022_first_basin,view,chck_80M
seed43022_first_basin:view:chck_80M,S199_eval_000569,train_binding,binding,flat_inflated,train0,False,True,0.48294395208358765,inflated,flat,,seed43022_first_basin,view,chck_80M
seed43022_first_basin:view:chck_80M,S199_eval_000570,train_binding,binding,unlocked_locked,train2,False,False,-1.1169896125793457,locked,unlocked,,seed43022_first_basin,view,chck_80M
seed43022_first_basin:view:chck_80M,S199_eval_000571,train_binding,binding,cold_hot,train1,False,True,0.6259554028511047,cold,hot,,seed43022_first_basin,view,chck_80M
seed43022_first_basin:view:chck_80M,S199_eval_000572,train_binding,binding,open_closed,train0,True,False,-0.45062166452407837,closed,open,,seed43022_first_basin,view,chck_80M
seed43022_first_basin:view:chck_80M,S199_eval_000573,train_binding,binding,clean_dirty,train2,False,True,2.2155104875564575,clean,dirty,,seed43022_first_basin,view,chck_80M
seed43022_first_basin:view:chck_80M,S199_eval_000574,train_binding,binding,cold_hot,train1,True,False,-1.4698215126991272,cold,hot,,seed43022_first_basin,view,chck_80M
seed43022_first_basin:view:chck_80M,S199_eval_000575,train_binding,binding,open_closed,train2,True,False,-0.06567513942718506,open,closed,,seed43022_first_basin,view,chck_80M
seed43022_first_basin:view:chck_80M,S199_eval_000576,train_binding,binding,empty_full,train2,True,True,3.084571957588196,full,empty,,seed43022_first_basin,view,chck_80M
seed43022_first_basin:view:chck_80M,S199_eval_000577,train_binding,binding,dark_lit,train0,False,True,0.43739885091781616,dark,lit,,seed43022_first_basin,view,chck_80M
seed43022_first_basin:view:chck_80M,S199_eval_000578,train_binding,binding,empty_full,train0,True,True,2.9560214281082153,full,empty,,seed43022_first_basin,view,chck_80M
seed43022_first_basin:view:chck_80M,S199_eval_000579,train_binding,binding,dry_wet,train0,False,True,1.873495101928711,dry,wet,,seed43022_first_basin,view,chck_80M
seed43022_first_basin:view:chck_80M,S199_eval_000580,train_binding,binding,unlocked_locked,train2,False,False,-1.0496714115142822,locked,unlocked,,seed43022_first_basin,view,chck_80M
seed43022_first_basin:view:chck_80M,S199_eval_000581,train_binding,binding,open_closed,train1,True,True,0.03753936290740967,open,closed,,seed43022_first_basin,view,chck_80M
seed43022_first_basin:view:chck_80M,S199_eval_000582,train_binding,binding,dry_wet,train1,False,True,2.004802644252777,dry,wet,,seed43022_first_basin,view,chck_80M
seed43022_first_basin:view:chck_80M,S199_eval_000583,train_binding,binding,cold_hot,train1,True,False,-0.12706303596496582,hot,cold,,seed43022_first_basin,view,chck_80M
seed43022_first_basin:view:chck_80M,S199_eval_000584,train_binding,binding,empty_full,train0,True,False,-5.095669150352478,empty,full,,seed43022_first_basin,view,chck_80M
seed43022_first_basin:view:chck_80M,S199_eval_000585,train_binding,binding,dark_lit,train0,False,True,0.13406163454055786,lit,dark,,seed43022_first_basin,view,chck_80M
seed43022_first_basin:view:chck_80M,S199_eval_000586,train_binding,binding,flat_inflated,train0,False,True,0.4684089422225952,flat,inflated,,seed43022_first_basin,view,chck_80M
seed43022_first_basin:view:chck_80M,S199_eval_000587,train_binding,binding,cold_hot,train1,True,False,-1.5437572598457336,cold,hot,,seed43022_first_basin,view,chck_80M
seed43022_first_basin:view:chck_80M,S199_eval_000588,train_binding,binding,dark_lit,train1,False,True,1.2754085063934326,dark,lit,,seed43022_first_basin,view,chck_80M
seed43022_first_basin:view:chck_80M,S199_eval_000589,train_binding,binding,clean_dirty,train1,True,False,-2.1846941709518433,dirty,clean,,seed43022_first_basin,view,chck_80M
seed43022_first_basin:view:chck_80M,S199_eval_000590,train_binding,binding,empty_full,train2,True,False,-4.795093297958374,empty,full,,seed43022_first_basin,view,chck_80M
seed43022_first_basin:view:chck_80M,S199_eval_000591,train_binding,binding,dry_wet,train2,False,False,-0.5606446862220764,wet,dry,,seed43022_first_basin,view,chck_80M
seed43022_first_basin:view:chck_80M,S199_eval_000592,train_binding,binding,cold_hot,train2,False,False,-1.1106037199497223,cold,hot,,seed43022_first_basin,view,chck_80M
seed43022_first_basin:view:chck_80M,S199_eval_000593,train_binding,binding,flat_inflated,train0,False,True,0.40617048740386963,flat,inflated,,seed43022_first_basin,view,chck_80M
seed43022_first_basin:view:chck_80M,S199_eval_000594,train_binding,binding,cold_hot,train2,True,True,1.1700083017349243,hot,cold,,seed43022_first_basin,view,chck_80M
seed43022_first_basin:view:chck_80M,S199_eval_000595,train_binding,binding,cold_hot,train1,False,True,0.3604062795639038,cold,hot,,seed43022_first_basin,view,chck_80M
seed43022_first_basin:view:chck_80M,S199_eval_000596,train_binding,binding,unlocked_locked,train2,True,True,0.8659396171569824,unlocked,locked,,seed43022_first_basin,view,chck_80M
seed43022_first_basin:view:chck_80M,S199_eval_000597,train_binding,binding,empty_full,train0,True,True,2.0822479128837585,full,empty,,seed43022_first_basin,view,chck_80M
seed43022_first_basin:view:chck_80M,S199_eval_000598,train_binding,binding,clean_dirty,train1,False,True,2.1337512135505676,clean,dirty,,seed43022_first_basin,view,chck_80M
seed43022_first_basin:view:chck_80M,S199_eval_000599,train_binding,binding,open_closed,train1,False,True,1.1001155972480774,open,closed,,seed43022_first_basin,view,chck_80M
seed43022_first_basin:view:chck_80M,S199_eval_000600,train_binding,binding,flat_inflated,train2,False,True,1.1372299194335938,inflated,flat,,seed43022_first_basin,view,chck_80M
seed43022_first_basin:view:chck_80M,S199_eval_000601,train_binding,binding,dry_wet,train0,True,True,0.43531036376953125,dry,wet,,seed43022_first_basin,view,chck_80M
seed43022_first_basin:view:chck_80M,S199_eval_000602,train_binding,binding,open_closed,train0,True,False,-0.07552939653396606,open,closed,,seed43022_first_basin,view,chck_80M
seed43022_first_basin:view:chck_80M,S199_eval_000603,train_binding,binding,open_closed,train2,True,False,-0.1159888505935669,open,closed,,seed43022_first_basin,view,chck_80M
seed43022_first_basin:view:chck_80M,S199_eval_000604,train_binding,binding,flat_inflated,train0,True,False,-0.49029913544654846,flat,inflated,,seed43022_first_basin,view,chck_80M
seed43022_first_basin:view:chck_80M,S199_eval_000605,train_binding,binding,clean_dirty,train2,True,False,-2.1339378356933594,dirty,clean,,seed43022_first_basin,view,chck_80M
seed43022_first_basin:view:chck_80M,S199_eval_000606,train_binding,binding,dark_lit,train2,False,False,-0.37483811378479004,dark,lit,,seed43022_first_basin,view,chck_80M
seed43022_first_basin:view:chck_80M,S199_eval_000607,train_binding,binding,unlocked_locked,train1,False,False,-0.7391880750656128,locked,unlocked,,seed43022_first_basin,view,chck_80M
seed43022_first_basin:view:chck_80M,S199_eval_000608,train_binding,binding,empty_full,train1,True,False,-4.440921306610107,empty,full,,seed43022_first_basin,view,chck_80M
seed43022_first_basin:view:chck_80M,S199_eval_000609,train_binding,binding,dry_wet,train1,True,False,-2.4026997685432434,wet,dry,,seed43022_first_basin,view,chck_80M
seed43022_first_basin:view:chck_80M,S199_eval_000610,train_binding,binding,unlocked_locked,train1,True,True,1.226723551750183,unlocked,locked,,seed43022_first_basin,view,chck_80M
seed43022_first_basin:view:chck_80M,S199_eval_000611,train_binding,binding,dark_lit,train2,True,False,-1.387669861316681,dark,lit,,seed43022_first_basin,view,chck_80M
seed43022_first_basin:view:chck_80M,S199_eval_000612,train_binding,binding,empty_full,train0,True,False,-4.644306659698486,empty,full,,seed43022_first_basin,view,chck_80M
seed43022_first_basin:view:chck_80M,S199_eval_000613,train_binding,binding,dry_wet,train2,True,True,0.5513874888420105,dry,wet,,seed43022_first_basin,view,chck_80M
seed43022_first_basin:view:chck_80M,S199_eval_000614,train_binding,binding,clean_dirty,train0,False,True,2.1433029174804688,clean,dirty,,seed43022_first_basin,view,chck_80M
seed43022_first_basin:view:chck_80M,S199_eval_000615,train_binding,binding,clean_dirty,train0,True,True,1.3915503025054932,clean,dirty,,seed43022_first_basin,view,chck_80M
seed43022_first_basin:view:chck_80M,S199_eval_000616,train_binding,binding,dry_wet,train2,True,False,-0.7506169974803925,wet,dry,,seed43022_first_basin,view,chck_80M
seed43022_first_basin:view:chck_80M,S199_eval_000617,train_binding,binding,flat_inflated,train0,True,False,-0.5956679433584213,flat,inflated,,seed43022_first_basin,view,chck_80M
seed43022_first_basin:view:chck_80M,S199_eval_000618,train_binding,binding,clean_dirty,train1,True,False,-2.5765620470046997,dirty,clean,,seed43022_first_basin,view,chck_80M
seed43022_first_basin:view:chck_80M,S199_eval_000619,train_binding,binding,unlocked_locked,train0,False,True,1.8507616519927979,unlocked,locked,,seed43022_first_basin,view,chck_80M
seed43022_first_basin:view:chck_80M,S199_eval_000620,train_binding,binding,empty_full,train1,True,True,2.719387412071228,full,empty,,seed43022_first_basin,view,chck_80M
seed43022_first_basin:view:chck_80M,S199_eval_000621,train_binding,binding,flat_inflated,train0,False,True,0.2256089597940445,inflated,flat,,seed43022_first_basin,view,chck_80M
seed43022_first_basin:view:chck_80M,S199_eval_000622,train_binding,binding,unlocked_locked,train2,False,False,-0.9907066822052002,locked,unlocked,,seed43022_first_basin,view,chck_80M
seed43022_first_basin:view:chck_80M,S199_eval_000623,train_binding,binding,dark_lit,train1,True,False,-1.6315653324127197,lit,dark,,seed43022_first_basin,view,chck_80M
seed43022_first_basin:view:chck_80M,S199_eval_000624,train_binding,binding,flat_inflated,train0,False,True,0.8562422394752502,flat,inflated,,seed43022_first_basin,view,chck_80M
seed43022_first_basin:view:chck_80M,S199_eval_000625,train_binding,binding,open_closed,train0,False,True,0.2959463596343994,closed,open,,seed43022_first_basin,view,chck_80M
seed43022_first_basin:view:chck_80M,S199_eval_000626,train_binding,binding,open_closed,train0,False,True,0.802372545003891,open,closed,,seed43022_first_basin,view,chck_80M
seed43022_first_basin:view:chck_80M,S199_eval_000627,train_binding,binding,dry_wet,train2,True,True,0.37592434883117676,dry,wet,,seed43022_first_basin,view,chck_80M
seed43022_first_basin:view:chck_80M,S199_eval_000628,train_binding,binding,flat_inflated,train1,False,True,1.8482921719551086,flat,inflated,,seed43022_first_basin,view,chck_80M
seed43022_first_basin:view:chck_80M,S199_eval_000629,train_binding,binding,empty_full,train0,True,True,2.585384964942932,full,empty,,seed43022_first_basin,view,chck_80M
seed43022_first_basin:view:chck_80M,S199_eval_000630,train_binding,binding,open_closed,train0,False,True,0.3620859682559967,open,closed,,seed43022_first_basin,view,chck_80M
seed43022_first_basin:view:chck_80M,S199_eval_000631,train_binding,binding,dry_wet,train1,True,False,-1.8118839263916016,wet,dry,,seed43022_first_basin,view,chck_80M
seed43022_first_basin:view:chck_80M,S199_eval_000632,train_binding,binding,empty_full,train2,True,True,2.9349915981292725,full,empty,,seed43022_first_basin,view,chck_80M
seed43022_first_basin:view:chck_80M,S199_eval_000633,train_binding,binding,unlocked_locked,train0,False,True,2.1320383548736572,unlocked,locked,,seed43022_first_basin,view,chck_80M
seed43022_first_basin:view:chck_80M,S199_eval_000634,train_binding,binding,empty_full,train2,True,False,-4.5823129415512085,empty,full,,seed43022_first_basin,view,chck_80M
seed43022_first_basin:view:chck_80M,S199_eval_000635,train_binding,binding,unlocked_locked,train0,True,False,-1.996314525604248,locked,unlocked,,seed43022_first_basin,view,chck_80M
seed43022_first_basin:view:chck_80M,S199_eval_000636,train_binding,binding,unlocked_locked,train0,False,True,1.7532575130462646,unlocked,locked,,seed43022_first_basin,view,chck_80M
seed43022_first_basin:view:chck_80M,S199_eval_000637,train_binding,binding,unlocked_locked,train1,False,True,1.707846999168396,unlocked,locked,,seed43022_first_basin,view,chck_80M
seed43022_first_basin:view:chck_80M,S199_eval_000638,train_binding,binding,dry_wet,train0,False,True,1.6166189312934875,dry,wet,,seed43022_first_basin,view,chck_80M
seed43022_first_basin:view:chck_80M,S199_eval_000639,train_binding,binding,open_closed,train1,True,True,0.5618035793304443,open,closed,,seed43022_first_basin,view,chck_80M
seed43022_first_basin:view:chck_80M,S199_eval_000640,train_binding,binding,cold_hot,train0,True,False,-1.4405637979507446,cold,hot,,seed43022_first_basin,view,chck_80M
seed43022_first_basin:view:chck_80M,S199_eval_000641,train_binding,binding,clean_dirty,train1,True,True,1.3279881477355957,clean,dirty,,seed43022_first_basin,view,chck_80M
seed43022_first_basin:view:chck_80M,S199_eval_000642,train_binding,binding,dark_lit,train2,False,True,1.3006666898727417,lit,dark,,seed43022_first_basin,view,chck_80M
seed43022_first_basin:view:chck_80M,S199_eval_000643,train_binding,binding,flat_inflated,train0,False,True,0.41537098586559296,inflated,flat,,seed43022_first_basin,view,chck_80M
seed43022_first_basin:view:chck_80M,S199_eval_000644,train_binding,binding,open_closed,train2,True,False,-0.739973783493042,closed,open,,seed43022_first_basin,view,chck_80M
seed43022_first_basin:view:chck_80M,S199_eval_000645,train_binding,binding,flat_inflated,train2,True,False,-0.6581915616989136,inflated,flat,,seed43022_first_basin,view,chck_80M
seed43022_first_basin:view:chck_80M,S199_eval_000646,train_binding,binding,empty_full,train2,False,False,-2.8064653873443604,empty,full,,seed43022_first_basin,view,chck_80M
seed43022_first_basin:view:chck_80M,S199_eval_000647,train_binding,binding,open_closed,train0,False,False,-0.22559839487075806,closed,open,,seed43022_first_basin,view,chck_80M
seed43022_first_basin:view:chck_80M,S199_eval_000648,train_binding,binding,flat_inflated,train1,True,False,-0.10134255886077881,flat,inflated,,seed43022_first_basin,view,chck_80M
seed43022_first_basin:view:chck_80M,S199_eval_000649,train_binding,binding,empty_full,train1,False,False,-2.2230983078479767,empty,full,,seed43022_first_basin,view,chck_80M
seed43022_first_basin:view:chck_80M,S199_eval_000650,train_binding,binding,flat_inflated,train0,True,False,-0.6706368327140808,inflated,flat,,seed43022_first_basin,view,chck_80M
seed43022_first_basin:view:chck_80M,S199_eval_000651,train_binding,binding,clean_dirty,train2,False,True,2.1165982484817505,clean,dirty,,seed43022_first_basin,view,chck_80M
seed43022_first_basin:view:chck_80M,S199_eval_000652,train_binding,binding,open_closed,train2,False,False,-0.5981897115707397,closed,open,,seed43022_first_basin,view,chck_80M
seed43022_first_basin:view:chck_80M,S199_eval_000653,train_binding,binding,flat_inflated,train1,True,True,0.3769124746322632,flat,inflated,,seed43022_first_basin,view,chck_80M
seed43022_first_basin:view:chck_80M,S199_eval_000654,train_binding,binding,dry_wet,train2,True,False,-0.8183176517486572,wet,dry,,seed43022_first_basin,view,chck_80M
seed43022_first_basin:view:chck_80M,S199_eval_000655,train_binding,binding,open_closed,train1,False,True,0.11086738109588623,closed,open,,seed43022_first_basin,view,chck_80M
seed43022_first_basin:view:chck_80M,S199_eval_000656,train_binding,binding,open_closed,train0,False,True,0.3387877941131592,open,closed,,seed43022_first_basin,view,chck_80M
seed43022_first_basin:view:chck_80M,S199_eval_000657,train_binding,binding,open_closed,train0,True,False,-0.13612306118011475,open,closed,,seed43022_first_basin,view,chck_80M
seed43022_first_basin:view:chck_80M,S199_eval_000658,train_binding,binding,open_closed,train1,False,True,1.6665009260177612,open,closed,,seed43022_first_basin,view,chck_80M
seed43022_first_basin:view:chck_80M,S199_eval_000659,train_binding,binding,clean_dirty,train0,False,True,2.2469396591186523,clean,dirty,,seed43022_first_basin,view,chck_80M
seed43022_first_basin:view:chck_80M,S199_eval_000660,train_binding,binding,dark_lit,train1,False,True,1.457159161567688,dark,lit,,seed43022_first_basin,view,chck_80M
seed43022_first_basin:view:chck_80M,S199_eval_000661,train_binding,binding,flat_inflated,train2,True,False,-0.31176048517227173,flat,inflated,,seed43022_first_basin,view,chck_80M
seed43022_first_basin:view:chck_80M,S199_eval_000662,train_binding,binding,dark_lit,train0,False,True,1.0481276214122772,dark,lit,,seed43022_first_basin,view,chck_80M
seed43022_first_basin:view:chck_80M,S199_eval_000663,train_binding,binding,unlocked_locked,train0,True,False,-1.698649525642395,locked,unlocked,,seed43022_first_basin,view,chck_80M
seed43022_first_basin:view:chck_80M,S199_eval_000664,train_binding,binding,dark_lit,train2,False,True,0.25258684158325195,dark,lit,,seed43022_first_basin,view,chck_80M
seed43022_first_basin:view:chck_80M,S199_eval_000665,train_binding,binding,cold_hot,train0,True,True,0.7856377959251404,hot,cold,,seed43022_first_basin,view,chck_80M
seed43022_first_basin:view:chck_80M,S199_eval_000666,train_binding,binding,dry_wet,train2,False,True,1.031766265630722,dry,wet,,seed43022_first_basin,view,chck_80M
