row_pos,masked_tokens_cpu_proxy,masked_source_tokens_cpu_proxy,masked_view_tokens_cpu_proxy,masked_other_tokens_cpu_proxy,selected_groups_cpu_proxy
1140,19,10,9,0,16
1141,24,15,9,0,19
1142,31,19,12,0,17
1143,24,18,6,0,17
1144,23,12,11,0,18
1145,28,14,14,0,20
1146,32,19,13,0,20
1147,19,10,9,0,15
1148,31,17,14,0,20
1149,32,19,13,0,21
1150,16,11,5,0,15
1151,36,19,17,0,28
1152,30,21,9,0,20
1153,27,16,11,0,21
1154,15,9,6,0,14
1155,28,17,11,0,19
1156,25,19,6,0,21
1157,26,16,10,0,23
1158,26,18,8,0,17
1159,40,29,11,0,23
1160,19,9,10,0,17
1161,18,14,4,0,14
1162,17,10,7,0,14
1163,21,8,13,0,20
1164,27,10,17,0,18
1165,28,17,11,0,19
1166,15,12,3,0,12
1167,26,17,9,0,19
1168,35,21,14,0,27
1169,26,19,7,0,21
1170,23,16,7,0,18
1171,37,20,17,0,25
1172,37,29,8,0,30
1173,23,13,10,0,20
1174,32,18,14,0,22
1175,40,31,9,0,28
1176,29,14,15,0,23
1177,20,17,3,0,13
1178,30,20,10,0,23
1179,30,22,8,0,22
1180,30,16,14,0,20
1181,29,17,10,2,22
1182,36,26,10,0,27
1183,24,17,7,0,18
1184,29,16,13,0,19
1185,52,31,21,0,27
1186,43,35,8,0,35
1187,38,23,15,0,29
1188,34,21,13,0,25
1189,35,23,12,0,22
1190,28,17,11,0,20
1191,19,12,7,0,18
1192,31,15,16,0,23
1193,36,27,9,0,23
1194,33,24,9,0,18
1195,19,8,11,0,17
1196,33,18,15,0,24
1197,28,19,9,0,21
1198,40,29,11,0,27
1199,19,14,5,0,16
1200,25,15,10,0,21
1201,36,22,14,0,27
1202,32,16,16,0,23
1203,27,23,4,0,25
1204,16,13,3,0,13
1205,14,10,4,0,14
1206,24,20,4,0,18
1207,33,16,17,0,27
1208,41,25,16,0,30
1209,18,12,6,0,14
1210,36,16,20,0,27
1211,26,11,15,0,20
1212,27,16,11,0,16
1213,31,22,9,0,24
1214,26,16,10,0,21
1215,30,14,16,0,19
1216,27,15,12,0,20
1217,16,14,2,0,16
1218,35,22,13,0,25
1219,36,17,19,0,29
1220,35,26,9,0,26
1221,26,13,13,0,19
1222,28,20,8,0,19
1223,21,11,10,0,19
1224,46,23,23,0,28
1225,16,11,5,0,14
1226,23,11,12,0,19
1227,26,16,10,0,20
1228,35,23,12,0,23
1229,21,13,8,0,18
1230,21,13,8,0,14
1231,28,17,11,0,23
1232,26,14,12,0,16
1233,24,14,10,0,18
1234,20,14,6,0,17
1235,30,18,12,0,22
1236,22,15,7,0,18
1237,41,26,15,0,32
1238,49,27,22,0,27
1239,44,32,12,0,28
1240,25,13,12,0,19
1241,29,15,14,0,19
1242,27,15,12,0,20
1243,23,10,13,0,19
1244,21,15,6,0,16
1245,44,23,21,0,32
1246,26,20,6,0,25
1247,19,13,6,0,14
1248,41,32,9,0,27
1249,30,18,12,0,20
1250,24,14,10,0,16
1251,26,16,10,0,18
1252,30,13,17,0,23
1253,28,16,12,0,16
1254,34,29,5,0,25
1255,40,24,16,0,29
1256,38,29,9,0,26
1257,16,8,8,0,12
1258,31,17,14,0,22
1259,27,18,9,0,16
1260,24,12,12,0,20
1261,30,11,15,4,17
1262,35,17,18,0,25
1263,26,17,9,0,22
1264,29,15,14,0,23
1265,28,15,13,0,18
1266,25,19,6,0,20
1267,19,10,9,0,18
1268,28,17,11,0,20
1269,33,21,12,0,26
1270,33,24,9,0,19
1271,24,10,14,0,20
1272,36,24,12,0,17
1273,39,19,20,0,27
1274,34,18,16,0,26
1275,36,20,16,0,21
1276,30,16,14,0,23
1277,19,12,7,0,14
1278,26,14,12,0,20
1279,27,16,11,0,18
1280,32,17,15,0,25
1281,27,17,10,0,19
1282,37,23,14,0,28
1283,25,16,9,0,19
1284,28,18,10,0,20
1285,31,21,10,0,24
1286,30,23,7,0,23
1287,27,22,5,0,20
1288,32,18,14,0,28
1289,40,18,22,0,26
1290,28,15,13,0,20
1291,44,22,22,0,25
1292,16,8,8,0,11
1293,21,10,11,0,18
1294,32,17,15,0,19
1295,32,17,15,0,22
1296,23,7,16,0,17
1297,24,14,10,0,20
1298,28,16,12,0,21
1299,31,24,7,0,19
1300,38,23,15,0,26
1301,32,23,9,0,20
1302,22,16,6,0,18
1303,19,10,9,0,13
1304,38,20,18,0,30
1305,23,14,9,0,19
1306,29,20,9,0,21
1307,32,21,11,0,24
1308,16,8,8,0,12
1309,25,11,14,0,20
1310,31,20,11,0,20
1311,32,16,13,3,21
1312,25,11,14,0,23
1313,19,17,2,0,19
1314,31,19,12,0,22
1315,38,23,15,0,28
1316,27,17,10,0,21
1317,16,11,5,0,14
1318,22,16,6,0,21
1319,22,15,7,0,15
1320,33,14,19,0,26
1321,42,23,19,0,28
1322,12,10,2,0,9
1323,38,23,15,0,30
1324,37,18,19,0,24
1325,33,21,12,0,21
1326,30,12,18,0,24
1327,22,13,9,0,19
1328,19,13,6,0,17
1329,37,23,14,0,29
1330,30,23,7,0,22
1331,34,25,9,0,26
1332,20,11,9,0,17
1333,32,23,9,0,18
1334,27,23,4,0,16
1335,20,12,8,0,14
1336,31,20,11,0,21
1337,23,16,7,0,20
1338,21,7,14,0,15
1339,30,19,11,0,23
1340,19,12,7,0,16
1341,23,13,10,0,17
1342,38,24,14,0,25
1343,41,25,11,5,22
1344,26,17,9,0,20
1345,34,24,10,0,22
1346,29,21,8,0,17
1347,17,14,3,0,14
1348,26,18,8,0,16
1349,29,14,15,0,15
1350,33,16,17,0,26
1351,19,10,9,0,12
1352,21,14,7,0,16
1353,38,24,14,0,24
1354,22,11,11,0,21
1355,35,25,10,0,27
1356,28,13,15,0,18
1357,21,13,8,0,17
1358,39,21,18,0,30
1359,28,18,10,0,23
1360,28,12,16,0,16
1361,31,17,14,0,20
1362,33,24,9,0,24
1363,36,27,9,0,27
1364,55,38,17,0,38
1365,19,11,8,0,17
1366,43,28,15,0,25
1367,24,14,10,0,20
1368,19,14,5,0,14
1369,15,9,6,0,12
1370,31,20,11,0,22
1371,33,18,15,0,20
1372,28,16,12,0,18
1373,40,17,23,0,28
1374,36,20,16,0,23
1375,40,27,13,0,27
1376,41,24,17,0,24
1377,23,14,9,0,19
1378,16,8,8,0,13
1379,41,28,13,0,30
1380,48,28,20,0,32
1381,34,19,15,0,27
1382,24,16,8,0,19
1383,17,13,4,0,14
1384,24,11,13,0,18
1385,17,9,8,0,14
1386,29,16,13,0,19
1387,61,29,32,0,31
1388,36,21,15,0,25
1389,28,16,12,0,15
1390,32,20,12,0,26
1391,36,19,17,0,30
1392,52,29,23,0,34
1393,26,12,14,0,21
1394,27,21,6,0,21
1395,25,14,11,0,17
1396,35,24,11,0,25
1397,46,27,19,0,25
1398,25,20,5,0,17
1399,42,30,12,0,27
1400,50,26,24,0,27
1401,25,13,12,0,19
1402,20,12,8,0,19
1403,30,20,10,0,20
1404,30,18,12,0,19
1405,22,13,9,0,18
1406,29,22,7,0,21
1407,40,26,14,0,20
1408,32,19,13,0,26
1409,27,13,14,0,21
1410,21,14,7,0,18
1411,28,15,13,0,22
1412,21,9,12,0,19
1413,27,17,10,0,21
1414,38,24,14,0,24
1415,24,13,11,0,16
1416,25,13,12,0,17
1417,38,19,19,0,19
1418,29,20,9,0,23
1419,33,23,10,0,22
1420,39,28,11,0,30
1421,30,14,16,0,20
1422,26,17,9,0,17
1423,16,10,6,0,16
1424,18,13,5,0,16
1425,31,13,18,0,22
1426,34,18,16,0,24
1427,24,19,5,0,18
1428,26,19,7,0,18
1429,22,13,9,0,15
1430,38,22,16,0,26
1431,23,17,6,0,19
1432,41,21,20,0,30
1433,19,8,11,0,16
1434,31,11,20,0,22
1435,30,25,5,0,19
1436,32,20,12,0,28
1437,42,19,23,0,30
1438,30,7,23,0,18
1439,21,17,4,0,17
1440,25,11,14,0,17
1441,17,7,10,0,16
1442,36,24,12,0,23
1443,30,21,9,0,20
1444,32,17,15,0,18
1445,21,13,8,0,18
1446,24,15,9,0,22
1447,33,23,10,0,21
1448,30,14,16,0,24
1449,39,22,17,0,26
1450,26,19,7,0,19
1451,35,15,20,0,25
1452,40,23,17,0,25
1453,30,13,17,0,23
1454,45,29,16,0,24
1455,34,16,18,0,19
1456,18,9,9,0,15
1457,29,19,10,0,22
1458,38,20,18,0,23
1459,14,8,6,0,14
1460,33,10,23,0,22
1461,23,16,7,0,17
1462,31,20,11,0,22
1463,41,26,15,0,29
1464,36,21,15,0,26
1465,41,24,17,0,26
1466,27,13,14,0,20
1467,30,19,11,0,24
1468,25,19,6,0,15
1469,31,17,14,0,22
1470,21,15,6,0,18
1471,23,15,8,0,14
1472,25,17,8,0,24
1473,35,23,12,0,29
1474,20,13,7,0,15
1475,18,14,4,0,18
1476,26,9,17,0,18
1477,30,23,7,0,23
1478,47,24,23,0,28
1479,43,23,20,0,27
1480,45,27,18,0,32
1481,27,21,6,0,20
1482,31,23,8,0,21
1483,34,17,17,0,27
1484,29,20,9,0,23
1485,42,30,12,0,29
1486,45,22,23,0,30
1487,36,21,15,0,27
1488,40,23,17,0,27
1489,32,12,20,0,21
1490,27,21,6,0,21
1491,30,20,10,0,23
1492,24,12,12,0,19
1493,30,18,12,0,22
1494,27,15,12,0,19
1495,16,10,6,0,11
1496,37,23,14,0,24
1497,34,22,12,0,22
1498,18,9,9,0,13
1499,23,15,8,0,18
1500,48,28,20,0,26
1501,56,26,30,0,34
1502,29,15,14,0,25
1503,20,14,6,0,17
1504,23,18,5,0,17
1505,24,11,13,0,15
1506,19,14,5,0,16
1507,33,16,17,0,26
1508,36,16,20,0,21
1509,36,17,16,3,22
1510,37,19,18,0,25
1511,30,16,14,0,21
1512,24,17,7,0,18
1513,31,13,18,0,20
1514,34,10,24,0,20
1515,25,16,9,0,24
1516,45,20,25,0,29
1517,39,21,18,0,24
1518,28,12,16,0,15
1519,32,16,16,0,22
1520,34,18,16,0,19
1521,45,26,19,0,23
1522,35,17,18,0,24
1523,20,14,6,0,15
1524,39,22,17,0,23
1525,31,24,7,0,24
1526,31,28,3,0,20
1527,26,14,12,0,23
1528,24,20,4,0,19
1529,43,28,15,0,19
1530,30,20,10,0,23
1531,18,14,4,0,17
1532,35,23,12,0,26
1533,16,8,8,0,12
1534,28,16,12,0,20
1535,29,14,15,0,24
1536,20,13,7,0,16
1537,19,8,11,0,16
1538,45,28,17,0,27
1539,17,9,8,0,14
1540,51,28,23,0,31
1541,31,22,9,0,25
1542,35,27,8,0,20
1543,32,19,13,0,27
1544,41,24,17,0,21
1545,35,19,16,0,27
1546,31,16,15,0,27
1547,27,20,7,0,22
1548,33,19,14,0,26
1549,43,19,24,0,28
1550,39,17,22,0,23
1551,25,16,9,0,21
1552,23,17,6,0,17
1553,10,5,5,0,7
1554,20,9,11,0,16
1555,30,15,15,0,18
1556,24,11,13,0,15
1557,34,19,15,0,21
1558,28,24,4,0,20
1559,39,26,13,0,22
1560,19,6,13,0,12
1561,24,17,7,0,19
1562,36,28,8,0,21
1563,52,32,20,0,33
1564,13,5,8,0,11
1565,25,15,10,0,17
1566,31,21,10,0,22
1567,37,21,16,0,24
1568,33,22,11,0,19
1569,31,23,8,0,19
1570,17,7,10,0,11
1571,29,20,9,0,19
1572,24,21,3,0,15
1573,29,18,11,0,24
1574,34,22,12,0,23
1575,50,26,24,0,27
1576,36,23,13,0,23
1577,29,14,15,0,22
1578,24,15,9,0,21
1579,32,20,12,0,24
1580,35,24,11,0,26
1581,48,29,19,0,31
1582,28,15,13,0,18
1583,22,10,12,0,18
1584,30,19,11,0,20
1585,40,24,16,0,21
1586,34,27,7,0,18
1587,37,25,12,0,22
1588,27,15,12,0,21
1589,17,7,10,0,15
1590,26,15,11,0,23
1591,32,16,16,0,23
1592,31,20,11,0,24
1593,39,28,11,0,27
1594,41,23,18,0,21
1595,35,18,17,0,24
1596,31,25,6,0,22
1597,52,37,15,0,32
1598,20,14,6,0,19
1599,28,15,13,0,22
1600,31,23,8,0,25
1601,16,7,9,0,12
1602,20,9,11,0,14
1603,34,20,14,0,27
1604,25,21,4,0,19
1605,37,23,14,0,21
1606,35,20,15,0,29
1607,40,33,7,0,27
1608,32,21,11,0,19
1609,60,36,24,0,32
1610,29,18,11,0,21
1611,43,23,20,0,30
1612,19,11,8,0,16
1613,34,19,15,0,24
1614,27,20,7,0,22
1615,31,21,10,0,25
1616,26,17,9,0,20
1617,31,20,11,0,24
1618,32,28,4,0,23
1619,20,13,7,0,17
1620,29,15,14,0,21
1621,43,31,12,0,27
1622,35,21,14,0,24
1623,17,10,7,0,12
1624,25,17,8,0,18
1625,29,19,10,0,21
1626,32,21,11,0,20
1627,30,25,5,0,25
1628,33,19,14,0,25
1629,26,18,8,0,18
1630,29,16,13,0,13
1631,27,14,13,0,21
1632,28,11,17,0,14
1633,49,27,22,0,31
1634,33,25,8,0,23
1635,27,17,10,0,25
1636,26,14,12,0,20
1637,56,32,24,0,29
1638,45,36,9,0,27
1639,37,20,17,0,25
1640,22,8,14,0,19
1641,23,15,8,0,21
1642,46,34,12,0,29
1643,33,17,16,0,23
1644,25,16,9,0,19
1645,30,20,10,0,18
1646,22,9,13,0,13
1647,36,24,12,0,24
1648,16,11,5,0,11
1649,35,20,15,0,24
1650,25,13,12,0,20
1651,38,21,17,0,28
1652,24,17,7,0,19
1653,20,12,8,0,15
1654,37,17,20,0,26
1655,24,15,9,0,21
1656,17,12,5,0,14
1657,26,16,10,0,18
1658,39,18,21,0,24
1659,21,6,15,0,15
1660,25,10,15,0,17
1661,34,23,11,0,26
1662,35,20,15,0,26
1663,29,15,14,0,21
1664,19,9,10,0,16
1665,33,18,15,0,24
1666,24,16,8,0,16
1667,25,14,11,0,18
1668,24,9,15,0,17
1669,33,24,9,0,20
1670,25,13,12,0,22
1671,31,18,13,0,23
1672,21,13,8,0,15
1673,27,8,19,0,19
1674,18,9,9,0,15
1675,15,9,6,0,14
1676,51,24,27,0,30
1677,23,8,15,0,16
1678,25,13,12,0,19
1679,28,20,8,0,20
1680,22,15,7,0,19
1681,25,9,16,0,20
1682,24,13,11,0,19
1683,36,20,16,0,24
1684,25,12,13,0,14
1685,15,12,3,0,14
1686,29,19,10,0,23
1687,45,38,7,0,31
1688,24,15,9,0,19
1689,30,24,6,0,21
1690,28,18,10,0,20
1691,24,17,7,0,21
1692,55,37,18,0,33
1693,18,12,6,0,16
1694,34,20,14,0,22
1695,29,23,6,0,22
1696,27,19,8,0,20
1697,21,12,9,0,17
1698,33,18,15,0,23
1699,31,20,11,0,21
1700,10,7,3,0,10
1701,16,8,8,0,11
1702,39,28,11,0,28
1703,27,17,10,0,25
1704,17,10,7,0,13
1705,26,21,5,0,18
1706,30,13,17,0,25
1707,26,16,10,0,23
1708,28,22,6,0,21
1709,27,10,17,0,22
1710,22,14,8,0,21
1711,41,26,15,0,29
1712,25,16,9,0,21
1713,30,24,6,0,23
1714,14,3,11,0,12
1715,48,28,20,0,19
1716,33,21,12,0,25
1717,40,26,14,0,28
1718,20,10,10,0,16
1719,36,21,15,0,20
1720,44,26,18,0,26
1721,19,12,7,0,14
1722,26,14,12,0,20
1723,31,20,11,0,20
1724,34,25,9,0,16
1725,15,11,4,0,14
1726,49,29,20,0,34
1727,29,19,10,0,20
1728,24,14,10,0,17
1729,26,15,11,0,23
1730,33,22,11,0,26
1731,39,27,12,0,26
1732,20,14,6,0,17
1733,35,21,14,0,29
1734,28,18,10,0,18
1735,26,15,11,0,22
1736,32,25,7,0,17
1737,42,31,11,0,26
1738,33,21,12,0,24
1739,25,16,9,0,15
1740,30,23,7,0,20
1741,18,10,8,0,15
1742,35,22,13,0,26
1743,36,22,14,0,24
1744,32,17,15,0,25
1745,34,21,13,0,23
1746,27,18,9,0,16
1747,28,19,9,0,23
1748,35,22,13,0,29
1749,40,23,17,0,23
1750,20,9,11,0,16
1751,26,18,8,0,24
1752,25,17,8,0,18
1753,27,19,8,0,21
1754,35,23,12,0,27
1755,38,19,19,0,27
1756,21,13,8,0,19
1757,24,12,12,0,19
1758,52,24,28,0,29
1759,27,10,17,0,18
1760,35,22,13,0,23
1761,32,21,11,0,26
1762,26,20,6,0,22
1763,39,22,17,0,25
1764,22,11,11,0,16
1765,40,18,22,0,26
1766,42,25,17,0,25
1767,23,13,10,0,16
1768,33,18,15,0,20
1769,26,21,5,0,17
1770,35,16,19,0,26
1771,29,17,12,0,23
1772,27,19,8,0,18
1773,27,17,10,0,15
1774,37,23,14,0,26
1775,29,16,13,0,23
1776,19,9,10,0,16
1777,27,19,8,0,19
1778,31,20,11,0,18
1779,38,20,18,0,21
1780,35,23,12,0,22
1781,38,29,9,0,23
1782,44,23,21,0,28
1783,15,12,3,0,15
1784,52,29,23,0,28
1785,25,7,18,0,18
1786,29,15,14,0,16
1787,24,15,9,0,19
1788,47,29,18,0,33
1789,30,19,11,0,18
1790,34,24,10,0,26
1791,24,21,3,0,16
1792,27,12,15,0,21
1793,16,9,7,0,14
1794,29,15,14,0,22
1795,25,14,11,0,21
1796,30,23,7,0,20
1797,27,14,13,0,21
1798,27,15,12,0,19
1799,34,19,15,0,19
1800,23,17,6,0,16
1801,31,15,16,0,24
1802,38,32,6,0,26
1803,39,29,10,0,26
1804,15,8,7,0,13
1805,24,13,11,0,21
1806,37,21,16,0,23
1807,28,22,6,0,19
1808,38,23,15,0,32
1809,26,21,5,0,19
1810,40,20,20,0,30
1811,23,14,9,0,18
1812,29,20,9,0,23
1813,30,20,10,0,20
1814,28,15,13,0,22
1815,21,17,4,0,14
1816,33,24,9,0,24
1817,29,22,7,0,21
1818,40,22,18,0,27
1819,24,18,6,0,18
1820,23,14,9,0,13
1821,18,12,6,0,16
1822,35,16,19,0,23
1823,29,19,10,0,22
1824,36,24,12,0,24
1825,27,14,13,0,20
1826,33,19,14,0,22
1827,34,25,9,0,22
1828,28,15,13,0,18
1829,23,15,8,0,15
1830,22,12,10,0,21
1831,27,18,9,0,19
1832,43,41,2,0,25
1833,25,17,8,0,20
1834,31,19,12,0,20
1835,38,22,16,0,29
1836,36,24,12,0,25
1837,25,13,12,0,16
1838,19,14,5,0,17
1839,20,11,9,0,15
1840,34,23,11,0,26
1841,36,30,6,0,24
1842,33,17,16,0,28
1843,37,19,18,0,22
1844,37,13,24,0,20
1845,28,14,14,0,24
1846,31,20,11,0,23
1847,26,20,6,0,20
1848,27,18,9,0,21
1849,28,22,6,0,19
1850,31,21,10,0,21
1851,25,14,11,0,19
1852,22,14,8,0,14
1853,48,21,27,0,28
1854,18,16,2,0,14
1855,21,18,3,0,16
1856,13,4,9,0,10
1857,31,16,15,0,21
1858,36,25,11,0,25
1859,15,12,3,0,14
1860,41,22,19,0,29
1861,30,23,7,0,23
1862,17,12,5,0,14
1863,22,14,8,0,15
1864,28,16,12,0,19
1865,43,18,25,0,31
1866,41,28,13,0,29
1867,32,23,9,0,26
1868,35,28,7,0,20
1869,30,21,9,0,24
1870,38,25,13,0,29
1871,35,24,11,0,26
1872,40,11,29,0,27
1873,21,13,8,0,19
1874,31,18,13,0,28
1875,43,24,19,0,30
1876,31,17,14,0,23
1877,23,19,4,0,18
1878,28,12,16,0,22
1879,33,19,14,0,23
1880,27,18,9,0,21
1881,19,12,7,0,15
1882,26,15,11,0,24
1883,27,19,8,0,21
1884,31,26,5,0,22
1885,24,15,9,0,18
1886,32,20,12,0,24
1887,35,26,9,0,29
1888,29,21,8,0,22
1889,37,18,19,0,19
1890,27,21,6,0,19
1891,33,17,16,0,22
1892,42,27,15,0,25
1893,17,10,7,0,14
1894,26,11,15,0,19
1895,22,14,8,0,17
1896,39,20,19,0,29
1897,23,14,9,0,20
1898,22,12,10,0,20
1899,18,8,10,0,10
1900,29,12,17,0,21
1901,28,19,9,0,19
1902,27,17,10,0,26
1903,24,12,12,0,16
1904,22,11,11,0,16
1905,23,12,11,0,18
1906,49,32,17,0,28
1907,46,37,9,0,26
1908,40,24,16,0,20
1909,30,17,13,0,18
1910,18,12,6,0,17
1911,29,16,13,0,22
1912,17,13,4,0,14
1913,25,14,11,0,18
1914,35,16,19,0,24
1915,20,12,8,0,19
1916,27,15,12,0,19
1917,35,23,12,0,27
1918,28,7,21,0,16
1919,29,18,11,0,19
1920,29,20,9,0,27
1921,12,9,3,0,12
1922,20,10,10,0,16
1923,41,32,9,0,32
1924,39,32,7,0,29
1925,27,19,8,0,20
1926,32,26,6,0,27
1927,31,25,6,0,25
1928,28,14,14,0,17
1929,28,20,8,0,21
1930,37,17,20,0,22
1931,30,15,15,0,25
1932,39,24,15,0,26
1933,21,11,10,0,14
1934,53,31,22,0,27
1935,33,20,13,0,27
1936,41,23,18,0,30
1937,24,11,13,0,17
1938,28,20,8,0,22
1939,25,14,11,0,21
1940,38,18,20,0,23
1941,36,22,14,0,18
1942,15,12,3,0,14
1943,28,15,13,0,18
1944,24,17,7,0,20
1945,25,13,12,0,21
1946,22,16,6,0,18
1947,21,13,8,0,20
1948,39,21,18,0,25
1949,31,14,17,0,25
1950,38,31,7,0,20
1951,26,20,6,0,20
1952,25,11,14,0,16
1953,30,25,5,0,21
1954,21,8,13,0,20
1955,27,19,8,0,20
1956,28,17,11,0,22
1957,30,11,19,0,18
1958,31,15,16,0,21
1959,33,14,19,0,25
1960,44,30,14,0,31
1961,38,17,21,0,28
1962,20,11,9,0,15
1963,24,17,7,0,13
1964,28,12,16,0,23
1965,17,12,5,0,13
1966,27,16,11,0,19
1967,42,37,5,0,27
1968,41,23,18,0,28
1969,26,16,10,0,22
1970,25,16,9,0,18
1971,51,31,20,0,27
1972,26,14,12,0,16
1973,24,16,8,0,21
1974,41,26,15,0,25
1975,27,23,4,0,14
1976,25,9,16,0,17
1977,38,25,13,0,30
1978,35,24,11,0,26
1979,24,14,10,0,20
1980,24,14,10,0,22
1981,34,13,21,0,24
1982,33,20,13,0,29
1983,37,19,18,0,29
1984,37,25,12,0,22
1985,38,30,8,0,29
1986,31,18,13,0,18
1987,33,20,13,0,22
1988,35,26,9,0,23
1989,32,17,15,0,24
1990,42,27,15,0,28
1991,26,13,13,0,20
1992,28,18,10,0,23
1993,25,18,7,0,15
1994,30,13,17,0,22
1995,34,28,6,0,24
1996,28,16,12,0,23
1997,17,12,5,0,13
1998,16,10,6,0,15
1999,20,12,8,0,16
2000,23,12,11,0,18
2001,30,19,11,0,19
2002,37,22,15,0,23
2003,36,23,13,0,25
2004,31,21,10,0,22
2005,34,21,13,0,26
2006,34,19,15,0,24
2007,28,17,11,0,19
2008,25,9,16,0,19
2009,50,21,29,0,26
2010,26,19,7,0,20
2011,26,10,16,0,19
2012,29,12,17,0,19
2013,26,11,15,0,20
2014,17,7,10,0,14
2015,44,28,16,0,23
2016,23,13,10,0,21
2017,36,21,15,0,30
2018,29,15,14,0,21
2019,22,12,10,0,19
2020,16,12,4,0,14
2021,30,13,17,0,18
2022,19,12,7,0,15
2023,42,21,21,0,28
2024,35,16,19,0,21
2025,36,22,14,0,26
2026,19,13,6,0,17
2027,32,24,8,0,25
2028,29,19,10,0,21
2029,32,14,18,0,23
2030,26,18,8,0,20
2031,19,9,10,0,15
2032,24,20,4,0,16
2033,28,21,7,0,22
2034,40,25,15,0,30
2035,34,26,8,0,22
2036,43,29,14,0,27
2037,29,21,8,0,21
2038,19,14,5,0,17
2039,28,19,9,0,20
2040,33,15,18,0,25
2041,22,12,10,0,17
2042,31,23,8,0,21
2043,35,25,10,0,21
2044,17,11,6,0,16
2045,33,15,18,0,25
2046,25,14,11,0,19
2047,23,16,7,0,19
2048,26,20,6,0,21
2049,18,12,6,0,12
2050,28,14,14,0,18
2051,26,17,9,0,17
2052,31,17,14,0,23
2053,33,20,13,0,24
2054,46,18,28,0,28
2055,37,24,13,0,27
2056,24,11,13,0,16
2057,20,11,9,0,18
2058,26,13,13,0,23
2059,24,10,14,0,18
2060,26,20,6,0,21
2061,26,15,11,0,20
2062,21,11,10,0,16
2063,19,9,10,0,14
2064,24,13,11,0,18
2065,35,19,16,0,28
2066,33,23,10,0,24
2067,29,12,17,0,15
2068,29,18,11,0,21
2069,22,17,5,0,16
2070,23,15,8,0,19
2071,48,31,17,0,23
2072,23,12,11,0,18
2073,30,14,16,0,21
2074,22,14,8,0,13
2075,28,16,12,0,22
2076,29,24,5,0,18
2077,34,19,15,0,24
2078,39,21,18,0,24
2079,30,21,9,0,20
2080,34,19,15,0,25
2081,36,21,15,0,22
2082,23,9,14,0,15
2083,28,22,6,0,24
2084,30,12,18,0,21
2085,32,22,10,0,23
2086,33,19,14,0,27
2087,32,21,11,0,24
2088,29,18,11,0,20
2089,23,13,10,0,16
2090,21,14,7,0,16
2091,30,23,7,0,19
2092,18,15,3,0,16
2093,22,16,6,0,21
2094,29,19,10,0,24
2095,28,10,18,0,17
2096,20,11,9,0,13
2097,41,20,21,0,23
2098,29,14,15,0,26
2099,31,22,9,0,19
2100,21,16,5,0,15
2101,25,17,8,0,21
2102,47,37,10,0,26
2103,42,22,20,0,31
2104,31,21,10,0,22
2105,35,21,14,0,19
2106,31,17,14,0,18
2107,31,12,19,0,22
2108,37,21,16,0,25
2109,25,25,0,0,16
2110,32,19,13,0,22
2111,29,22,7,0,23
2112,40,26,14,0,29
2113,39,23,16,0,25
2114,21,11,10,0,17
2115,23,12,11,0,18
2116,18,11,7,0,14
2117,31,21,10,0,23
2118,24,18,6,0,19
2119,29,18,11,0,20
2120,18,14,4,0,17
2121,45,31,14,0,28
2122,18,13,5,0,17
2123,36,24,12,0,22
2124,25,10,15,0,21
2125,25,14,11,0,23
2126,21,12,9,0,16
2127,33,19,14,0,24
2128,24,13,11,0,21
2129,32,21,11,0,18
2130,31,20,11,0,22
2131,30,14,16,0,25
2132,29,15,14,0,20
2133,36,19,17,0,29
2134,28,13,15,0,18
2135,23,15,8,0,15
2136,36,18,18,0,16
2137,24,16,8,0,16
2138,26,16,10,0,21
2139,27,17,10,0,20
2140,25,13,12,0,17
2141,18,9,9,0,16
2142,37,30,7,0,18
2143,33,16,17,0,18
2144,31,18,13,0,21
2145,18,12,6,0,15
2146,26,16,10,0,18
2147,35,26,9,0,26
2148,42,21,21,0,20
2149,36,16,20,0,30
2150,44,32,12,0,31
2151,58,29,29,0,34
2152,56,31,25,0,39
2153,30,19,11,0,21
2154,38,14,24,0,25
2155,36,28,8,0,23
2156,17,10,7,0,15
2157,18,11,7,0,16
2158,24,17,7,0,18
2159,29,23,6,0,20
2160,30,16,14,0,19
2161,25,13,12,0,18
2162,41,24,17,0,21
2163,38,26,12,0,26
2164,18,9,9,0,11
2165,44,29,15,0,26
2166,26,11,15,0,17
2167,33,17,16,0,22
2168,26,16,10,0,17
2169,13,9,4,0,11
2170,38,21,17,0,28
2171,33,20,13,0,27
2172,22,14,8,0,16
2173,36,21,15,0,21
2174,30,18,12,0,22
2175,24,14,10,0,17
2176,27,12,15,0,18
2177,34,19,15,0,25
2178,20,14,6,0,15
2179,23,14,9,0,17
2180,19,15,4,0,13
2181,18,14,4,0,18
2182,26,16,10,0,19
2183,25,15,10,0,22
2184,28,20,8,0,23
2185,18,7,11,0,14
2186,35,20,15,0,28
2187,28,15,13,0,21
2188,24,17,7,0,18
2189,30,22,8,0,21
2190,30,12,18,0,19
2191,31,15,16,0,20
2192,30,21,9,0,22
2193,36,27,9,0,22
2194,34,22,12,0,20
2195,16,13,3,0,15
2196,20,9,11,0,15
2197,27,18,9,0,23
2198,43,29,14,0,30
2199,33,24,9,0,18
2200,29,16,13,0,21
2201,27,9,18,0,20
2202,31,20,11,0,25
2203,33,21,12,0,17
2204,30,15,15,0,22
2205,39,22,17,0,22
2206,26,12,14,0,21
2207,36,27,9,0,20
2208,31,25,6,0,20
2209,18,14,4,0,14
