target,decoder_mode,layer_index,layer,pair_id,family,template_id,alt_type,alt_0,alt_1,correct_AB,correct_BA,margin_AB,margin_BA,four_cell_M,both_correct,swap_both_correct,erased_bias,s_AB_alt0,s_AB_alt1,s_BA_alt0,s_BA_alt1,s_erased_alt0,s_erased_alt1
scale1p75_live_80M,stat,2,L2,151006,natural_transfer,nt01,people,Jules,Ava,Ava,Jules,-0.6983299255371094,0.7305850982666016,0.03225517272949219,False,False,-1.0811500549316406,-17.21384620666504,-17.91217613220215,-17.15569496154785,-17.886280059814453,-17.54184341430664,-18.62299346923828
scale1p75_live_80M,stat,2,L2,151007,natural_transfer,nt01,people,Owen,Zoe,Zoe,Owen,-6.518440246582031,6.532194137573242,0.013753890991210938,False,False,-7.424617767333984,-13.899906158447266,-20.418346405029297,-13.869392395019531,-20.401586532592773,-13.524106979370117,-20.9487247467041
scale1p75_live_80M,stat,3,L3,151000,natural_transfer,nt01,people,Arun,Nina,Nina,Arun,11.858116149902344,-12.129709243774414,-0.2715930938720703,False,False,10.456184387207031,-19.680721282958984,-7.822605133056641,-19.778169631958008,-7.648460388183594,-18.328632354736328,-7.872447967529297
scale1p75_live_80M,stat,3,L3,151001,natural_transfer,nt01,people,Leah,Omar,Omar,Leah,-10.834928512573242,10.722770690917969,-0.11215782165527344,False,False,-9.755828857421875,-11.113014221191406,-21.94794273376465,-11.180618286132812,-21.90338897705078,-10.366579055786133,-20.122407913208008
scale1p75_live_80M,stat,3,L3,151002,natural_transfer,nt01,people,Clara,Nina,Nina,Clara,3.126352310180664,-3.0940279960632324,0.03232431411743164,False,False,4.496880054473877,-10.889361381530762,-7.763009071350098,-10.851278305053711,-7.7572503089904785,-12.206857681274414,-7.709977626800537
scale1p75_live_80M,stat,3,L3,151003,natural_transfer,nt01,people,Mina,Ava,Ava,Mina,0.4800758361816406,-0.4792289733886719,0.00084686279296875,False,False,0.17374038696289062,-18.76390838623047,-18.283832550048828,-18.91042709350586,-18.431198120117188,-17.907222747802734,-17.733482360839844
scale1p75_live_80M,stat,3,L3,151004,natural_transfer,nt01,people,Pia,Leo,Leo,Pia,6.335382461547852,-6.488136291503906,-0.1527538299560547,False,False,5.649478912353516,-16.66122055053711,-10.325838088989258,-16.81349754333496,-10.325361251831055,-15.29725170135498,-9.647772789001465
scale1p75_live_80M,stat,3,L3,151005,natural_transfer,nt01,people,Rosa,Nina,Nina,Rosa,11.34415864944458,-11.364990711212158,-0.020832061767578125,False,False,9.430120468139648,-18.862640380859375,-7.518481731414795,-18.79956817626953,-7.434577465057373,-17.312461853027344,-7.882341384887695
scale1p75_live_80M,stat,3,L3,151006,natural_transfer,nt01,people,Jules,Ava,Ava,Jules,1.0688362121582031,-0.9289035797119141,0.13993263244628906,False,False,0.03243446350097656,-18.709888458251953,-17.64105224609375,-18.695825576782227,-17.766921997070312,-17.060405731201172,-17.027971267700195
scale1p75_live_80M,stat,3,L3,151007,natural_transfer,nt01,people,Owen,Zoe,Zoe,Owen,-7.376770973205566,7.3439226150512695,-0.032848358154296875,False,False,-7.126102447509766,-12.590100288391113,-19.96687126159668,-12.515875816345215,-19.859798431396484,-11.759666442871094,-18.88576889038086
scale1p75_live_80M,stat,4,L4,151000,natural_transfer,nt01,people,Arun,Nina,Nina,Arun,13.478691101074219,-13.633127212524414,-0.1544361114501953,False,False,11.843595504760742,-22.01134490966797,-8.53265380859375,-22.09811782836914,-8.464990615844727,-21.10022735595703,-9.256631851196289
scale1p75_live_80M,stat,4,L4,151001,natural_transfer,nt01,people,Leah,Omar,Omar,Leah,-11.196483612060547,11.185768127441406,-0.010715484619140625,False,False,-10.383167266845703,-11.991241455078125,-23.187725067138672,-12.014530181884766,-23.200298309326172,-12.000240325927734,-22.383407592773438
scale1p75_live_80M,stat,4,L4,151002,natural_transfer,nt01,people,Clara,Nina,Nina,Clara,2.483016014099121,-2.4748191833496094,0.008196830749511719,False,False,3.3057470321655273,-10.911449432373047,-8.428433418273926,-10.88469123840332,-8.409872055053711,-12.592077255249023,-9.286330223083496
scale1p75_live_80M,stat,4,L4,151003,natural_transfer,nt01,people,Mina,Ava,Ava,Mina,0.9496650695800781,-0.9335842132568359,0.016080856323242188,False,False,1.0275421142578125,-21.147960662841797,-20.19829559326172,-21.168813705444336,-20.2352294921875,-21.384719848632812,-20.357177734375
scale1p75_live_80M,stat,4,L4,151004,natural_transfer,nt01,people,Pia,Leo,Leo,Pia,10.071535110473633,-10.136980056762695,-0.0654449462890625,False,False,9.535576820373535,-18.852115631103516,-8.780580520629883,-18.92266845703125,-8.785688400268555,-18.314998626708984,-8.77942180633545
scale1p75_live_80M,stat,4,L4,151005,natural_transfer,nt01,people,Rosa,Nina,Nina,Rosa,12.668403625488281,-12.714630126953125,-0.04622650146484375,False,False,10.562517166137695,-21.048412322998047,-8.380008697509766,-21.042245864868164,-8.327615737915039,-19.932830810546875,-9.37031364440918
scale1p75_live_80M,stat,4,L4,151006,natural_transfer,nt01,people,Jules,Ava,Ava,Jules,0.8772430419921875,-0.7978038787841797,0.07943916320800781,False,False,1.1047172546386719,-20.69076156616211,-19.813518524169922,-20.631189346313477,-19.833385467529297,-20.860204696655273,-19.7554874420166
scale1p75_live_80M,stat,4,L4,151007,natural_transfer,nt01,people,Owen,Zoe,Zoe,Owen,-9.183317184448242,9.23440170288086,0.05108451843261719,False,False,-9.00419807434082,-13.009683609008789,-22.19300079345703,-12.973011016845703,-22.207412719726562,-12.829048156738281,-21.8332462310791
scale1p75_live_80M,stat,5,L5,151000,natural_transfer,nt01,people,Arun,Nina,Nina,Arun,9.760597229003906,-9.949544906616211,-0.1889476776123047,False,False,9.479657173156738,-18.592437744140625,-8.831840515136719,-18.601099014282227,-8.651554107666016,-19.02741241455078,-9.547755241394043
scale1p75_live_80M,stat,5,L5,151001,natural_transfer,nt01,people,Leah,Omar,Omar,Leah,-8.984444618225098,8.956585884094238,-0.027858734130859375,False,False,-9.797991752624512,-12.956694602966309,-21.941139221191406,-13.015582084655762,-21.97216796875,-12.61603832244873,-22.414030075073242
scale1p75_live_80M,stat,5,L5,151002,natural_transfer,nt01,people,Clara,Nina,Nina,Clara,1.6374435424804688,-1.9060478210449219,-0.2686042785644531,False,False,2.6878957748413086,-10.763073921203613,-9.125630378723145,-10.924285888671875,-9.018238067626953,-12.477072715759277,-9.789176940917969
scale1p75_live_80M,stat,5,L5,151003,natural_transfer,nt01,people,Mina,Ava,Ava,Mina,0.9524860382080078,-1.0052452087402344,-0.05275917053222656,False,False,1.579010009765625,-18.80573844909668,-17.853252410888672,-18.85689926147461,-17.851654052734375,-19.77016830444336,-18.191158294677734
scale1p75_live_80M,stat,5,L5,151004,natural_transfer,nt01,people,Pia,Leo,Leo,Pia,8.51144027709961,-8.66069507598877,-0.14925479888916016,False,False,9.247479438781738,-17.177629470825195,-8.666189193725586,-17.19078826904297,-8.5300931930542,-18.155593872070312,-8.908114433288574
scale1p75_live_80M,stat,5,L5,151005,natural_transfer,nt01,people,Rosa,Nina,Nina,Rosa,9.102245330810547,-9.059541702270508,0.04270362854003906,False,False,7.744060516357422,-18.19340705871582,-9.091161727905273,-17.945043563842773,-8.885501861572266,-17.430377960205078,-9.686317443847656
scale1p75_live_80M,stat,5,L5,151006,natural_transfer,nt01,people,Jules,Ava,Ava,Jules,2.104005813598633,-2.0163803100585938,0.08762550354003906,False,False,2.8722190856933594,-19.089557647705078,-16.985551834106445,-19.036731719970703,-17.02035140991211,-19.93728256225586,-17.0650634765625
scale1p75_live_80M,stat,5,L5,151007,natural_transfer,nt01,people,Owen,Zoe,Zoe,Owen,-5.496010780334473,5.528868675231934,0.03285789489746094,False,False,-7.126251220703125,-13.811797142028809,-19.30780792236328,-13.856526374816895,-19.385395050048828,-13.040084838867188,-20.166336059570312
scale1p75_live_80M,stat,6,L6,151000,natural_transfer,nt01,people,Arun,Nina,Nina,Arun,9.193659782409668,-9.313040733337402,-0.11938095092773438,False,False,9.563672065734863,-18.39513397216797,-9.2014741897583,-18.681352615356445,-9.368311882019043,-18.799108505249023,-9.23543643951416
scale1p75_live_80M,stat,6,L6,151001,natural_transfer,nt01,people,Leah,Omar,Omar,Leah,-8.076431274414062,8.09141731262207,0.014986038208007812,False,False,-8.542069435119629,-12.427730560302734,-20.504161834716797,-12.310190200805664,-20.401607513427734,-12.465426445007324,-21.007495880126953
scale1p75_live_80M,stat,6,L6,151002,natural_transfer,nt01,people,Clara,Nina,Nina,Clara,0.9409217834472656,-1.1203556060791016,-0.17943382263183594,False,False,2.219114303588867,-10.705856323242188,-9.764934539794922,-10.705055236816406,-9.584699630737305,-11.463608741760254,-9.244494438171387
scale1p75_live_80M,stat,6,L6,151003,natural_transfer,nt01,people,Mina,Ava,Ava,Mina,0.8156623840332031,-0.7988014221191406,0.0168609619140625,False,False,0.7722759246826172,-18.10986328125,-17.294200897216797,-18.136947631835938,-17.338146209716797,-18.611907958984375,-17.839632034301758
scale1p75_live_80M,stat,6,L6,151004,natural_transfer,nt01,people,Pia,Leo,Leo,Pia,7.006391525268555,-7.235627174377441,-0.22923564910888672,False,False,6.99128532409668,-15.900562286376953,-8.894170761108398,-15.974205017089844,-8.738577842712402,-16.127986907958984,-9.136701583862305
scale1p75_live_80M,stat,6,L6,151005,natural_transfer,nt01,people,Rosa,Nina,Nina,Rosa,8.604193687438965,-8.493734359741211,0.1104593276977539,False,False,8.049860000610352,-17.950557708740234,-9.34636402130127,-17.918392181396484,-9.424657821655273,-17.344409942626953,-9.294549942016602
scale1p75_live_80M,stat,6,L6,151006,natural_transfer,nt01,people,Jules,Ava,Ava,Jules,1.1734600067138672,-1.0486106872558594,0.12484931945800781,False,False,1.9076576232910156,-17.782827377319336,-16.60936737060547,-17.74517059326172,-16.69655990600586,-18.81485366821289,-16.907196044921875
scale1p75_live_80M,stat,6,L6,151007,natural_transfer,nt01,people,Owen,Zoe,Zoe,Owen,-2.635021209716797,2.6852617263793945,0.050240516662597656,False,False,-4.4722442626953125,-15.37265396118164,-18.007675170898438,-15.363131523132324,-18.04839324951172,-14.314252853393555,-18.786497116088867
scale1p75_live_80M,stat,7,L7,151000,natural_transfer,nt01,people,Arun,Nina,Nina,Arun,1.6385644376277924,-10.432417839765549,-8.793853402137756,False,False,11.1520414352417,-1.9674510955810547,-0.32888665795326233,-10.590303421020508,-0.1578855812549591,-18.693038940429688,-7.540997505187988
scale1p75_live_80M,stat,7,L7,151001,natural_transfer,nt01,people,Leah,Omar,Omar,Leah,-6.869121789932251,-1.7639070749282837,-8.633028864860535,False,True,-10.159045219421387,-2.177668333053589,-9.04679012298584,-2.9771180152893066,-1.213210940361023,-11.079800605773926,-21.238845825195312
scale1p75_live_80M,stat,7,L7,151002,natural_transfer,nt01,people,Clara,Nina,Nina,Clara,-4.38420969247818,-7.4248877465724945,-11.809097439050674,False,True,1.6387834548950195,-0.8697852492332458,-5.253994941711426,-7.707726955413818,-0.28283920884132385,-9.976179122924805,-8.337395668029785
scale1p75_live_80M,stat,7,L7,151003,natural_transfer,nt01,people,Mina,Ava,Ava,Mina,-9.892788290977478,-8.56575334072113,-18.45854163169861,False,True,-2.025239944458008,-1.7841640710830688,-11.676952362060547,-9.71412467956543,-1.1483713388442993,-17.166757583618164,-19.191997528076172
scale1p75_live_80M,stat,7,L7,151004,natural_transfer,nt01,people,Pia,Leo,Leo,Pia,0.14884614944458008,-7.019800573587418,-6.8709544241428375,False,False,7.014951705932617,-0.6973088979721069,-0.5484627485275269,-7.233534812927246,-0.2137342393398285,-14.940409660339355,-7.925457954406738
scale1p75_live_80M,stat,7,L7,151005,natural_transfer,nt01,people,Rosa,Nina,Nina,Rosa,1.160117745399475,-10.497020363807678,-9.336902618408203,False,False,4.506856441497803,-1.5324088335037231,-0.37229108810424805,-10.666038513183594,-0.16901814937591553,-12.503713607788086,-7.996857166290283
scale1p75_live_80M,stat,7,L7,151006,natural_transfer,nt01,people,Jules,Ava,Ava,Jules,-10.120307922363281,-15.890648603439331,-26.010956525802612,False,True,0.3522796630859375,-4.067041397094727,-14.187349319458008,-17.001644134521484,-1.1109955310821533,-19.075708389282227,-18.72342872619629
scale1p75_live_80M,stat,7,L7,151007,natural_transfer,nt01,people,Owen,Zoe,Zoe,Owen,-5.668429374694824,-3.5071797370910645,-9.175609111785889,False,True,-2.8926267623901367,-3.194432258605957,-8.862861633300781,-4.225337982177734,-0.7181582450866699,-12.545804023742676,-15.438430786132812
scale1p75_live_80M,stat,8,L8,151000,natural_transfer,nt01,people,Arun,Nina,Nina,Arun,0.049591049551963806,-2.602277297526598,-2.552686247974634,False,False,11.551445007324219,-0.11542027443647385,-0.06582922488451004,-2.6506707668304443,-0.04839346930384636,-18.105514526367188,-6.554069519042969
scale1p75_live_80M,stat,8,L8,151001,natural_transfer,nt01,people,Leah,Omar,Omar,Leah,0.19120341539382935,-1.2080903202295303,-1.016886904835701,False,False,-12.896444320678711,-0.7688465118408203,-0.577643096446991,-1.2772886753082275,-0.0691983550786972,-9.338584899902344,-22.235029220581055
scale1p75_live_80M,stat,8,L8,151002,natural_transfer,nt01,people,Clara,Nina,Nina,Clara,-4.263815030455589,-0.3785114288330078,-4.642326459288597,False,True,1.2840399742126465,-0.18143309652805328,-4.445248126983643,-1.3283144235610962,-0.9498029947280884,-8.727201461791992,-7.443161487579346
scale1p75_live_80M,stat,8,L8,151003,natural_transfer,nt01,people,Mina,Ava,Ava,Mina,-15.102950498461723,-15.209978565573692,-30.312929064035416,False,True,-3.0011558532714844,-0.08484704792499542,-15.187797546386719,-15.271121978759766,-0.0611434131860733,-17.175548553466797,-20.17670440673828
scale1p75_live_80M,stat,8,L8,151004,natural_transfer,nt01,people,Pia,Leo,Leo,Pia,-0.011096881702542305,-0.18422510661184788,-0.19532198831439018,False,True,8.679878234863281,-0.02351837418973446,-0.034615255892276764,-0.214949369430542,-0.030724262818694115,-15.470051765441895,-6.790173530578613
scale1p75_live_80M,stat,8,L8,151005,natural_transfer,nt01,people,Rosa,Nina,Nina,Rosa,-0.05870411917567253,-2.9216957837343216,-2.980399902909994,False,True,5.587520122528076,-0.05643310770392418,-0.11513722687959671,-2.988269090652466,-0.06657330691814423,-12.703857421875,-7.116337299346924
scale1p75_live_80M,stat,8,L8,151006,natural_transfer,nt01,people,Jules,Ava,Ava,Jules,-14.93241161108017,-21.71942761540413,-36.6518392264843,False,True,1.2979850769042969,-0.9586864113807678,-15.891098022460938,-21.829099655151367,-0.10967203974723816,-19.919429779052734,-18.621444702148438
scale1p75_live_80M,stat,8,L8,151007,natural_transfer,nt01,people,Owen,Zoe,Zoe,Owen,-2.0839943885803223,-0.7463703900575638,-2.830364778637886,False,True,-6.035259246826172,-0.5209834575653076,-2.60497784614563,-0.8135293126106262,-0.06715892255306244,-11.073776245117188,-17.10903549194336
scale1p75_live_80M,ridge,0,emb,151000,natural_transfer,nt01,people,Arun,Nina,Nina,Arun,12.962370872497559,-12.962370872497559,0.0,False,False,18.582701683044434,-28.14093017578125,-15.178559303283691,-28.14093017578125,-15.178559303283691,-32.62015914916992,-14.037457466125488
scale1p75_live_80M,ridge,0,emb,151001,natural_transfer,nt01,people,Leah,Omar,Omar,Leah,-11.45338249206543,11.45338249206543,0.0,False,False,-12.973764419555664,-19.285554885864258,-30.738937377929688,-19.285554885864258,-30.738937377929688,-18.040098190307617,-31.01386260986328
scale1p75_live_80M,ridge,0,emb,151002,natural_transfer,nt01,people,Clara,Nina,Nina,Clara,2.7538623809814453,-2.7538623809814453,0.0,False,False,-0.7585954666137695,-18.82421875,-16.070356369018555,-18.82421875,-16.070356369018555,-13.278861999511719,-14.037457466125488
scale1p75_live_80M,ridge,0,emb,151003,natural_transfer,nt01,people,Mina,Ava,Ava,Mina,-0.7308330535888672,0.7308330535888672,0.0,False,False,-3.5513076782226562,-30.009567260742188,-30.740400314331055,-30.009567260742188,-30.740400314331055,-27.290695190429688,-30.842002868652344
scale1p75_live_80M,ridge,0,emb,151004,natural_transfer,nt01,people,Pia,Leo,Leo,Pia,11.396709442138672,-11.396709442138672,0.0,False,False,14.852309226989746,-29.56446075439453,-18.16775131225586,-29.56446075439453,-18.16775131225586,-29.260021209716797,-14.40771198272705
scale1p75_live_80M,ridge,0,emb,151005,natural_transfer,nt01,people,Rosa,Nina,Nina,Rosa,16.837553024291992,-16.837553024291992,0.0,False,False,15.134272575378418,-30.59095573425293,-13.753402709960938,-30.59095573425293,-13.753402709960938,-29.171730041503906,-14.037457466125488
scale1p75_live_80M,ridge,0,emb,151006,natural_transfer,nt01,people,Jules,Ava,Ava,Jules,0.7977066040039062,-0.7977066040039062,0.0,False,False,0.558837890625,-31.848751068115234,-31.051044464111328,-31.848751068115234,-31.051044464111328,-31.400840759277344,-30.842002868652344
scale1p75_live_80M,ridge,0,emb,151007,natural_transfer,nt01,people,Owen,Zoe,Zoe,Owen,-12.014394760131836,12.014394760131836,0.0,False,False,-14.79037857055664,-17.38338279724121,-29.397777557373047,-17.38338279724121,-29.397777557373047,-18.714916229248047,-33.50529479980469
scale1p75_live_80M,ridge,1,L1,151000,natural_transfer,nt01,people,Arun,Nina,Nina,Arun,16.31122398376465,-16.414416313171387,-0.10319232940673828,False,False,16.280076026916504,-26.734222412109375,-10.422998428344727,-26.81659698486328,-10.402180671691895,-27.136030197143555,-10.85595417022705
scale1p75_live_80M,ridge,1,L1,151001,natural_transfer,nt01,people,Leah,Omar,Omar,Leah,-16.22500705718994,16.153377532958984,-0.07162952423095703,False,False,-15.24633502960205,-11.475699424743652,-27.700706481933594,-11.513389587402344,-27.666767120361328,-11.540900230407715,-26.787235260009766
scale1p75_live_80M,ridge,1,L1,151002,natural_transfer,nt01,people,Clara,Nina,Nina,Clara,1.288569450378418,-1.2301263809204102,0.05844306945800781,False,False,0.6775083541870117,-11.962717056274414,-10.674147605895996,-11.953876495361328,-10.723750114440918,-11.16092586517334,-10.483417510986328
scale1p75_live_80M,ridge,1,L1,151003,natural_transfer,nt01,people,Mina,Ava,Ava,Mina,-2.008096694946289,2.004199981689453,-0.0038967132568359375,False,False,-1.418609619140625,-24.95155906677246,-26.95965576171875,-24.97179412841797,-26.975994110107422,-25.438446044921875,-26.8570556640625
scale1p75_live_80M,ridge,1,L1,151004,natural_transfer,nt01,people,Pia,Leo,Leo,Pia,17.48902988433838,-17.54873275756836,-0.05970287322998047,False,False,17.853883743286133,-26.6834716796875,-9.194441795349121,-26.74662971496582,-9.197896957397461,-26.935922622680664,-9.082038879394531
scale1p75_live_80M,ridge,1,L1,151005,natural_transfer,nt01,people,Rosa,Nina,Nina,Rosa,16.74134635925293,-16.490137100219727,0.2512092590332031,False,False,16.565441131591797,-27.103960037231445,-10.362613677978516,-26.923748016357422,-10.433610916137695,-26.977699279785156,-10.41225814819336
scale1p75_live_80M,ridge,1,L1,151006,natural_transfer,nt01,people,Jules,Ava,Ava,Jules,-0.2618064880371094,0.23189926147460938,-0.0299072265625,False,False,-1.3440494537353516,-26.14647674560547,-26.408283233642578,-26.184757232666016,-26.416656494140625,-25.241987228393555,-26.586036682128906
scale1p75_live_80M,ridge,1,L1,151007,natural_transfer,nt01,people,Owen,Zoe,Zoe,Owen,-14.149554252624512,14.125455856323242,-0.02409839630126953,False,False,-13.472600936889648,-12.27074146270752,-26.42029571533203,-12.278566360473633,-26.404022216796875,-12.401071548461914,-25.873672485351562
scale1p75_live_80M,ridge,2,L2,151000,natural_transfer,nt01,people,Arun,Nina,Nina,Arun,15.912522315979004,-16.175532341003418,-0.26301002502441406,False,False,15.756007194519043,-23.89156723022461,-7.9790449142456055,-24.061443328857422,-7.885910987854004,-24.17030143737793,-8.414294242858887
scale1p75_live_80M,ridge,2,L2,151001,natural_transfer,nt01,people,Leah,Omar,Omar,Leah,-13.558232307434082,13.549599647521973,-0.008632659912109375,False,False,-13.716656684875488,-10.665343284606934,-24.223575592041016,-10.674904823303223,-24.224504470825195,-10.612540245056152,-24.32919692993164
scale1p75_live_80M,ridge,2,L2,151002,natural_transfer,nt01,people,Clara,Nina,Nina,Clara,3.4039487838745117,-3.390934944152832,0.013013839721679688,False,False,3.705413818359375,-11.340668678283691,-7.93671989440918,-11.33135986328125,-7.940424919128418,-12.328302383422852,-8.622888565063477
scale1p75_live_80M,ridge,2,L2,151003,natural_transfer,nt01,people,Mina,Ava,Ava,Mina,-1.375030517578125,1.3726348876953125,-0.0023956298828125,False,False,-1.7803535461425781,-23.796005249023438,-25.171035766601562,-23.81066131591797,-25.18329620361328,-23.602806091308594,-25.383159637451172
scale1p75_live_80M,ridge,2,L2,151004,natural_transfer,nt01,people,Pia,Leo,Leo,Pia,14.818214416503906,-14.884212493896484,-0.06599807739257812,False,False,15.611387252807617,-24.96831512451172,-10.150100708007812,-25.02084732055664,-10.136634826660156,-25.79849624633789,-10.187108993530273
scale1p75_live_80M,ridge,2,L2,151005,natural_transfer,nt01,people,Rosa,Nina,Nina,Rosa,15.833703994750977,-15.871831893920898,-0.038127899169921875,False,False,14.579117774963379,-23.951335906982422,-8.117631912231445,-23.972850799560547,-8.101018905639648,-23.379545211791992,-8.800427436828613
scale1p75_live_80M,ridge,2,L2,151006,natural_transfer,nt01,people,Jules,Ava,Ava,Jules,2.784740447998047,-2.7761688232421875,0.008571624755859375,False,False,2.8204498291015625,-26.922801971435547,-24.1380615234375,-26.920425415039062,-24.144256591796875,-27.94135284423828,-25.12090301513672
scale1p75_live_80M,ridge,2,L2,151007,natural_transfer,nt01,people,Owen,Zoe,Zoe,Owen,-10.473651885986328,10.508827209472656,0.035175323486328125,False,False,-10.48515510559082,-12.564117431640625,-23.037769317626953,-12.557718276977539,-23.066545486450195,-12.834663391113281,-23.3198184967041
scale1p75_live_80M,ridge,3,L3,151000,natural_transfer,nt01,people,Arun,Nina,Nina,Arun,14.008448600769043,-14.149463653564453,-0.14101505279541016,False,False,14.400123596191406,-22.987205505371094,-8.97875690460205,-23.064006805419922,-8.914543151855469,-23.71428108215332,-9.314157485961914
scale1p75_live_80M,ridge,3,L3,151001,natural_transfer,nt01,people,Leah,Omar,Omar,Leah,-15.478699684143066,15.428466796875,-0.050232887268066406,False,False,-15.433629035949707,-9.685957908630371,-25.164657592773438,-9.722095489501953,-25.150562286376953,-9.966839790344238,-25.400468826293945
scale1p75_live_80M,ridge,3,L3,151002,natural_transfer,nt01,people,Clara,Nina,Nina,Clara,3.441685676574707,-3.4375057220458984,0.004179954528808594,False,False,3.255929946899414,-12.165228843688965,-8.723543167114258,-12.152877807617188,-8.715372085571289,-12.494607925415039,-9.238677978515625
scale1p75_live_80M,ridge,3,L3,151003,natural_transfer,nt01,people,Mina,Ava,Ava,Mina,-1.5597648620605469,1.5699958801269531,0.01023101806640625,False,False,-1.7562789916992188,-22.728775024414062,-24.28853988647461,-22.762969970703125,-24.332965850830078,-22.828815460205078,-24.585094451904297
scale1p75_live_80M,ridge,3,L3,151004,natural_transfer,nt01,people,Pia,Leo,Leo,Pia,14.310359954833984,-14.35051155090332,-0.04015159606933594,False,False,14.64842414855957,-23.81302261352539,-9.502662658691406,-23.86699676513672,-9.516485214233398,-24.283876419067383,-9.635452270507812
scale1p75_live_80M,ridge,3,L3,151005,natural_transfer,nt01,people,Rosa,Nina,Nina,Rosa,13.15058422088623,-13.213770866394043,-0.0631866455078125,False,False,12.370018005371094,-22.135286331176758,-8.984702110290527,-22.159503936767578,-8.945733070373535,-21.818687438964844,-9.44866943359375
scale1p75_live_80M,ridge,3,L3,151006,natural_transfer,nt01,people,Jules,Ava,Ava,Jules,2.133941650390625,-2.0863265991210938,0.04761505126953125,False,False,1.5250129699707031,-25.651613235473633,-23.517671585083008,-25.65904998779297,-23.572723388671875,-25.968894958496094,-24.44388198852539
scale1p75_live_80M,ridge,3,L3,151007,natural_transfer,nt01,people,Owen,Zoe,Zoe,Owen,-8.887685775756836,8.89808177947998,0.010396003723144531,False,False,-8.805519104003906,-11.277585983276367,-20.165271759033203,-11.2726411819458,-20.17072296142578,-11.630538940429688,-20.436058044433594
scale1p75_live_80M,ridge,4,L4,151000,natural_transfer,nt01,people,Arun,Nina,Nina,Arun,12.374524116516113,-12.428234100341797,-0.053709983825683594,False,False,12.881448745727539,-22.409832000732422,-10.035307884216309,-22.410911560058594,-9.982677459716797,-23.709579467773438,-10.828130722045898
scale1p75_live_80M,ridge,4,L4,151001,natural_transfer,nt01,people,Leah,Omar,Omar,Leah,-14.514678955078125,14.470438003540039,-0.04424095153808594,False,False,-14.867433547973633,-10.243988037109375,-24.7586669921875,-10.240289688110352,-24.71072769165039,-10.969449996948242,-25.836883544921875
scale1p75_live_80M,ridge,4,L4,151002,natural_transfer,nt01,people,Clara,Nina,Nina,Clara,0.5541257858276367,-0.5542697906494141,-0.00014400482177734375,False,False,1.1613845825195312,-10.716742515563965,-10.162616729736328,-10.715097427368164,-10.16082763671875,-12.253201484680176,-11.091816902160645
scale1p75_live_80M,ridge,4,L4,151003,natural_transfer,nt01,people,Mina,Ava,Ava,Mina,-2.534311294555664,2.5574493408203125,0.023138046264648438,False,False,-2.845478057861328,-21.970518112182617,-24.50482940673828,-21.97054672241211,-24.527996063232422,-23.204362869262695,-26.049840927124023
scale1p75_live_80M,ridge,4,L4,151004,natural_transfer,nt01,people,Pia,Leo,Leo,Pia,15.74429702758789,-15.741909980773926,0.0023870468139648438,False,False,15.991801261901855,-24.97993278503418,-9.235635757446289,-24.992427825927734,-9.250517845153809,-25.77338409423828,-9.781582832336426
scale1p75_live_80M,ridge,4,L4,151005,natural_transfer,nt01,people,Rosa,Nina,Nina,Rosa,9.904826164245605,-9.96165943145752,-0.05683326721191406,False,False,10.106287002563477,-19.891613006591797,-9.986786842346191,-19.904891967773438,-9.943232536315918,-20.90209197998047,-10.795804977416992
scale1p75_live_80M,ridge,4,L4,151006,natural_transfer,nt01,people,Jules,Ava,Ava,Jules,0.5591602325439453,-0.5381507873535156,0.021009445190429688,False,False,0.03424644470214844,-24.664915084838867,-24.105754852294922,-24.708541870117188,-24.170391082763672,-25.844013214111328,-25.80976676940918
scale1p75_live_80M,ridge,4,L4,151007,natural_transfer,nt01,people,Owen,Zoe,Zoe,Owen,-8.593794822692871,8.640233039855957,0.04643821716308594,False,False,-8.772255897521973,-12.332001686096191,-20.925796508789062,-12.323359489440918,-20.963592529296875,-12.524641990661621,-21.296897888183594
scale1p75_live_80M,ridge,5,L5,151000,natural_transfer,nt01,people,Arun,Nina,Nina,Arun,12.84197998046875,-12.97829532623291,-0.13631534576416016,False,False,13.646062850952148,-23.637359619140625,-10.795379638671875,-23.676807403564453,-10.698512077331543,-25.003692626953125,-11.357629776000977
scale1p75_live_80M,ridge,5,L5,151001,natural_transfer,nt01,people,Leah,Omar,Omar,Leah,-13.19122314453125,13.176302909851074,-0.014920234680175781,False,False,-13.615772247314453,-11.848211288452148,-25.0394344329834,-11.861489295959473,-25.037792205810547,-13.007198333740234,-26.622970581054688
scale1p75_live_80M,ridge,5,L5,151002,natural_transfer,nt01,people,Clara,Nina,Nina,Clara,1.2762060165405273,-1.501321792602539,-0.22511577606201172,False,False,1.724966049194336,-12.18616771697998,-10.909961700439453,-12.315508842468262,-10.814187049865723,-13.337823867797852,-11.612857818603516
scale1p75_live_80M,ridge,5,L5,151003,natural_transfer,nt01,people,Mina,Ava,Ava,Mina,-2.412975311279297,2.404144287109375,-0.008831024169921875,False,False,-2.7909889221191406,-22.22195053100586,-24.634925842285156,-22.18277359008789,-24.586917877197266,-23.858352661132812,-26.649341583251953
scale1p75_live_80M,ridge,5,L5,151004,natural_transfer,nt01,people,Pia,Leo,Leo,Pia,14.500373840332031,-14.560399055480957,-0.06002521514892578,False,False,14.661648750305176,-25.10329246520996,-10.60291862487793,-25.152935028076172,-10.592535972595215,-25.93576431274414,-11.274115562438965
