word,stream_count,occurrence_row_count,char_len,vowel_group_count,suffix_ing,suffix_ed,suffix_plural_s,suffix_y,subword_len,single_piece,first_piece_id_scaled,piece_logfreq_mean,piece_logfreq_min,piece_logfreq_max,whole_logfreq,row_logfreq,occurrences_per_row,count_src__bnc_spoken,logfreq_src__bnc_spoken,count_src__childes,logfreq_src__childes,count_src__cleanqwen_fineweb_compact_view_reinvest,logfreq_src__cleanqwen_fineweb_compact_view_reinvest,count_src__gutenberg,logfreq_src__gutenberg,count_src__neutral_cleanqwen_topup_compact_reinvest::open_subtitles,logfreq_src__neutral_cleanqwen_topup_compact_reinvest::open_subtitles,count_src__open_subtitles,logfreq_src__open_subtitles,count_src__qwen_pair_packed,logfreq_src__qwen_pair_packed,count_src__simple_wiki,logfreq_src__simple_wiki,count_src__switchboard,logfreq_src__switchboard,childes_logfreq,childes_enrichment,spoken_logfreq,spoken_enrichment,childes_occurrence_fraction,spoken_occurrence_fraction,qwen_occurrence_fraction,source_presence_count,source_entropy,first_occurrence_log10_position,median_occurrence_log10_position,occurrence_centroid_fraction,occurrence_position_sd_fraction,early_1m_fraction,early_5m_fraction,early_10m_fraction,early_20m_fraction,early_50m_fraction,last_10m_fraction,mean_occurrence_row_words,sd_occurrence_row_words,mean_relative_row_position,first_row_quarter_fraction,last_row_quarter_fraction,mean_clause_words,clause_le3_fraction,clause_le8_fraction,clause_initial_fraction,uppercase_fraction,speaker_tagged_fraction,child_speaker_fraction,prev_determiner_fraction,prev_possessive_fraction,prev_to_fraction,prev_pronoun_fraction,prev_copula_fraction,next_copula_fraction
door,33110,23280,4.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.07532198010132454,5.397331702305274,5.397331702305274,5.397331702305274,5.802435545617071,10.490162316767956,1.4222508591065293,1290,5.41212536081604,9840,5.945873777681399,130,3.4279639249700753,9550,6.2415313526387175,0,8.622553707074063,6030,5.797990202935782,5970,5.887112830880156,300,3.345499823592741,0,0.8618025465900853,5.945873777681399,0.14343823206432837,5.860547412757861,0.05811186714079053,0.29719118091211116,0.3361522198731501,0.18030806402899427,7.0,0.695909981132798,3.6395471022518833,7.703291386718552,0.49964597588079274,0.28826637650246983,0.010087586831772879,0.0506795530051344,0.1,0.2,0.5,0.09999999999999998,156.19480519480518,10.435161020213188,0.49787130045134387,0.2428269405013591,0.23708849290244638,17.0338266384778,0.06704922983992752,0.3310178193899124,0.03382663847780127,0.036242826940501356,0.30745998187858653,0.11929930534581698,0.5644820295983086,0.04379341588643914,0.0033222591362126247,0.0003020235578375113,0.0003020235578375113,0.040169133192389
downtown,780,640,8.0,2.0,0.0,0.0,0.0,0.0,1.0,1.0,0.9819935298785326,1.5510881482928591,1.5510881482928591,1.5510881482928591,2.0547645539673955,6.897040058826782,1.21875,0,-2.4438068389025744,170,1.890347272641478,40,2.2578926723198207,0,-3.6159646160464174,0,8.622553707074063,280,2.729978722875236,140,2.1377343646805174,150,2.654015153806409,0,0.8618025465900853,1.890347272641478,-0.16441728132591749,1.6818383425910493,-0.3729262113763463,0.21794871794871795,0.21794871794871795,0.1794871794871795,5.0,0.6724345740356767,4.777057566456689,7.703291386718552,0.49975874981046337,0.2865699540891546,0.010256410256410256,0.04871794871794872,0.1,0.2,0.5,0.09999999999999998,155.15384615384616,10.164136200104554,0.5140371967123094,0.2692307692307692,0.28205128205128205,11.166666666666666,0.14102564102564102,0.41025641025641024,0.07692307692307693,0.11538461538461539,0.21794871794871795,0.08974358974358974,0.0641025641025641,0.01282051282051282,0.0,0.02564102564102564,0.038461538461538464,0.0
draw,7130,4680,4.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.1353232008789599,3.9676471572862577,3.9676471572862577,3.9676471572862577,4.26696645118873,8.885951158301792,1.5235042735042734,230,3.689591204094074,3930,5.028133899151718,90,3.061940548913208,830,3.799210493566877,0,8.622553707074063,660,3.586402121874865,1110,4.205092519241199,270,3.240324167904015,10,3.906324984313508,5.028133899151718,0.761167447962988,4.8788942575491445,0.6119278063604146,0.5511921458625526,0.5848527349228612,0.15568022440392706,8.0,0.6315600122130316,3.6206384649672323,7.703291386718552,0.4993212269736347,0.28828632407782934,0.008415147265077139,0.05666199158485274,0.1,0.2,0.5,0.09999999999999998,156.42215988779805,10.18275705285343,0.5158153613794189,0.2300140252454418,0.26928471248246844,12.952314165497896,0.10098176718092566,0.520336605890603,0.08555399719495091,0.012622720897615708,0.5708274894810659,0.25245441795231416,0.05890603085553997,0.001402524544179523,0.23562412342215988,0.17391304347826086,0.004207573632538569,0.004207573632538569
drawer,1810,1260,6.0,2.0,0.0,0.0,0.0,0.0,1.0,1.0,0.5473356528108405,2.480306998939112,2.480306998939112,2.480306998939112,2.8961881432176044,7.574054684117968,1.4365079365079365,20,1.2697652278017333,930,3.587334052000212,40,2.2578926723198207,380,3.0186687418152682,0,8.622553707074063,230,2.5336558603491883,210,2.542012529029153,0,-3.0530951109424667,0,0.8618025465900853,3.587334052000212,0.6911459087826075,3.4000912077959615,0.5039030645783571,0.5138121546961326,0.5248618784530387,0.11602209944751381,6.0,0.598910068142838,4.61857083685025,7.703291386718552,0.5006793109381791,0.2881977139093406,0.009392265193370166,0.049171270718232046,0.1,0.2,0.5,0.09999999999999998,157.46408839779005,7.631360339616566,0.5421051156137195,0.22099447513812154,0.2983425414364641,14.596685082872929,0.11049723756906077,0.430939226519337,0.016574585635359115,0.016574585635359115,0.4972375690607735,0.1712707182320442,0.5082872928176796,0.08287292817679558,0.011049723756906077,0.0,0.0,0.0
drive,9940,7490,5.0,2.0,0.0,0.0,0.0,0.0,1.0,1.0,0.17756210706219863,4.171206505093743,4.171206505093743,4.171206505093743,4.5992024142083,9.35618176744743,1.3271028037383177,300,3.954788095632633,3350,4.868476843331132,440,4.644501143583562,1670,4.498060826310339,0,8.622553707074063,2450,4.897452362262087,1250,4.323825626224391,470,3.793848028642913,10,3.906324984313508,4.868476843331132,0.2692744291228326,4.748458074954176,0.14925566074587593,0.33702213279678067,0.3682092555331992,0.12575452716297786,8.0,0.7587051858493136,4.517943028743199,7.703291386718552,0.49999492341911406,0.2876944800895468,0.010865191146881288,0.04818913480885312,0.1,0.2,0.5,0.09999999999999998,156.41146881287727,9.846748702776116,0.5024238958575941,0.24044265593561368,0.24346076458752516,14.479879275653923,0.1096579476861167,0.42052313883299797,0.05835010060362173,0.06539235412474849,0.33903420523138833,0.1841046277665996,0.08048289738430583,0.005030181086519115,0.1891348088531187,0.1267605633802817,0.0,0.018108651911468814
drop,7640,6120,4.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.21619971922114387,3.8954393682870454,3.8954393682870454,3.8954393682870454,4.336048139057221,9.15419000900556,1.2483660130718954,410,4.266716270549853,2670,4.641632975697732,320,4.326472974568052,1080,4.062361740460468,0,8.622553707074063,1980,4.6845096149744565,940,4.0389385246478025,230,3.080302932054182,10,3.906324984313508,4.641632975697732,0.30558483664051117,4.579191214966806,0.24314307590958517,0.3494764397905759,0.40445026178010474,0.12303664921465969,8.0,0.7535549319042244,3.513346568216292,7.703291386718552,0.4999095991120752,0.28833387676865874,0.009424083769633508,0.04986910994764398,0.1,0.2,0.5,0.09999999999999998,156.4476439790576,10.997078726755493,0.5182212378838853,0.2212041884816754,0.2670157068062827,13.845549738219896,0.19895287958115182,0.4895287958115183,0.1505235602094241,0.07198952879581152,0.35209424083769636,0.2081151832460733,0.08376963350785341,0.0013089005235602095,0.13612565445026178,0.12303664921465969,0.003926701570680628,0.007853403141361256
dryer,500,330,5.0,1.0,0.0,0.0,0.0,0.0,2.0,0.0,0.2244399682597815,5.16014554465999,3.838376111626438,6.481914977693543,1.610437412767184,6.235397596781734,1.5151515151515151,40,1.9506423157698642,160,1.8299059184879773,40,2.2578926723198207,0,-3.6159646160464174,0,8.622553707074063,110,1.7984205188702924,60,1.2951702409435126,90,2.145401920323359,0,0.8618025465900853,1.8299059184879773,0.21946850572079324,1.8439172926141016,0.23347987984691754,0.32,0.4,0.12,6.0,0.7577463921813473,5.4566271277592575,7.703291386718552,0.5005897812862172,0.2868208226854439,0.012,0.044,0.1,0.2,0.5,0.09999999999999998,157.36,6.852036193716016,0.40735782689033123,0.34,0.16,13.9,0.1,0.26,0.06,0.02,0.38,0.02,0.48,0.02,0.0,0.0,0.0,0.06
duck,5250,2540,4.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.23145943966306537,3.5255037903460984,3.5255037903460984,3.5255037903460984,3.9609084031579567,8.274907128523779,2.0669291338582676,40,1.9506423157698642,3690,4.965129205128013,40,2.2578926723198207,470,3.2309785235389623,0,8.622553707074063,420,3.1348494773254876,370,3.1073803206428585,220,3.0359497645043794,0,0.8618025465900853,4.965129205128013,1.0042208019700567,4.767400597779047,0.8064921946210903,0.7028571428571428,0.7104761904761905,0.07047619047619047,7.0,0.48248210953772913,4.934495126584805,7.703291386718552,0.5008305843715536,0.28848741260779615,0.009714285714285713,0.04857142857142857,0.1,0.2,0.5,0.09999999999999998,158.20380952380953,7.464862755852793,0.46949899737771383,0.2761904761904762,0.21333333333333335,9.314285714285715,0.26476190476190475,0.6476190476190476,0.09714285714285714,0.29333333333333333,0.6742857142857143,0.3676190476190476,0.35428571428571426,0.015238095238095238,0.005714285714285714,0.005714285714285714,0.0019047619047619048,0.02095238095238095
dump,1560,1270,4.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.40743453579930416,2.578122471401912,2.578122471401912,2.578122471401912,2.7475913757227426,7.581956740250212,1.2283464566929134,50,2.171313677938685,1060,3.718107749922644,20,1.57701558435169,0,-3.6159646160464174,0,8.622553707074063,290,2.765008574204451,130,2.063900102669465,10,-0.008572673219043673,0,0.8618025465900853,3.718107749922644,0.9705163741999012,3.5556686892019598,0.8080773134792172,0.6794871794871795,0.7115384615384616,0.08333333333333333,6.0,0.44643613097978846,4.983266753323443,7.703291386718552,0.4979901112492188,0.28703165582779294,0.010256410256410256,0.05512820512820513,0.1,0.2,0.5,0.09999999999999998,158.30128205128204,6.432509451491363,0.5235404305455832,0.21794871794871795,0.27564102564102566,10.455128205128204,0.10897435897435898,0.5512820512820513,0.10256410256410256,0.038461538461538464,0.6858974358974359,0.24358974358974358,0.10897435897435898,0.038461538461538464,0.11538461538461539,0.1346153846153846,0.0,0.00641025641025641
ear,5240,3700,3.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.05603369346273576,3.91057727203794,3.91057727203794,3.91057727203794,3.9590020066221405,8.651014162127515,1.4162162162162162,70,2.5049530514755936,2170,4.434324810657555,310,4.294774599580861,1200,4.1676759801748355,0,8.622553707074063,800,3.778641530349254,570,3.5390400452088473,120,2.4317018225481886,0,0.8618025465900853,4.434324810657555,0.47532280403541405,4.257557380093676,0.2985553734715354,0.41412213740458015,0.42748091603053434,0.10877862595419847,7.0,0.701939491836783,4.993694014751704,7.703291386718552,0.5006644012535336,0.2887613012938207,0.009732824427480916,0.04923664122137405,0.1,0.2,0.5,0.09999999999999998,156.29770992366412,9.882087006827888,0.5106294090459323,0.21374045801526717,0.26717557251908397,15.053435114503817,0.11068702290076336,0.42366412213740456,0.03244274809160305,0.013358778625954198,0.42938931297709926,0.20419847328244276,0.15076335877862596,0.3683206106870229,0.013358778625954198,0.007633587786259542,0.0019083969465648854,0.011450381679389313
eat,52750,31650,3.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.04761032777879509,5.873320012511531,5.873320012511531,5.873320012511531,6.2681583439782855,10.797300162725842,1.6666666666666667,570,4.595853510959501,39320,7.331113266273134,970,5.434402100816392,3680,5.2879864560122884,0,8.622553707074063,4980,5.606690564497705,2420,4.984256285286466,810,4.3377034107932095,0,0.8618025465900853,7.331113266273134,1.062954922294849,7.136996525158166,0.8688381811798802,0.7454028436018957,0.7562085308056872,0.04587677725118484,7.0,0.43487085285218086,3.8848311240479667,7.703291386718552,0.49964463666810416,0.2888640204424464,0.011753554502369668,0.05071090047393365,0.1,0.2,0.5,0.09999999999999998,158.59469194312797,6.655410817638626,0.49813648365709856,0.2517535545023697,0.24834123222748816,9.399052132701422,0.14407582938388624,0.6561137440758293,0.0985781990521327,0.014597156398104265,0.7309952606635071,0.2261611374407583,0.0051184834123222745,0.0013270142180094786,0.2147867298578199,0.17744075829383887,0.0005687203791469195,0.0015165876777251184
egg,12700,6270,3.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.10681804309345053,4.46775113582702,4.46775113582702,4.46775113582702,4.8442264557623504,9.178402312754098,2.025518341307815,120,3.0409900945880803,9740,5.935659705939165,290,4.228194274499293,680,3.6000103866050486,0,8.622553707074063,460,3.2257178536078466,1070,4.168407983936454,340,3.470467195207046,0,0.8618025465900853,5.935659705939165,1.0914332501768147,5.739395202117602,0.8951687463552513,0.7669291338582677,0.7763779527559055,0.08425196850393701,7.0,0.4169550127032897,3.7509621110912392,7.703291386718552,0.49990415979573205,0.2885289725105876,0.010708661417322834,0.04748031496062992,0.1,0.2,0.5,0.09999999999999998,157.7755905511811,8.950654016797726,0.5107982496025978,0.23385826771653542,0.2566929133858268,11.40472440944882,0.14409448818897638,0.44251968503937006,0.06692913385826772,0.01968503937007874,0.7779527559055118,0.29763779527559053,0.4779527559055118,0.01889763779527559,0.0031496062992125984,0.0015748031496062992,0.002362204724409449,0.023622047244094488
elephant,6060,3340,8.0,3.0,0.0,0.0,0.0,0.0,1.0,1.0,0.247085393395593,3.691579451737431,3.691579451737431,3.691579451737431,4.104377397922475,8.548666712855525,1.81437125748503,20,1.2697652278017333,4600,5.185532248140323,160,3.634884640777398,540,3.3696772015927907,0,8.622553707074063,290,2.765008574204451,310,2.9307107772802503,140,2.585259558391279,0,0.8618025465900853,5.185532248140323,1.0811548502178479,4.981361249195573,0.8769838512730983,0.759075907590759,0.7623762376237624,0.05115511551155116,7.0,0.420572766919932,3.5679185387645904,7.703291386718552,0.5002644072597368,0.287612244325367,0.008580858085808581,0.04884488448844884,0.1,0.2,0.5,0.09999999999999998,157.90924092409242,9.113513001350503,0.4979772360204533,0.25742574257425743,0.26732673267326734,10.033003300330034,0.297029702970297,0.6683168316831684,0.15016501650165018,0.06435643564356436,0.740924092409241,0.29207920792079206,0.4471947194719472,0.0033003300330033004,0.0016501650165016502,0.0016501650165016502,0.0,0.04950495049504951
empty,4660,3930,5.0,2.0,0.0,0.0,0.0,1.0,1.0,1.0,0.29646584874565096,3.4286199407210924,3.4286199407210924,3.4286199407210924,3.8417078315131206,8.711312860723805,1.1857506361323156,190,3.4989925362241263,1110,3.7641776192523886,70,2.8122034080255505,1070,4.053063672543265,0,8.622553707074063,1050,4.05042651819754,980,4.080589521543118,180,2.8357828473904143,10,3.906324984313508,3.7641776192523886,-0.07753021226073198,3.721267068630939,-0.12044076288218175,0.23819742489270387,0.2811158798283262,0.21030042918454936,8.0,0.7626231479072384,5.088624417653187,7.703291386718552,0.4999070932149557,0.28902781690423485,0.010300429184549357,0.05085836909871245,0.1,0.2,0.5,0.09999999999999998,154.89484978540773,12.183138249049778,0.4830688747569833,0.2575107296137339,0.22103004291845493,17.373390557939913,0.09012875536480687,0.3283261802575107,0.03862660944206009,0.02145922746781116,0.24678111587982832,0.10300429184549356,0.259656652360515,0.027896995708154508,0.012875536480686695,0.015021459227467811,0.16952789699570817,0.0
eye,13090,9010,3.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.13825306720380884,4.480191363644948,4.480191363644948,4.480191363644948,4.874471869283385,9.54093678044832,1.4528301886792452,320,4.019222618018095,3790,4.9918651914142655,950,5.413578860135811,2770,5.003965652820932,0,8.622553707074063,2360,4.860033737898826,2290,4.929052289233514,610,4.054330363168238,0,0.8618025465900853,4.9918651914142655,0.11739332213088094,4.8644030004596654,-0.010068868823719157,0.28953399541634833,0.3139801375095493,0.17494270435446907,7.0,0.7852349017723569,4.382163941084906,7.703291386718552,0.49994356708667903,0.28869977176091194,0.010847975553857907,0.04950343773873186,0.1,0.2,0.5,0.09999999999999998,154.35523300229184,12.559767477700724,0.5136037521901873,0.24598930481283424,0.2773109243697479,17.080213903743317,0.08174178762414057,0.3315508021390374,0.03437738731856379,0.03437738731856379,0.29488158899923606,0.1436210847975554,0.2979373567608862,0.20626432391138275,0.0053475935828877,0.0015278838808250573,0.002291825821237586,0.02750190985485103
face,33110,26320,4.0,2.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0772752243178905,5.393928935565559,5.393928935565559,5.393928935565559,5.802435545617071,10.612894319709293,1.2579787234042554,800,4.93457687409414,4800,5.228087334055585,980,5.444653343843728,13460,6.584697314124836,0,8.622553707074063,4710,5.550954336401207,7500,6.115251839875662,850,4.385876481453395,10,3.906324984313508,5.228087334055585,-0.5743482115614853,5.175498166972399,-0.6269373786446719,0.14497130776200542,0.16943521594684385,0.2265176683781335,8.0,0.7055609425214392,3.6701351952486134,7.703291386718552,0.5001036605230146,0.2891499731136159,0.01011778918755663,0.048082150407731804,0.1,0.2,0.5,0.09999999999999998,154.2237994563576,12.863373355665097,0.5041783928757136,0.24161884627000907,0.25007550588945937,19.824524312896404,0.029296285110238598,0.21745696164300815,0.012080942313500454,0.019933554817275746,0.15524010872848082,0.07097553609181516,0.12473572938689217,0.3364542434309876,0.04983388704318937,0.014195107218363033,0.0003020235578375113,0.04379341588643914
fall,17300,13760,4.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.07611548556430446,4.771697409650582,4.771697409650582,4.771697409650582,5.153320495814236,9.96434838552645,1.257267441860465,320,4.019222618018095,8660,5.818139712528241,400,4.549304464715742,2090,4.722341115310147,0,8.622553707074063,2420,4.885134407292234,2510,5.020764091381477,880,4.420541997553739,20,4.575374613294393,5.818139712528241,0.6648192167140055,5.648138456198237,0.49481796038400105,0.500578034682081,0.5202312138728323,0.14508670520231215,8.0,0.6722964319569815,3.202971847733949,7.703291386718552,0.49980787662700804,0.2888158973553826,0.01023121387283237,0.048092485549132945,0.1,0.2,0.5,0.09999999999999998,156.57919075144508,10.080245973322693,0.5155284764073625,0.2375722543352601,0.27398843930635836,14.490173410404624,0.13179190751445086,0.4676300578034682,0.04450867052023121,0.03121387283236994,0.5104046242774567,0.27167630057803466,0.10289017341040463,0.015028901734104046,0.13641618497109825,0.12774566473988438,0.0017341040462427746,0.004046242774566474
farm,5670,3850,4.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.21381920283220412,3.617493276760975,3.617493276760975,3.617493276760975,4.037862390267294,8.690749226469299,1.4727272727272727,140,3.1945478304311714,1630,4.14825397114728,360,4.444082654932331,1380,4.307383595883737,0,8.622553707074063,440,3.181315443288719,1170,4.257713162837683,530,3.9138720276715167,20,4.575374613294393,4.14825397114728,0.11039158087998668,4.033353235305965,-0.004509154961328754,0.2874779541446208,0.31569664902998235,0.20634920634920634,8.0,0.7892733213191574,4.540183750627539,7.703291386718552,0.5000250932129946,0.2891178053538308,0.011287477954144622,0.05308641975308642,0.1,0.2,0.5,0.09999999999999998,154.85361552028218,11.492567192956944,0.4979316176701473,0.2716049382716049,0.25044091710758376,18.88536155202822,0.04585537918871252,0.291005291005291,0.021164021164021163,0.12874779541446207,0.2786596119929453,0.11992945326278659,0.4426807760141093,0.05114638447971781,0.003527336860670194,0.001763668430335097,0.003527336860670194,0.026455026455026454
fast,11780,9990,4.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.13733748397729353,4.482506775021549,4.482506775021549,4.482506775021549,4.769030715138462,9.64418085793018,1.1791791791791792,360,4.136832298382375,3280,4.847363104702839,490,4.7520159772127455,2590,4.936788750768371,0,8.622553707074063,2980,5.093251348572466,1560,4.545288437617551,500,3.855659668372754,20,4.575374613294393,4.847363104702839,0.07833238956437683,4.748458074954176,-0.020572640184286506,0.27843803056027167,0.31069609507640067,0.13242784380305603,8.0,0.7683646792184041,4.193544871789325,7.703291386718552,0.5000717170080674,0.28851638785740014,0.010016977928692699,0.051867572156196945,0.1,0.2,0.5,0.09999999999999998,156.00764006791172,11.310741744510901,0.5073833214957008,0.23599320882852293,0.2691001697792869,15.396434634974533,0.09422750424448217,0.4066213921901528,0.02461799660441426,0.04159592529711375,0.2843803056027165,0.11290322580645161,0.05178268251273345,0.010186757215619695,0.0008488964346349745,0.029711375212224108,0.05178268251273345,0.003395585738539898
feed,5150,3770,4.0,1.0,0.0,1.0,0.0,0.0,1.0,1.0,0.20704388695599096,3.6744312750319104,3.6744312750319104,3.6744312750319104,3.9416788903356568,8.669753835132695,1.3660477453580901,140,3.1945478304311714,2540,4.591728166951693,320,4.326472974568052,630,3.523695719918502,0,8.622553707074063,830,3.8154329269658342,430,3.2574741997745025,260,3.2026549308109002,0,0.8618025465900853,4.591728166951693,0.6500492766160364,4.43686166913507,0.49518277879941364,0.49320388349514566,0.5203883495145631,0.08349514563106795,7.0,0.695660779328128,4.298559232480352,7.703291386718552,0.4994485488333847,0.2884063285623666,0.013980582524271845,0.04893203883495146,0.1,0.2,0.5,0.09999999999999998,157.0718446601942,9.469249336932192,0.516081991952961,0.21941747572815534,0.2543689320388349,12.683495145631069,0.10097087378640776,0.49320388349514566,0.10097087378640776,0.03300970873786408,0.49514563106796117,0.170873786407767,0.03300970873786408,0.011650485436893204,0.2854368932038835,0.14757281553398058,0.0,0.001941747572815534
find,52650,43760,4.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.05426356589147287,5.84786527028785,5.84786527028785,5.84786527028785,6.2662608282051,11.12127780048036,1.2031535648994516,2760,6.17250744338147,10840,6.042656375309052,1890,6.101187321538315,11160,6.397318602312595,0,8.622553707074063,18090,6.896547215499738,6750,6.009898731104018,1040,4.587508715451168,120,6.34659948008074,6.042656375309052,-0.2236044528960477,6.0697493896320065,-0.1965114385730935,0.20588793922127255,0.26058879392212725,0.1282051282051282,8.0,0.7509518368371222,3.752811315793223,7.703291386718552,0.5000641763086677,0.2886682934048982,0.010237416904083571,0.05150997150997151,0.1,0.2,0.5,0.09999999999999998,156.4877492877493,10.04362242144476,0.49528697628567053,0.2560303893637227,0.250332383665717,16.34624881291548,0.04064577397910731,0.34472934472934474,0.04520417853751187,0.035897435897435895,0.21310541310541312,0.056790123456790124,0.002279202279202279,0.0015194681861348527,0.27521367521367524,0.1671415004748338,0.0013295346628679962,0.003228869895536562
fine,24430,20330,4.0,2.0,0.0,0.0,0.0,0.0,1.0,1.0,0.103033632423854,4.953329161888537,4.953329161888537,4.953329161888537,5.498417444693634,10.354668438005723,1.2016724053123462,910,5.063334240825034,3580,4.934869710364901,600,4.954353339727366,5520,5.693406279392719,0,8.622553707074063,10730,6.374250430774022,2710,5.09741527460711,350,3.4994127760921234,30,4.9726764107633965,4.934869710364901,-0.5635477343287327,4.959480932044899,-0.5389365126487347,0.14654113794514942,0.18501841997544002,0.11092918542775276,8.0,0.6851590888389184,3.9129756330954177,7.703291386718552,0.5000367251275692,0.28817564869306067,0.009005321326238231,0.048178469095374536,0.1,0.2,0.5,0.09999999999999998,156.76381498158003,10.016660726910912,0.5113443817926153,0.2394596807204257,0.26852230863692184,12.125665165779779,0.34343020875972163,0.5509619320507573,0.17437576749897668,0.15022513303315596,0.15554645927138763,0.044207941056078594,0.16086778550961933,0.013098649201801064,0.0012279983626688497,0.007367990176013099,0.13426115431846092,0.0008186655751125665
finger,6340,4630,6.0,2.0,0.0,0.0,0.0,0.0,1.0,1.0,0.21247634743331503,3.9200925228058408,3.9200925228058408,3.9200925228058408,4.149542722686863,8.875211070100317,1.369330453563715,90,2.754690192363251,4020,5.05077352790611,150,3.570553782396258,800,3.762419096950297,0,8.622553707074063,440,3.181315443288719,690,3.729942848756064,150,2.654015153806409,0,0.8618025465900853,5.05077352790611,0.9012308052192477,4.8644030004596654,0.7148602777728028,0.6340694006309149,0.6482649842271293,0.10883280757097792,7.0,0.5525962898888289,4.446161975480497,7.703291386718552,0.5004958287985154,0.28903677063889743,0.008359621451104101,0.05236593059936909,0.1,0.2,0.5,0.09999999999999998,157.4211356466877,8.026627293792782,0.49309314032347273,0.26498422712933756,0.2555205047318612,11.949526813880126,0.13249211356466878,0.5536277602523659,0.03627760252365931,0.022082018927444796,0.6230283911671924,0.35646687697160884,0.12618296529968454,0.4526813880126183,0.0015772870662460567,0.00946372239747634,0.0,0.02996845425867508
finish,9920,8430,6.0,2.0,0.0,0.0,0.0,0.0,1.0,1.0,0.17536470731856194,4.188939932252769,4.188939932252769,4.188939932252769,4.597188416246434,9.474402298708029,1.1767497034400949,290,3.920943917949337,5810,5.419033880580835,160,3.634884640777398,750,3.6979222155870444,0,8.622553707074063,1950,4.669246026859196,780,3.852461615862204,180,2.8357828473904143,0,0.8618025465900853,5.419033880580835,0.8218454643344009,5.259229059882867,0.6620406436364332,0.5856854838709677,0.6149193548387096,0.07862903225806452,7.0,0.5783944640315074,3.880283266270931,7.703291386718552,0.4995931039568945,0.2888135434902091,0.009879032258064515,0.050201612903225806,0.1,0.2,0.5,0.09999999999999998,157.87802419354838,8.559931091412889,0.4904638188307981,0.2691532258064516,0.25806451612903225,10.25,0.1159274193548387,0.5826612903225806,0.11693548387096774,0.025201612903225805,0.5806451612903226,0.1159274193548387,0.03024193548387097,0.0020161290322580645,0.1875,0.18649193548387097,0.0030241935483870967,0.005040322580645161
fireman,940,650,7.0,3.0,0.0,0.0,0.0,0.0,1.0,1.0,0.7140938778001586,2.060949451829831,2.060949451829831,2.060949451829831,2.2412414627529937,6.912532235442553,1.4461538461538461,0,-2.4438068389025744,680,3.274439798009427,0,-2.136556482352618,110,1.7821980854713353,0,8.622553707074063,70,1.349017707730708,60,1.2951702409435126,20,0.6604769557618412,0,0.8618025465900853,3.274439798009427,1.0331983352564333,3.0659308679589987,0.824689405206005,0.723404255319149,0.723404255319149,0.06382978723404255,5.0,0.4261087173555978,4.627315615219062,7.703291386718552,0.4995586142041634,0.28979394694357447,0.013829787234042552,0.04680851063829787,0.1,0.2,0.5,0.09999999999999998,158.08510638297872,7.368217507918862,0.5058525862441081,0.22340425531914893,0.2872340425531915,9.797872340425531,0.30851063829787234,0.6595744680851063,0.13829787234042554,0.010638297872340425,0.7340425531914894,0.3617021276595745,0.6170212765957447,0.0,0.0,0.0,0.010638297872340425,0.010638297872340425
firetruck,340,250,9.0,3.0,0.0,0.0,0.0,0.0,3.0,0.0,0.08533235671122505,4.465646605447354,2.346095750417848,5.908568996946219,1.2252449396014757,5.958249858014913,1.36,0,-2.4438068389025744,340,2.5820271015074736,0,-2.136556482352618,0,-3.6159646160464174,0,8.622553707074063,0,-3.5997421826474603,0,-3.5006203046532285,0,-3.0530951109424667,0,0.8618025465900853,2.5820271015074736,1.3567821619059979,2.373518171457045,1.148273231855569,1.0,1.0,0.0,1.0,-0.0,6.035071292052286,7.703291386718552,0.5002613870337599,0.2885326940406788,0.0,0.052941176470588235,0.1,0.2,0.5,0.09999999999999998,160.0,0.0,0.41414053738189627,0.4411764705882353,0.23529411764705882,5.323529411764706,0.38235294117647056,0.9117647058823529,0.11764705882352941,0.0,0.9705882352941176,0.7352941176470589,0.29411764705882354,0.11764705882352941,0.029411764705882353,0.058823529411764705,0.0,0.0
