model_key,uid,domain,idx,ConceptA,ConceptB,ContextType,ContextDiff,TargetDiff,selection_pattern,selection_DiD_item,score_candidate0_context1_target1,score_candidate1_context2_target1,margin_c0_minus_c1,pred_candidate_index,correct,official_prediction_match,num_cand0_completion_tokens,num_cand1_completion_tokens
clean430,agent-properties_41,agent-properties,41,believe,doubt,indirect,antonym,concept swap,0000,0,-31.838573455810547,-29.91326332092285,-1.9253101348876953,1,0,1,11,11
clean430,agent-properties_42,agent-properties,42,believe,doubt,indirect,antonym,concept swap,0000,0,-17.63759422302246,-15.181770324707031,-2.4558238983154297,1,0,1,10,10
clean430,agent-properties_45,agent-properties,45,believe,doubt,indirect,antonym,concept swap,0000,0,-31.249004364013672,-28.93571662902832,-2.3132877349853516,1,0,1,12,12
clean430,agent-properties_52,agent-properties,52,believe,doubt,indirect,antonym,concept swap,0000,0,-11.126581192016602,-9.388978004455566,-1.7376031875610352,1,0,1,11,11
clean430,agent-properties_55,agent-properties,55,believe,doubt,indirect,antonym,concept swap,0000,0,-32.77067565917969,-31.297218322753906,-1.4734573364257812,1,0,1,12,12
clean430,agent-properties_57,agent-properties,57,believe,doubt,indirect,antonym,concept swap,0000,0,-36.82892608642578,-34.33362579345703,-2.49530029296875,1,0,1,11,11
clean430,agent-properties_63,agent-properties,63,believe,doubt,indirect,antonym,concept swap,0000,0,-31.64537811279297,-29.990327835083008,-1.655050277709961,1,0,1,11,11
clean430,agent-properties_7,agent-properties,7,believe,doubt,direct,antonym,concept swap,1001,2,-25.791423797607422,-26.50952911376953,0.7181053161621094,0,1,1,12,12
clean430,agent-properties_29,agent-properties,29,believe,doubt,indirect,antonym,concept swap,1001,2,-30.44001007080078,-33.33666229248047,2.8966522216796875,0,1,1,12,12
clean430,agent-properties_47,agent-properties,47,believe,doubt,indirect,antonym,concept swap,1001,2,-26.915767669677734,-27.265483856201172,0.3497161865234375,0,1,1,12,12
clean430,agent-properties_48,agent-properties,48,believe,doubt,indirect,antonym,concept swap,1001,2,-15.937187194824219,-17.6529483795166,1.7157611846923828,0,1,1,11,11
clean430,agent-properties_100,agent-properties,100,believe,doubt,indirect,variable swap,concept swap,1001,2,-17.580163955688477,-17.815553665161133,0.23538970947265625,0,1,1,11,11
clean430,agent-properties_112,agent-properties,112,believe,imagine,direct,negation,concept swap,1001,2,-8.528087615966797,-9.56289005279541,1.0348024368286133,0,1,1,11,11
clean430,agent-properties_121,agent-properties,121,believe,imagine,direct,other,concept swap,1001,2,-20.88968849182129,-21.0428466796875,0.15315818786621094,0,1,1,13,13
clean430,agent-properties_129,agent-properties,129,believe,imagine,direct,other,concept swap,1001,2,-18.984668731689453,-20.28658103942871,1.3019123077392578,0,1,1,11,11
clean430,agent-properties_138,agent-properties,138,choose,-,indirect,antonym,variable swap,1001,2,-31.729982376098633,-32.31685256958008,0.5868701934814453,0,1,1,8,8
clean430,agent-properties_142,agent-properties,142,choose,-,indirect,antonym,variable swap,1001,2,-37.7940559387207,-38.867408752441406,1.0733528137207031,0,1,1,8,8
clean430,agent-properties_147,agent-properties,147,choose,-,indirect,antonym,variable swap,1001,2,-47.97901916503906,-48.13450622558594,0.155487060546875,0,1,1,9,9
clean430,agent-properties_153,agent-properties,153,choose,-,indirect,antonym,variable swap,1001,2,-36.7414436340332,-36.98090744018555,0.23946380615234375,0,1,1,8,8
clean430,agent-properties_207,agent-properties,207,choose,-,indirect,antonym,variable swap,1001,2,-33.36103439331055,-35.029762268066406,1.6687278747558594,0,1,1,8,8
clean430,agent-properties_230,agent-properties,230,choose,-,indirect,antonym,variable swap,1001,2,-31.10118865966797,-31.265262603759766,0.16407394409179688,0,1,1,8,8
clean430,agent-properties_343,agent-properties,343,choose,-,indirect,variable swap,variable swap,1001,2,-28.667423248291016,-35.67866134643555,7.011238098144531,0,1,1,9,9
clean430,material-properties_10,material-properties,10,bouncy,not bouncy,indirect,material,concept swap,1111,0,-19.01714515686035,-19.56724739074707,0.5501022338867188,0,1,1,5,5
clean430,material-properties_22,material-properties,22,bouncy,not bouncy,indirect,material,concept swap,1111,0,-13.910675048828125,-16.874984741210938,2.9643096923828125,0,1,1,5,5
clean430,material-properties_25,material-properties,25,bouncy,not bouncy,indirect,material,concept swap,1111,0,-15.796957969665527,-23.243263244628906,7.446305274963379,0,1,1,6,6
clean430,material-properties_27,material-properties,27,bouncy,not bouncy,indirect,material,concept swap,1111,0,-15.013834953308105,-21.257497787475586,6.2436628341674805,0,1,1,6,6
clean430,material-properties_48,material-properties,48,fragile,sturdy,direct,antonym,concept swap,1111,0,-23.86404800415039,-29.54216766357422,5.678119659423828,0,1,1,6,6
clean430,material-properties_50,material-properties,50,fragile,sturdy,direct,antonym,concept swap,1111,0,-25.369544982910156,-30.19580841064453,4.826263427734375,0,1,1,6,6
clean430,material-properties_52,material-properties,52,fragile,sturdy,direct,antonym,concept swap,1111,0,-23.128198623657227,-27.43057632446289,4.302377700805664,0,1,1,6,6
clean430,material-properties_54,material-properties,54,fragile,sturdy,direct,antonym,concept swap,1111,0,-23.965377807617188,-29.110063552856445,5.144685745239258,0,1,1,6,6
clean430,material-properties_56,material-properties,56,fragile,sturdy,direct,antonym,concept swap,1111,0,-23.860652923583984,-28.687969207763672,4.8273162841796875,0,1,1,6,6
clean430,material-properties_59,material-properties,59,fragile,sturdy,direct,antonym,concept swap,1111,0,-18.715904235839844,-19.401920318603516,0.6860160827636719,0,1,1,6,6
clean430,material-properties_67,material-properties,67,fragile,sturdy,direct,antonym,concept swap,1111,0,-19.528650283813477,-20.196426391601562,0.6677761077880859,0,1,1,6,6
clean430,material-properties_72,material-properties,72,fragile,sturdy,indirect,material,concept swap,1111,0,-22.88882827758789,-25.181621551513672,2.2927932739257812,0,1,1,6,6
clean430,material-properties_77,material-properties,77,fragile,sturdy,indirect,material,concept swap,1111,0,-21.830507278442383,-23.493436813354492,1.6629295349121094,0,1,1,6,6
clean430,material-properties_79,material-properties,79,heavy,light,direct,antonym,concept swap,1111,0,-9.619905471801758,-12.627212524414062,3.0073070526123047,0,1,1,5,5
clean430,material-properties_81,material-properties,81,heavy,light,direct,antonym,concept swap,1111,0,-11.400323867797852,-14.158302307128906,2.7579784393310547,0,1,1,5,5
clean430,material-properties_0,material-properties,0,bouncy,not bouncy,indirect,antonym,concept swap,0000,0,-19.259166717529297,-19.101070404052734,-0.1580963134765625,1,0,1,5,5
clean430,material-properties_20,material-properties,20,bouncy,not bouncy,indirect,material,concept swap,0000,0,-16.244014739990234,-13.53856086730957,-2.705453872680664,1,0,1,5,5
clean430,material-properties_24,material-properties,24,bouncy,not bouncy,indirect,material,concept swap,0000,0,-20.35467529296875,-13.794889450073242,-6.559785842895508,1,0,1,5,5
clean430,material-properties_26,material-properties,26,bouncy,not bouncy,indirect,material,concept swap,0000,0,-17.26018524169922,-12.436524391174316,-4.823660850524902,1,0,1,5,5
clean430,material-properties_28,material-properties,28,cold,warm,direct,antonym,concept swap,0000,0,-10.125595092773438,-8.679788589477539,-1.4458065032958984,1,0,1,5,5
clean430,material-properties_30,material-properties,30,cold,warm,direct,antonym,concept swap,0000,0,-13.096735954284668,-13.014036178588867,-0.08269977569580078,1,0,1,8,8
clean430,material-properties_32,material-properties,32,cold,warm,direct,antonym,concept swap,0000,0,-11.213071823120117,-8.322632789611816,-2.890439033508301,1,0,1,5,5
clean430,material-properties_34,material-properties,34,cold,warm,direct,antonym,concept swap,0000,0,-13.41726303100586,-12.35125732421875,-1.0660057067871094,1,0,1,8,8
clean430,material-properties_36,material-properties,36,cold,warm,direct,antonym,concept swap,0000,0,-14.113662719726562,-12.443397521972656,-1.6702651977539062,1,0,1,5,5
clean430,material-properties_38,material-properties,38,cold,warm,direct,antonym,concept swap,0000,0,-14.614212036132812,-14.035782814025879,-0.5784292221069336,1,0,1,8,8
clean430,material-properties_42,material-properties,42,cold,warm,direct,antonym,concept swap,0000,0,-15.273059844970703,-15.23976993560791,-0.03328990936279297,1,0,1,5,5
clean430,material-properties_44,material-properties,44,cold,warm,direct,antonym,concept swap,0000,0,-14.61594009399414,-13.823104858398438,-0.7928352355957031,1,0,1,8,8
clean430,material-properties_46,material-properties,46,cold,warm,direct,antonym,concept swap,0000,0,-12.620199203491211,-9.505696296691895,-3.1145029067993164,1,0,1,5,5
clean430,material-properties_49,material-properties,49,fragile,sturdy,direct,antonym,concept swap,0000,0,-32.87464904785156,-23.710233688354492,-9.16441535949707,1,0,1,6,6
clean430,material-properties_51,material-properties,51,fragile,sturdy,direct,antonym,concept swap,0000,0,-32.74320602416992,-24.380155563354492,-8.36305046081543,1,0,1,6,6
clean430,material-properties_8,material-properties,8,bouncy,not bouncy,indirect,antonym,concept swap,1001,2,-18.506591796875,-18.79556655883789,0.2889747619628906,0,1,1,5,5
clean430,material-properties_152,material-properties,152,transparent,opaque,direct,negation,concept swap,1001,2,-24.876760482788086,-25.07584571838379,0.19908523559570312,0,1,1,6,6
clean430,material-properties_1,material-properties,1,bouncy,not bouncy,indirect,antonym,concept swap,1101,1,-23.218013763427734,-23.775951385498047,0.5579376220703125,0,1,1,6,6
clean430,material-properties_2,material-properties,2,bouncy,not bouncy,indirect,antonym,concept swap,1011,1,-19.349224090576172,-19.53279685974121,0.18357276916503906,0,1,1,5,5
clean430,material-properties_5,material-properties,5,bouncy,not bouncy,indirect,antonym,concept swap,1101,1,-21.7447566986084,-22.075969696044922,0.33121299743652344,0,1,1,6,6
clean430,material-properties_6,material-properties,6,bouncy,not bouncy,indirect,antonym,concept swap,0001,1,-18.417516708374023,-18.131025314331055,-0.28649139404296875,1,0,1,5,5
clean430,material-properties_7,material-properties,7,bouncy,not bouncy,indirect,antonym,concept swap,1101,1,-22.726900100708008,-23.208913803100586,0.4820137023925781,0,1,1,6,6
clean430,material-properties_14,material-properties,14,bouncy,not bouncy,indirect,material,concept swap,0001,1,-17.768539428710938,-16.604843139648438,-1.1636962890625,1,0,1,5,5
clean430,material-properties_15,material-properties,15,bouncy,not bouncy,indirect,material,concept swap,1011,1,-20.910192489624023,-21.48360252380371,0.5734100341796875,0,1,1,6,6
clean430,material-properties_19,material-properties,19,bouncy,not bouncy,indirect,material,concept swap,1011,1,-21.646175384521484,-22.195796966552734,0.54962158203125,0,1,1,6,6
clean430,material-properties_21,material-properties,21,bouncy,not bouncy,indirect,material,concept swap,1101,1,-14.446030616760254,-18.646316528320312,4.200285911560059,0,1,1,6,6
clean430,material-properties_40,material-properties,40,cold,warm,direct,antonym,concept swap,1000,1,-14.981006622314453,-15.191510200500488,0.21050357818603516,0,1,1,8,8
clean430,material-properties_58,material-properties,58,fragile,sturdy,direct,antonym,concept swap,0001,1,-18.970491409301758,-18.17908477783203,-0.7914066314697266,1,0,1,6,6
clean430,material-properties_60,material-properties,60,fragile,sturdy,direct,antonym,concept swap,0001,1,-19.436796188354492,-18.460474014282227,-0.9763221740722656,1,0,1,6,6
clean430,material-properties_61,material-properties,61,fragile,sturdy,direct,antonym,concept swap,1101,1,-20.136878967285156,-21.029966354370117,0.8930873870849609,0,1,1,6,6
clean430,social-interactions_8,social-interactions,8,cooperate,compete,direct,antonym,concept swap,1111,0,-12.926349639892578,-22.454708099365234,9.528358459472656,0,1,1,7,7
clean430,social-interactions_18,social-interactions,18,cooperate,compete,direct,antonym,concept swap,1111,0,-16.750322341918945,-17.947845458984375,1.1975231170654297,0,1,1,8,8
clean430,social-interactions_30,social-interactions,30,deceive,help,direct,antonym,concept swap,1111,0,-18.714969635009766,-20.67604637145996,1.9610767364501953,0,1,1,7,7
clean430,social-interactions_34,social-interactions,34,deceive,help,direct,antonym,concept swap,1111,0,-34.658790588378906,-35.07697296142578,0.418182373046875,0,1,1,7,7
clean430,social-interactions_38,social-interactions,38,deceive,help,direct,antonym,concept swap,1111,0,-18.99728012084961,-19.83327293395996,0.8359928131103516,0,1,1,6,6
clean430,social-interactions_40,social-interactions,40,deceive,help,direct,antonym,concept swap,1111,0,-20.606210708618164,-21.690427780151367,1.0842170715332031,0,1,1,6,6
clean430,social-interactions_42,social-interactions,42,deceive,help,direct,antonym,concept swap,1111,0,-20.381792068481445,-21.31044578552246,0.9286537170410156,0,1,1,6,6
clean430,social-interactions_46,social-interactions,46,deceive,help,direct,antonym,concept swap,1111,0,-18.400257110595703,-19.512165069580078,1.111907958984375,0,1,1,7,7
clean430,social-interactions_48,social-interactions,48,deceive,help,direct,antonym,concept swap,1111,0,-19.553537368774414,-19.88814353942871,0.3346061706542969,0,1,1,7,7
clean430,social-interactions_63,social-interactions,63,evade,chase,direct,antonym,concept swap,1111,0,-13.416831970214844,-18.186988830566406,4.7701568603515625,0,1,1,6,6
clean430,social-interactions_81,social-interactions,81,evade,seek,direct,antonym,concept swap,1111,0,-11.31931209564209,-16.995525360107422,5.676213264465332,0,1,1,6,6
clean430,social-interactions_83,social-interactions,83,evade,seek,direct,antonym,concept swap,1111,0,-11.421281814575195,-24.04261589050293,12.621334075927734,0,1,1,6,6
clean430,social-interactions_85,social-interactions,85,evade,seek,direct,antonym,concept swap,1111,0,-11.635746955871582,-18.50879669189453,6.873049736022949,0,1,1,5,5
clean430,social-interactions_87,social-interactions,87,evade,seek,direct,antonym,concept swap,1111,0,-9.112160682678223,-19.97540283203125,10.863242149353027,0,1,1,5,5
clean430,social-interactions_88,social-interactions,88,evade,seek,direct,antonym,concept swap,1111,0,-22.211807250976562,-23.173168182373047,0.9613609313964844,0,1,1,7,7
clean430,social-interactions_3,social-interactions,3,cooperate,compete,direct,antonym,concept swap,0000,0,-20.271181106567383,-17.868087768554688,-2.4030933380126953,1,0,1,8,8
clean430,social-interactions_14,social-interactions,14,cooperate,compete,direct,antonym,concept swap,0000,0,-18.93365478515625,-17.844831466674805,-1.0888233184814453,1,0,1,7,7
clean430,social-interactions_19,social-interactions,19,cooperate,compete,direct,antonym,concept swap,0000,0,-22.188522338867188,-20.651729583740234,-1.5367927551269531,1,0,1,8,8
clean430,social-interactions_35,social-interactions,35,deceive,help,direct,antonym,concept swap,0000,0,-25.178380966186523,-24.85944366455078,-0.3189373016357422,1,0,1,6,6
clean430,social-interactions_43,social-interactions,43,deceive,help,direct,antonym,concept swap,0000,0,-10.755433082580566,-9.316274642944336,-1.4391584396362305,1,0,1,5,5
clean430,social-interactions_76,social-interactions,76,evade,chase,indirect,antonym,concept swap,0000,0,-36.38105392456055,-34.75129699707031,-1.6297569274902344,1,0,1,6,6
clean430,social-interactions_98,social-interactions,98,evade,seek,indirect,antonym,concept swap,0000,0,-24.945999145507812,-24.75440788269043,-0.1915912628173828,1,0,1,7,7
clean430,social-interactions_141,social-interactions,141,help,hinder,indirect,antonym,concept swap,0000,0,-27.73906707763672,-27.006572723388672,-0.7324943542480469,1,0,1,7,7
clean430,social-interactions_149,social-interactions,149,help,hinder,indirect,antonym,concept swap,0000,0,-28.559349060058594,-28.321256637573242,-0.23809242248535156,1,0,1,7,7
clean430,social-interactions_157,social-interactions,157,respect,insult,direct,antonym,concept swap,0000,0,-32.859214782714844,-30.683883666992188,-2.1753311157226562,1,0,1,7,7
clean430,social-interactions_170,social-interactions,170,respect,insult,indirect,antonym,concept swap,0000,0,-30.558374404907227,-29.791759490966797,-0.7666149139404297,1,0,1,6,6
clean430,social-interactions_178,social-interactions,178,respect,insult,indirect,antonym,concept swap,0000,0,-38.32141876220703,-36.032684326171875,-2.2887344360351562,1,0,1,7,7
clean430,social-interactions_181,social-interactions,181,teach,learn,direct,variable swap,concept swap,0000,0,-21.77855110168457,-17.054031372070312,-4.724519729614258,1,0,1,7,7
clean430,social-interactions_183,social-interactions,183,teach,learn,direct,variable swap,concept swap,0000,0,-21.77855110168457,-17.054031372070312,-4.724519729614258,1,0,1,7,7
clean430,social-interactions_189,social-interactions,189,teach,learn,direct,variable swap,concept swap,0000,0,-37.093238830566406,-27.805612564086914,-9.287626266479492,1,0,1,6,6
clean430,social-interactions_33,social-interactions,33,deceive,help,direct,antonym,concept swap,1001,2,-13.575610160827637,-14.16717529296875,0.5915651321411133,0,1,1,6,6
clean430,social-interactions_49,social-interactions,49,deceive,help,direct,antonym,concept swap,1001,2,-11.878976821899414,-12.176593780517578,0.29761695861816406,0,1,1,6,6
clean430,social-interactions_65,social-interactions,65,evade,chase,direct,antonym,concept swap,1001,2,-10.940897941589355,-13.16613483428955,2.2252368927001953,0,1,1,5,5
clean430,social-interactions_67,social-interactions,67,evade,chase,direct,antonym,concept swap,1001,2,-8.373525619506836,-12.502767562866211,4.129241943359375,0,1,1,5,5
clean430,social-interactions_69,social-interactions,69,evade,chase,direct,antonym,concept swap,1001,2,-9.97960090637207,-12.713973999023438,2.734373092651367,0,1,1,6,6
clean430,social-interactions_70,social-interactions,70,evade,chase,indirect,antonym,concept swap,1001,2,-22.097158432006836,-22.887920379638672,0.7907619476318359,0,1,1,7,7
clean430,social-interactions_80,social-interactions,80,evade,seek,direct,antonym,concept swap,1001,2,-23.425796508789062,-24.322980880737305,0.8971843719482422,0,1,1,7,7
clean430,social-interactions_86,social-interactions,86,evade,seek,direct,antonym,concept swap,1001,2,-20.780975341796875,-22.23637580871582,1.4554004669189453,0,1,1,6,6
clean430,social-interactions_119,social-interactions,119,flirt,insult,indirect,antonym,concept swap,1001,2,-25.77398681640625,-26.960693359375,1.18670654296875,0,1,1,7,7
clean430,social-interactions_172,social-interactions,172,respect,insult,indirect,antonym,concept swap,1001,2,-22.943071365356445,-23.85365867614746,0.9105873107910156,0,1,1,7,7
clean430,social-interactions_174,social-interactions,174,respect,insult,indirect,antonym,concept swap,1001,2,-30.898380279541016,-31.149744033813477,0.25136375427246094,0,1,1,6,6
clean430,social-interactions_240,social-interactions,240,teach,learn,indirect,antonym,variable swap,1001,2,-24.832042694091797,-25.13570213317871,0.30365943908691406,0,1,1,7,7
clean430,social-interactions_250,social-interactions,250,tease,comfort,direct,other,concept swap,1001,2,-5.994211196899414,-7.540795803070068,1.5465846061706543,0,1,1,5,5
clean430,social-interactions_252,social-interactions,252,tease,comfort,direct,other,concept swap,1001,2,-7.272206783294678,-9.558269500732422,2.286062717437744,0,1,1,6,6
clean430,social-interactions_258,social-interactions,258,tease,comfort,indirect,antonym,concept swap,1001,2,-32.019710540771484,-33.17055130004883,1.1508407592773438,0,1,1,6,6
reinv430,material-dynamics_0,material-dynamics,0,break,drip,direct,material,concept swap,0110,-2,-13.656546592712402,-13.75069522857666,0.09414863586425781,0,1,1,3,3
reinv430,material-dynamics_4,material-dynamics,4,break,drip,direct,material,concept swap,0110,-2,-14.953208923339844,-15.019575119018555,0.06636619567871094,0,1,1,3,3
reinv430,material-dynamics_20,material-dynamics,20,break,flap,direct,material,concept swap,0110,-2,-13.656546592712402,-14.810782432556152,1.15423583984375,0,1,1,3,3
reinv430,material-dynamics_22,material-dynamics,22,break,flap,direct,material,concept swap,0110,-2,-13.485330581665039,-14.842212677001953,1.356882095336914,0,1,1,3,3
reinv430,material-dynamics_24,material-dynamics,24,break,flap,direct,material,concept swap,0110,-2,-14.953208923339844,-16.501121520996094,1.54791259765625,0,1,1,3,3
reinv430,material-dynamics_26,material-dynamics,26,break,flap,direct,material,concept swap,0110,-2,-14.13933277130127,-14.671258926391602,0.531926155090332,0,1,1,3,3
reinv430,material-dynamics_28,material-dynamics,28,break,flap,direct,material,concept swap,0110,-2,-14.433965682983398,-15.885098457336426,1.4511327743530273,0,1,1,3,3
reinv430,material-dynamics_40,material-dynamics,40,break,rip ,direct,material,concept swap,0110,-2,-13.656546592712402,-14.810782432556152,1.15423583984375,0,1,1,3,3
reinv430,material-dynamics_42,material-dynamics,42,break,rip ,direct,material,concept swap,0110,-2,-13.485330581665039,-14.842212677001953,1.356882095336914,0,1,1,3,3
reinv430,material-dynamics_44,material-dynamics,44,break,rip ,direct,material,concept swap,0110,-2,-14.953208923339844,-16.501121520996094,1.54791259765625,0,1,1,3,3
reinv430,material-dynamics_46,material-dynamics,46,break,rip ,direct,material,concept swap,0110,-2,-14.13933277130127,-14.671258926391602,0.531926155090332,0,1,1,3,3
reinv430,material-dynamics_48,material-dynamics,48,break,rip ,direct,material,concept swap,0110,-2,-14.433965682983398,-15.885098457336426,1.4511327743530273,0,1,1,3,3
reinv430,material-dynamics_50,material-dynamics,50,break,ripple,direct,material,concept swap,0110,-2,-13.656546592712402,-14.810782432556152,1.15423583984375,0,1,1,3,3
reinv430,material-dynamics_52,material-dynamics,52,break,ripple,direct,material,concept swap,0110,-2,-13.656546592712402,-13.75069522857666,0.09414863586425781,0,1,1,3,3
reinv430,material-dynamics_54,material-dynamics,54,break,ripple,direct,material,concept swap,0110,-2,-13.485330581665039,-14.842212677001953,1.356882095336914,0,1,1,3,3
reinv430,material-dynamics_58,material-dynamics,58,break,ripple,direct,material,concept swap,0110,-2,-14.953208923339844,-16.501121520996094,1.54791259765625,0,1,1,3,3
reinv430,material-dynamics_60,material-dynamics,60,break,ripple,direct,material,concept swap,0110,-2,-14.953208923339844,-15.019575119018555,0.06636619567871094,0,1,1,3,3
reinv430,material-dynamics_62,material-dynamics,62,break,ripple,direct,material,concept swap,0110,-2,-14.13933277130127,-14.671258926391602,0.531926155090332,0,1,1,3,3
reinv430,material-dynamics_66,material-dynamics,66,break,ripple,direct,material,concept swap,0110,-2,-14.433965682983398,-15.885098457336426,1.4511327743530273,0,1,1,3,3
reinv430,material-dynamics_90,material-dynamics,90,break,splash,direct,material,concept swap,0110,-2,-13.656546592712402,-13.75069522857666,0.09414863586425781,0,1,1,3,3
reinv430,material-dynamics_94,material-dynamics,94,break,splash,direct,material,concept swap,0110,-2,-14.953208923339844,-15.019575119018555,0.06636619567871094,0,1,1,3,3
reinv430,material-dynamics_110,material-dynamics,110,break,wrinkle,direct,material,concept swap,0110,-2,-13.656546592712402,-14.810782432556152,1.15423583984375,0,1,1,3,3
reinv430,material-dynamics_112,material-dynamics,112,break,wrinkle,direct,material,concept swap,0110,-2,-13.485330581665039,-14.842212677001953,1.356882095336914,0,1,1,3,3
reinv430,material-dynamics_114,material-dynamics,114,break,wrinkle,direct,material,concept swap,0110,-2,-14.953208923339844,-16.501121520996094,1.54791259765625,0,1,1,3,3
reinv430,material-dynamics_116,material-dynamics,116,break,wrinkle,direct,material,concept swap,0110,-2,-14.13933277130127,-14.671258926391602,0.531926155090332,0,1,1,3,3
reinv430,material-dynamics_118,material-dynamics,118,break,wrinkle,direct,material,concept swap,0110,-2,-14.433965682983398,-15.885098457336426,1.4511327743530273,0,1,1,3,3
reinv430,material-dynamics_130,material-dynamics,130,drape,pour,direct,material,concept swap,0110,-2,-36.06229019165039,-36.60906982421875,0.5467796325683594,0,1,1,5,5
reinv430,material-dynamics_134,material-dynamics,134,drape,pour,direct,material,concept swap,0110,-2,-40.85654067993164,-40.96712112426758,0.1105804443359375,0,1,1,5,5
reinv430,material-dynamics_136,material-dynamics,136,drape,pour,direct,material,concept swap,0110,-2,-36.55244445800781,-36.9433708190918,0.3909263610839844,0,1,1,5,5
reinv430,material-dynamics_138,material-dynamics,138,drape,pour,direct,material,concept swap,0110,-2,-38.93355178833008,-41.71794509887695,2.784393310546875,0,1,1,5,5
reinv430,material-dynamics_152,material-dynamics,152,drape,stir,direct,material,concept swap,0110,-2,-36.06229019165039,-36.60906982421875,0.5467796325683594,0,1,1,5,5
reinv430,material-dynamics_160,material-dynamics,160,drape,stir,direct,material,concept swap,0110,-2,-40.85654067993164,-40.96712112426758,0.1105804443359375,0,1,1,5,5
reinv430,material-dynamics_164,material-dynamics,164,drape,stir,direct,material,concept swap,0110,-2,-36.55244445800781,-36.9433708190918,0.3909263610839844,0,1,1,5,5
reinv430,material-dynamics_168,material-dynamics,168,drape,stir,direct,material,concept swap,0110,-2,-38.93355178833008,-41.71794509887695,2.784393310546875,0,1,1,5,5
reinv430,material-dynamics_404,material-dynamics,404,rip ,pour,direct,material,concept swap,0110,-2,-25.333484649658203,-26.547298431396484,1.2138137817382812,0,1,1,5,5
reinv430,material-dynamics_406,material-dynamics,406,rip ,pour,direct,material,concept swap,0110,-2,-21.28300666809082,-21.552734375,0.2697277069091797,0,1,1,5,5
reinv430,material-dynamics_408,material-dynamics,408,rip ,pour,direct,material,concept swap,0110,-2,-25.747848510742188,-27.882238388061523,2.134389877319336,0,1,1,5,5
reinv430,material-dynamics_440,material-dynamics,440,rip ,stir,direct,material,concept swap,0110,-2,-25.333484649658203,-26.547298431396484,1.2138137817382812,0,1,1,5,5
reinv430,material-dynamics_444,material-dynamics,444,rip ,stir,direct,material,concept swap,0110,-2,-21.28300666809082,-21.552734375,0.2697277069091797,0,1,1,5,5
reinv430,material-dynamics_448,material-dynamics,448,rip ,stir,direct,material,concept swap,0110,-2,-25.747848510742188,-27.882238388061523,2.134389877319336,0,1,1,5,5
reinv430,material-dynamics_478,material-dynamics,478,squeeze,pour,direct,material,concept swap,0110,-2,-24.622331619262695,-26.748838424682617,2.126506805419922,0,1,1,5,5
reinv430,material-dynamics_482,material-dynamics,482,squeeze,pour,direct,material,concept swap,0110,-2,-22.025772094726562,-23.038331985473633,1.0125598907470703,0,1,1,5,5
reinv430,material-dynamics_486,material-dynamics,486,squeeze,pour,direct,material,concept swap,0110,-2,-26.751482009887695,-28.726274490356445,1.97479248046875,0,1,1,5,5
reinv430,material-dynamics_525,material-dynamics,525,squeeze,stir,direct,material,concept swap,0110,-2,-23.077131271362305,-24.912416458129883,1.8352851867675781,0,1,1,5,5
reinv430,material-dynamics_538,material-dynamics,538,squeeze,stir,direct,material,concept swap,0110,-2,-24.622331619262695,-26.748838424682617,2.126506805419922,0,1,1,5,5
reinv430,material-dynamics_541,material-dynamics,541,squeeze,stir,direct,material,concept swap,0110,-2,-26.920621871948242,-27.546573638916016,0.6259517669677734,0,1,1,5,5
reinv430,material-dynamics_546,material-dynamics,546,squeeze,stir,direct,material,concept swap,0110,-2,-22.025772094726562,-23.038331985473633,1.0125598907470703,0,1,1,5,5
reinv430,material-dynamics_554,material-dynamics,554,squeeze,stir,direct,material,concept swap,0110,-2,-26.751482009887695,-28.726274490356445,1.97479248046875,0,1,1,5,5
reinv430,material-dynamics_661,material-dynamics,661,tap,stir,direct,material,concept swap,0110,-2,-23.077131271362305,-24.912416458129883,1.8352851867675781,0,1,1,5,5
reinv430,material-dynamics_665,material-dynamics,665,tap,stir,direct,material,concept swap,0110,-2,-26.920621871948242,-27.546573638916016,0.6259517669677734,0,1,1,5,5
reinv430,material-dynamics_31,material-dynamics,31,break,flap,indirect,material,concept swap,0110,-2,-23.177827835083008,-24.054061889648438,0.8762340545654297,0,1,1,4,4
reinv430,material-dynamics_177,material-dynamics,177,drape,stir,indirect,material,concept swap,0110,-2,-22.270898818969727,-22.44516372680664,0.17426490783691406,0,1,1,6,6
reinv430,material-dynamics_187,material-dynamics,187,drape,stir,indirect,material,concept swap,0110,-2,-24.30638885498047,-25.22859764099121,0.9222087860107422,0,1,1,5,5
reinv430,material-dynamics_257,material-dynamics,257,fold,stir,indirect,material,concept swap,0110,-2,-22.270898818969727,-22.44516372680664,0.17426490783691406,0,1,1,6,6
reinv430,material-dynamics_260,material-dynamics,260,fold,stir,indirect,material,concept swap,0110,-2,-20.751052856445312,-21.78421401977539,1.0331611633300781,0,1,1,5,5
reinv430,material-dynamics_267,material-dynamics,267,fold,stir,indirect,material,concept swap,0110,-2,-24.30638885498047,-25.22859764099121,0.9222087860107422,0,1,1,5,5
reinv430,material-dynamics_317,material-dynamics,317,hang,stir,indirect,material,concept swap,0110,-2,-22.270898818969727,-22.44516372680664,0.17426490783691406,0,1,1,6,6
reinv430,material-dynamics_320,material-dynamics,320,hang,stir,indirect,material,concept swap,0110,-2,-25.518539428710938,-25.72858428955078,0.21004486083984375,0,1,1,5,5
