label,pred_id,entity_type,reported_numops,total_ops,irrelevant_ops,irrelevant_bin,base_correct,label_correct,gold,pred,pred_item_count,gold_item_count,pred_item_hits,gold_item_hits,pred_minus_gold_item_hits,pred_item_hit_fraction,gold_item_hit_fraction,pred_token_hits,gold_token_hits,pred_minus_gold_token_hits,pred_token_hit_fraction,gold_token_hit_fraction,pred_more_items,pred_more_tokens,pred_less_items,pred_less_tokens,pred_hit_items,gold_hit_items,operation_items,operations,flip_type
binding_ep25_alpha0p50,regular_0_ops_467,regular,0,8,8,7+,1,0,the bill and the plant and the shell.,the brick and the plant and the shell.,3,3,1.0,0.0,1.0,0.3333333333333333,0.0,3.0,2.0,1.0,0.6,0.4,True,True,False,False,the brick,,the fish || the egg || the brick || the rose || the ring || the fish || the boat || the boat || the plate || the radio,Move the fish from Box 2 to Box 4. || Put the egg into Box 0. || Put the brick into Box 2. || Put the rose into Box 3. || Remove the ring from Box 5. || Remove the fish from Box 4. || Move the boat from Box 5 to Box 1. || Remove the boat and the plate and the radio from Box 1.,base_correct_to_label_wrong
binding_ep25_alpha0p50,regular_0_ops_468,regular,0,8,8,7+,1,0,the gift and the plate and the suit.,the bottle and the flower and the letter.,3,3,3.0,0.0,3.0,1.0,0.0,5.0,2.0,3.0,1.0,0.4,True,True,False,False,the bottle || the flower || the letter,,the bottle || the flower || the letter || the magazine || the drink || the car || the pot || the document || the cream || the pot,Remove the bottle and the flower and the letter from Box 0. || Move the magazine from Box 6 to Box 2. || Remove the drink from Box 4. || Remove the car from Box 1. || Put the pot into Box 0. || Move the document from Box 6 to Box 1. || Remove the cream from Box 3. || Remove the pot from Box 0.,base_correct_to_label_wrong
binding_ep25_alpha0p50,regular_0_ops_482,regular,0,9,9,7+,1,0,the machine.,the painting.,1,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False,False,False,False,,,the flower || the bomb || the coat || the tea || the boot || the bowl || the tie || the plate || the wire || the wheel || the coat || the tea || the wire || the boot || the brick || the file,Remove the flower from Box 3. || Remove the bomb from Box 4. || Put the coat and the tea into Box 3. || Remove the boot and the bowl and the tie from Box 5. || Remove the plate from Box 4. || Put the wire into Box 3. || Remove the wheel from Box 4. || Move the coat and the tea and the wire from Box 3 to Box 1. || Put the boot and the brick and the file into Box 5.,base_correct_to_label_wrong
binding_ep25_alpha0p50,regular_0_ops_485,regular,0,9,9,7+,1,0,the disk and the fan.,the cross and the mirror.,2,2,1.0,0.0,1.0,0.5,0.0,2.0,1.0,1.0,0.6666666666666666,0.3333333333333333,True,True,False,False,the cross,,the wheel || the camera || the cross || the shell || the bread || the map || the bag || the plate || the map || the bowl,Put the wheel into Box 3. || Put the camera into Box 1. || Remove the cross from Box 2. || Put the shell into Box 2. || Put the bread and the map into Box 3. || Remove the bag from Box 5. || Move the plate from Box 0 to Box 2. || Remove the map from Box 3. || Move the bowl from Box 6 to Box 1.,base_correct_to_label_wrong
binding_ep25_alpha0p50,regular_0_ops_487,regular,0,10,10,7+,1,0,the bag and the coffee.,the newspaper and the painting.,2,2,2.0,0.0,2.0,1.0,0.0,3.0,1.0,2.0,1.0,0.3333333333333333,True,True,False,False,the newspaper || the painting,,the bomb || the ring || the crown || the seed || the creature || the flower || the fish || the milk || the bomb || the ticket || the ticket || the newspaper || the painting || the ticket,Put the bomb and the ring into Box 0. || Remove the crown and the seed from Box 4. || Remove the creature and the flower from Box 5. || Remove the fish from Box 0. || Put the milk into Box 4. || Move the bomb from Box 0 to Box 4. || Move the ticket from Box 5 to Box 1. || Move the ticket from Box 1 to Box 5. || Move the newspaper and the painting from Box 1 to Box 0. || Remove the ticket from Box 5.,base_correct_to_label_wrong
binding_ep25_alpha0p50,regular_0_ops_492,regular,0,10,10,7+,1,0,the cup and the gift.,the apple and the egg.,2,2,2.0,0.0,2.0,1.0,0.0,3.0,1.0,2.0,1.0,0.3333333333333333,True,True,False,False,the apple || the egg,,the fig || the boat || the wheel || the apple || the egg || the drug || the medicine || the shell || the branch || the drug || the medicine || the seed || the branch || the magazine || the mirror,Put the fig into Box 6. || Remove the boat and the wheel from Box 2. || Remove the apple and the egg from Box 5. || Put the drug and the medicine and the shell into Box 5. || Put the branch into Box 4. || Remove the drug and the medicine from Box 5. || Move the seed from Box 6 to Box 0. || Remove the branch from Box 4. || Remove the magazine from Box 2. || Move the mirror from Box 3 to Box 4.,base_correct_to_label_wrong
binding_ep25_alpha0p50,regular_0_ops_493,regular,0,10,10,7+,1,0,the tissue.,the guitar.,1,1,1.0,0.0,1.0,1.0,0.0,1.0,0.0,1.0,1.0,0.0,True,True,False,False,the guitar,,the milk || the guitar || the painting || the glass || the tie || the block || the hat || the bomb || the beer || the tie || the painting,Put the milk into Box 1. || Put the guitar and the painting into Box 2. || Remove the glass from Box 4. || Put the tie into Box 4. || Remove the block from Box 5. || Put the hat into Box 5. || Remove the bomb from Box 4. || Remove the beer from Box 4. || Move the tie from Box 4 to Box 5. || Remove the painting from Box 2.,base_correct_to_label_wrong
binding_ep25_alpha0p50,regular_0_ops_495,regular,0,10,10,7+,1,0,the jacket and the machine and the tape.,the jacket and the machine and the picture.,3,3,1.0,0.0,1.0,0.3333333333333333,0.0,3.0,2.0,1.0,0.6,0.4,True,True,False,False,the picture,,the car || the sheet || the picture || the boat || the cream || the phone || the boot || the bottle || the watch || the cash || the cream || the hat || the bottle || the boat || the document || the medicine,Remove the car and the sheet from Box 2. || Put the picture into Box 4. || Put the boat into Box 3. || Move the cream from Box 6 to Box 1. || Move the phone from Box 2 to Box 6. || Put the boot and the bottle and the watch into Box 2. || Remove the cash and the cream and the hat from Box 1. || Remove the bottle from Box 2. || Remove the boat from Box 3. || Remove the document and the medicine from Box 4.,base_correct_to_label_wrong
binding_ep25_alpha0p50,regular_0_ops_496,regular,0,10,10,7+,1,0,the bell and the cigarette and the tape.,the picture and the string and the suit.,3,3,3.0,0.0,3.0,1.0,0.0,5.0,2.0,3.0,1.0,0.4,True,True,False,False,the picture || the string || the suit,,the cream || the picture || the string || the suit || the plate || the rock || the computer || the plate || the cup || the rose || the cup || the rose,Remove the cream from Box 3. || Remove the picture and the string from Box 1. || Move the suit from Box 1 to Box 2. || Move the plate from Box 5 to Box 6. || Put the rock into Box 3. || Move the computer from Box 2 to Box 1. || Remove the plate from Box 6. || Put the cup into Box 4. || Put the rose into Box 4. || Move the cup and the rose from Box 4 to Box 1.,base_correct_to_label_wrong
binding_ep25_alpha0p50,regular_0_ops_499,regular,0,11,11,7+,1,0,the block and the bread and the fish.,the bone and the picture and the rock.,3,3,3.0,0.0,3.0,1.0,0.0,5.0,2.0,3.0,1.0,0.4,True,True,False,False,the bone || the picture || the rock,,the drug || the stone || the bone || the clock || the magazine || the chemical || the cream || the crown || the boat || the magazine || the note || the bone || the bone || the picture || the rock,Remove the drug and the stone from Box 1. || Move the bone from Box 6 to Box 1. || Remove the clock from Box 1. || Move the magazine from Box 5 to Box 1. || Remove the chemical and the cream and the crown from Box 4. || Move the boat from Box 6 to Box 0. || Remove the magazine from Box 1. || Put the note into Box 5. || Move the bone from Box 1 to Box 3. || Move the bone from Box 3 to Box 6. || Put the picture and the rock into Box 6.,base_correct_to_label_wrong
binding_ep25_alpha0p50,regular_0_ops_500,regular,0,11,11,7+,1,0,the dish and the drug and the picture.,the shirt and the tissue and the watch.,3,3,1.0,0.0,1.0,0.3333333333333333,0.0,3.0,2.0,1.0,0.6,0.4,True,True,False,False,the watch,,the computer || the book || the guitar || the pipe || the computer || the bottle || the painting || the bell || the cake || the cup || the note || the beer || the card || the watch || the note || the watch,Move the computer from Box 5 to Box 1. || Remove the book and the guitar and the pipe from Box 3. || Remove the computer from Box 1. || Remove the bottle from Box 4. || Remove the painting from Box 6. || Remove the bell and the cake from Box 4. || Put the cup and the note into Box 4. || Move the beer from Box 5 to Box 4. || Remove the card and the watch from Box 6. || Remove the note from Box 4. || Put the watch into Box 1.,base_correct_to_label_wrong
binding_ep25_alpha0p50,regular_0_ops_501,regular,0,11,11,7+,1,0,the cup and the phone and the sheet.,the cup and the paper and the sheet.,3,3,1.0,0.0,1.0,0.3333333333333333,0.0,3.0,2.0,1.0,0.6,0.4,True,True,False,False,the paper,,the brick || the ice || the pipe || the computer || the gift || the paper || the apple || the brick || the ice || the block || the bottle || the cash || the apple || the bomb || the drug || the block || the map || the radio || the computer || the gift,Move the brick and the ice from Box 0 to Box 4. || Move the pipe from Box 3 to Box 0. || Put the computer and the gift and the paper into Box 3. || Move the apple from Box 2 to Box 0. || Remove the brick and the ice from Box 4. || Put the block and the bottle and the cash into Box 2. || Move the apple and the bomb from Box 0 to Box 4. || Remove the drug from Box 6. || Remove the block from Box 2. || Remove the map and the radio from Box 6. || Remove the computer and the gift from Box 3.,base_correct_to_label_wrong
binding_ep25_alpha0p50,regular_0_ops_510,regular,0,12,12,7+,1,0,the creature and the magazine and the train.,the bowl and the glass and the machine.,3,3,3.0,0.0,3.0,1.0,0.0,5.0,2.0,3.0,1.0,0.4,True,True,False,False,the bowl || the glass || the machine,,the bowl || the machine || the block || the ring || the suit || the glass || the pot || the coat || the painting || the document || the boot || the suit || the suit || the boot || the pot,Remove the bowl and the machine from Box 3. || Remove the block and the ring from Box 1. || Put the suit into Box 0. || Remove the glass from Box 3. || Move the pot from Box 1 to Box 2. || Move the coat and the painting from Box 4 to Box 3. || Remove the document from Box 4. || Put the boot into Box 4. || Move the suit from Box 0 to Box 1. || Remove the suit from Box 1. || Remove the boot from Box 4. || Remove the pot from Box 2.,base_correct_to_label_wrong
binding_ep25_alpha0p50,move_contents_0_ops_10,move_contents,0,0,0,0,0,1,the bread and the cash and the wire.,the bread and the cash and the wire.,3,3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False,False,False,False,,,,,base_wrong_to_label_correct
binding_ep25_alpha0p50,move_contents_0_ops_14,move_contents,0,0,0,0,1,0,the sheet and the wheel.,the sheet and the cream.,2,2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False,False,False,False,,,,,base_correct_to_label_wrong
binding_ep25_alpha0p50,move_contents_0_ops_18,move_contents,0,0,0,0,0,1,the cross and the drug and the tissue.,the cross and the drug and the tissue.,3,3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False,False,False,False,,,,,base_wrong_to_label_correct
binding_ep25_alpha0p50,move_contents_0_ops_19,move_contents,0,0,0,0,0,1,the bread and the hat.,the bread and the hat.,2,2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False,False,False,False,,,,,base_wrong_to_label_correct
binding_ep25_alpha0p50,move_contents_0_ops_22,move_contents,0,0,0,0,1,0,the cup and the key and the tape.,the cup and the key and the bell.,3,3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False,False,False,False,,,,,base_correct_to_label_wrong
binding_ep25_alpha0p50,move_contents_0_ops_23,move_contents,0,0,0,0,1,0,the block and the magazine and the radio.,the bowl and the bread and the wheel.,3,3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False,False,False,False,,,,,base_correct_to_label_wrong
binding_ep25_alpha0p50,move_contents_0_ops_28,move_contents,0,0,0,0,0,1,the bone and the chemical and the picture.,the bone and the chemical and the picture.,3,3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False,False,False,False,,,,,base_wrong_to_label_correct
binding_ep25_alpha0p50,move_contents_0_ops_33,move_contents,0,0,0,0,0,1,the radio and the television.,the radio and the television.,2,2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False,False,False,False,,,,,base_wrong_to_label_correct
binding_ep25_alpha0p50,move_contents_0_ops_35,move_contents,0,0,0,0,1,0,the plate.,the cross.,1,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False,False,False,False,,,,,base_correct_to_label_wrong
binding_ep25_alpha0p50,move_contents_0_ops_38,move_contents,0,0,0,0,1,0,the drug and the letter.,the document and the fish.,2,2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False,False,False,False,,,,,base_correct_to_label_wrong
binding_ep25_alpha0p50,move_contents_0_ops_39,move_contents,0,0,0,0,1,0,the beer and the fan and the wheel.,the beer and the fan and the guitar.,3,3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False,False,False,False,,,,,base_correct_to_label_wrong
binding_ep25_alpha0p50,move_contents_0_ops_40,move_contents,0,0,0,0,0,1,the coffee.,the coffee.,1,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False,False,False,False,,,,,base_wrong_to_label_correct
binding_ep25_alpha0p50,move_contents_0_ops_42,move_contents,0,0,0,0,1,0,the bell and the plane.,the shirt and the plane.,2,2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False,False,False,False,,,,,base_correct_to_label_wrong
binding_ep25_alpha0p50,move_contents_0_ops_45,move_contents,0,0,0,0,1,0,the bus and the pot.,the cream and the pot.,2,2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False,False,False,False,,,,,base_correct_to_label_wrong
binding_ep25_alpha0p50,move_contents_0_ops_51,move_contents,0,0,0,0,1,0,the cash and the map and the string.,the cash and the map and the train.,3,3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False,False,False,False,,,,,base_correct_to_label_wrong
binding_ep25_alpha0p50,move_contents_0_ops_57,move_contents,0,0,0,0,0,1,the cup and the rose.,the cup and the rose.,2,2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False,False,False,False,,,,,base_wrong_to_label_correct
binding_ep25_alpha0p50,move_contents_0_ops_63,move_contents,0,0,0,0,0,1,the brick and the map and the plate.,the brick and the map and the plate.,3,3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False,False,False,False,,,,,base_wrong_to_label_correct
binding_ep25_alpha0p50,move_contents_0_ops_71,move_contents,0,0,0,0,1,0,the wheel.,the knife.,1,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False,False,False,False,,,,,base_correct_to_label_wrong
binding_ep25_alpha0p50,move_contents_0_ops_79,move_contents,0,0,0,0,0,1,the bone and the pot.,the bone and the pot.,2,2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False,False,False,False,,,,,base_wrong_to_label_correct
binding_ep25_alpha0p50,move_contents_0_ops_81,move_contents,0,0,0,0,1,0,the cream and the creature.,the bottle and the egg.,2,2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False,False,False,False,,,,,base_correct_to_label_wrong
binding_ep25_alpha0p50,move_contents_0_ops_88,move_contents,0,0,0,0,0,1,the document and the milk and the newspaper.,the document and the milk and the newspaper.,3,3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False,False,False,False,,,,,base_wrong_to_label_correct
binding_ep25_alpha0p50,move_contents_0_ops_94,move_contents,0,0,0,0,0,1,the leaf.,the leaf.,1,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False,False,False,False,,,,,base_wrong_to_label_correct
binding_ep25_alpha0p50,move_contents_0_ops_104,move_contents,0,1,1,1-3,1,0,the game and the guitar and the pot.,the bomb and the hat and the tie.,3,3,0.0,0.0,0.0,0.0,0.0,2.0,2.0,0.0,0.4,0.4,False,False,False,False,,,the bill || the ticket,Move the bill and the ticket from Box 3 to Box 0.,base_correct_to_label_wrong
binding_ep25_alpha0p50,move_contents_0_ops_109,move_contents,0,1,1,1-3,1,0,the bell and the camera and the magazine.,the bag and the egg and the glass.,3,3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False,False,False,False,,,the string,Remove the string from Box 1.,base_correct_to_label_wrong
binding_ep25_alpha0p50,move_contents_0_ops_110,move_contents,0,1,1,1-3,1,0,the string.,the bowl.,1,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False,False,False,False,,,the cigarette || the pipe,Remove the cigarette and the pipe from Box 5.,base_correct_to_label_wrong
binding_ep25_alpha0p50,move_contents_0_ops_111,move_contents,0,1,1,1-3,1,0,the note.,the cream.,1,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False,False,False,False,,,the beer || the crown,Remove the beer and the crown from Box 2.,base_correct_to_label_wrong
binding_ep25_alpha0p50,move_contents_0_ops_116,move_contents,0,1,1,1-3,0,1,the creature and the engine.,the creature and the engine.,2,2,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.3333333333333333,0.3333333333333333,False,False,False,False,,,the bus || the train,Put the bus and the train into Box 5.,base_wrong_to_label_correct
binding_ep25_alpha0p50,move_contents_0_ops_117,move_contents,0,1,1,1-3,1,0,the bone.,the chemical.,1,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False,False,False,False,,,the stone,Remove the stone from Box 5.,base_correct_to_label_wrong
binding_ep25_alpha0p50,move_contents_0_ops_118,move_contents,0,1,1,1-3,1,0,the fan and the pipe.,the book and the knife.,2,2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False,False,False,False,,,the milk,Remove the milk from Box 6.,base_correct_to_label_wrong
binding_ep25_alpha0p50,move_contents_0_ops_120,move_contents,0,1,1,1-3,1,0,the cigarette and the coffee and the ice.,the apple and the branch and the dress.,3,3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False,False,False,False,,,the creature,Move the contents of Box 6 to Box 0.,base_correct_to_label_wrong
binding_ep25_alpha0p50,move_contents_0_ops_121,move_contents,0,1,1,1-3,1,0,the wire.,the tie.,1,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False,False,False,False,,,the fig,Remove the fig from Box 0.,base_correct_to_label_wrong
binding_ep25_alpha0p50,move_contents_0_ops_125,move_contents,0,1,1,1-3,0,1,the document and the milk and the newspaper.,the document and the milk and the newspaper.,3,3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False,False,False,False,,,the watch,Move the contents of Box 3 to Box 4.,base_wrong_to_label_correct
binding_ep25_alpha0p50,move_contents_0_ops_129,move_contents,0,1,1,1-3,1,0,the cream and the drink and the radio.,the brain and the drug and the meat.,3,3,2.0,0.0,2.0,0.6666666666666666,0.0,4.0,2.0,2.0,0.8,0.4,True,True,False,False,the drug || the meat,,the drug || the meat,Remove the drug and the meat from Box 1.,base_correct_to_label_wrong
binding_ep25_alpha0p50,move_contents_0_ops_136,move_contents,0,1,1,1-3,0,1,the drink and the mirror.,the drink and the mirror.,2,2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False,False,False,False,,,the wheel,Remove the wheel from Box 3.,base_wrong_to_label_correct
binding_ep25_alpha0p50,move_contents_0_ops_144,move_contents,0,1,1,1-3,0,1,the bread and the hat.,the bread and the hat.,2,2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False,False,False,False,,,the letter,Move the contents of Box 1 to Box 5.,base_wrong_to_label_correct
binding_ep25_alpha0p50,move_contents_0_ops_145,move_contents,0,1,1,1-3,1,0,the game.,the coffee.,1,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False,False,False,False,,,the car,Move the contents of Box 1 to Box 0.,base_correct_to_label_wrong
binding_ep25_alpha0p50,move_contents_0_ops_147,move_contents,0,1,1,1-3,0,1,the mirror.,the mirror.,1,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False,False,False,False,,,the bomb || the shell,Remove the bomb and the shell from Box 5.,base_wrong_to_label_correct
binding_ep25_alpha0p50,move_contents_0_ops_152,move_contents,0,1,1,1-3,1,0,the map.,the cross.,1,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False,False,False,False,,,the beer,Put the beer into Box 5.,base_correct_to_label_wrong
binding_ep25_alpha0p50,move_contents_0_ops_157,move_contents,0,1,1,1-3,0,1,the branch and the gift.,the branch and the gift.,2,2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False,False,False,False,,,the wheel,Remove the wheel from Box 3.,base_wrong_to_label_correct
binding_ep25_alpha0p50,move_contents_0_ops_182,move_contents,0,1,1,1-3,1,0,the drug and the letter.,the document and the fish.,2,2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False,False,False,False,,,the gift,Move the gift from Box 3 to Box 2.,base_correct_to_label_wrong
binding_ep25_alpha0p50,move_contents_0_ops_186,move_contents,0,1,1,1-3,0,1,the picture.,the picture.,1,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False,False,False,False,,,the block || the cash,Remove the block and the cash from Box 6.,base_wrong_to_label_correct
binding_ep25_alpha0p50,move_contents_0_ops_190,move_contents,0,2,2,1-3,1,0,the engine and the map.,the rock and the map.,2,2,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.3333333333333333,0.3333333333333333,False,False,False,False,,,the cash || the plate || the flower || the pot,Remove the cash and the plate from Box 3. || Put the flower and the pot into Box 6.,base_correct_to_label_wrong
binding_ep25_alpha0p50,move_contents_0_ops_191,move_contents,0,2,2,1-3,0,1,the bag and the brick.,the bag and the brick.,2,2,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.3333333333333333,0.3333333333333333,False,False,False,False,,,the camera || the camera || the paper,Put the camera into Box 0. || Remove the camera and the paper from Box 0.,base_wrong_to_label_correct
binding_ep25_alpha0p50,move_contents_0_ops_192,move_contents,0,2,2,1-3,1,0,the bowl and the map and the milk.,the bowl and the shirt and the milk.,3,3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False,False,False,False,,,the pipe || the paper,Put the pipe into Box 2. || Move the contents of Box 0 to Box 5.,base_correct_to_label_wrong
binding_ep25_alpha0p50,move_contents_0_ops_204,move_contents,0,2,2,1-3,1,0,the computer and the seed.,the phone and the rose.,2,2,2.0,0.0,2.0,1.0,0.0,3.0,1.0,2.0,1.0,0.3333333333333333,True,True,False,False,the phone || the rose,,the bowl || the chemical || the phone || the rose,Put the bowl and the chemical into Box 6. || Remove the phone and the rose from Box 5.,base_correct_to_label_wrong
binding_ep25_alpha0p50,move_contents_0_ops_211,move_contents,0,2,2,1-3,1,0,the ball and the key and the television.,the ball and the tea and the television.,3,3,0.0,0.0,0.0,0.0,0.0,2.0,2.0,0.0,0.4,0.4,False,False,False,False,,,the dress || the bill || the creature,Remove the dress from Box 0. || Remove the bill and the creature from Box 2.,base_correct_to_label_wrong
binding_ep25_alpha0p50,move_contents_0_ops_224,move_contents,0,2,2,1-3,1,0,the tape and the television.,the tape and the tie.,2,2,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.3333333333333333,0.3333333333333333,False,False,False,False,,,the bill || the ticket || the engine,Move the bill and the ticket from Box 3 to Box 0. || Put the engine into Box 3.,base_correct_to_label_wrong
binding_ep25_alpha0p50,move_contents_0_ops_228,move_contents,0,2,2,1-3,1,0,the boot and the bread and the flower.,the drug and the bread and the flower.,3,3,0.0,0.0,0.0,0.0,0.0,2.0,2.0,0.0,0.4,0.4,False,False,False,False,,,the fig || the apple || the block,Move the fig from Box 0 to Box 6. || Remove the apple and the block from Box 4.,base_correct_to_label_wrong
binding_ep25_alpha0p50,move_contents_0_ops_231,move_contents,0,2,2,1-3,0,1,the bread and the cash and the wire.,the bread and the cash and the wire.,3,3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False,False,False,False,,,the knife || the branch,Move the contents of Box 4 to Box 0. || Move the contents of Box 6 to Box 2.,base_wrong_to_label_correct
binding_ep25_alpha0p50,move_contents_0_ops_233,move_contents,0,2,2,1-3,1,0,the sheet and the wheel.,the sheet and the machine.,2,2,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.3333333333333333,0.3333333333333333,False,False,False,False,,,the fish || the medicine || the picture,Remove the fish and the medicine from Box 0. || Remove the picture from Box 3.,base_correct_to_label_wrong
binding_ep25_alpha0p50,move_contents_0_ops_234,move_contents,0,2,2,1-3,1,0,the bill and the cheese.,the apple and the ball.,2,2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False,False,False,False,,,the flower || the disk,Remove the flower from Box 1. || Remove the disk from Box 2.,base_correct_to_label_wrong
binding_ep25_alpha0p50,move_contents_0_ops_235,move_contents,0,2,2,1-3,1,0,the computer.,the bone.,1,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False,False,False,False,,,the shell || the wheel || the shoe || the watch,Remove the shell and the wheel from Box 1. || Remove the shoe and the watch from Box 2.,base_correct_to_label_wrong
binding_ep25_alpha0p50,move_contents_0_ops_239,move_contents,0,2,2,1-3,1,0,the game and the pot and the wheel.,the dish and the leaf and the sheet.,3,3,0.0,0.0,0.0,0.0,0.0,2.0,2.0,0.0,0.4,0.4,False,False,False,False,,,the fig || the drink || the engine,Remove the fig from Box 0. || Remove the drink and the engine from Box 6.,base_correct_to_label_wrong
binding_ep25_alpha0p50,move_contents_0_ops_241,move_contents,0,2,2,1-3,0,1,the newspaper.,the newspaper.,1,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False,False,False,False,,,the clock || the plate,Remove the clock from Box 3. || Move the contents of Box 4 to Box 1.,base_wrong_to_label_correct
binding_ep25_alpha0p50,move_contents_0_ops_247,move_contents,0,2,2,1-3,0,1,the painting.,the painting.,1,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False,False,False,False,,,the ball || the bill || the sheet,Remove the ball from Box 6. || Move the contents of Box 1 to Box 4.,base_wrong_to_label_correct
binding_ep25_alpha0p50,move_contents_0_ops_253,move_contents,0,2,2,1-3,0,1,the tie.,the tie.,1,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False,False,False,False,,,the fig || the drink || the engine,Remove the fig from Box 0. || Remove the drink and the engine from Box 6.,base_wrong_to_label_correct
binding_ep25_alpha0p50,move_contents_0_ops_276,move_contents,0,3,3,1-3,1,0,the leaf.,the wire.,1,1,1.0,0.0,1.0,1.0,0.0,1.0,0.0,1.0,1.0,0.0,True,True,False,False,the wire,,the bread || the bottle || the tea || the wire,Move the bread from Box 1 to Box 2. || Remove the bottle and the tea from Box 0. || Remove the wire from Box 6.,base_correct_to_label_wrong
binding_ep25_alpha0p50,move_contents_0_ops_283,move_contents,0,3,3,1-3,0,1,the bread and the cash and the wire.,the bread and the cash and the wire.,3,3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False,False,False,False,,,the knife || the branch || the note,Move the contents of Box 4 to Box 0. || Move the contents of Box 6 to Box 2. || Remove the note from Box 5.,base_wrong_to_label_correct
binding_ep25_alpha0p50,move_contents_0_ops_289,move_contents,0,3,3,1-3,1,0,the block and the bottle and the milk.,the beer and the bottle and the milk.,3,3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False,False,False,False,,,the seed || the branch || the branch,Remove the seed from Box 5. || Put the branch into Box 6. || Remove the branch from Box 6.,base_correct_to_label_wrong
