model_key,uid,domain,idx,ConceptA,ConceptB,ContextType,ContextDiff,TargetDiff,selection_pattern,selection_DiD_item,score_candidate0_context1_target1,score_candidate1_context2_target1,margin_c0_minus_c1,pred_candidate_index,correct,official_prediction_match,num_cand0_completion_tokens,num_cand1_completion_tokens
reinv430,agent-properties_1756,agent-properties,1756,make more effort,make less effort,indirect,variable swap,variable swap,,,-30.210609436035156,-30.821096420288086,0.6104869842529297,0,1,1,14,14
reinv430,agent-properties_1757,agent-properties,1757,make more effort,make less effort,indirect,variable swap,variable swap,,,-35.5543098449707,-29.42762565612793,-6.126684188842773,1,0,1,14,14
reinv430,agent-properties_1758,agent-properties,1758,make more effort,make less effort,indirect,variable swap,variable swap,,,-23.832530975341797,-30.256940841674805,6.424409866333008,0,1,1,14,14
reinv430,agent-properties_1759,agent-properties,1759,make more effort,make less effort,indirect,variable swap,variable swap,,,-25.02363395690918,-24.510234832763672,-0.5133991241455078,1,0,1,14,14
reinv430,agent-properties_1760,agent-properties,1760,make more effort,make less effort,indirect,variable swap,variable swap,,,-31.55655860900879,-25.95766830444336,-5.59889030456543,1,0,1,12,12
reinv430,agent-properties_1761,agent-properties,1761,make more effort,make less effort,indirect,variable swap,variable swap,,,-30.767475128173828,-27.731449127197266,-3.0360260009765625,1,0,1,12,12
reinv430,agent-properties_1762,agent-properties,1762,make more effort,make less effort,indirect,variable swap,variable swap,,,-21.550994873046875,-24.549152374267578,2.998157501220703,0,1,1,12,12
reinv430,agent-properties_1763,agent-properties,1763,make more effort,make less effort,indirect,variable swap,variable swap,,,-19.928503036499023,-25.51545524597168,5.586952209472656,0,1,1,12,12
reinv430,agent-properties_1764,agent-properties,1764,make more effort,make less effort,indirect,variable swap,variable swap,,,-36.9976921081543,-44.86012268066406,7.862430572509766,0,1,1,14,14
reinv430,agent-properties_1765,agent-properties,1765,make more effort,make less effort,indirect,variable swap,variable swap,,,-40.079612731933594,-35.68212127685547,-4.397491455078125,1,0,1,14,14
reinv430,agent-properties_1766,agent-properties,1766,make more effort,make less effort,indirect,variable swap,variable swap,,,-31.714818954467773,-36.66065979003906,4.945840835571289,0,1,1,14,14
reinv430,agent-properties_1767,agent-properties,1767,make more effort,make less effort,indirect,variable swap,variable swap,,,-40.43758773803711,-32.91872787475586,-7.51885986328125,1,0,1,14,14
reinv430,agent-properties_1768,agent-properties,1768,make more effort,make less effort,indirect,variable swap,variable swap,,,-46.870079040527344,-38.89935302734375,-7.970726013183594,1,0,1,14,14
reinv430,agent-properties_1769,agent-properties,1769,make more effort,make less effort,indirect,variable swap,variable swap,,,-36.59284973144531,-43.018226623535156,6.425376892089844,0,1,1,14,14
reinv430,agent-properties_1770,agent-properties,1770,make more effort,make less effort,indirect,variable swap,variable swap,,,-39.618560791015625,-32.7710075378418,-6.847553253173828,1,0,1,14,14
reinv430,agent-properties_1771,agent-properties,1771,make more effort,make less effort,indirect,variable swap,variable swap,,,-37.07078170776367,-47.6563835144043,10.585601806640625,0,1,1,14,14
reinv430,agent-properties_1772,agent-properties,1772,make more effort,make less effort,indirect,variable swap,variable swap,,,-34.5522346496582,-33.875118255615234,-0.6771163940429688,1,0,1,14,14
reinv430,agent-properties_1773,agent-properties,1773,make more effort,make less effort,indirect,variable swap,variable swap,,,-33.32243347167969,-35.96738052368164,2.644947052001953,0,1,1,14,14
reinv430,agent-properties_1774,agent-properties,1774,make more effort,make less effort,indirect,variable swap,variable swap,,,-35.05723190307617,-31.78355598449707,-3.2736759185791016,1,0,1,14,14
reinv430,agent-properties_1775,agent-properties,1775,make more effort,make less effort,indirect,variable swap,variable swap,,,-33.44318771362305,-34.28052520751953,0.8373374938964844,0,1,1,14,14
reinv430,agent-properties_1776,agent-properties,1776,make more effort,make less effort,indirect,variable swap,variable swap,,,-32.60131072998047,-33.77490997314453,1.1735992431640625,0,1,1,14,14
reinv430,agent-properties_1777,agent-properties,1777,make more effort,make less effort,indirect,variable swap,variable swap,,,-35.731590270996094,-32.10169219970703,-3.6298980712890625,1,0,1,14,14
reinv430,agent-properties_1778,agent-properties,1778,make more effort,make less effort,indirect,variable swap,variable swap,,,-27.98077392578125,-31.986787796020508,4.006013870239258,0,1,1,14,14
reinv430,agent-properties_1779,agent-properties,1779,make more effort,make less effort,indirect,variable swap,variable swap,,,-29.686542510986328,-28.48604393005371,-1.2004985809326172,1,0,1,14,14
reinv430,agent-properties_1780,agent-properties,1780,prefer,-,direct,antonym,variable swap,,,-32.940372467041016,-31.63218116760254,-1.3081912994384766,1,0,1,9,9
reinv430,agent-properties_1781,agent-properties,1781,prefer,-,direct,antonym,variable swap,,,-54.286720275878906,-55.17182159423828,0.885101318359375,0,1,1,9,9
reinv430,agent-properties_1782,agent-properties,1782,prefer,-,direct,antonym,variable swap,,,-33.19563674926758,-30.501266479492188,-2.6943702697753906,1,0,1,9,9
reinv430,agent-properties_1783,agent-properties,1783,prefer,-,direct,antonym,variable swap,,,-40.84703826904297,-44.000484466552734,3.1534461975097656,0,1,1,9,9
reinv430,agent-properties_1784,agent-properties,1784,prefer,-,direct,antonym,variable swap,,,-30.455820083618164,-33.06184768676758,2.606027603149414,0,1,1,9,9
reinv430,agent-properties_1785,agent-properties,1785,prefer,-,direct,antonym,variable swap,,,-44.8762321472168,-41.481117248535156,-3.3951148986816406,1,0,1,9,9
reinv430,agent-properties_1786,agent-properties,1786,prefer,-,direct,antonym,variable swap,,,-24.53020477294922,-23.08094596862793,-1.449258804321289,1,0,1,10,10
reinv430,agent-properties_1787,agent-properties,1787,prefer,-,direct,antonym,variable swap,,,-39.90444564819336,-41.78928756713867,1.8848419189453125,0,1,1,10,10
reinv430,agent-properties_1788,agent-properties,1788,prefer,-,direct,antonym,variable swap,,,-28.83335304260254,-25.923057556152344,-2.9102954864501953,1,0,1,10,10
reinv430,agent-properties_1789,agent-properties,1789,prefer,-,direct,antonym,variable swap,,,-36.991920471191406,-39.546871185302734,2.554950714111328,0,1,1,10,10
reinv430,agent-properties_1790,agent-properties,1790,prefer,-,direct,antonym,variable swap,,,-24.730873107910156,-27.819395065307617,3.088521957397461,0,1,1,10,10
reinv430,agent-properties_1791,agent-properties,1791,prefer,-,direct,antonym,variable swap,,,-39.70637130737305,-36.56600570678711,-3.1403656005859375,1,0,1,10,10
reinv430,agent-properties_1792,agent-properties,1792,prefer,-,direct,antonym,variable swap,,,-31.09798240661621,-29.994821548461914,-1.1031608581542969,1,0,1,9,9
reinv430,agent-properties_1793,agent-properties,1793,prefer,-,direct,antonym,variable swap,,,-42.12549591064453,-43.01387405395508,0.8883781433105469,0,1,1,9,9
reinv430,agent-properties_1794,agent-properties,1794,prefer,-,direct,antonym,variable swap,,,-28.343509674072266,-25.679895401000977,-2.663614273071289,1,0,1,9,9
reinv430,agent-properties_1795,agent-properties,1795,prefer,-,direct,antonym,variable swap,,,-29.284725189208984,-32.63449478149414,3.3497695922851562,0,1,1,9,9
reinv430,agent-properties_1796,agent-properties,1796,prefer,-,direct,antonym,variable swap,,,-25.191450119018555,-27.653966903686523,2.4625167846679688,0,1,1,9,9
reinv430,agent-properties_1797,agent-properties,1797,prefer,-,direct,antonym,variable swap,,,-32.63832092285156,-29.311635971069336,-3.3266849517822266,1,0,1,9,9
reinv430,agent-properties_1798,agent-properties,1798,prefer,-,direct,antonym,variable swap,,,-33.25668716430664,-30.04449462890625,-3.2121925354003906,1,0,1,10,10
reinv430,agent-properties_1799,agent-properties,1799,prefer,-,direct,antonym,variable swap,,,-35.856327056884766,-39.46620178222656,3.609874725341797,0,1,1,10,10
reinv430,agent-properties_1800,agent-properties,1800,prefer,-,direct,antonym,variable swap,,,-29.158119201660156,-27.059228897094727,-2.0988903045654297,1,0,1,10,10
reinv430,agent-properties_1801,agent-properties,1801,prefer,-,direct,antonym,variable swap,,,-29.546112060546875,-32.39000701904297,2.8438949584960938,0,1,1,10,10
reinv430,agent-properties_1802,agent-properties,1802,prefer,-,direct,antonym,variable swap,,,-27.056921005249023,-29.301513671875,2.2445926666259766,0,1,1,10,10
reinv430,agent-properties_1803,agent-properties,1803,prefer,-,direct,antonym,variable swap,,,-33.22102355957031,-30.41913604736328,-2.8018875122070312,1,0,1,10,10
reinv430,agent-properties_1804,agent-properties,1804,prefer,-,direct,antonym,variable swap,,,-30.32811164855957,-28.618432998657227,-1.7096786499023438,1,0,1,9,9
reinv430,agent-properties_1805,agent-properties,1805,prefer,-,direct,antonym,variable swap,,,-48.659690856933594,-50.927616119384766,2.267925262451172,0,1,1,9,9
reinv430,agent-properties_1806,agent-properties,1806,prefer,-,direct,antonym,variable swap,,,-29.59537696838379,-27.301939010620117,-2.293437957763672,1,0,1,9,9
reinv430,agent-properties_1807,agent-properties,1807,prefer,-,direct,antonym,variable swap,,,-38.734153747558594,-41.53340530395508,2.7992515563964844,0,1,1,9,9
reinv430,agent-properties_1808,agent-properties,1808,prefer,-,direct,antonym,variable swap,,,-27.621074676513672,-30.074277877807617,2.4532032012939453,0,1,1,9,9
reinv430,agent-properties_1809,agent-properties,1809,prefer,-,direct,antonym,variable swap,,,-43.038368225097656,-39.84532928466797,-3.1930389404296875,1,0,1,9,9
reinv430,agent-properties_1810,agent-properties,1810,prefer,-,direct,variable swap,variable swap,,,-32.940372467041016,-54.59168243408203,21.651309967041016,0,1,1,9,9
reinv430,agent-properties_1811,agent-properties,1811,prefer,-,direct,variable swap,variable swap,,,-33.08504104614258,-55.17182159423828,22.086780548095703,0,1,1,9,9
reinv430,agent-properties_1812,agent-properties,1812,prefer,-,direct,variable swap,variable swap,,,-37.98904037475586,-30.501266479492188,-7.487773895263672,1,0,1,9,9
reinv430,agent-properties_1813,agent-properties,1813,prefer,-,direct,variable swap,variable swap,,,-40.84703826904297,-29.89854621887207,-10.948492050170898,1,0,1,9,9
reinv430,agent-properties_1814,agent-properties,1814,prefer,-,direct,variable swap,variable swap,,,-33.19563674926758,-40.66555404663086,7.469917297363281,0,1,1,9,9
reinv430,agent-properties_1815,agent-properties,1815,prefer,-,direct,variable swap,variable swap,,,-31.883319854736328,-44.000484466552734,12.117164611816406,0,1,1,9,9
reinv430,agent-properties_1816,agent-properties,1816,prefer,-,direct,variable swap,variable swap,,,-42.30549621582031,-33.06184768676758,-9.243648529052734,1,0,1,9,9
reinv430,agent-properties_1817,agent-properties,1817,prefer,-,direct,variable swap,variable swap,,,-44.8762321472168,-32.243648529052734,-12.632583618164062,1,0,1,9,9
reinv430,agent-properties_1818,agent-properties,1818,prefer,-,direct,variable swap,variable swap,,,-30.455820083618164,-39.158653259277344,8.70283317565918,0,1,1,9,9
reinv430,agent-properties_1819,agent-properties,1819,prefer,-,direct,variable swap,variable swap,,,-30.24835205078125,-41.481117248535156,11.232765197753906,0,1,1,9,9
reinv430,agent-properties_1820,agent-properties,1820,prefer,-,direct,variable swap,variable swap,,,-52.774593353271484,-31.63218116760254,-21.142412185668945,1,0,1,9,9
reinv430,agent-properties_1821,agent-properties,1821,prefer,-,direct,variable swap,variable swap,,,-54.286720275878906,-31.36173439025879,-22.924985885620117,1,0,1,9,9
reinv430,agent-properties_1822,agent-properties,1822,prefer,-,direct,variable swap,variable swap,,,-24.53020477294922,-36.4276237487793,11.897418975830078,0,1,1,10,10
reinv430,agent-properties_1823,agent-properties,1823,prefer,-,direct,variable swap,variable swap,,,-26.04283332824707,-41.78928756713867,15.746454238891602,0,1,1,10,10
reinv430,agent-properties_1824,agent-properties,1824,prefer,-,direct,variable swap,variable swap,,,-32.90232467651367,-25.923057556152344,-6.979267120361328,1,0,1,10,10
reinv430,agent-properties_1825,agent-properties,1825,prefer,-,direct,variable swap,variable swap,,,-36.991920471191406,-28.845218658447266,-8.14670181274414,1,0,1,10,10
reinv430,agent-properties_1826,agent-properties,1826,prefer,-,direct,variable swap,variable swap,,,-28.83335304260254,-35.85810089111328,7.024747848510742,0,1,1,10,10
reinv430,agent-properties_1827,agent-properties,1827,prefer,-,direct,variable swap,variable swap,,,-32.37159729003906,-39.546871185302734,7.175273895263672,0,1,1,10,10
reinv430,agent-properties_1828,agent-properties,1828,prefer,-,direct,variable swap,variable swap,,,-35.861698150634766,-27.819395065307617,-8.042303085327148,1,0,1,10,10
reinv430,agent-properties_1829,agent-properties,1829,prefer,-,direct,variable swap,variable swap,,,-39.70637130737305,-32.27858352661133,-7.427787780761719,1,0,1,10,10
reinv430,agent-properties_1830,agent-properties,1830,prefer,-,direct,variable swap,variable swap,,,-24.730873107910156,-32.49715805053711,7.766284942626953,0,1,1,10,10
reinv430,agent-properties_1831,agent-properties,1831,prefer,-,direct,variable swap,variable swap,,,-28.373802185058594,-36.56600570678711,8.192203521728516,0,1,1,10,10
reinv430,agent-properties_1832,agent-properties,1832,prefer,-,direct,variable swap,variable swap,,,-34.59248733520508,-23.08094596862793,-11.511541366577148,1,0,1,10,10
reinv430,agent-properties_1833,agent-properties,1833,prefer,-,direct,variable swap,variable swap,,,-39.90444564819336,-24.389671325683594,-15.514774322509766,1,0,1,10,10
reinv430,agent-properties_1834,agent-properties,1834,prefer,-,direct,variable swap,variable swap,,,-31.09798240661621,-44.96985626220703,13.87187385559082,0,1,1,9,9
reinv430,agent-properties_1835,agent-properties,1835,prefer,-,direct,variable swap,variable swap,,,-30.91724967956543,-43.01387405395508,12.096624374389648,0,1,1,9,9
reinv430,agent-properties_1836,agent-properties,1836,prefer,-,direct,variable swap,variable swap,,,-30.102975845336914,-25.679895401000977,-4.4230804443359375,1,0,1,9,9
reinv430,agent-properties_1837,agent-properties,1837,prefer,-,direct,variable swap,variable swap,,,-29.284725189208984,-24.624664306640625,-4.660060882568359,1,0,1,9,9
reinv430,agent-properties_1838,agent-properties,1838,prefer,-,direct,variable swap,variable swap,,,-28.343509674072266,-33.506690979003906,5.163181304931641,0,1,1,9,9
reinv430,agent-properties_1839,agent-properties,1839,prefer,-,direct,variable swap,variable swap,,,-27.395771026611328,-32.63449478149414,5.2387237548828125,0,1,1,9,9
reinv430,agent-properties_1840,agent-properties,1840,prefer,-,direct,variable swap,variable swap,,,-33.26223373413086,-27.653966903686523,-5.608266830444336,1,0,1,9,9
reinv430,agent-properties_1841,agent-properties,1841,prefer,-,direct,variable swap,variable swap,,,-32.63832092285156,-26.822940826416016,-5.815380096435547,1,0,1,9,9
reinv430,agent-properties_1842,agent-properties,1842,prefer,-,direct,variable swap,variable swap,,,-25.191450119018555,-29.83997344970703,4.648523330688477,0,1,1,9,9
reinv430,agent-properties_1843,agent-properties,1843,prefer,-,direct,variable swap,variable swap,,,-24.20907211303711,-29.311635971069336,5.102563858032227,0,1,1,9,9
reinv430,agent-properties_1844,agent-properties,1844,prefer,-,direct,variable swap,variable swap,,,-43.72837829589844,-29.994821548461914,-13.733556747436523,1,0,1,9,9
reinv430,agent-properties_1845,agent-properties,1845,prefer,-,direct,variable swap,variable swap,,,-42.12549591064453,-30.12869644165039,-11.99679946899414,1,0,1,9,9
reinv430,agent-properties_1846,agent-properties,1846,prefer,-,direct,variable swap,variable swap,,,-33.25668716430664,-35.234439849853516,1.977752685546875,0,1,1,10,10
reinv430,agent-properties_1847,agent-properties,1847,prefer,-,direct,variable swap,variable swap,,,-32.76899337768555,-39.46620178222656,6.697208404541016,0,1,1,10,10
reinv430,agent-properties_1848,agent-properties,1848,prefer,-,direct,variable swap,variable swap,,,-27.225013732910156,-27.059228897094727,-0.1657848358154297,1,0,1,10,10
reinv430,agent-properties_1849,agent-properties,1849,prefer,-,direct,variable swap,variable swap,,,-29.546112060546875,-29.735525131225586,0.18941307067871094,0,1,1,10,10
reinv430,agent-properties_1850,agent-properties,1850,prefer,-,direct,variable swap,variable swap,,,-29.158119201660156,-30.021421432495117,0.8633022308349609,0,1,1,10,10
reinv430,agent-properties_1851,agent-properties,1851,prefer,-,direct,variable swap,variable swap,,,-30.86766815185547,-32.39000701904297,1.5223388671875,0,1,1,10,10
reinv430,agent-properties_1852,agent-properties,1852,prefer,-,direct,variable swap,variable swap,,,-30.8668270111084,-29.301513671875,-1.5653133392333984,1,0,1,10,10
reinv430,agent-properties_1853,agent-properties,1853,prefer,-,direct,variable swap,variable swap,,,-33.22102355957031,-31.078420639038086,-2.1426029205322266,1,0,1,10,10
reinv430,agent-properties_1854,agent-properties,1854,prefer,-,direct,variable swap,variable swap,,,-27.056921005249023,-27.8758602142334,0.818939208984375,0,1,1,10,10
reinv430,agent-properties_1855,agent-properties,1855,prefer,-,direct,variable swap,variable swap,,,-29.869230270385742,-30.41913604736328,0.5499057769775391,0,1,1,10,10
reinv430,agent-properties_1856,agent-properties,1856,prefer,-,direct,variable swap,variable swap,,,-31.920040130615234,-30.04449462890625,-1.8755455017089844,1,0,1,10,10
reinv430,agent-properties_1857,agent-properties,1857,prefer,-,direct,variable swap,variable swap,,,-35.856327056884766,-29.794353485107422,-6.061973571777344,1,0,1,10,10
reinv430,agent-properties_1858,agent-properties,1858,prefer,-,direct,variable swap,variable swap,,,-30.32811164855957,-46.363677978515625,16.035566329956055,0,1,1,9,9
reinv430,agent-properties_1859,agent-properties,1859,prefer,-,direct,variable swap,variable swap,,,-31.15921401977539,-50.927616119384766,19.768402099609375,0,1,1,9,9
reinv430,agent-properties_1860,agent-properties,1860,prefer,-,direct,variable swap,variable swap,,,-30.308868408203125,-27.301939010620117,-3.006929397583008,1,0,1,9,9
reinv430,agent-properties_1861,agent-properties,1861,prefer,-,direct,variable swap,variable swap,,,-38.734153747558594,-28.9866886138916,-9.747465133666992,1,0,1,9,9
reinv430,agent-properties_1862,agent-properties,1862,prefer,-,direct,variable swap,variable swap,,,-29.59537696838379,-33.1744384765625,3.579061508178711,0,1,1,9,9
reinv430,agent-properties_1863,agent-properties,1863,prefer,-,direct,variable swap,variable swap,,,-31.113723754882812,-41.53340530395508,10.419681549072266,0,1,1,9,9
reinv430,agent-properties_1864,agent-properties,1864,prefer,-,direct,variable swap,variable swap,,,-34.37588119506836,-30.074277877807617,-4.301603317260742,1,0,1,9,9
reinv430,agent-properties_1865,agent-properties,1865,prefer,-,direct,variable swap,variable swap,,,-43.038368225097656,-30.968242645263672,-12.070125579833984,1,0,1,9,9
reinv430,agent-properties_1866,agent-properties,1866,prefer,-,direct,variable swap,variable swap,,,-27.621074676513672,-31.516586303710938,3.8955116271972656,0,1,1,9,9
reinv430,agent-properties_1867,agent-properties,1867,prefer,-,direct,variable swap,variable swap,,,-28.870941162109375,-39.84532928466797,10.974388122558594,0,1,1,9,9
reinv430,agent-properties_1868,agent-properties,1868,prefer,-,direct,variable swap,variable swap,,,-44.433372497558594,-28.618432998657227,-15.814939498901367,1,0,1,9,9
reinv430,agent-properties_1869,agent-properties,1869,prefer,-,direct,variable swap,variable swap,,,-48.659690856933594,-29.77802848815918,-18.881662368774414,1,0,1,9,9
reinv430,agent-properties_1870,agent-properties,1870,prefer,-,indirect,antonym,variable swap,,,-36.93672561645508,-35.891239166259766,-1.0454864501953125,1,0,1,8,8
reinv430,agent-properties_1871,agent-properties,1871,prefer,-,indirect,antonym,variable swap,,,-47.44606018066406,-48.488826751708984,1.0427665710449219,0,1,1,8,8
reinv430,agent-properties_1872,agent-properties,1872,prefer,-,indirect,antonym,variable swap,,,-49.92218017578125,-45.99397277832031,-3.9282073974609375,1,0,1,8,8
reinv430,agent-properties_1873,agent-properties,1873,prefer,-,indirect,antonym,variable swap,,,-50.42336654663086,-52.310550689697266,1.8871841430664062,0,1,1,8,8
reinv430,agent-properties_1874,agent-properties,1874,prefer,-,indirect,antonym,variable swap,,,-47.18428039550781,-46.18617630004883,-0.9981040954589844,1,0,1,7,7
reinv430,agent-properties_1875,agent-properties,1875,prefer,-,indirect,antonym,variable swap,,,-42.913841247558594,-46.70856475830078,3.7947235107421875,0,1,1,7,7
reinv430,agent-properties_1876,agent-properties,1876,prefer,-,indirect,antonym,variable swap,,,-37.73636245727539,-33.553401947021484,-4.182960510253906,1,0,1,8,8
reinv430,agent-properties_1877,agent-properties,1877,prefer,-,indirect,antonym,variable swap,,,-38.678993225097656,-41.33525085449219,2.6562576293945312,0,1,1,8,8
reinv430,agent-properties_1878,agent-properties,1878,prefer,-,indirect,antonym,variable swap,,,-34.0391731262207,-33.234500885009766,-0.8046722412109375,1,0,1,8,8
reinv430,agent-properties_1879,agent-properties,1879,prefer,-,indirect,antonym,variable swap,,,-44.74773406982422,-44.7935905456543,0.045856475830078125,0,1,1,8,8
reinv430,agent-properties_1880,agent-properties,1880,prefer,-,indirect,antonym,variable swap,,,-58.8482666015625,-58.76454544067383,-0.08372116088867188,1,0,1,7,7
reinv430,agent-properties_1881,agent-properties,1881,prefer,-,indirect,antonym,variable swap,,,-45.52769470214844,-46.03642654418945,0.5087318420410156,0,1,1,7,7
reinv430,agent-properties_1882,agent-properties,1882,prefer,-,indirect,antonym,variable swap,,,-46.03688430786133,-45.69525909423828,-0.3416252136230469,1,0,1,8,8
reinv430,agent-properties_1883,agent-properties,1883,prefer,-,indirect,antonym,variable swap,,,-47.31150817871094,-45.92771911621094,-1.3837890625,1,0,1,8,8
reinv430,agent-properties_1884,agent-properties,1884,prefer,-,indirect,antonym,variable swap,,,-49.3040771484375,-46.50859832763672,-2.7954788208007812,1,0,1,8,8
reinv430,agent-properties_1885,agent-properties,1885,prefer,-,indirect,antonym,variable swap,,,-36.754024505615234,-38.59616470336914,1.8421401977539062,0,1,1,8,8
reinv430,agent-properties_1886,agent-properties,1886,prefer,-,indirect,antonym,variable swap,,,-43.091041564941406,-40.16022491455078,-2.930816650390625,1,0,1,8,8
reinv430,agent-properties_1887,agent-properties,1887,prefer,-,indirect,antonym,variable swap,,,-49.331085205078125,-50.37253952026367,1.0414543151855469,0,1,1,8,8
reinv430,agent-properties_1888,agent-properties,1888,prefer,-,indirect,antonym,variable swap,,,-51.1599006652832,-45.596839904785156,-5.563060760498047,1,0,1,8,8
reinv430,agent-properties_1889,agent-properties,1889,prefer,-,indirect,antonym,variable swap,,,-53.91691589355469,-57.13527297973633,3.2183570861816406,0,1,1,8,8
reinv430,agent-properties_1890,agent-properties,1890,prefer,-,indirect,antonym,variable swap,,,-52.833648681640625,-50.31785583496094,-2.5157928466796875,1,0,1,7,7
reinv430,agent-properties_1891,agent-properties,1891,prefer,-,indirect,antonym,variable swap,,,-52.67881774902344,-53.376075744628906,0.6972579956054688,0,1,1,7,7
reinv430,agent-properties_1892,agent-properties,1892,prefer,-,indirect,antonym,variable swap,,,-53.000648498535156,-52.87855529785156,-0.12209320068359375,1,0,1,7,7
reinv430,agent-properties_1893,agent-properties,1893,prefer,-,indirect,antonym,variable swap,,,-53.2169075012207,-53.10911178588867,-0.10779571533203125,1,0,1,7,7
reinv430,agent-properties_1894,agent-properties,1894,prefer,-,indirect,antonym,variable swap,,,-42.85721206665039,-41.587623596191406,-1.2695884704589844,1,0,1,8,8
reinv430,agent-properties_1895,agent-properties,1895,prefer,-,indirect,antonym,variable swap,,,-44.44183349609375,-42.76926040649414,-1.6725730895996094,1,0,1,8,8
reinv430,agent-properties_1896,agent-properties,1896,prefer,-,indirect,antonym,variable swap,,,-56.118858337402344,-56.100399017333984,-0.018459320068359375,1,0,1,8,8
reinv430,agent-properties_1897,agent-properties,1897,prefer,-,indirect,antonym,variable swap,,,-56.12934494018555,-56.0825080871582,-0.04683685302734375,1,0,1,8,8
reinv430,agent-properties_1898,agent-properties,1898,prefer,-,indirect,antonym,variable swap,,,-49.75923156738281,-48.112709045410156,-1.6465225219726562,1,0,1,7,7
reinv430,agent-properties_1899,agent-properties,1899,prefer,-,indirect,antonym,variable swap,,,-49.017059326171875,-50.00732421875,0.990264892578125,0,1,1,7,7
reinv430,agent-properties_1900,agent-properties,1900,prefer,-,indirect,antonym,variable swap,,,-46.89850997924805,-49.33795928955078,2.4394493103027344,0,1,1,9,9
reinv430,agent-properties_1901,agent-properties,1901,prefer,-,indirect,antonym,variable swap,,,-50.89507293701172,-54.19818878173828,3.3031158447265625,0,1,1,9,9
reinv430,agent-properties_1902,agent-properties,1902,prefer,-,indirect,antonym,variable swap,,,-51.522247314453125,-50.64105224609375,-0.881195068359375,1,0,1,9,9
reinv430,agent-properties_1903,agent-properties,1903,prefer,-,indirect,antonym,variable swap,,,-46.66286849975586,-46.714569091796875,0.051700592041015625,0,1,1,9,9
reinv430,agent-properties_1904,agent-properties,1904,prefer,-,indirect,antonym,variable swap,,,-46.465576171875,-49.26712417602539,2.8015480041503906,0,1,1,9,9
reinv430,agent-properties_1905,agent-properties,1905,prefer,-,indirect,antonym,variable swap,,,-51.25434112548828,-45.52248764038086,-5.731853485107422,1,0,1,9,9
reinv430,agent-properties_1906,agent-properties,1906,prefer,-,indirect,antonym,variable swap,,,-33.4045295715332,-33.70082473754883,0.296295166015625,0,1,1,10,10
reinv430,agent-properties_1907,agent-properties,1907,prefer,-,indirect,antonym,variable swap,,,-36.34208297729492,-37.470394134521484,1.1283111572265625,0,1,1,10,10
reinv430,agent-properties_1908,agent-properties,1908,prefer,-,indirect,antonym,variable swap,,,-33.58395004272461,-33.47347640991211,-0.1104736328125,1,0,1,10,10
reinv430,agent-properties_1909,agent-properties,1909,prefer,-,indirect,antonym,variable swap,,,-36.70864486694336,-35.5946044921875,-1.1140403747558594,1,0,1,10,10
reinv430,agent-properties_1910,agent-properties,1910,prefer,-,indirect,antonym,variable swap,,,-32.77742004394531,-34.63344955444336,1.8560295104980469,0,1,1,10,10
reinv430,agent-properties_1911,agent-properties,1911,prefer,-,indirect,antonym,variable swap,,,-37.70614242553711,-34.58928298950195,-3.1168594360351562,1,0,1,10,10
reinv430,agent-properties_1912,agent-properties,1912,prefer,-,indirect,antonym,variable swap,,,-35.911102294921875,-37.339683532714844,1.4285812377929688,0,1,1,9,9
reinv430,agent-properties_1913,agent-properties,1913,prefer,-,indirect,antonym,variable swap,,,-36.907386779785156,-37.76400375366211,0.8566169738769531,0,1,1,9,9
reinv430,agent-properties_1914,agent-properties,1914,prefer,-,indirect,antonym,variable swap,,,-39.31658172607422,-39.56511306762695,0.24853134155273438,0,1,1,9,9
reinv430,agent-properties_1915,agent-properties,1915,prefer,-,indirect,antonym,variable swap,,,-36.555606842041016,-36.38119125366211,-0.17441558837890625,1,0,1,9,9
reinv430,agent-properties_1916,agent-properties,1916,prefer,-,indirect,antonym,variable swap,,,-36.99747085571289,-38.23619079589844,1.2387199401855469,0,1,1,9,9
reinv430,agent-properties_1917,agent-properties,1917,prefer,-,indirect,antonym,variable swap,,,-38.76955795288086,-35.01520919799805,-3.7543487548828125,1,0,1,9,9
reinv430,agent-properties_1918,agent-properties,1918,prefer,-,indirect,antonym,variable swap,,,-32.836238861083984,-33.15463638305664,0.31839752197265625,0,1,1,9,9
reinv430,agent-properties_1919,agent-properties,1919,prefer,-,indirect,antonym,variable swap,,,-38.34939956665039,-40.74958419799805,2.4001846313476562,0,1,1,9,9
reinv430,agent-properties_1920,agent-properties,1920,prefer,-,indirect,antonym,variable swap,,,-36.18212890625,-36.40492248535156,0.2227935791015625,0,1,1,9,9
reinv430,agent-properties_1921,agent-properties,1921,prefer,-,indirect,antonym,variable swap,,,-36.20156478881836,-37.32089614868164,1.1193313598632812,0,1,1,9,9
reinv430,agent-properties_1922,agent-properties,1922,prefer,-,indirect,antonym,variable swap,,,-34.49559020996094,-34.65922164916992,0.16363143920898438,0,1,1,9,9
reinv430,agent-properties_1923,agent-properties,1923,prefer,-,indirect,antonym,variable swap,,,-41.03291702270508,-35.57093811035156,-5.461978912353516,1,0,1,9,9
reinv430,agent-properties_1924,agent-properties,1924,prefer,-,indirect,antonym,variable swap,,,-36.05984115600586,-37.645389556884766,1.5855484008789062,0,1,1,10,10
reinv430,agent-properties_1925,agent-properties,1925,prefer,-,indirect,antonym,variable swap,,,-39.26741409301758,-39.89658737182617,0.6291732788085938,0,1,1,10,10
