model_name,seed,arm,checkpoint,probe_set,packet_id,slot_mode,condition,packet_type,gold_state_type,competitor_state_type,updated_conflict_heuristic,state_type_source,state_type_new,swap_pair_id,source_state,original_new_state,swapped_new_state,full_lp_source,full_lp_original_new,full_lp_swapped_new,full_m_orig_new_minus_source,full_m_source_minus_orig_new,full_m_source_minus_swapped_new,full_m_orig_new_minus_swapped_new,full_gold_margin_vs_original_competitor,full_retention_margin_vs_swapped_new,content_lp_source,content_lp_original_new,content_lp_swapped_new,content_m_orig_new_minus_source,content_m_source_minus_orig_new,content_m_source_minus_swapped_new,content_m_orig_new_minus_swapped_new,content_gold_margin_vs_original_competitor,content_retention_margin_vs_swapped_new
seed43022_base,43022,base,chck_86M,extended_nontrain,rw2s1_009894,template,U,UNCHANGED_DISTRACTOR_USE,other_relation_state,other_relation_state,,other_relation_state,other_relation_state,rw2s1_018012,album for Interscope,movie studio,replaced by a jarring pause of German adjectives,-1.5429411213845015,-10.422176837921143,-1.2772285393015905,-8.879235716536641,8.879235716536641,-0.26571258208291093,-9.144948298619552,8.879235716536641,-0.26571258208291093,-1.710675225406885,-10.422176837921143,-0.7965017999522388,-8.711501612514258,8.711501612514258,-0.9141734254546463,-9.625675037968904,8.711501612514258,-0.9141734254546463
seed43022_base,43022,base,chck_86M,extended_nontrain,rw2s1_009894,template,N,UNCHANGED_DISTRACTOR_USE,other_relation_state,other_relation_state,,other_relation_state,other_relation_state,rw2s1_018012,album for Interscope,movie studio,replaced by a jarring pause of German adjectives,-1.1731896043444674,-9.399100303649902,-6.181882668625224,-8.225910699305436,8.225910699305436,5.008693064280757,-3.217217635024678,8.225910699305436,5.008693064280757,-1.2244785834103822,-9.399100303649902,-7.967938989400864,-8.17462172023952,8.17462172023952,6.743460405990481,-1.4311613142490387,8.17462172023952,6.743460405990481
seed43022_base,43022,base,chck_86M,extended_nontrain,rw2s1_008492,template,T,UNCHANGED_DISTRACTOR_USE,location_containment,other_relation_state,,location_containment,other_relation_state,rw2s0_010657,discovered latent heat in 1763,powered by electricity,faced economic collapse,-0.8633222571574152,-3.175623506307602,-9.057339191436768,-2.312301249150187,2.312301249150187,8.194016934279352,5.881715685129166,2.312301249150187,8.194016934279352,-1.0695614475407638,-3.8653605779012046,-9.057339191436768,-2.795799130360441,2.795799130360441,7.987777743896004,5.191978613535563,2.795799130360441,7.987777743896004
seed43022_base,43022,base,chck_86M,extended_nontrain,rw2s1_008492,template,U,UNCHANGED_DISTRACTOR_USE,location_containment,other_relation_state,,location_containment,other_relation_state,rw2s0_010657,discovered latent heat in 1763,powered by electricity,faced economic collapse,-0.9815504869446159,-3.774539291858673,-3.5184563795725503,-2.7929888049140574,2.7929888049140574,2.536905892627934,-0.2560829122861228,2.7929888049140574,2.536905892627934,-1.2168838463257998,-4.637371063232422,-3.5184563795725503,-3.420487216906622,3.420487216906622,2.3015725332467505,-1.1189146836598716,3.420487216906622,2.3015725332467505
seed43022_base,43022,base,chck_86M,extended_nontrain,rw2s1_008492,template,N,UNCHANGED_DISTRACTOR_USE,location_containment,other_relation_state,,location_containment,other_relation_state,rw2s0_010657,discovered latent heat in 1763,powered by electricity,faced economic collapse,-1.0040987886022776,-3.8605495393276215,-9.333416302998861,-2.856450750725344,2.856450750725344,8.329317514396584,5.47286676367124,2.856450750725344,8.329317514396584,-1.2465969826444052,-4.706117153167725,-9.333416302998861,-3.4595201705233194,3.4595201705233194,8.086819320354456,4.627299149831137,3.4595201705233194,8.086819320354456
seed43022_base,43022,base,chck_86M,extended_nontrain,rw_005535,template,T,UNCHANGED_DISTRACTOR_USE,other_relation_state,other_relation_state,,other_relation_state,other_relation_state,rw2s0_010657,chuckled and went to bed for the summer months feeling very happy indeed,stormy season,faced economic collapse,-0.13407777994039602,-1.281038875381152,-9.317429224650065,-1.1469610954407559,1.1469610954407559,9.183351444709668,8.036390349268913,1.1469610954407559,9.183351444709668,-0.1827828548848629,-1.281038875381152,-9.317429224650065,-1.098256020496289,1.098256020496289,9.134646369765202,8.036390349268913,1.098256020496289,9.134646369765202
seed43022_base,43022,base,chck_86M,extended_nontrain,rw_005535,template,U,UNCHANGED_DISTRACTOR_USE,other_relation_state,other_relation_state,,other_relation_state,other_relation_state,rw2s0_010657,chuckled and went to bed for the summer months feeling very happy indeed,stormy season,faced economic collapse,-0.09768430354805398,-9.583905855814615,-3.163575599590937,-9.486221552266562,9.486221552266562,3.0658912960428832,-6.420330256223679,9.486221552266562,3.0658912960428832,-0.1328324068337679,-9.583905855814615,-3.163575599590937,-9.451073448980848,9.451073448980848,3.030743192757169,-6.420330256223679,9.451073448980848,3.030743192757169
seed43022_base,43022,base,chck_86M,extended_nontrain,rw_005535,template,N,UNCHANGED_DISTRACTOR_USE,other_relation_state,other_relation_state,,other_relation_state,other_relation_state,rw2s0_010657,chuckled and went to bed for the summer months feeling very happy indeed,stormy season,faced economic collapse,-0.09623804748324412,-9.662433306376139,-9.676421801249186,-9.566195258892895,9.566195258892895,9.580183753765942,0.013988494873046875,9.566195258892895,9.580183753765942,-0.1313852421939373,-9.662433306376139,-9.676421801249186,-9.531048064182201,9.531048064182201,9.545036559055248,0.013988494873046875,9.531048064182201,9.545036559055248
seed43022_base,43022,base,chck_86M,extended_nontrain,rw2s0_022730,template,T,UNCHANGED_DISTRACTOR_USE,other_relation_state,other_relation_state,,other_relation_state,other_relation_state,rw_023936,hub for Continental Airlines,regional carrier base,broadcasts classic 1980s dramas,-0.05955346021801233,-1.2268539727665484,-7.072880440137603,-1.167300512548536,1.167300512548536,7.013326979919591,5.846026467371055,1.167300512548536,7.013326979919591,-0.06001201458275318,-1.2268539727665484,-7.757867175340652,-1.1668419581837952,1.1668419581837952,7.697855160757899,6.531013202574104,1.1668419581837952,7.697855160757899
seed43022_base,43022,base,chck_86M,extended_nontrain,rw2s0_022730,template,U,UNCHANGED_DISTRACTOR_USE,other_relation_state,other_relation_state,,other_relation_state,other_relation_state,rw_023936,hub for Continental Airlines,regional carrier base,broadcasts classic 1980s dramas,-0.06356172372276585,-9.187371492385864,-2.393461457665332,-9.123809768663099,9.123809768663099,2.3298997339425664,-6.793910034720533,9.123809768663099,2.3298997339425664,-0.06698086466640234,-9.187371492385864,-2.6322063230443744,-9.120390627719463,9.120390627719463,2.565225458377972,-6.55516516934149,9.120390627719463,2.565225458377972
seed43022_base,43022,base,chck_86M,extended_nontrain,rw2s0_022730,template,N,UNCHANGED_DISTRACTOR_USE,other_relation_state,other_relation_state,,other_relation_state,other_relation_state,rw_023936,hub for Continental Airlines,regional carrier base,broadcasts classic 1980s dramas,-0.05518440964321295,-9.027756690979004,-7.029062157327479,-8.972572281335792,8.972572281335792,6.9738777476842655,-1.9986945336515252,8.972572281335792,6.9738777476842655,-0.05900736674666405,-9.027756690979004,-7.706664097309113,-8.96874932423234,8.96874932423234,7.647656730562448,-1.3210925936698912,8.96874932423234,7.647656730562448
seed43022_base,43022,base,chck_86M,extended_nontrain,rw2s0_011493,template,T,UNCHANGED_DISTRACTOR_USE,location_containment,other_relation_state,,location_containment,other_relation_state,rw2s1_030906,native population in the fishery,artificially bred for the market,matches that of similar peers,-4.177343626817067,-0.5930062976798841,-7.74522590637207,3.584337329137183,-3.584337329137183,3.567882279555003,7.152219608692186,-3.584337329137183,3.567882279555003,-4.517885833978653,-0.8169899422675371,-8.609985589981079,3.7008958917111157,-3.7008958917111157,4.092099756002426,7.792995647713542,-3.7008958917111157,4.092099756002426
seed43022_base,43022,base,chck_86M,extended_nontrain,rw2s0_011493,template,U,UNCHANGED_DISTRACTOR_USE,location_containment,other_relation_state,,location_containment,other_relation_state,rw2s1_030906,native population in the fishery,artificially bred for the market,matches that of similar peers,-4.536246836185455,-5.7378414784158975,-1.7191307184596856,-1.2015946422304422,1.2015946422304422,-2.81711611772577,-4.018710759956212,1.2015946422304422,-2.81711611772577,-4.952384799718857,-7.199424362182617,-1.884353568777442,-2.24703956246376,2.24703956246376,-3.068031230941415,-5.315070793405175,2.24703956246376,-3.068031230941415
seed43022_base,43022,base,chck_86M,extended_nontrain,rw2s0_011493,template,N,UNCHANGED_DISTRACTOR_USE,location_containment,other_relation_state,,location_containment,other_relation_state,rw2s1_030906,native population in the fishery,artificially bred for the market,matches that of similar peers,-4.561075876156489,-5.77715493951525,-8.065503279368082,-1.2160790633587606,1.2160790633587606,3.5044274032115927,2.288348339852832,1.2160790633587606,3.5044274032115927,-4.898806735873222,-7.2751494407653805,-8.911085486412048,-2.376342704892158,2.376342704892158,4.012278750538826,1.6359360456466678,2.376342704892158,4.012278750538826
seed43022_intervention,43022,intervention,chck_86M,extended_nontrain,rw2s0_007606,template,T,UNCHANGED_DISTRACTOR_USE,possession_artifact,possession_artifact,,possession_artifact,possession_artifact,rw2s0_021141,site of geological proofs of antiquity,source of personal gathering evidence,now wear bright blue wigs,-1.4003757646307349,-5.712409853935242,-6.9358657995859785,-4.312034089304507,4.312034089304507,5.535490034955243,1.2234559456507368,4.312034089304507,5.535490034955243,-1.2391274746041745,-6.952324748039246,-7.2995192527771,-5.713197273435071,5.713197273435071,6.060391778172925,0.3471945047378542,5.713197273435071,6.060391778172925
seed43022_intervention,43022,intervention,chck_86M,extended_nontrain,rw2s0_007606,template,U,UNCHANGED_DISTRACTOR_USE,possession_artifact,possession_artifact,,possession_artifact,possession_artifact,rw2s0_021141,site of geological proofs of antiquity,source of personal gathering evidence,now wear bright blue wigs,-1.38756256531924,-6.150603258609772,-2.3743143087873855,-4.763040693290532,4.763040693290532,0.9867517434681454,-3.7762889498223866,4.763040693290532,0.9867517434681454,-1.258251910796389,-7.600255966186523,-2.007928753644228,-6.3420040553901345,6.3420040553901345,0.7496768428478391,-5.592327212542296,6.3420040553901345,0.7496768428478391
seed43022_intervention,43022,intervention,chck_86M,extended_nontrain,rw2s0_007606,template,N,UNCHANGED_DISTRACTOR_USE,possession_artifact,possession_artifact,,possession_artifact,possession_artifact,rw2s0_021141,site of geological proofs of antiquity,source of personal gathering evidence,now wear bright blue wigs,-1.3039535572752357,-5.382684481143952,-6.2966881195704145,-4.078730923868716,4.078730923868716,4.992734562295179,0.9140036384264629,4.078730923868716,4.992734562295179,-1.2339022296946496,-6.559585928916931,-6.8076801776885985,-5.325683699222282,5.325683699222282,5.573777947993949,0.2480942487716673,5.325683699222282,5.573777947993949
seed43022_intervention,43022,intervention,chck_86M,extended_nontrain,rw2s0_011096,template,T,UNCHANGED_DISTRACTOR_USE,other_relation_state,other_relation_state,,other_relation_state,other_relation_state,rw2s0_010657,condoned his offence,forgotten by everyone,faced economic collapse,-0.2523384906351566,-5.1941230694452925,-8.165096918741861,-4.941784578810136,4.941784578810136,7.912758428106705,2.970973849296569,4.941784578810136,7.912758428106705,-0.305618803948164,-7.022080421447754,-8.165096918741861,-6.71646161749959,6.71646161749959,7.859478114793697,1.1430164972941075,6.71646161749959,7.859478114793697
seed43022_intervention,43022,intervention,chck_86M,extended_nontrain,rw2s0_011096,template,U,UNCHANGED_DISTRACTOR_USE,other_relation_state,other_relation_state,,other_relation_state,other_relation_state,rw2s0_010657,condoned his offence,forgotten by everyone,faced economic collapse,-0.2870446711778641,-5.631166378657023,-2.4947657783826194,-5.344121707479159,5.344121707479159,2.207721107204755,-3.136400600274404,5.344121707479159,2.207721107204755,-0.3440764518454671,-7.757996320724487,-2.4947657783826194,-7.41391986887902,7.41391986887902,2.1506893265371523,-5.2632305423418675,7.41391986887902,2.1506893265371523
seed43022_intervention,43022,intervention,chck_86M,extended_nontrain,rw2s0_011096,template,N,UNCHANGED_DISTRACTOR_USE,other_relation_state,other_relation_state,,other_relation_state,other_relation_state,rw2s0_010657,condoned his offence,forgotten by everyone,faced economic collapse,-0.32510617896914484,-5.633020559946696,-7.807424863179524,-5.307914380977551,5.307914380977551,7.482318684210379,2.174404303232828,5.307914380977551,7.482318684210379,-0.3960442328825593,-7.700958728790283,-7.807424863179524,-7.304914495907724,7.304914495907724,7.411380630296965,0.10646613438924124,7.304914495907724,7.411380630296965
seed43022_intervention,43022,intervention,chck_86M,extended_nontrain,rw2s0_017880,template,T,UNCHANGED_DISTRACTOR_USE,other_relation_state,role_identity_affiliation,,other_relation_state,role_identity_affiliation,rw2s0_016104,one of the largest music streaming services,retired founder,retired from fighting,-0.04800258703471627,-0.6533244997262955,-5.47181220849355,-0.6053219126915792,0.6053219126915792,5.423809621458834,4.818487708767255,0.6053219126915792,5.423809621458834,-0.06720607401803136,-0.6533244997262955,-7.519538402557373,-0.5861184257082641,0.5861184257082641,7.452332328539342,6.866213902831078,0.5861184257082641,7.452332328539342
seed43022_intervention,43022,intervention,chck_86M,extended_nontrain,rw2s0_017880,template,U,UNCHANGED_DISTRACTOR_USE,other_relation_state,role_identity_affiliation,,other_relation_state,role_identity_affiliation,rw2s0_016104,one of the largest music streaming services,retired founder,retired from fighting,-0.06003926176344976,-9.6565842628479,-1.621435098350048,-9.59654500108445,9.59654500108445,1.5613958365865983,-8.035149164497852,9.59654500108445,1.5613958365865983,-0.08568791467696428,-9.6565842628479,-2.398336499929428,-9.570896348170937,9.570896348170937,2.3126485852524636,-7.258247762918472,9.570896348170937,2.3126485852524636
seed43022_intervention,43022,intervention,chck_86M,extended_nontrain,rw2s0_017880,template,N,UNCHANGED_DISTRACTOR_USE,other_relation_state,role_identity_affiliation,,other_relation_state,role_identity_affiliation,rw2s0_016104,one of the largest music streaming services,retired founder,retired from fighting,-0.05309291208686773,-9.375572681427002,-5.802255908648173,-9.322479769340134,9.322479769340134,5.749162996561306,-3.5733167727788286,9.322479769340134,5.749162996561306,-0.07535139508545399,-9.375572681427002,-7.865314483642578,-9.300221286341548,9.300221286341548,7.7899630885571245,-1.5102581977844238,9.300221286341548,7.7899630885571245
seed43022_intervention,43022,intervention,chck_86M,extended_nontrain,rw_002632,template,T,UNCHANGED_DISTRACTOR_USE,location_containment,location_containment,,location_containment,location_containment,rw2s0_014674,in the utmost anxiety about his young nephew Attalus,living between Treves and Metz,fortified with heavy artillery on the hill,-0.16410923367366195,-0.718189829577958,-4.643862489196989,-0.554080595904296,0.554080595904296,4.4797532555233275,3.925672659619031,0.554080595904296,4.4797532555233275,-0.16195434456070265,-0.8377992082387209,-6.573045253753662,-0.6758448636780182,0.6758448636780182,6.41109090919296,5.735246045514941,0.6758448636780182,6.41109090919296
seed43022_intervention,43022,intervention,chck_86M,extended_nontrain,rw_002632,template,U,UNCHANGED_DISTRACTOR_USE,location_containment,location_containment,,location_containment,location_containment,rw2s0_014674,in the utmost anxiety about his young nephew Attalus,living between Treves and Metz,fortified with heavy artillery on the hill,-0.22148836022242904,-0.7501661415777302,-0.07236386111213101,-0.5286777813553012,0.5286777813553012,-0.14912449911029801,-0.6778022804655992,0.5286777813553012,-0.14912449911029801,-0.2372526836891969,-0.875088642972211,-0.08541617107888062,-0.6378359592830141,0.6378359592830141,-0.15183651261031628,-0.7896724718933303,0.6378359592830141,-0.15183651261031628
seed43022_intervention,43022,intervention,chck_86M,extended_nontrain,rw_002632,template,N,UNCHANGED_DISTRACTOR_USE,location_containment,location_containment,,location_containment,location_containment,rw2s0_014674,in the utmost anxiety about his young nephew Attalus,living between Treves and Metz,fortified with heavy artillery on the hill,-0.1889760209713131,-0.5704368813229459,-4.517918965882725,-0.3814608603516328,0.3814608603516328,4.328942944911412,3.9474820845597787,0.3814608603516328,4.328942944911412,-0.1978257137040297,-0.6654236877026657,-6.393181482950847,-0.467597973998636,0.467597973998636,6.195355769246817,5.727757795248181,0.467597973998636,6.195355769246817
seed43022_intervention,43022,intervention,chck_86M,extended_nontrain,rw_023936,template,T,UNCHANGED_DISTRACTOR_USE,location_containment,other_relation_state,,location_containment,other_relation_state,rw2s0_022730,aired on BET and TBS channels,broadcasts classic 1980s dramas,regional carrier base,-1.7991254714184575,-2.178409603509036,-9.380851745605469,-0.37928413209057843,0.37928413209057843,7.5817262741870115,7.202442142096433,0.37928413209057843,7.5817262741870115,-2.194399118423462,-2.395902435667813,-9.380851745605469,-0.201503317244351,0.201503317244351,7.186452627182007,6.984949309937656,0.201503317244351,7.186452627182007
seed43022_intervention,43022,intervention,chck_86M,extended_nontrain,rw_023936,template,U,UNCHANGED_DISTRACTOR_USE,location_containment,other_relation_state,,location_containment,other_relation_state,rw2s0_022730,aired on BET and TBS channels,broadcasts classic 1980s dramas,regional carrier base,-1.7297845619863697,-6.605354146523909,-1.0475791431963444,-4.875569584537539,4.875569584537539,-0.6822054187900253,-5.557775003327564,4.875569584537539,-0.6822054187900253,-2.1937869668006895,-7.259108440577984,-1.0475791431963444,-5.065321473777295,5.065321473777295,-1.1462078236043451,-6.21152929738164,5.065321473777295,-1.1462078236043451
seed43022_intervention,43022,intervention,chck_86M,extended_nontrain,rw_023936,template,N,UNCHANGED_DISTRACTOR_USE,location_containment,other_relation_state,,location_containment,other_relation_state,rw2s0_022730,aired on BET and TBS channels,broadcasts classic 1980s dramas,regional carrier base,-1.6010194611735642,-6.694294126196341,-8.986499786376953,-5.0932746650227765,5.0932746650227765,7.385480325203389,2.2922056601806124,5.0932746650227765,7.385480325203389,-1.9931686043739318,-7.354587544500828,-8.986499786376953,-5.361418940126896,5.361418940126896,6.993331182003021,1.6319122418761252,5.361418940126896,6.993331182003021
seed43022_intervention,43022,intervention,chck_86M,extended_nontrain,rw2s0_014674,template,T,UNCHANGED_DISTRACTOR_USE,location_containment,location_containment,,location_containment,location_containment,rw_002632,encamped a few miles from the River Alma,fortified with heavy artillery on the hill,living between Treves and Metz,-0.10228893558960409,-0.06919667776674032,-5.544601171144417,0.03309225782286376,-0.03309225782286376,5.442312235554813,5.475404493377677,-0.03309225782286376,5.442312235554813,-0.13894146334912097,-0.07466044276952744,-6.452808042367299,0.06428102057959353,-0.06428102057959353,6.313866579018178,6.378147599597772,-0.06428102057959353,6.313866579018178
seed43022_intervention,43022,intervention,chck_86M,extended_nontrain,rw2s0_014674,template,U,UNCHANGED_DISTRACTOR_USE,location_containment,location_containment,,location_containment,location_containment,rw_002632,encamped a few miles from the River Alma,fortified with heavy artillery on the hill,living between Treves and Metz,-0.11550754602067173,-4.477955150935385,-0.8271099178985294,-4.362447604914713,4.362447604914713,0.7116023718778577,-3.6508452330368555,4.362447604914713,0.7116023718778577,-0.15671272868556635,-6.277557611465454,-0.9647861871247491,-6.120844882779887,6.120844882779887,0.8080734584391827,-5.312771424340705,6.120844882779887,0.8080734584391827
seed43022_intervention,43022,intervention,chck_86M,extended_nontrain,rw2s0_014674,template,N,UNCHANGED_DISTRACTOR_USE,location_containment,location_containment,,location_containment,location_containment,rw_002632,encamped a few miles from the River Alma,fortified with heavy artillery on the hill,living between Treves and Metz,-0.0955721494043246,-4.443583698736297,-5.436299457081726,-4.348011549331972,4.348011549331972,5.340727307677402,0.9927157583454296,4.348011549331972,5.340727307677402,-0.13033679673182114,-6.217397928237915,-6.334424058596293,-6.087061131506094,6.087061131506094,6.204087261864473,0.11702613035837839,6.087061131506094,6.204087261864473
seed43022_intervention,43022,intervention,chck_86M,extended_nontrain,rw2s1_018012,template,T,UNCHANGED_DISTRACTOR_USE,other_relation_state,other_relation_state,,other_relation_state,other_relation_state,rw2s1_009894,followed the weary rounds of literature and physical geography,replaced by a jarring pause of German adjectives,movie studio,-1.7002258231863379,-1.190211975777691,-11.015130043029785,0.5100138474086469,-0.5100138474086469,9.314904219843447,9.824918067252094,-0.5100138474086469,9.314904219843447,-1.6799668339746339,-0.8469072091393173,-11.015130043029785,0.8330596248353166,-0.8330596248353166,9.335163209055152,10.168222833890468,-0.8330596248353166,9.335163209055152
seed43022_intervention,43022,intervention,chck_86M,extended_nontrain,rw2s1_018012,template,U,UNCHANGED_DISTRACTOR_USE,other_relation_state,other_relation_state,,other_relation_state,other_relation_state,rw2s1_009894,followed the weary rounds of literature and physical geography,replaced by a jarring pause of German adjectives,movie studio,-1.8192714165430517,-5.437786741690203,-5.9940192103385925,-3.618515325147151,3.618515325147151,4.174747793795541,0.5562324686483899,3.618515325147151,4.174747793795541,-1.900990522333554,-7.188643723726273,-5.9940192103385925,-5.287653201392718,5.287653201392718,4.093028688005038,-1.19462451338768,5.287653201392718,4.093028688005038
seed43022_intervention,43022,intervention,chck_86M,extended_nontrain,rw2s1_018012,template,N,UNCHANGED_DISTRACTOR_USE,other_relation_state,other_relation_state,,other_relation_state,other_relation_state,rw2s1_009894,followed the weary rounds of literature and physical geography,replaced by a jarring pause of German adjectives,movie studio,-1.668560259323567,-5.437131404876709,-10.445908069610596,-3.7685711455531417,3.7685711455531417,8.77734781028703,5.008776664733887,3.7685711455531417,8.77734781028703,-1.7148791360003608,-7.253385245800018,-10.445908069610596,-5.538506109799657,5.538506109799657,8.731028933610235,3.1925228238105774,5.538506109799657,8.731028933610235
seed43022_intervention,43022,intervention,chck_86M,extended_nontrain,rw2s0_021141,template,T,UNCHANGED_DISTRACTOR_USE,possession_artifact,possession_artifact,,possession_artifact,possession_artifact,rw2s0_007606,had never seen red hair before,now wear bright blue wigs,source of personal gathering evidence,-0.689505337116619,-2.459239725023508,-7.234905642271042,-1.769734387906889,1.769734387906889,6.545400305154423,4.775665917247534,1.769734387906889,6.545400305154423,-0.06969921989366412,-1.9363652274012566,-8.95792019367218,-1.8666660075075925,1.8666660075075925,8.888220973778516,7.021554966270924,1.8666660075075925,8.888220973778516
seed43022_intervention,43022,intervention,chck_86M,extended_nontrain,rw2s0_021141,template,U,UNCHANGED_DISTRACTOR_USE,possession_artifact,possession_artifact,,possession_artifact,possession_artifact,rw2s0_007606,had never seen red hair before,now wear bright blue wigs,source of personal gathering evidence,-0.535996246462067,-6.148744503657023,-5.50008898973465,-5.612748257194957,5.612748257194957,4.964092743272583,-0.6486555139223737,5.612748257194957,4.964092743272583,-0.06805365579202771,-6.077859020233154,-6.754817724227905,-6.009805364441126,6.009805364441126,6.686764068435878,0.6769587039947513,6.009805364441126,6.686764068435878
seed43022_intervention,43022,intervention,chck_86M,extended_nontrain,rw2s0_021141,template,N,UNCHANGED_DISTRACTOR_USE,possession_artifact,possession_artifact,,possession_artifact,possession_artifact,rw2s0_007606,had never seen red hair before,now wear bright blue wigs,source of personal gathering evidence,-0.5284896536419789,-5.874676883220673,-7.024935889244079,-5.346187229578693,5.346187229578693,6.4964462356021,1.1502590060234068,5.346187229578693,6.4964462356021,-0.058353062719106674,-5.905874848365784,-8.70444142818451,-5.847521785646677,5.847521785646677,8.646088365465403,2.7985665798187256,5.847521785646677,8.646088365465403
seed43022_intervention,43022,intervention,chck_86M,extended_nontrain,rw2s0_016104,template,T,UNCHANGED_DISTRACTOR_USE,status_condition_event,status_condition_event,,status_condition_event,status_condition_event,rw2s0_022730,defeated in the first rounds,retired from fighting,regional carrier base,-3.7041883558034896,-1.5295707235733669,-8.782908320426941,2.174617632230123,-2.174617632230123,5.078719964623451,7.253337596853574,-2.174617632230123,5.078719964623451,-6.061412811279297,-2.268303871154785,-8.782908320426941,3.7931089401245117,-3.7931089401245117,2.721495509147644,6.514604449272156,-3.7931089401245117,2.721495509147644
seed43022_intervention,43022,intervention,chck_86M,extended_nontrain,rw2s0_016104,template,U,UNCHANGED_DISTRACTOR_USE,status_condition_event,status_condition_event,,status_condition_event,status_condition_event,rw2s0_022730,defeated in the first rounds,retired from fighting,regional carrier base,-4.369332465529442,-5.016491651535034,-0.9495082050561905,-0.6471591860055925,0.6471591860055925,-3.419824260473251,-4.066983446478844,0.6471591860055925,-3.419824260473251,-7.202669620513916,-6.910244941711426,-0.9495082050561905,0.29242467880249023,-0.29242467880249023,-6.2531614154577255,-5.960736736655235,-0.29242467880249023,-6.2531614154577255
seed43022_intervention,43022,intervention,chck_86M,extended_nontrain,rw2s0_016104,template,N,UNCHANGED_DISTRACTOR_USE,status_condition_event,status_condition_event,,status_condition_event,status_condition_event,rw2s0_022730,defeated in the first rounds,retired from fighting,regional carrier base,-3.955420468747616,-5.105523427327474,-8.93637752532959,-1.1501029585798577,1.1501029585798577,4.980957056581974,3.830854098002116,1.1501029585798577,4.980957056581974,-6.524919350941976,-6.909496307373047,-8.93637752532959,-0.38457695643107126,0.38457695643107126,2.4114581743876142,2.026881217956543,0.38457695643107126,2.4114581743876142
seed43022_intervention,43022,intervention,chck_86M,extended_nontrain,rw2s0_021911,template,T,UNCHANGED_DISTRACTOR_USE,other_relation_state,location_containment,,other_relation_state,location_containment,rw_002632,husband of the daughter of Tantalus,resides in the clouds of Olympus,living between Treves and Metz,-0.9857531110756099,-1.8769449549145065,-5.566736340522766,-0.8911918438388966,0.8911918438388966,4.580983229447156,3.6897913856082596,0.8911918438388966,4.580983229447156,-0.9716923415660859,-2.5939121678471566,-6.439456661542256,-1.6222198262810708,1.6222198262810708,5.467764319976171,3.8455444936950998,1.6222198262810708,5.467764319976171
seed43022_intervention,43022,intervention,chck_86M,extended_nontrain,rw2s0_021911,template,U,UNCHANGED_DISTRACTOR_USE,other_relation_state,location_containment,,other_relation_state,location_containment,rw_002632,husband of the daughter of Tantalus,resides in the clouds of Olympus,living between Treves and Metz,-1.0199355621589348,-4.142890746006742,-0.6938545036162915,-3.1229551838478073,3.1229551838478073,-0.32608105854264324,-3.4490362423904504,3.1229551838478073,-0.32608105854264324,-1.0493768079206347,-6.2943037986755375,-0.8092755175506076,-5.2449269907549025,5.2449269907549025,-0.24010129037002714,-5.48502828112493,5.2449269907549025,-0.24010129037002714
seed43022_intervention,43022,intervention,chck_86M,extended_nontrain,rw2s0_021911,template,N,UNCHANGED_DISTRACTOR_USE,other_relation_state,location_containment,,other_relation_state,location_containment,rw_002632,husband of the daughter of Tantalus,resides in the clouds of Olympus,living between Treves and Metz,-0.9832907886593603,-4.3549367694649845,-6.02379047870636,-3.3716459808056243,3.3716459808056243,5.040499690047,1.6688537092413753,3.3716459808056243,5.040499690047,-0.9667952306568622,-6.68263874053955,-6.968726396560669,-5.7158435098826885,5.7158435098826885,6.001931165903807,0.2860876560211185,5.7158435098826885,6.001931165903807
seed43022_intervention,43022,intervention,chck_86M,extended_nontrain,rw2s0_010657,template,T,UNCHANGED_DISTRACTOR_USE,other_relation_state,other_relation_state,,other_relation_state,other_relation_state,rw2s0_011096,contains names of Korean agents,faced economic collapse,forgotten by everyone,-1.392528747022152,-2.7850324710210166,-5.88431191444397,-1.3925037239988647,1.3925037239988647,4.491783167421818,3.099279443422953,1.3925037239988647,4.491783167421818,-1.7105584796518087,-2.7850324710210166,-8.111100196838379,-1.0744739913692078,1.0744739913692078,6.40054171718657,5.326067725817362,1.0744739913692078,6.40054171718657
seed43022_intervention,43022,intervention,chck_86M,extended_nontrain,rw2s0_010657,template,U,UNCHANGED_DISTRACTOR_USE,other_relation_state,other_relation_state,,other_relation_state,other_relation_state,rw2s0_011096,contains names of Korean agents,faced economic collapse,forgotten by everyone,-1.295450794696808,-8.34302838643392,-4.9659492174784345,-7.047577591737112,7.047577591737112,3.670498422781627,-3.3770791689554853,7.047577591737112,3.670498422781627,-1.609893787652254,-8.34302838643392,-6.846598148345947,-6.733134598781666,6.733134598781666,5.236704360693693,-1.4964302380879726,6.733134598781666,5.236704360693693
seed43022_intervention,43022,intervention,chck_86M,extended_nontrain,rw2s0_010657,template,N,UNCHANGED_DISTRACTOR_USE,other_relation_state,other_relation_state,,other_relation_state,other_relation_state,rw2s0_011096,contains names of Korean agents,faced economic collapse,forgotten by everyone,-1.229145309329033,-8.34604008992513,-5.467211484909058,-7.116894780596098,7.116894780596098,4.238066175580025,-2.878828605016073,7.116894780596098,4.238066175580025,-1.5282583869993687,-8.34604008992513,-7.7145161628723145,-6.817781702925762,6.817781702925762,6.186257775872946,-0.6315239270528163,6.817781702925762,6.186257775872946
