pair_id,match_level,pair_cost,category,target_class,target_token_len,target_token_pattern,target_freq_bin_a,target_freq_bin_b,target_freq_bin_delta,distance_bin_a,distance_bin_b,distance_bin_delta,row_a,row_b,source_a,source_b,target_norm_a,target_norm_b,pivot_norm_a,pivot_norm_b
p0002801,0,0.0,causal_connector,content,1,S,1001+,1001+,0,5-8,5-8,0,50156,15048,gutenberg,open_subtitles,help,find,if,if
p0002802,0,0.0,causal_connector,content,1,S,1001+,1001+,0,1,1,0,22752,5167,gutenberg,childes,people,dis,unless,if
p0002803,0,0.0,causal_connector,content,1,S,1001+,1001+,0,3-4,3-4,0,50734,14787,gutenberg,open_subtitles,well,people,though,because
p0002804,0,0.0,causal_connector,content,1,S,1001+,1001+,0,2,2,0,56330,30693,simple_wiki,open_subtitles,places,comes,because,because
p0002805,0,0.0,causal_connector,content,1,S,1001+,1001+,0,3-4,3-4,0,10388,61317,gutenberg,childes,heard,play,though,because
p0002806,0,0.0,causal_connector,content,1,S,1001+,1001+,0,3-4,3-4,0,53277,8716,open_subtitles,bnc_spoken,first,sort,because,if
p0002807,0,0.0,causal_connector,content,1,S,1001+,1001+,0,2,2,0,56983,15892,open_subtitles,gutenberg,call,last,if,thus
p0002808,0,0.0,causal_connector,content,1,S,1001+,1001+,0,3-4,3-4,0,23227,39927,open_subtitles,gutenberg,keep,done,if,though
p0002809,0,0.0,causal_connector,content,1,S,1001+,1001+,0,2,2,0,60948,40550,open_subtitles,simple_wiki,find,ball,if,if
p0002810,0,0.0,causal_connector,content,1,S,1001+,1001+,0,3-4,3-4,0,33076,61756,gutenberg,bnc_spoken,common,over,because,because
p0002811,0,0.0,causal_connector,content,1,S,1001+,1001+,0,3-4,3-4,0,25744,32534,childes,gutenberg,remember,many,if,though
p0002812,0,0.0,causal_connector,content,1,S,1001+,1001+,0,5-8,5-8,0,56265,46008,bnc_spoken,gutenberg,full,thousand,although,therefore
p0002813,0,0.0,causal_connector,content,1,S,1001+,1001+,0,2,2,0,60501,314,gutenberg,open_subtitles,gets,works,if,if
p0002814,0,0.0,causal_connector,content,1,S,1001+,1001+,0,2,2,0,25713,30004,gutenberg,open_subtitles,course,stay,though,if
p0002815,0,0.0,causal_connector,content,1,S,1001+,1001+,0,2,2,0,36871,27993,open_subtitles,gutenberg,met,still,because,though
p0002816,0,0.0,causal_connector,content,1,S,1001+,1001+,0,3-4,3-4,0,26453,22095,gutenberg,open_subtitles,half,good,though,because
p0002817,0,0.0,causal_connector,content,1,S,1001+,1001+,0,2,2,0,29449,1609,open_subtitles,childes,control,eat,if,if
p0002818,0,0.0,causal_connector,content,1,S,1001+,1001+,0,2,2,0,61859,60407,open_subtitles,gutenberg,comes,needs,if,if
p0002819,0,0.0,causal_connector,content,1,S,1001+,1001+,0,2,2,0,53077,59604,open_subtitles,gutenberg,call,good,if,if
p0002820,0,0.0,causal_connector,content,1,S,1001+,1001+,0,5-8,5-8,0,50062,26627,childes,gutenberg,idea,quite,if,if
p0002821,0,0.0,causal_connector,content,1,S,1001+,1001+,0,2,2,0,24034,63668,gutenberg,open_subtitles,might,means,though,if
p0002822,0,0.0,causal_connector,content,1,S,1001+,1001+,0,3-4,3-4,0,10773,47343,gutenberg,childes,well,too,if,because
p0002823,0,0.0,causal_connector,content,1,S,1001+,1001+,0,1,1,0,3333,48519,gutenberg,simple_wiki,quite,anyone,though,if
p0002824,0,0.0,causal_connector,content,1,S,1001+,1001+,0,5-8,5-8,0,46742,25662,gutenberg,open_subtitles,visit,ready,if,if
p0002825,0,0.0,causal_connector,content,1,S,1001+,1001+,0,2,2,0,12730,63189,gutenberg,open_subtitles,came,work,if,because
p0002826,0,0.0,causal_connector,content,1,S,1001+,1001+,0,2,2,0,35713,33563,gutenberg,open_subtitles,thought,lost,if,if
p0002827,0,0.0,causal_connector,content,1,S,1001+,1001+,0,3-4,3-4,0,60186,47625,bnc_spoken,gutenberg,new,known,because,though
p0002828,0,0.0,causal_connector,content,1,S,1001+,1001+,0,3-4,3-4,0,34276,42081,gutenberg,open_subtitles,down,order,if,if
p0002829,0,0.014,causal_connector,content,1,S,1001+,1001+,0,2,2,0,31201,21215,qwen_pair_packed,gutenberg,wish,person,although,if
p0002830,0,0.0,causal_connector,content,1,S,1001+,1001+,0,3-4,3-4,0,62161,63876,gutenberg,open_subtitles,off,watch,thus,if
p0002831,0,0.0,causal_connector,content,1,S,1001+,1001+,0,1,1,0,18751,33806,open_subtitles,childes,other,ones,if,though
p0002832,0,0.0,causal_connector,content,1,S,1001+,1001+,0,3-4,3-4,0,10773,42337,gutenberg,bnc_spoken,hold,nice,if,because
p0002833,0,0.0,causal_connector,content,1,S,1001+,1001+,0,3-4,3-4,0,42131,11408,childes,gutenberg,lot,shall,because,if
p0002834,0,0.0,causal_connector,content,1,S,1001+,1001+,0,3-4,3-4,0,55666,13659,gutenberg,bnc_spoken,now,tea,if,if
p0002835,0,0.0,causal_connector,content,1,S,1001+,1001+,0,3-4,3-4,0,25693,2286,gutenberg,open_subtitles,little,walk,although,if
p0002836,0,0.0,causal_connector,content,1,S,1001+,1001+,0,3-4,3-4,0,14713,54007,gutenberg,childes,find,other,if,because
p0002837,0,0.0,causal_connector,content,1,S,1001+,1001+,0,2,2,0,32817,40869,gutenberg,simple_wiki,water,told,if,if
p0002838,0,0.005,causal_connector,content,1,S,1001+,1001+,0,2,2,0,31584,4909,qwen_pair_packed,open_subtitles,kids,found,because,because
p0002839,0,0.0,causal_connector,content,1,S,1001+,1001+,0,2,2,0,49104,4212,gutenberg,open_subtitles,rock,told,although,if
p0002840,0,0.0,causal_connector,content,1,S,1001+,1001+,0,2,2,0,44498,51630,open_subtitles,gutenberg,call,won,if,if
p0002841,0,0.0,causal_connector,content,1,S,1001+,1001+,0,3-4,3-4,0,36297,46227,gutenberg,open_subtitles,great,believe,though,if
p0002842,0,0.0,causal_connector,content,1,S,1001+,1001+,0,3-4,3-4,0,16567,15168,gutenberg,open_subtitles,guess,pay,though,if
p0002843,0,0.002,causal_connector,content,1,S,1001+,1001+,0,3-4,3-4,0,53295,18265,qwen_pair_packed,fw_preserved_compact_view,fine,long,because,because
p0002844,0,0.005,causal_connector,content,1,S,1001+,1001+,0,1,1,0,30778,38397,qwen_pair_packed,fw_preserved_compact_view,human,such,because,therefore
p0002845,0,0.0,causal_connector,content,1,S,1001+,1001+,0,3-4,3-4,0,24408,34437,childes,gutenberg,enough,round,because,because
p0002846,0,0.0,causal_connector,content,1,S,1001+,1001+,0,5-8,5-8,0,52712,39208,gutenberg,bnc_spoken,cut,forget,if,if
p0002847,0,0.0,causal_connector,content,1,S,1001+,1001+,0,3-4,3-4,0,17372,45015,gutenberg,open_subtitles,little,short,if,if
p0002848,0,0.0,causal_connector,content,1,S,1001+,1001+,0,2,2,0,54382,2416,bnc_spoken,gutenberg,course,heart,because,if
p0002849,0,0.0,causal_connector,content,1,S,1001+,1001+,0,3-4,3-4,0,25808,18527,gutenberg,childes,quite,funny,though,because
p0002850,0,0.013000000000000001,causal_connector,content,1,S,1001+,1001+,0,2,2,0,56615,1574,qwen_pair_packed,gutenberg,sun,wait,if,if
p0002851,0,0.0,causal_connector,content,1,S,1001+,1001+,0,3-4,3-4,0,58245,53391,gutenberg,childes,own,try,if,if
p0002852,0,0.0,causal_connector,content,1,S,1001+,1001+,0,2,2,0,4629,28597,childes,gutenberg,shall,felt,though,because
p0002853,0,0.039,causal_connector,content,1,S,1001+,1001+,0,2,2,0,27501,63753,qwen_pair_packed,gutenberg,rest,boy,unless,if
p0002854,0,0.0,causal_connector,content,1,S,1001+,1001+,0,2,2,0,6212,8425,gutenberg,open_subtitles,goes,told,if,if
p0002855,0,0.0,causal_connector,content,1,S,1001+,1001+,0,2,2,0,27091,42727,gutenberg,open_subtitles,mother,already,because,because
p0002856,0,0.0,causal_connector,content,1,S,1001+,1001+,0,2,2,0,45920,24612,gutenberg,childes,dark,eat,if,if
p0002857,0,0.0,causal_connector,content,1,S,1001+,1001+,0,3-4,3-4,0,40357,29498,bnc_spoken,gutenberg,sound,done,if,if
p0002858,0,0.0,causal_connector,content,1,S,1001+,1001+,0,3-4,3-4,0,2795,21885,gutenberg,bnc_spoken,time,new,if,because
p0002859,0,0.0,causal_connector,content,1,S,1001+,1001+,0,2,2,0,63940,48308,gutenberg,bnc_spoken,doctor,face,if,because
p0002860,0,0.0,causal_connector,content,1,S,1001+,1001+,0,3-4,3-4,0,13819,38030,gutenberg,bnc_spoken,much,always,therefore,because
p0002861,0,0.0,causal_connector,content,1,S,1001+,1001+,0,2,2,0,53611,51336,gutenberg,open_subtitles,both,hear,though,if
p0002862,0,0.0,causal_connector,content,1,S,1001+,1001+,0,3-4,3-4,0,25581,63066,gutenberg,open_subtitles,good,remember,though,if
p0002863,0,0.0,causal_connector,content,1,S,1001+,1001+,0,2,2,0,59087,50405,gutenberg,open_subtitles,may,goes,though,if
p0002864,0,0.0,causal_connector,content,1,S,1001+,1001+,0,2,2,0,62750,56847,gutenberg,childes,hand,read,if,if
p0002865,0,0.0,causal_connector,content,1,S,1001+,1001+,0,2,2,0,23026,14486,gutenberg,bnc_spoken,felt,next,if,if
p0002866,0,0.0,causal_connector,content,1,S,1001+,1001+,0,2,2,0,13956,52175,gutenberg,bnc_spoken,people,read,if,if
p0002867,0,0.0,causal_connector,content,1,S,1001+,1001+,0,2,2,0,22249,62026,childes,gutenberg,thought,might,because,if
p0002868,0,0.0,causal_connector,content,1,S,1001+,1001+,0,2,2,0,29902,15056,open_subtitles,gutenberg,new,sent,if,though
p0002869,0,0.003,causal_connector,content,1,S,1001+,1001+,0,2,2,0,14323,8920,qwen_pair_packed,gutenberg,people,gave,because,if
p0002870,0,0.0,causal_connector,content,1,S,1001+,1001+,0,3-4,3-4,0,21998,13049,open_subtitles,gutenberg,late,enough,if,if
p0002871,0,0.0,causal_connector,content,1,S,1001+,1001+,0,2,2,0,28554,63756,childes,gutenberg,body,play,if,if
p0002872,0,0.0,causal_connector,content,1,S,1001+,1001+,0,1,1,0,32094,14586,gutenberg,open_subtitles,other,now,because,because
p0002873,0,0.0,causal_connector,content,1,S,1001+,1001+,0,1,1,0,361,54905,gutenberg,bnc_spoken,father,someone,if,if
p0002874,0,0.0,causal_connector,content,1,S,1001+,1001+,0,2,2,0,19091,54803,bnc_spoken,gutenberg,makes,thought,therefore,because
p0002875,0,0.0,causal_connector,content,1,S,1001+,1001+,0,2,2,0,9951,50948,open_subtitles,gutenberg,met,train,because,if
p0002876,0,0.0,causal_connector,content,1,S,1001+,1001+,0,1,1,0,10949,26624,gutenberg,open_subtitles,another,blood,thus,if
p0002877,0,0.0,causal_connector,content,1,S,1001+,1001+,0,2,2,0,21069,23535,open_subtitles,childes,became,found,if,if
p0002878,0,0.0,causal_connector,content,1,S,1001+,1001+,0,2,2,0,49716,27377,gutenberg,childes,found,wait,if,if
p0002879,0,0.0,causal_connector,content,1,S,1001+,1001+,0,1,1,0,35888,34064,gutenberg,open_subtitles,both,love,if,because
p0002880,0,0.0,causal_connector,content,1,S,1001+,1001+,0,2,2,0,34672,35684,open_subtitles,gutenberg,feel,voice,if,though
p0002881,0,0.0,causal_connector,content,1,S,1001+,1001+,0,1,1,0,35997,28330,gutenberg,open_subtitles,everyone,someone,if,because
p0002882,0,0.0,causal_connector,content,1,S,1001+,1001+,0,2,2,0,2817,44861,open_subtitles,gutenberg,keep,gets,if,if
p0002883,0,0.008,causal_connector,content,1,S,1001+,1001+,0,1,1,0,30870,15346,qwen_pair_packed,gutenberg,someone,brought,if,thus
p0002884,0,0.0,causal_connector,content,1,S,1001+,1001+,0,3-4,3-4,0,57541,21026,gutenberg,open_subtitles,another,good,though,if
p0002885,0,0.0,causal_connector,content,1,S,1001+,1001+,0,5-8,5-8,0,62568,63882,gutenberg,bnc_spoken,good,report,if,because
p0002886,0,0.0,causal_connector,content,1,S,1001+,1001+,0,2,2,0,26341,5982,bnc_spoken,open_subtitles,other,went,though,unless
p0002887,0,0.0,causal_connector,content,1,S,1001+,1001+,0,5-8,5-8,0,44418,34074,open_subtitles,gutenberg,care,speak,if,if
p0002888,0,0.0,causal_connector,content,1,S,1001+,1001+,0,2,2,0,19537,60198,gutenberg,open_subtitles,dear,story,therefore,if
p0002889,0,0.0,causal_connector,content,1,S,1001+,1001+,0,2,2,0,45017,37564,open_subtitles,gutenberg,gets,first,if,if
p0002890,0,0.034,causal_connector,content,1,S,1001+,1001+,0,2,2,0,5952,3619,qwen_pair_packed,gutenberg,return,must,if,if
p0002891,0,0.0,causal_connector,content,1,S,1001+,1001+,0,2,2,0,38060,4745,gutenberg,bnc_spoken,head,start,if,if
p0002892,0,0.0,causal_connector,content,1,S,1001+,1001+,0,3-4,3-4,0,6836,48628,gutenberg,childes,true,mean,if,because
p0002893,0,0.0,causal_connector,content,1,S,1001+,1001+,0,3-4,3-4,0,6718,33466,gutenberg,bnc_spoken,base,wish,therefore,though
p0002894,0,0.0,causal_connector,content,1,S,1001+,1001+,0,2,2,0,5206,593,gutenberg,open_subtitles,went,might,if,because
p0002895,0,0.0,causal_connector,content,1,S,1001+,1001+,0,2,2,0,24842,35603,open_subtitles,gutenberg,next,paper,although,if
p0002896,0,0.0,causal_connector,content,1,S,1001+,1001+,0,3-4,3-4,0,23544,38323,simple_wiki,gutenberg,later,brought,although,if
p0002897,0,0.0,causal_connector,content,1,S,1001+,1001+,0,3-4,3-4,0,4656,46383,open_subtitles,gutenberg,good,job,if,if
p0002898,0,0.002,causal_connector,content,1,S,1001+,1001+,0,2,2,0,26626,22289,qwen_pair_packed,gutenberg,find,words,although,although
p0002899,0,0.0,causal_connector,content,1,S,1001+,1001+,0,3-4,3-4,0,3315,18213,gutenberg,open_subtitles,bird,always,if,because
p0002900,0,0.0,causal_connector,content,1,S,1001+,1001+,0,2,2,0,58797,57763,gutenberg,open_subtitles,won,human,if,if
p0002901,0,0.0,causal_connector,content,1,S,1001+,1001+,0,2,2,0,12438,14660,gutenberg,childes,someone,chair,if,because
p0002902,0,0.0,causal_connector,content,1,S,1001+,1001+,0,2,2,0,39453,31253,open_subtitles,gutenberg,keep,over,because,though
p0002903,0,0.0,causal_connector,content,1,S,1001+,1001+,0,3-4,3-4,0,57126,39961,gutenberg,childes,kind,enough,though,if
p0002904,0,0.0,causal_connector,content,1,S,1001+,1001+,0,2,2,0,17660,514,gutenberg,open_subtitles,seems,became,if,though
p0002905,0,0.0,causal_connector,content,1,S,1001+,1001+,0,3-4,3-4,0,30406,26891,open_subtitles,gutenberg,help,course,if,if
p0002906,0,0.0,causal_connector,content,1,S,1001+,1001+,0,3-4,3-4,0,11973,63260,fw_preserved_compact_view,qwen_pair_packed,himself,too,because,because
p0002907,0,0.0,causal_connector,content,1,S,1001+,1001+,0,2,2,0,14281,53805,open_subtitles,gutenberg,understand,came,because,if
p0002908,0,0.0,causal_connector,content,1,S,1001+,1001+,0,2,2,0,35809,48701,childes,open_subtitles,met,man,because,if
p0002909,0,0.0,causal_connector,content,1,S,1001+,1001+,0,2,2,0,57883,21896,childes,open_subtitles,people,doctor,because,because
p0002910,0,0.017,causal_connector,content,1,S,1001+,1001+,0,2,2,0,1923,15755,qwen_pair_packed,gutenberg,began,ground,although,if
p0002911,0,0.0,causal_connector,content,1,S,1001+,1001+,0,3-4,3-4,0,41016,8396,gutenberg,childes,care,right,if,if
p0002912,0,0.0,causal_connector,content,1,S,1001+,1001+,0,1,1,0,9019,39863,gutenberg,bnc_spoken,place,every,because,if
p0002913,0,0.023,causal_connector,content,1,S,1001+,1001+,0,2,2,0,62063,15346,qwen_pair_packed,gutenberg,took,believe,if,though
p0002914,0,0.028,causal_connector,content,1,S,1001+,1001+,0,2,2,0,29331,31282,qwen_pair_packed,gutenberg,friend,train,although,though
p0002915,0,0.0,causal_connector,content,1,S,1001+,1001+,0,1,1,0,28226,42642,gutenberg,simple_wiki,too,three,if,if
p0002916,0,0.0,causal_connector,content,1,S,1001+,1001+,0,3-4,3-4,0,32361,57518,bnc_spoken,gutenberg,bird,feel,if,though
p0002917,0,0.0,causal_connector,content,1,S,1001+,1001+,0,2,2,0,10061,54978,gutenberg,open_subtitles,began,send,if,if
p0002918,0,0.0,causal_connector,content,1,S,1001+,1001+,0,2,2,0,31981,59252,childes,gutenberg,buy,wish,if,if
p0002919,0,0.0,causal_connector,content,1,S,1001+,1001+,0,3-4,3-4,0,17167,43083,gutenberg,bnc_spoken,heart,still,although,if
p0002920,0,0.0,causal_connector,content,1,S,1001+,1001+,0,3-4,3-4,0,27849,15411,bnc_spoken,childes,strong,way,if,because
p0002921,0,0.0,causal_connector,content,1,S,1001+,1001+,0,2,2,0,46834,16990,open_subtitles,gutenberg,pick,care,because,because
p0002922,0,0.0,causal_connector,content,1,S,1001+,1001+,0,2,2,0,63384,6911,childes,gutenberg,lady,sent,because,thus
p0002923,0,0.012,causal_connector,content,1,S,1001+,1001+,0,1,1,0,15310,24477,fw_preserved_compact_view,qwen_pair_packed,still,almost,though,because
p0002924,0,0.0,causal_connector,content,1,S,1001+,1001+,0,2,2,0,21615,6875,open_subtitles,gutenberg,hold,people,if,though
p0002925,0,0.0,causal_connector,content,1,S,1001+,1001+,0,3-4,3-4,0,4314,24623,gutenberg,open_subtitles,new,reason,though,because
p0002926,0,0.0,causal_connector,content,1,S,1001+,1001+,0,3-4,3-4,0,30285,52166,switchboard,gutenberg,almost,lost,because,though
p0002927,0,0.0,causal_connector,content,1,S,1001+,1001+,0,2,2,0,36623,48807,simple_wiki,gutenberg,makes,comes,if,if
p0002928,0,0.0,causal_connector,content,1,S,1001+,1001+,0,2,2,0,57611,63609,gutenberg,childes,may,lost,though,because
p0002929,0,0.0,causal_connector,content,1,S,1001+,1001+,0,2,2,0,15694,55725,bnc_spoken,gutenberg,things,whole,because,if
p0002930,0,0.0,causal_connector,content,1,S,1001+,1001+,0,5-8,5-8,0,4630,26045,childes,gutenberg,floor,hope,if,if
p0002931,0,0.0,causal_connector,content,1,S,1001+,1001+,0,5-8,5-8,0,19586,53276,childes,gutenberg,pictures,much,because,though
p0002932,0,0.0,causal_connector,content,1,S,1001+,1001+,0,3-4,3-4,0,46786,38317,gutenberg,open_subtitles,next,someone,if,if
p0002933,0,0.0,causal_connector,content,1,S,1001+,1001+,0,3-4,3-4,0,49670,52361,gutenberg,bnc_spoken,still,health,if,because
p0002934,0,0.0,causal_connector,content,1,S,1001+,1001+,0,2,2,0,9430,4501,gutenberg,bnc_spoken,walk,told,if,if
p0002935,0,0.0,causal_connector,content,1,S,1001+,1001+,0,2,2,0,32783,49530,gutenberg,open_subtitles,old,cut,though,if
p0002936,0,0.012,causal_connector,content,1,S,1001+,1001+,0,2,2,0,50094,7873,qwen_pair_packed,gutenberg,people,might,if,though
p0002937,0,0.0,causal_connector,content,1,S,1001+,1001+,0,3-4,3-4,0,5360,40094,switchboard,gutenberg,out,four,because,although
p0002938,0,0.0,causal_connector,content,1,S,1001+,1001+,0,2,2,0,35517,41968,bnc_spoken,open_subtitles,baby,man,if,therefore
p0002939,0,0.0,causal_connector,content,1,S,1001+,1001+,0,3-4,3-4,0,42929,59287,childes,gutenberg,end,must,if,though
p0002940,0,0.0,causal_connector,content,1,S,1001+,1001+,0,3-4,3-4,0,36666,31118,gutenberg,open_subtitles,become,took,if,if
p0002941,0,0.0,causal_connector,content,1,S,1001+,1001+,0,3-4,3-4,0,18883,15183,open_subtitles,gutenberg,told,large,because,although
p0002942,0,0.0,causal_connector,content,1,S,1001+,1001+,0,2,2,0,59837,35708,gutenberg,childes,first,mother,although,because
p0002943,0,0.0,causal_connector,content,1,S,1001+,1001+,0,3-4,3-4,0,41792,32340,childes,open_subtitles,times,use,because,if
p0002944,0,0.0,causal_connector,content,1,S,1001+,1001+,0,3-4,3-4,0,33861,31624,childes,open_subtitles,magnet,good,though,if
p0002945,0,0.0,causal_connector,content,1,S,1001+,1001+,0,5-8,5-8,0,725,30424,gutenberg,bnc_spoken,sea,member,if,because
p0002946,0,0.0,causal_connector,content,1,S,1001+,1001+,0,3-4,3-4,0,29496,17194,bnc_spoken,childes,second,last,if,if
p0002947,0,0.0,causal_connector,content,1,S,1001+,1001+,0,3-4,3-4,0,53202,21522,qwen_pair_packed,fw_preserved_compact_view,way,now,because,because
p0002948,0,0.0,causal_connector,content,1,S,1001+,1001+,0,3-4,3-4,0,47745,7203,open_subtitles,gutenberg,told,other,because,if
p0002949,0,0.0,causal_connector,content,1,S,1001+,1001+,0,1,1,0,32476,60024,bnc_spoken,simple_wiki,somebody,whether,if,if
p0002950,0,0.0,causal_connector,content,1,S,1001+,1001+,0,2,2,0,21735,10220,gutenberg,open_subtitles,old,hear,if,if
p0002951,0,0.0,causal_connector,content,1,S,1001+,1001+,0,3-4,3-4,0,19289,6767,gutenberg,childes,great,might,because,though
p0002952,0,0.0,causal_connector,content,1,S,1001+,1001+,0,1,1,0,54707,39489,gutenberg,open_subtitles,little,word,though,if
p0002953,0,0.0,causal_connector,content,1,S,1001+,1001+,0,3-4,3-4,0,43493,54690,bnc_spoken,gutenberg,out,still,if,though
p0002954,0,0.0,causal_connector,content,1,S,1001+,1001+,0,2,2,0,39622,50997,open_subtitles,bnc_spoken,walk,means,if,if
p0002955,0,0.0,causal_connector,content,1,S,1001+,1001+,0,5-8,5-8,0,40656,37636,gutenberg,bnc_spoken,sort,dog,unless,if
p0002956,0,0.0,causal_connector,content,1,S,1001+,1001+,0,3-4,3-4,0,26239,14707,gutenberg,bnc_spoken,known,water,because,because
p0002957,0,0.0,causal_connector,content,1,S,1001+,1001+,0,3-4,3-4,0,23881,62155,gutenberg,bnc_spoken,time,other,therefore,if
p0002958,0,0.0,causal_connector,content,1,S,1001+,1001+,0,3-4,3-4,0,57746,19564,open_subtitles,gutenberg,made,time,if,if
p0002959,0,0.0,causal_connector,content,1,S,1001+,1001+,0,2,2,0,54317,34922,gutenberg,open_subtitles,other,old,because,because
p0002960,0,0.0,causal_connector,content,1,S,1001+,1001+,0,3-4,3-4,0,37114,21426,gutenberg,open_subtitles,may,speak,because,though
p0002961,0,0.0,causal_connector,content,1,S,1001+,1001+,0,2,2,0,42379,50649,childes,gutenberg,found,few,unless,thus
p0002962,0,0.0,causal_connector,content,1,S,1001+,1001+,0,3-4,3-4,0,34585,55531,childes,gutenberg,eat,son,if,because
p0002963,0,0.0,causal_connector,content,1,S,1001+,1001+,0,3-4,3-4,0,57328,9452,gutenberg,simple_wiki,brought,cold,if,because
p0002964,0,0.0,causal_connector,content,1,S,1001+,1001+,0,2,2,0,43579,56451,gutenberg,open_subtitles,hit,wait,if,if
p0002965,0,0.0,causal_connector,content,1,S,1001+,1001+,0,2,2,0,53969,27981,bnc_spoken,open_subtitles,seems,goes,therefore,if
p0002966,0,0.0,causal_connector,content,1,S,1001+,1001+,0,2,2,0,6054,26006,gutenberg,childes,life,use,if,if
p0002967,0,0.0,causal_connector,content,1,S,1001+,1001+,0,2,2,0,16289,34189,gutenberg,open_subtitles,means,stick,although,if
p0002968,0,0.0,causal_connector,content,1,S,1001+,1001+,0,3-4,3-4,0,23902,58233,bnc_spoken,gutenberg,means,late,because,thus
p0002969,0,0.0,causal_connector,content,1,S,1001+,1001+,0,2,2,0,41149,9712,gutenberg,open_subtitles,father,remember,though,if
p0002970,0,0.0,causal_connector,content,1,S,1001+,1001+,0,3-4,3-4,0,36111,2683,open_subtitles,gutenberg,another,known,if,if
p0002971,0,0.008,causal_connector,content,1,S,1001+,1001+,0,1,1,0,23786,19588,qwen_pair_packed,gutenberg,came,both,therefore,if
p0002972,0,0.0,causal_connector,content,1,S,1001+,1001+,0,3-4,3-4,0,9494,40964,gutenberg,childes,life,play,though,because
p0002973,0,0.006,causal_connector,content,1,S,1001+,1001+,0,2,2,0,41417,48928,qwen_pair_packed,open_subtitles,means,cut,because,if
p0002974,0,0.0,causal_connector,content,1,S,1001+,1001+,0,5-8,5-8,0,60751,20505,open_subtitles,childes,over,other,if,because
p0002975,0,0.0,causal_connector,content,1,S,1001+,1001+,0,1,1,0,1478,60542,gutenberg,open_subtitles,almost,others,though,if
p0002976,0,0.0,causal_connector,content,1,S,1001+,1001+,0,3-4,3-4,0,34543,32643,gutenberg,open_subtitles,known,sent,if,if
p0002977,0,0.0,causal_connector,content,1,S,1001+,1001+,0,2,2,0,2129,10421,gutenberg,switchboard,brought,saw,if,if
p0002978,0,0.037,causal_connector,content,1,S,1001+,1001+,0,2,2,0,6571,9112,qwen_pair_packed,open_subtitles,felt,gets,because,if
p0002979,0,0.01,causal_connector,content,1,S,1001+,1001+,0,2,2,0,38757,1697,qwen_pair_packed,open_subtitles,small,hope,although,if
p0002980,0,0.0,causal_connector,content,1,S,1001+,1001+,0,3-4,3-4,0,1595,15172,childes,gutenberg,over,important,if,if
p0002981,0,0.007,causal_connector,content,1,S,1001+,1001+,0,2,2,0,13650,15066,qwen_pair_packed,gutenberg,hope,gave,although,if
p0002982,0,0.0,causal_connector,content,1,S,1001+,1001+,0,3-4,3-4,0,58709,63634,bnc_spoken,gutenberg,sent,master,if,therefore
p0002983,0,0.0,causal_connector,content,1,S,1001+,1001+,0,2,2,0,38778,58871,open_subtitles,bnc_spoken,believe,remember,therefore,if
p0002984,0,0.0,causal_connector,content,1,S,1001+,1001+,0,2,2,0,19146,60526,gutenberg,childes,met,ate,if,because
p0002985,0,0.0,causal_connector,content,1,S,1001+,1001+,0,2,2,0,12328,48099,simple_wiki,gutenberg,hot,son,because,if
p0002986,0,0.0,causal_connector,content,1,S,1001+,1001+,0,2,2,0,15480,51940,gutenberg,bnc_spoken,mean,understand,if,if
p0002987,0,0.0,causal_connector,content,1,S,1001+,1001+,0,3-4,3-4,0,62202,13097,gutenberg,open_subtitles,piece,last,though,if
p0002988,0,0.0,causal_connector,content,1,S,1001+,1001+,0,2,2,0,52173,57475,gutenberg,open_subtitles,course,wish,though,if
p0002989,0,0.0,causal_connector,content,1,S,1001+,1001+,0,3-4,3-4,0,60391,25755,gutenberg,childes,now,about,though,if
p0002990,0,0.0,causal_connector,content,1,S,1001+,1001+,0,3-4,3-4,0,44669,59663,gutenberg,open_subtitles,head,old,if,if
p0002991,0,0.0,causal_connector,content,1,S,1001+,1001+,0,5-8,5-8,0,63442,1994,gutenberg,bnc_spoken,school,sort,if,if
p0002992,0,0.0,causal_connector,content,1,S,1001+,1001+,0,2,2,0,30369,48627,open_subtitles,gutenberg,man,present,if,though
p0002993,0,0.0,causal_connector,content,1,S,1001+,1001+,0,2,2,0,11626,62875,gutenberg,childes,others,mommy,unless,because
p0002994,0,0.0,causal_connector,content,1,S,1001+,1001+,0,3-4,3-4,0,35386,28107,gutenberg,open_subtitles,upon,hard,if,because
p0002995,0,0.0,causal_connector,content,1,S,1001+,1001+,0,3-4,3-4,0,50587,21553,bnc_spoken,gutenberg,hard,himself,because,though
p0002996,0,0.0,causal_connector,content,1,S,1001+,1001+,0,3-4,3-4,0,34712,33024,switchboard,open_subtitles,lot,many,because,because
p0002997,0,0.0,causal_connector,content,1,S,1001+,1001+,0,3-4,3-4,0,31203,15761,gutenberg,simple_wiki,much,part,if,because
p0002998,0,0.0,causal_connector,content,1,S,1001+,1001+,0,2,2,0,29568,27713,gutenberg,switchboard,went,made,unless,if
p0002999,0,0.008,causal_connector,content,1,S,1001+,1001+,0,2,2,0,44587,25844,qwen_pair_packed,gutenberg,understand,brought,although,if
p0003000,0,0.0,causal_connector,content,1,S,1001+,1001+,0,2,2,0,25910,35525,open_subtitles,gutenberg,story,good,if,if
p0003001,0,0.0,causal_connector,content,1,S,1001+,1001+,0,3-4,3-4,0,5391,58458,childes,gutenberg,guys,ready,if,though
