stream_alias,stream_path,stream_row_index,stream_source,stream_example_id,stream_words,hit_type,heldout_row_id,screen,inherited_aln_pair_text_hit_row,text_preview
current_base_compact_view_reinvest,experiments/archive/frontier_consolidation/data/density_cleanqwen_overlay_medium_riskhard/cleanqwen_fineweb_compact_view_reinvest_10M.jsonl,17009,childes,19639,160,norm_text+source_example_id,heldout6992:row:childes:19639,heldout6992,False,DC. *FAT: uhhuh. *FAT: and then what will happen then? *CHI: you won't be lucky. *FAT: we won't be lucky. *FAT: hah! *FAT: no we'll just be too late to go into bed then we won't get enough sleep. *FAT: that's the problem
current_base_compact_view_reinvest,experiments/archive/frontier_consolidation/data/density_cleanqwen_overlay_medium_riskhard/cleanqwen_fineweb_compact_view_reinvest_10M.jsonl,17010,simple_wiki,56149,160,norm_text+source_example_id,heldout6992:row:simple_wiki:56149,heldout6992,True,hole. It does not explode into a supernova. Failed supernovas may be a cause of rogue planets. Rogue planets are planets without a star. = = = Cross-polarization = = = Cross-polarization is originally called Proton Enhan
current_base_compact_view_reinvest,experiments/archive/frontier_consolidation/data/density_cleanqwen_overlay_medium_riskhard/cleanqwen_fineweb_compact_view_reinvest_10M.jsonl,17021,childes,8556,160,norm_text+source_example_id,heldout6992:row:childes:8556,heldout6992,False,*MOT: yeah you have a table to this. *MOT: yeah. *CHI: now sit down. *CHI: oh he wan' sit down. *CHI: see yyy. *CHI: ho. *CHI: Mommy I go ge' two chairs. [proceeds to get another chair] *GLO: may I help you? *CHI: there 
current_base_compact_view_reinvest,experiments/archive/frontier_consolidation/data/density_cleanqwen_overlay_medium_riskhard/cleanqwen_fineweb_compact_view_reinvest_10M.jsonl,17034,simple_wiki,59105,160,norm_text+source_example_id,heldout6992:row:simple_wiki:59105,heldout6992,True,"2005, Chase added a new article that contained, in its entirety, the following text: John Seigenthaler Sr. was the assistant to Attorney General Robert Kennedy in the early 1960s. For a short time, he was thought to have"
current_base_compact_view_reinvest,experiments/archive/frontier_consolidation/data/density_cleanqwen_overlay_medium_riskhard/cleanqwen_fineweb_compact_view_reinvest_10M.jsonl,17052,gutenberg,30316,160,norm_text+source_example_id,heldout6992:row:gutenberg:30316,heldout6992,False,"the town. In obedience to the Queen’s express instructions, they behaved with great humanity; and the principal loss of the Spaniards was a vast sum of money which they had to pay for ransom. This was one of many gallant"
current_base_compact_view_reinvest,experiments/archive/frontier_consolidation/data/density_cleanqwen_overlay_medium_riskhard/cleanqwen_fineweb_compact_view_reinvest_10M.jsonl,17058,childes,19704,160,norm_text+source_example_id,heldout6992:row:childes:19704,heldout6992,False,"[Bed-time, Father explains that Ross' stomach hurts because he has gas bubbles in it.] *MAR: well if one food lands down there it could pop it. *FAT: how would the food pop the bubble? *MAR: it would land on it. *FAT: wh"
current_base_compact_view_reinvest,experiments/archive/frontier_consolidation/data/density_cleanqwen_overlay_medium_riskhard/cleanqwen_fineweb_compact_view_reinvest_10M.jsonl,17085,simple_wiki,58143,160,norm_text+source_example_id,heldout6992:row:simple_wiki:58143,heldout6992,True,recognized by UGC under Section 2(f) of UGC Act 1956. LPU has been offering more than 200 programs under 40+ disciplines. Campus. LPU is spread across more than 600 acres complete with a state-of-the-art infrastructure. 
current_base_compact_view_reinvest,experiments/archive/frontier_consolidation/data/density_cleanqwen_overlay_medium_riskhard/cleanqwen_fineweb_compact_view_reinvest_10M.jsonl,17087,childes,15594,160,norm_text+source_example_id,heldout6992:row:childes:15594,heldout6992,True,*MOT: what number are we up to? *CHI: one two three four. *CHI: there's four. *MOT: turn the page. *MOT: thank you. *MOT: on Thursday he ate through four strawberries but he was still hungry. *CHI: you're welcome. *MOT: 
current_base_compact_view_reinvest,experiments/archive/frontier_consolidation/data/density_cleanqwen_overlay_medium_riskhard/cleanqwen_fineweb_compact_view_reinvest_10M.jsonl,17095,open_subtitles,43270,160,norm_text+source_example_id,heldout6992:row:open_subtitles:43270,heldout6992,False,"music score, right? Yes. And before the conductor arrives, I'll take you through practice just for now. I'm a violinist. I appointed myself as the leader, I'm Du Ru Mi. Nice to meet you. Which movement is it? 3rd movemen"
current_base_compact_view_reinvest,experiments/archive/frontier_consolidation/data/density_cleanqwen_overlay_medium_riskhard/cleanqwen_fineweb_compact_view_reinvest_10M.jsonl,17121,gutenberg,36593,160,norm_text+source_example_id,heldout6992:row:gutenberg:36593,heldout6992,False,"his comrade in the memorable charge of the Light Brigade, rescued and brought out a wounded trooper. For this act of bravery he has been appointed an ensign in the 30th Foot_. The paragraph ended: _Lieutenant Western's c"
current_base_compact_view_reinvest,experiments/archive/frontier_consolidation/data/density_cleanqwen_overlay_medium_riskhard/cleanqwen_fineweb_compact_view_reinvest_10M.jsonl,17141,childes,10933,160,norm_text+source_example_id,heldout6992:row:childes:10933,heldout6992,False,*MOT: Honey we don't have time to make a cake tonight. *MOT: Daddy and I both have a lot of things to do. *MOT: so Brook doesn't eat cake. *MOT: and we have other sweets. *MOT: I think I have a can of cat food I bought f
current_base_compact_view_reinvest,experiments/archive/frontier_consolidation/data/density_cleanqwen_overlay_medium_riskhard/cleanqwen_fineweb_compact_view_reinvest_10M.jsonl,17174,simple_wiki,53095,160,norm_text+source_example_id,heldout6992:row:simple_wiki:53095,heldout6992,False,"Santa Marta = = = Santa Marta is a city in Colombia. It is the capital of Magdalena Department. It is on the Caribbean coast. The city was founded on July 29, 1525 by the Spanish conquistador Rodrigo de Bastidas. = = = S"
current_base_compact_view_reinvest,experiments/archive/frontier_consolidation/data/density_cleanqwen_overlay_medium_riskhard/cleanqwen_fineweb_compact_view_reinvest_10M.jsonl,17184,gutenberg,23952,160,norm_text+source_example_id,heldout6992:row:gutenberg:23952,heldout6992,True,"dear children, welcome home,"" she said affectionately, ""and try not to blame your poor old Marcia too much. It is nice to see you. I have tea ready for you in the little summer parlour. You must be thirsty after your lon"
current_base_compact_view_reinvest,experiments/archive/frontier_consolidation/data/density_cleanqwen_overlay_medium_riskhard/cleanqwen_fineweb_compact_view_reinvest_10M.jsonl,17191,open_subtitles,51356,160,norm_text+source_example_id,heldout6992:row:open_subtitles:51356,heldout6992,True,"slouch. Let them see. You have a woman's body now. I need you to be perfect today. You don't want to wake the dragon, do you? When they write the history of my reign, sweet sister, they will say it began today. It's too "
current_base_compact_view_reinvest,experiments/archive/frontier_consolidation/data/density_cleanqwen_overlay_medium_riskhard/cleanqwen_fineweb_compact_view_reinvest_10M.jsonl,17215,childes,8635,160,norm_text+source_example_id,heldout6992:row:childes:8635,heldout6992,False,here bunny. [calling] *CHI: yyy dere. *MOT: that's the little old lady. *CHI: old la'y? *MOT: old lady. *CHI: yyy dere. *CHI: egg. *MOT: egg yeah. *CHI: xxx Nana xxx. [points to bowl of cereal] [seems to remind her of Na
current_base_compact_view_reinvest,experiments/archive/frontier_consolidation/data/density_cleanqwen_overlay_medium_riskhard/cleanqwen_fineweb_compact_view_reinvest_10M.jsonl,17247,childes,10947,160,norm_text+source_example_id,heldout6992:row:childes:10947,heldout6992,False,thing on you know. *CHI: it's still blinkin' Mommy. [very close to tape recorder] *MOT: I know. *CHI: no! *CHI: no no no no no. *CHI: no. *MOT: Aimee you gonna eat lots of food tonight. *MOT: okay? *CHI: zzz. [breathes i
current_base_compact_view_reinvest,experiments/archive/frontier_consolidation/data/density_cleanqwen_overlay_medium_riskhard/cleanqwen_fineweb_compact_view_reinvest_10M.jsonl,17251,childes,20253,160,norm_text+source_example_id,heldout6992:row:childes:20253,heldout6992,False,at you? *CHI: no. *CHI: the gredible hulk yelled at me. *FAT: he said *FAT: is that what hulk said? *CHI: yeah. *CHI: yeah yell at me. *FAT: was the hulk mean? *FAT: hulk was mean to you? *CHI: yeah. *CHI: yeah. *FAT: no
current_base_compact_view_reinvest,experiments/archive/frontier_consolidation/data/density_cleanqwen_overlay_medium_riskhard/cleanqwen_fineweb_compact_view_reinvest_10M.jsonl,17255,bnc_spoken,621,160,norm_text+source_example_id,heldout6992:row:bnc_spoken:621,heldout6992,False,"come back off them. Used to be, see her now. Aye. Aye. Oh! Michelle? Aye. No. No Michelle. Ah! Ah! I know her brother said he might be with her. No, she wasn't with him. and er, Maxine. I dunno where he is. Oh yeah. I er"
current_base_compact_view_reinvest,experiments/archive/frontier_consolidation/data/density_cleanqwen_overlay_medium_riskhard/cleanqwen_fineweb_compact_view_reinvest_10M.jsonl,17261,childes,18015,160,norm_text+source_example_id,heldout6992:row:childes:18015,heldout6992,False,a little doggie. *CHI: yeah. *FAT: mhm. *CHI: I see a telephone. *FAT: a telephone right here. *CHI: yeah. *FAT: right here's a spaceship. *CHI: mhm. *FAT: it's a nice band-aid. *CHI: spaceship. *FAT: what happened at sc
current_base_compact_view_reinvest,experiments/archive/frontier_consolidation/data/density_cleanqwen_overlay_medium_riskhard/cleanqwen_fineweb_compact_view_reinvest_10M.jsonl,17267,gutenberg,25849,160,norm_text+source_example_id,heldout6992:row:gutenberg:25849,heldout6992,True,"the barque dropped her anchor in four fathoms. All the canvas, excepting the fore topmast staysail and the spanker, which helped to keep the vessel quiet at her cable, was stowed, but even from aloft no sign of habitatio"
current_base_compact_view_reinvest,experiments/archive/frontier_consolidation/data/density_cleanqwen_overlay_medium_riskhard/cleanqwen_fineweb_compact_view_reinvest_10M.jsonl,17273,childes,22493,160,norm_text+source_example_id,heldout6992:row:childes:22493,heldout6992,False,we see him? *CHI: where? *MOT: remember we met him with his daddy somewhere? *MOT: where were they? *CHI: Chris. *MOT: oh was that Chris? *CHI: yeah [yes]. *MOT: where was that? *MOT: do you remember? *CHI: yup [yes]. *C
current_base_compact_view_reinvest,experiments/archive/frontier_consolidation/data/density_cleanqwen_overlay_medium_riskhard/cleanqwen_fineweb_compact_view_reinvest_10M.jsonl,17319,childes,20248,160,norm_text+source_example_id,heldout6992:row:childes:20248,heldout6992,False,"*FAT: "" I go in the water. *FAT: do it. *MOT: show us how to go swimming. *FAT: you'll go swimming right there? *FAT: he says *FAT: "" I go in the water. *FAT: "" and I go paddle. *FAT: didn't he say *FAT: "" I go paddle. *"
current_base_compact_view_reinvest,experiments/archive/frontier_consolidation/data/density_cleanqwen_overlay_medium_riskhard/cleanqwen_fineweb_compact_view_reinvest_10M.jsonl,17360,gutenberg,26855,160,norm_text+source_example_id,heldout6992:row:gutenberg:26855,heldout6992,True,"he had been hit, and ran home and left him to his fate. Their fights were mostly informal scuffles, on and off in a flash, and conducted with none of the ceremony which I have read of concerning the fights of English boy"
current_base_compact_view_reinvest,experiments/archive/frontier_consolidation/data/density_cleanqwen_overlay_medium_riskhard/cleanqwen_fineweb_compact_view_reinvest_10M.jsonl,17386,childes,17698,160,norm_text+source_example_id,heldout6992:row:childes:17698,heldout6992,True,pickle. *MOT: mhm. *CHI: on. *MOT: no no no xxx. *CHI: one cheese. *MOT: no. *MOT: you're missing words. *MOT: one... *CHI: one... *MOT: slice. *CHI: slice of cheese. *MOT: what kind of cheese? *MOT: you're missing a wor
current_base_compact_view_reinvest,experiments/archive/frontier_consolidation/data/density_cleanqwen_overlay_medium_riskhard/cleanqwen_fineweb_compact_view_reinvest_10M.jsonl,17395,childes,20523,160,norm_text+source_example_id,heldout6992:row:childes:20523,heldout6992,False,mhm [yes]. *CHI: and Darth m m m m flang up his light saber and so did um Ben. *CHI: and then by well Ben damaged um I mean Vader. *FAT: mhm [yes]. *CHI: and then Vader threw his light saber into his clothes. *FAT: mhm [
current_base_compact_view_reinvest,experiments/archive/frontier_consolidation/data/density_cleanqwen_overlay_medium_riskhard/cleanqwen_fineweb_compact_view_reinvest_10M.jsonl,17416,gutenberg,28101,160,norm_text+source_example_id,heldout6992:row:gutenberg:28101,heldout6992,False,"other day how way last year this fellow met with an accident--fell off the express or something--and while he was staying down at the Falls Baby and a couple of other fellows thought he was a candidate, and started in to"
current_base_compact_view_reinvest,experiments/archive/frontier_consolidation/data/density_cleanqwen_overlay_medium_riskhard/cleanqwen_fineweb_compact_view_reinvest_10M.jsonl,17444,open_subtitles,46323,160,norm_text+source_example_id,heldout6992:row:open_subtitles:46323,heldout6992,True,"is that life for most people is a living hell. So your life is not the worst life in the world by any stretch of the imagination, any. What? You wouldn't understand. Give that to Kiki. Tell her I'm sorry I made you late."
current_base_compact_view_reinvest,experiments/archive/frontier_consolidation/data/density_cleanqwen_overlay_medium_riskhard/cleanqwen_fineweb_compact_view_reinvest_10M.jsonl,17491,simple_wiki,59705,160,norm_text+source_example_id,heldout6992:row:simple_wiki:59705,heldout6992,False,"= = = Tewksbury Township, New Jersey is a township of New Jersey = = = North Hills, Los Angeles = = = North Hills, Los Angeles is a neighborhood of Los Angeles, California. = = = NoHo Arts District, Los Angeles = = = NoH"
current_base_compact_view_reinvest,experiments/archive/frontier_consolidation/data/density_cleanqwen_overlay_medium_riskhard/cleanqwen_fineweb_compact_view_reinvest_10M.jsonl,17497,bnc_spoken,1056,160,norm_text+source_example_id,heldout6992:row:bnc_spoken:1056,heldout6992,True,"and the Halifax Building Society has put up its interest rates, although first time buyers are being spared the increase. Meanwhile the chancellor, John Major says the gloomy news isn't over, because inflation isn't comi"
current_base_compact_view_reinvest,experiments/archive/frontier_consolidation/data/density_cleanqwen_overlay_medium_riskhard/cleanqwen_fineweb_compact_view_reinvest_10M.jsonl,17507,open_subtitles,45814,160,norm_text+source_example_id,heldout6992:row:open_subtitles:45814,heldout6992,False,you can narrow down our target area. Absolutely. I just talked to flack. 911 is connected to a call as we speak. He said it's coming from the same phone that triggered damion brock's answering machine. Can we patch it in
current_base_compact_view_reinvest,experiments/archive/frontier_consolidation/data/density_cleanqwen_overlay_medium_riskhard/cleanqwen_fineweb_compact_view_reinvest_10M.jsonl,17516,childes,12407,160,norm_text+source_example_id,heldout6992:row:childes:12407,heldout6992,False,Annie went after Fang! *FAT: the paper went around the corner. *FAT: I went around the corner. *FAT: Sludge went around the corner. *FAT: Fang went around the corner. *FAT: Annie went around the corner. *FAT: the paper b
current_base_compact_view_reinvest,experiments/archive/frontier_consolidation/data/density_cleanqwen_overlay_medium_riskhard/cleanqwen_fineweb_compact_view_reinvest_10M.jsonl,17517,simple_wiki,55245,160,norm_text+source_example_id,heldout6992:row:simple_wiki:55245,heldout6992,True,"Hebrew word meaning ""spicy."" The condiment is very strong, so it is applied to food usually in a small amount. It can be used to dress fresh fruit, salads, and meat dishes. = = = Norm Ferguson (animator) = = = William No"
current_base_compact_view_reinvest,experiments/archive/frontier_consolidation/data/density_cleanqwen_overlay_medium_riskhard/cleanqwen_fineweb_compact_view_reinvest_10M.jsonl,17527,gutenberg,30177,160,norm_text+source_example_id,heldout6992:row:gutenberg:30177,heldout6992,False,"come back to it. The King pretended to be very much overcome, and said, O! my lords and gentlemen, what a good woman she was to be sure, and how delighted he would be to live with her unto death, but for that terrible un"
current_base_compact_view_reinvest,experiments/archive/frontier_consolidation/data/density_cleanqwen_overlay_medium_riskhard/cleanqwen_fineweb_compact_view_reinvest_10M.jsonl,17544,open_subtitles,42063,160,norm_text+source_example_id,heldout6992:row:open_subtitles:42063,heldout6992,True,"down. Now I'm gonna go out and I'm gonna get a job and an apartment and then I'm gonna get Mom and Dr. Doback back together. My life was perfect before you came here. Me and my dad had a perfect setup, and you wrecked it"
current_base_compact_view_reinvest,experiments/archive/frontier_consolidation/data/density_cleanqwen_overlay_medium_riskhard/cleanqwen_fineweb_compact_view_reinvest_10M.jsonl,17584,childes,6596,160,norm_text+source_example_id,heldout6992:row:childes:6596,heldout6992,False,you can find it. *URS: d' you have a cream pitcher too? *CHI: no. *CHI: I goin' get some... *CHI: dose are lobster. *CHI: I goin' eat dose. *MOT: lobster. *CHI: Mommy eat your coffee. *MOT: what kind of coffee is it? *MO
current_base_compact_view_reinvest,experiments/archive/frontier_consolidation/data/density_cleanqwen_overlay_medium_riskhard/cleanqwen_fineweb_compact_view_reinvest_10M.jsonl,17590,simple_wiki,53219,160,norm_text+source_example_id,heldout6992:row:simple_wiki:53219,heldout6992,True,"They would have to climb down the hills to warmer places first. Scientists have seen the fungus ""Batrachochytrium dendrobatidis"" on other frogs in ""Raorchestes"", so they think it could infect ""R. jayarami"" too. ""Batracho"
current_base_compact_view_reinvest,experiments/archive/frontier_consolidation/data/density_cleanqwen_overlay_medium_riskhard/cleanqwen_fineweb_compact_view_reinvest_10M.jsonl,17611,simple_wiki,54525,160,norm_text+source_example_id,heldout6992:row:simple_wiki:54525,heldout6992,True,"in Kabul, women from Iran, Tajikistan, China, and other places have been forced into prostitution in Afghanistan. Many people have lived in Afghanistan as refugees. Most of these came from neighboring countries. There ha"
current_base_compact_view_reinvest,experiments/archive/frontier_consolidation/data/density_cleanqwen_overlay_medium_riskhard/cleanqwen_fineweb_compact_view_reinvest_10M.jsonl,17612,gutenberg,31657,160,norm_text+source_example_id,heldout6992:row:gutenberg:31657,heldout6992,True,"gentleman who had only one child. This girl, like the daughter of Kwan-yu in the story of the Great Bell, was the very joy of her father's life. Now Mr. Min, for that was this gentleman's name, was famous throughout the "
current_base_compact_view_reinvest,experiments/archive/frontier_consolidation/data/density_cleanqwen_overlay_medium_riskhard/cleanqwen_fineweb_compact_view_reinvest_10M.jsonl,17613,gutenberg,26547,160,norm_text+source_example_id,heldout6992:row:gutenberg:26547,heldout6992,False,"and in the town,"" was the proud answer. ""I be not like Richard Wood, who did set out to help me. For I have come up with them three several times, and he not once."" The king turned to one of his attendants. ""Take thou th"
current_base_compact_view_reinvest,experiments/archive/frontier_consolidation/data/density_cleanqwen_overlay_medium_riskhard/cleanqwen_fineweb_compact_view_reinvest_10M.jsonl,17626,bnc_spoken,4357,160,norm_text+source_example_id,heldout6992:row:bnc_spoken:4357,heldout6992,False,mean Sweden's far more democratic than Italy and so on. Yeah. Mm. Er but they're still different from countries like Rumania and Russia and so on Yes mm which have never had a an inkling of democracy Yes that's right. th
current_base_compact_view_reinvest,experiments/archive/frontier_consolidation/data/density_cleanqwen_overlay_medium_riskhard/cleanqwen_fineweb_compact_view_reinvest_10M.jsonl,17777,childes,13934,160,norm_text+source_example_id,heldout6992:row:childes:13934,heldout6992,False,'cause... *MOT: feel this. *MOT: this is neat. *MOT: feel this. *MOT: how does it feel? *CHI: funny. *MOT: what are these guys [sponges]? *MOT: hm. *MOT: that looks like a truck. [playing with truck and making truck nois
current_base_compact_view_reinvest,experiments/archive/frontier_consolidation/data/density_cleanqwen_overlay_medium_riskhard/cleanqwen_fineweb_compact_view_reinvest_10M.jsonl,17802,childes,6641,160,norm_text+source_example_id,heldout6992:row:childes:6641,heldout6992,False,*CHI: Mommy is dat de way I made? *MOT: d' you have four feet? *CHI: yeah. *CHI: see my four feet? *CHI: see my four feet. *MOT: well where're your hands? *CHI: I'm a tiger. *MOT: oh you're a tiger. *CHI: and you a mommy
current_base_compact_view_reinvest,experiments/archive/frontier_consolidation/data/density_cleanqwen_overlay_medium_riskhard/cleanqwen_fineweb_compact_view_reinvest_10M.jsonl,17806,childes,6168,160,norm_text+source_example_id,heldout6992:row:childes:6168,heldout6992,False,Paul's head] *CHI: dat why I mash his head. *CHI: gonna step on it. *CHI: I get you middle. *CHI: watch do dis trick again? *MOT: here Paul. *MOT: this way. *CHI: you disturbed me. *CHI: Mommy do you have another string?
current_base_compact_view_reinvest,experiments/archive/frontier_consolidation/data/density_cleanqwen_overlay_medium_riskhard/cleanqwen_fineweb_compact_view_reinvest_10M.jsonl,17810,open_subtitles,40250,160,norm_text+source_example_id,heldout6992:row:open_subtitles:40250,heldout6992,True,"Stop it! Hello, is everything all right? I'm sorry to intrude, but I heard shouting and I wanted to make sure... - ...everything was-- - Everything's fine. Thanks. Are you sure? She'll be fine. Now back off, Sahib. Stop "
current_base_compact_view_reinvest,experiments/archive/frontier_consolidation/data/density_cleanqwen_overlay_medium_riskhard/cleanqwen_fineweb_compact_view_reinvest_10M.jsonl,17820,open_subtitles,43569,160,norm_text+source_example_id,heldout6992:row:open_subtitles:43569,heldout6992,False,"DOORS. LET'SGO. TAIPElMAINSTATION. OK, VERY FAST. JEN GETS MAD WHEN OTHER TEAMS CATCH UP, I UNDERSTAND, BUT IT'S NOT LIKE WE'RE DOING SOMETHING PERSONALLY TO HER. SORRY,GUYS,I'MNOT HAPPENTOSEEYOU. TICKETS HERE. WE WANT T"
current_base_compact_view_reinvest,experiments/archive/frontier_consolidation/data/density_cleanqwen_overlay_medium_riskhard/cleanqwen_fineweb_compact_view_reinvest_10M.jsonl,17826,childes,5238,160,norm_text+source_example_id,heldout6992:row:childes:5238,heldout6992,False,*CHI: where my Mom? *COL: I don't know. *CHI: in Papa study. *COL: oh. *CHI: that hot. *COL: what's hot? *CHI: my cheese sandwich. *CHI: another cheese sandwich. *COL: oh yeah. *COL: you have two cheese... *CHI: sandwich
current_base_compact_view_reinvest,experiments/archive/frontier_consolidation/data/density_cleanqwen_overlay_medium_riskhard/cleanqwen_fineweb_compact_view_reinvest_10M.jsonl,17832,open_subtitles,40484,160,norm_text+source_example_id,heldout6992:row:open_subtitles:40484,heldout6992,False,"mother. You like foosball? Until the treatment of your infectious paraparesis takes effect, Jane can't come back into the room. I've already been inoculated. Can she have it already? Don't worry, it's a very effective tr"
current_base_compact_view_reinvest,experiments/archive/frontier_consolidation/data/density_cleanqwen_overlay_medium_riskhard/cleanqwen_fineweb_compact_view_reinvest_10M.jsonl,17860,simple_wiki,61757,160,norm_text+source_example_id,heldout6992:row:simple_wiki:61757,heldout6992,True,"11, 1805, while still part of Genesee County. = = = Peacock Princess = = = The Peacock Princess or Chao Sisouthone and Nang Manola is a Tai legend. This story features in the folklore of Myanmar, Cambodia, Thailand, Laos"
current_base_compact_view_reinvest,experiments/archive/frontier_consolidation/data/density_cleanqwen_overlay_medium_riskhard/cleanqwen_fineweb_compact_view_reinvest_10M.jsonl,17876,open_subtitles,39849,160,norm_text+source_example_id,heldout6992:row:open_subtitles:39849,heldout6992,False,"thoughts? Well, in that regard, er... we're doing our best, in a constructive manner... Through environmental taxes, development of eco-friendly technology... Although, we're hindered by numerous problems... Excuse me. I"
current_base_compact_view_reinvest,experiments/archive/frontier_consolidation/data/density_cleanqwen_overlay_medium_riskhard/cleanqwen_fineweb_compact_view_reinvest_10M.jsonl,17912,gutenberg,34396,160,norm_text+source_example_id,heldout6992:row:gutenberg:34396,heldout6992,True,"the sun, he started back, plunged, reared, and struck out with his fore-feet ere he had time to observe what sort of a creature it was that had so startled him. When he perceived it was a little girl, he dropped instantl"
current_base_compact_view_reinvest,experiments/archive/frontier_consolidation/data/density_cleanqwen_overlay_medium_riskhard/cleanqwen_fineweb_compact_view_reinvest_10M.jsonl,17922,simple_wiki,60314,160,norm_text+source_example_id,heldout6992:row:simple_wiki:60314,heldout6992,True,"Bell, Alan Freeman, Kimberlé Crenshaw, Richard Delgado, Cheryl Harris, Charles R. Lawrence III, Mari Matsuda, and Patricia J. Williams wrote about it. It became a movement by the 1980s. Critical race theory included some"
current_base_compact_view_reinvest,experiments/archive/frontier_consolidation/data/density_cleanqwen_overlay_medium_riskhard/cleanqwen_fineweb_compact_view_reinvest_10M.jsonl,17964,open_subtitles,48514,160,norm_text+source_example_id,heldout6992:row:open_subtitles:48514,heldout6992,False,"A GIFT. WHAT A GIFT. - Sheli: STOP. - Matan: TRUE. I REMEMBER WALKING UP THE STEPS IN THAT APARTMENT IN LEE AVENUE. I REMEMBER THE WAY IT SMELLED, THE LIGHT. THE COLOR OF THE HALLWAY I REMEMBER BEFORE I KNOCKED ON THAT O"
current_base_compact_view_reinvest,experiments/archive/frontier_consolidation/data/density_cleanqwen_overlay_medium_riskhard/cleanqwen_fineweb_compact_view_reinvest_10M.jsonl,17967,childes,6171,160,norm_text+source_example_id,heldout6992:row:childes:6171,heldout6992,False,your friends call them by their names. *CHI: I'm not being Cheryl's friend I'm being Pamela's friend and I being... *MOT: d' you have any boys in your class? *CHI: yes. *MOT: who are they? *CHI: Michael. *CHI: and de oth
current_base_compact_view_reinvest,experiments/archive/frontier_consolidation/data/density_cleanqwen_overlay_medium_riskhard/cleanqwen_fineweb_compact_view_reinvest_10M.jsonl,17973,childes,17686,160,norm_text+source_example_id,heldout6992:row:childes:17686,heldout6992,True,two pears but he was still hungry. *CHI: on Wednesday he ate through three plums but he was still hungry. *CHI: on Thursday he ate through four strawberries but he was still k hungry. *CHI: on Friday he ate through five 
current_base_compact_view_reinvest,experiments/archive/frontier_consolidation/data/density_cleanqwen_overlay_medium_riskhard/cleanqwen_fineweb_compact_view_reinvest_10M.jsonl,18000,childes,16754,160,norm_text+source_example_id,heldout6992:row:childes:16754,heldout6992,False,funny voice *MOT: it's [? tv] fine. *MOT: okay? *CHI: thank you. %add: returns from tv and sits down *MOT: yesterday had big turkey now this... *MOT: can you move that away? *CHI: mhm. *CHI: mm. *FAT: so I can have some 
current_base_compact_view_reinvest,experiments/archive/frontier_consolidation/data/density_cleanqwen_overlay_medium_riskhard/cleanqwen_fineweb_compact_view_reinvest_10M.jsonl,18014,childes,11111,160,norm_text+source_example_id,heldout6992:row:childes:11111,heldout6992,False,ice again... *MOT: later on later on there'll be ice in there. *MOT: shut the door please Chi. *BRO: zzz. [groans] *MOT: plates forks and and napkins. *BRO: plates forks and napkins. *CHI: whoa. [drawn out and shouted] *
current_base_compact_view_reinvest,experiments/archive/frontier_consolidation/data/density_cleanqwen_overlay_medium_riskhard/cleanqwen_fineweb_compact_view_reinvest_10M.jsonl,18027,childes,19610,160,norm_text+source_example_id,heldout6992:row:childes:19610,heldout6992,True,but he lives in Churchill. *FAT: well Ross the reason it's taking so long to get here is because there's not as many kids yelling on the bus. *CHI: I know. *FAT: and so you you think that things are happening real slowly
current_base_compact_view_reinvest,experiments/archive/frontier_consolidation/data/density_cleanqwen_overlay_medium_riskhard/cleanqwen_fineweb_compact_view_reinvest_10M.jsonl,18044,gutenberg,29862,160,norm_text+source_example_id,heldout6992:row:gutenberg:29862,heldout6992,True,"world in general, informing all men that he had been an excellent and just King for five-and-forty years. As everybody knew he had been nothing of the sort, nobody cared much for this document. It so chanced that the pro"
current_base_compact_view_reinvest,experiments/archive/frontier_consolidation/data/density_cleanqwen_overlay_medium_riskhard/cleanqwen_fineweb_compact_view_reinvest_10M.jsonl,18045,gutenberg,34606,160,norm_text+source_example_id,heldout6992:row:gutenberg:34606,heldout6992,True,"as to colouring), and wore it tied by a bit of string round my neck. It is unromantic to have to confess that it fell at last into the washhand basin, and was reduced to pulp. I brought my farthing flat-iron home with me"
current_base_compact_view_reinvest,experiments/archive/frontier_consolidation/data/density_cleanqwen_overlay_medium_riskhard/cleanqwen_fineweb_compact_view_reinvest_10M.jsonl,18073,childes,10749,160,norm_text+source_example_id,heldout6992:row:childes:10749,heldout6992,False,plate. *MOT: with your spoon. *MOT: with your sp'. *MOT: give it to me. *MOT: I said push it to the middle. *MOT: this isn't pushed to the middle. *FAT: that way it doesn't fall on the floor. *SIS: mm. *MOT: I don't want
current_base_compact_view_reinvest,experiments/archive/frontier_consolidation/data/density_cleanqwen_overlay_medium_riskhard/cleanqwen_fineweb_compact_view_reinvest_10M.jsonl,18074,open_subtitles,52405,160,norm_text+source_example_id,heldout6992:row:open_subtitles:52405,heldout6992,False,Will stop... Will stop me on my journey If you will promise me your heart And love... And love me for eternity My dearest one My darling dear Your mighty words astound me But I've no need of mighty deeds When I feel your
current_base_compact_view_reinvest,experiments/archive/frontier_consolidation/data/density_cleanqwen_overlay_medium_riskhard/cleanqwen_fineweb_compact_view_reinvest_10M.jsonl,18082,bnc_spoken,4673,160,norm_text+source_example_id,heldout6992:row:bnc_spoken:4673,heldout6992,True,"about er for example er NUPE have nine branches erm i i is that all Local Authority, Health Service er and the, the er Educational They're all Well no we're just talking purely and simply about Local Authority here. Just"
