stream_alias,stream_path,stream_row_index,stream_source,stream_example_id,stream_words,hit_type,heldout_row_id,screen,inherited_aln_pair_text_hit_row,text_preview
compact_experience_SHUF,experiments/archive/compact_experience/data/qwen_shuffled_control/training_corpora/qwen_shuffled_10M.jsonl,13507,open_subtitles,50165,160,norm_text+source_example_id,heldout6992:row:open_subtitles:50165,heldout6992,False,"can I say? I'm a poet. Huh... Oh! Hey! ♪ I lost the thing ♪ ♪ the thing that was never mine ♪ ♪ I fall asleep ♪ ♪ and sing these lines ♪ Are you sure you're bi? - Sorry it's not, like, Kanye. - Please, I don't do Kanye. "
compact_experience_SHUF,experiments/archive/compact_experience/data/qwen_shuffled_control/training_corpora/qwen_shuffled_10M.jsonl,13507,open_subtitles,50165,160,norm_text+source_example_id,heldout2647:row:open_subtitles:50165,heldout2647,False,"can I say? I'm a poet. Huh... Oh! Hey! ♪ I lost the thing ♪ ♪ the thing that was never mine ♪ ♪ I fall asleep ♪ ♪ and sing these lines ♪ Are you sure you're bi? - Sorry it's not, like, Kanye. - Please, I don't do Kanye. "
compact_experience_SHUF,experiments/archive/compact_experience/data/qwen_shuffled_control/training_corpora/qwen_shuffled_10M.jsonl,13515,open_subtitles,51862,160,norm_text+source_example_id,heldout6992:row:open_subtitles:51862,heldout6992,True,"the drift. The drift is silence. Neural interface drift initiated. Look, Raleigh! Right hemisphere calibrated. Left hemisphere calibrated. Ready to activate the Jaeger. Okay, gipsy. Lining up nicely. Better get ready. Pi"
compact_experience_SHUF,experiments/archive/compact_experience/data/qwen_shuffled_control/training_corpora/qwen_shuffled_10M.jsonl,13515,open_subtitles,51862,160,norm_text+source_example_id,heldout2647:row:open_subtitles:51862,heldout2647,True,"the drift. The drift is silence. Neural interface drift initiated. Look, Raleigh! Right hemisphere calibrated. Left hemisphere calibrated. Ready to activate the Jaeger. Okay, gipsy. Lining up nicely. Better get ready. Pi"
compact_experience_SHUF,experiments/archive/compact_experience/data/qwen_shuffled_control/training_corpora/qwen_shuffled_10M.jsonl,13517,open_subtitles,41578,160,norm_text+source_example_id,heldout6992:row:open_subtitles:41578,heldout6992,False,"know anything about cars? No. Can you tell them at the Esso to send a tow truck? Okay. Hey, Carla. Hi. Hey, Daddy. How was your day, Mr. Draper? I am tired. Where's Mrs. Draper? She just went to get Sally from ballet. Wa"
compact_experience_SHUF,experiments/archive/compact_experience/data/qwen_shuffled_control/training_corpora/qwen_shuffled_10M.jsonl,13539,childes,12579,160,norm_text+source_example_id,heldout6992:row:childes:12579,heldout6992,False,zzz mean girls! [gasps] = = = childes/CHILDES_NA/HSLLD/HV1/ER/stner1.cha = = = [First home visit; took place in the living room; CHI sat next to Mot on couch; late morning] *MOT: what did we do remember there a couple we
compact_experience_SHUF,experiments/archive/compact_experience/data/qwen_shuffled_control/training_corpora/qwen_shuffled_10M.jsonl,13557,gutenberg,26281,160,norm_text+source_example_id,heldout6992:row:gutenberg:26281,heldout6992,False,"before the arrival of Rose Beaufort at the lawyer's office, Ben and Mr. Novarro entered. ""Can I see Mr. Codicil?"" asked Ben. The clerk said, doubtfully, noting Ben's youthful appearance, and judging that his business cou"
compact_experience_SHUF,experiments/archive/compact_experience/data/qwen_shuffled_control/training_corpora/qwen_shuffled_10M.jsonl,13557,gutenberg,26281,160,norm_text+source_example_id,heldout2647:row:gutenberg:26281,heldout2647,False,"before the arrival of Rose Beaufort at the lawyer's office, Ben and Mr. Novarro entered. ""Can I see Mr. Codicil?"" asked Ben. The clerk said, doubtfully, noting Ben's youthful appearance, and judging that his business cou"
compact_experience_SHUF,experiments/archive/compact_experience/data/qwen_shuffled_control/training_corpora/qwen_shuffled_10M.jsonl,13562,childes,13680,160,norm_text+source_example_id,heldout6992:row:childes:13680,heldout6992,False,many kids are over there? *CHI: three. *CHI: [laughs]. *CHI: oh four [laughs]. *MOT: goofball. *MOT: alright. *INV: alright. *MOT: that's it. *CHI: [laughs]. = = = childes/CHILDES_NA/HSLLD/HV3/BR/guybr3.cha = = = [Home V
compact_experience_SHUF,experiments/archive/compact_experience/data/qwen_shuffled_control/training_corpora/qwen_shuffled_10M.jsonl,13580,gutenberg,37375,160,norm_text+source_example_id,heldout6992:row:gutenberg:37375,heldout6992,False,"road that skirted the forest, and it moved in the direction of St Aubyn-le-cauf. It was plainly caused by a numerous body of horsemen, and the same thought flashed in the minds of all of us: Monsieur de Lameray’s hunting"
compact_experience_SHUF,experiments/archive/compact_experience/data/qwen_shuffled_control/training_corpora/qwen_shuffled_10M.jsonl,13586,childes,10152,160,norm_text+source_example_id,heldout6992:row:childes:10152,heldout6992,False,practically. *CHI: [airplane sound]. *FRE: just a little bit smaller. *FRE: I always play with that when I come to her house. *CHI: yeah. *CHI: we always do. *CHI: Bro hogs it. *FRE: I like magnets. *CHI: those are mine!
compact_experience_SHUF,experiments/archive/compact_experience/data/qwen_shuffled_control/training_corpora/qwen_shuffled_10M.jsonl,13586,childes,10152,160,norm_text+source_example_id,heldout2647:row:childes:10152,heldout2647,False,practically. *CHI: [airplane sound]. *FRE: just a little bit smaller. *FRE: I always play with that when I come to her house. *CHI: yeah. *CHI: we always do. *CHI: Bro hogs it. *FRE: I like magnets. *CHI: those are mine!
compact_experience_SHUF,experiments/archive/compact_experience/data/qwen_shuffled_control/training_corpora/qwen_shuffled_10M.jsonl,13602,gutenberg,33461,160,norm_text+source_example_id,heldout6992:row:gutenberg:33461,heldout6992,False,"littlest."" ""Does he keep horses and cows and chickens and things?"" ""Oh, my, yes, and ducks and turkeys and sheep."" ""I should think it would be a pretty nice sort of place."" ""It is lovely and I am always crazy about going"
compact_experience_SHUF,experiments/archive/compact_experience/data/qwen_shuffled_control/training_corpora/qwen_shuffled_10M.jsonl,13628,simple_wiki,54960,160,norm_text+source_example_id,heldout6992:row:simple_wiki:54960,heldout6992,True,The median age in Cedar Point was 26.0 years. 31.8% of residents were under the age of 18; 18.2% were between the ages of 18 and 24; 9.1% were from 25 to 44; 27.3% were from 45 to 64; and 13.6% were 65 years of age or ol
compact_experience_SHUF,experiments/archive/compact_experience/data/qwen_shuffled_control/training_corpora/qwen_shuffled_10M.jsonl,13630,open_subtitles,51502,160,norm_text+source_example_id,heldout6992:row:open_subtitles:51502,heldout6992,False,"tapes are being seized. She works with me. So, can I please go inside? No, not at this moment. But she's only come here because she's my assistant. So I think I should be allowed to. She's probably quite scared. I'm a ca"
compact_experience_SHUF,experiments/archive/compact_experience/data/qwen_shuffled_control/training_corpora/qwen_shuffled_10M.jsonl,13630,open_subtitles,51502,160,norm_text+source_example_id,heldout2647:row:open_subtitles:51502,heldout2647,False,"tapes are being seized. She works with me. So, can I please go inside? No, not at this moment. But she's only come here because she's my assistant. So I think I should be allowed to. She's probably quite scared. I'm a ca"
compact_experience_SHUF,experiments/archive/compact_experience/data/qwen_shuffled_control/training_corpora/qwen_shuffled_10M.jsonl,13647,open_subtitles,45263,160,norm_text+source_example_id,heldout6992:row:open_subtitles:45263,heldout6992,True,"confessors from the serial killer. The pattern of your injuries is identical. Not similar, identical, with another young girl. A murdered girl, from New Salem. Prove it. Oh, my God. Hello, Mrs. Fleming. Hey. Hi. I brough"
compact_experience_SHUF,experiments/archive/compact_experience/data/qwen_shuffled_control/training_corpora/qwen_shuffled_10M.jsonl,13649,simple_wiki,55288,160,norm_text+source_example_id,heldout6992:row:simple_wiki:55288,heldout6992,True,"was a member of the . He was a member of the National Assembly from 2014 to 2018. Fuzik died on 7 September 2022, at the age of 64. = = = Willie Los'e = = = William Keith Los'e (22 July 1967 – 7 September 2022) was a Ton"
compact_experience_SHUF,experiments/archive/compact_experience/data/qwen_shuffled_control/training_corpora/qwen_shuffled_10M.jsonl,13659,childes,5238,160,norm_text+source_example_id,heldout6992:row:childes:5238,heldout6992,False,*CHI: where my Mom? *COL: I don't know. *CHI: in Papa study. *COL: oh. *CHI: that hot. *COL: what's hot? *CHI: my cheese sandwich. *CHI: another cheese sandwich. *COL: oh yeah. *COL: you have two cheese... *CHI: sandwich
compact_experience_SHUF,experiments/archive/compact_experience/data/qwen_shuffled_control/training_corpora/qwen_shuffled_10M.jsonl,13666,open_subtitles,44816,160,norm_text+source_example_id,heldout6992:row:open_subtitles:44816,heldout6992,False,"and give me a hug. Come on. Sweetie pie, I'll see you in a few weeks. - good-bye, grandma. -Good-bye, sugar pie. Oh, my little man. You are going to have such a good time. And you be a good boy, okay? Listen to your dadd"
compact_experience_SHUF,experiments/archive/compact_experience/data/qwen_shuffled_control/training_corpora/qwen_shuffled_10M.jsonl,13673,simple_wiki,56018,160,norm_text+source_example_id,heldout6992:row:simple_wiki:56018,heldout6992,True,"2 was released on Netflix on July 31, 2015. The third and final season was released on Netflix on February 5, 2016. = = = Kazakhs = = = The Kazakhs (also spelled Qazaqs) are a Turkic speaking people who mainly live in th"
compact_experience_SHUF,experiments/archive/compact_experience/data/qwen_shuffled_control/training_corpora/qwen_shuffled_10M.jsonl,13676,simple_wiki,54504,160,norm_text+source_example_id,heldout6992:row:simple_wiki:54504,heldout6992,False,"Richmond, Surrey, England. He invented many versions of pocket calculators including the first one in 1972. Some of his creations include Sinclair Radionics Black Watch wristwatch, the Sinclair Vehicles C5 battery electr"
compact_experience_SHUF,experiments/archive/compact_experience/data/qwen_shuffled_control/training_corpora/qwen_shuffled_10M.jsonl,13676,simple_wiki,54504,160,norm_text+source_example_id,heldout2647:row:simple_wiki:54504,heldout2647,False,"Richmond, Surrey, England. He invented many versions of pocket calculators including the first one in 1972. Some of his creations include Sinclair Radionics Black Watch wristwatch, the Sinclair Vehicles C5 battery electr"
compact_experience_SHUF,experiments/archive/compact_experience/data/qwen_shuffled_control/training_corpora/qwen_shuffled_10M.jsonl,13678,simple_wiki,61547,160,norm_text+source_example_id,heldout6992:row:simple_wiki:61547,heldout6992,False,"U.S.A. government to be democratically controlled, but it is the constitution’s 3 branches (Executive, Judicial, and Legislative) that create and impose the of constitutionally upheld rule law. Though the U.S.A. is consi"
compact_experience_SHUF,experiments/archive/compact_experience/data/qwen_shuffled_control/training_corpora/qwen_shuffled_10M.jsonl,13678,simple_wiki,61547,160,norm_text+source_example_id,heldout2647:row:simple_wiki:61547,heldout2647,False,"U.S.A. government to be democratically controlled, but it is the constitution’s 3 branches (Executive, Judicial, and Legislative) that create and impose the of constitutionally upheld rule law. Though the U.S.A. is consi"
compact_experience_SHUF,experiments/archive/compact_experience/data/qwen_shuffled_control/training_corpora/qwen_shuffled_10M.jsonl,13689,childes,12281,160,norm_text+source_example_id,heldout6992:row:childes:12281,heldout6992,False,chairs and everything was covered with dust. *MOT: maybe the children who live here need some someone to take care of them said Snow White. [Chi whining throughout] *MOT: let's clean their house and surprise them. *MOT: 
compact_experience_SHUF,experiments/archive/compact_experience/data/qwen_shuffled_control/training_corpora/qwen_shuffled_10M.jsonl,13689,childes,12281,160,norm_text+source_example_id,heldout2647:row:childes:12281,heldout2647,False,chairs and everything was covered with dust. *MOT: maybe the children who live here need some someone to take care of them said Snow White. [Chi whining throughout] *MOT: let's clean their house and surprise them. *MOT: 
compact_experience_SHUF,experiments/archive/compact_experience/data/qwen_shuffled_control/training_corpora/qwen_shuffled_10M.jsonl,13710,open_subtitles,44069,160,norm_text+source_example_id,heldout6992:row:open_subtitles:44069,heldout6992,True,"that right? Carry him without bending his chest, Naruto! Hey! Old man! How did he know my name? Did you find anything, Neji? It's simple. They've run out of chakra. I see. So if we calculate the amount of chakra they've "
compact_experience_SHUF,experiments/archive/compact_experience/data/qwen_shuffled_control/training_corpora/qwen_shuffled_10M.jsonl,13731,open_subtitles,42697,160,norm_text+source_example_id,heldout6992:row:open_subtitles:42697,heldout6992,False,"Yes, she left her phone in the classroom. Thank you. I guess she isn't usually here this early? You could wait for her if you want. I don't know. Is it going to be a while? No, no, come right in. Your baby is due soon, i"
compact_experience_SHUF,experiments/archive/compact_experience/data/qwen_shuffled_control/training_corpora/qwen_shuffled_10M.jsonl,13742,simple_wiki,57429,160,norm_text+source_example_id,heldout6992:row:simple_wiki:57429,heldout6992,False,"It is used to reverse the effects of opioid painkillers, especially when a person has overdosed on opioids. Examples of opioids include: These painkillers are central nervous system depressants. This means they slow down"
compact_experience_SHUF,experiments/archive/compact_experience/data/qwen_shuffled_control/training_corpora/qwen_shuffled_10M.jsonl,13749,childes,18755,160,norm_text+source_example_id,heldout6992:row:childes:18755,heldout6992,False,*FAT: not joking. *MAR: ahahahaha. *FAT: I'm not joking. *FAT: it's true. *MAR: hm. *MAR: I'm not joking you're the best Dad I ever had. *FAT: really? *MAR: yeah. *FAT: aw Mark that's nice to hear you say that. *FAT: is 
compact_experience_SHUF,experiments/archive/compact_experience/data/qwen_shuffled_control/training_corpora/qwen_shuffled_10M.jsonl,13749,childes,18755,160,norm_text+source_example_id,heldout2647:row:childes:18755,heldout2647,False,*FAT: not joking. *MAR: ahahahaha. *FAT: I'm not joking. *FAT: it's true. *MAR: hm. *MAR: I'm not joking you're the best Dad I ever had. *FAT: really? *MAR: yeah. *FAT: aw Mark that's nice to hear you say that. *FAT: is 
compact_experience_SHUF,experiments/archive/compact_experience/data/qwen_shuffled_control/training_corpora/qwen_shuffled_10M.jsonl,13768,simple_wiki,56882,160,norm_text+source_example_id,heldout6992:row:simple_wiki:56882,heldout6992,False,"said that the United States was becoming a socialist-Marxist tyrannical government. Hayward died on March 3, 2022 at the age of 97. = = = Harry D. Train II = = = Harry Depue Train II (born November 5, 1927) is a retired "
compact_experience_SHUF,experiments/archive/compact_experience/data/qwen_shuffled_control/training_corpora/qwen_shuffled_10M.jsonl,13776,bnc_spoken,2705,160,norm_text+source_example_id,heldout6992:row:bnc_spoken:2705,heldout6992,False,"months and you're daft enough That's bloody true! to still be there! Yeah. Because she you know, she comes in with Yeah! all these sob sob stories and she's still with her! Oh! So I said, you go and I said, don't be as b"
compact_experience_SHUF,experiments/archive/compact_experience/data/qwen_shuffled_control/training_corpora/qwen_shuffled_10M.jsonl,13795,childes,9972,160,norm_text+source_example_id,heldout6992:row:childes:9972,heldout6992,False,*CHI: I wanna try that [Mot's construction]. *CHI: 'kay. *CHI: now I'm gonna try it with a. *MOT: [moves another silver man toward the construction] *CHI: c no a no. [pushes Mot's hand away] *MOT: oh watch! *MOT: watch w
compact_experience_SHUF,experiments/archive/compact_experience/data/qwen_shuffled_control/training_corpora/qwen_shuffled_10M.jsonl,13811,simple_wiki,59042,160,norm_text+source_example_id,heldout6992:row:simple_wiki:59042,heldout6992,True,"in his upper body. His eyes are pink (blue in the manga colored pages) with thin reptilian slits. In his ""Semi-Perfect"" form, Cell's wings disappear, and he becomes much more humanoid, he also becomes quite a bit more mu"
compact_experience_SHUF,experiments/archive/compact_experience/data/qwen_shuffled_control/training_corpora/qwen_shuffled_10M.jsonl,13811,simple_wiki,59042,160,norm_text+source_example_id,heldout2647:row:simple_wiki:59042,heldout2647,True,"in his upper body. His eyes are pink (blue in the manga colored pages) with thin reptilian slits. In his ""Semi-Perfect"" form, Cell's wings disappear, and he becomes much more humanoid, he also becomes quite a bit more mu"
compact_experience_SHUF,experiments/archive/compact_experience/data/qwen_shuffled_control/training_corpora/qwen_shuffled_10M.jsonl,13841,bnc_spoken,3862,160,norm_text+source_example_id,heldout6992:row:bnc_spoken:3862,heldout6992,False,"or four weeks ago, yes. And was it Peter ? Peter, Peter That's right. Peter . Peter that's and does he actually have a home telephone number or so can I Er I'm not too sure where he lives cos he just, I think he's just n"
compact_experience_SHUF,experiments/archive/compact_experience/data/qwen_shuffled_control/training_corpora/qwen_shuffled_10M.jsonl,13858,childes,17968,160,norm_text+source_example_id,heldout6992:row:childes:17968,heldout6992,False,yeah. *MAR: it was short. *MAR: no. *MOT: yeah. *MAR: yeah. *MOT: you know what? *MOT: do you know xxx. *MAR: yeah. *MAR: what's in a log? *MAR: where's the bulb? *MOT: knob uhuh. *MAR: yeah knob. *MAR: knob. *FAT: he pl
compact_experience_SHUF,experiments/archive/compact_experience/data/qwen_shuffled_control/training_corpora/qwen_shuffled_10M.jsonl,13860,childes,19912,160,norm_text+source_example_id,heldout6992:row:childes:19912,heldout6992,True,"is the work table? *FAT: where's the work table Ross? *FAT: the one that Marky has is the work table. *FAT: he means the desks don't you? [Brian told Ross about the desk.] [Ross later said ""desks"" correctly.] *CHI: now w"
compact_experience_SHUF,experiments/archive/compact_experience/data/qwen_shuffled_control/training_corpora/qwen_shuffled_10M.jsonl,13869,childes,14018,160,norm_text+source_example_id,heldout6992:row:childes:14018,heldout6992,False,come on! *MOT: did you see that? *MOT: take the yellow one off again. *MOT: over here. *MOT: what happened? *CHI: it jumped [laughing]! *MOT: do it again. *MOT: I wanna see you do it again. *CHI: wait. *MOT: up higher up
compact_experience_SHUF,experiments/archive/compact_experience/data/qwen_shuffled_control/training_corpora/qwen_shuffled_10M.jsonl,13883,open_subtitles,43417,160,norm_text+source_example_id,heldout6992:row:open_subtitles:43417,heldout6992,False,"He knows I slept with the water polo team just like I know he experimented with men. I didn't need to know that. My point is, after three years, I would think that you and Brad would know a bit more about each other than"
compact_experience_SHUF,experiments/archive/compact_experience/data/qwen_shuffled_control/training_corpora/qwen_shuffled_10M.jsonl,13893,gutenberg,28818,160,norm_text+source_example_id,heldout6992:row:gutenberg:28818,heldout6992,True,"soon as Miss Eleanor and the local council of the National Camp Fire decided that she was qualified for the work. ""Oh, you'd like any old thing just because you had to stand for it, Margery, whether it was any good or no"
compact_experience_SHUF,experiments/archive/compact_experience/data/qwen_shuffled_control/training_corpora/qwen_shuffled_10M.jsonl,13893,gutenberg,28818,160,norm_text+source_example_id,heldout2647:row:gutenberg:28818,heldout2647,True,"soon as Miss Eleanor and the local council of the National Camp Fire decided that she was qualified for the work. ""Oh, you'd like any old thing just because you had to stand for it, Margery, whether it was any good or no"
compact_experience_SHUF,experiments/archive/compact_experience/data/qwen_shuffled_control/training_corpora/qwen_shuffled_10M.jsonl,13913,open_subtitles,46319,160,norm_text+source_example_id,heldout6992:row:open_subtitles:46319,heldout6992,False,"wake up tomorrow morning and find your tires slashed or something. It won't be good. I promise. I have to go do a baptism. Mr. George, I'll be frank. If the child was legally a Darling, there'd not be a problem here. - H"
compact_experience_SHUF,experiments/archive/compact_experience/data/qwen_shuffled_control/training_corpora/qwen_shuffled_10M.jsonl,13913,open_subtitles,46319,160,norm_text+source_example_id,heldout2647:row:open_subtitles:46319,heldout2647,False,"wake up tomorrow morning and find your tires slashed or something. It won't be good. I promise. I have to go do a baptism. Mr. George, I'll be frank. If the child was legally a Darling, there'd not be a problem here. - H"
compact_experience_SHUF,experiments/archive/compact_experience/data/qwen_shuffled_control/training_corpora/qwen_shuffled_10M.jsonl,13916,childes,6462,160,norm_text+source_example_id,heldout6992:row:childes:6462,heldout6992,False,Ursula's too? *MOT: no when is hers? *CHI: July. *MOT: oh hers is in July. *CHI: mine is July too. *CHI: and yours is July. *CHI: and Paul's July. *CHI: everybody birthday in July. *CHI: all the cream. *CHI: that's cream
compact_experience_SHUF,experiments/archive/compact_experience/data/qwen_shuffled_control/training_corpora/qwen_shuffled_10M.jsonl,13920,childes,15653,160,norm_text+source_example_id,heldout6992:row:childes:15653,heldout6992,True,by now. *MOT: off they went down and down. *MOT: the owl got out and flew away. *MOT: goodbye he said it was nice to meet you. *MOT: it rained and the rain dripped through baby bear's helmet. *MOT: aw look at poor baby b
compact_experience_SHUF,experiments/archive/compact_experience/data/qwen_shuffled_control/training_corpora/qwen_shuffled_10M.jsonl,13921,childes,17439,160,norm_text+source_example_id,heldout6992:row:childes:17439,heldout6992,False,the comma. *MOT: and you start it the same place you start a period. [points] *MOT: where do you put the period? *CHI: here. *MOT: very good good. *MOT: dear Brian. *MOT: now um down here? *MOT: you wanna start... *MOT: 
compact_experience_SHUF,experiments/archive/compact_experience/data/qwen_shuffled_control/training_corpora/qwen_shuffled_10M.jsonl,13932,gutenberg,27732,160,norm_text+source_example_id,heldout6992:row:gutenberg:27732,heldout6992,False,"to take my work and claim it as her own? Of course she is; it would be fatal to me if she did otherwise."" As Florence slowly, very slowly, as if each step was weighted with lead, crept forward to the front of the dais wi"
compact_experience_SHUF,experiments/archive/compact_experience/data/qwen_shuffled_control/training_corpora/qwen_shuffled_10M.jsonl,13939,open_subtitles,40555,160,norm_text+source_example_id,heldout6992:row:open_subtitles:40555,heldout6992,False,"know something i don't? It's a competitive business, shane. So what happened to you this morning? It was kinda hot, don't you think? You there watching me.Me watching you. I gotta be honest, I didn't think your rules wer"
compact_experience_SHUF,experiments/archive/compact_experience/data/qwen_shuffled_control/training_corpora/qwen_shuffled_10M.jsonl,13939,open_subtitles,40555,160,norm_text+source_example_id,heldout2647:row:open_subtitles:40555,heldout2647,False,"know something i don't? It's a competitive business, shane. So what happened to you this morning? It was kinda hot, don't you think? You there watching me.Me watching you. I gotta be honest, I didn't think your rules wer"
compact_experience_SHUF,experiments/archive/compact_experience/data/qwen_shuffled_control/training_corpora/qwen_shuffled_10M.jsonl,13942,open_subtitles,49154,160,norm_text+source_example_id,heldout6992:row:open_subtitles:49154,heldout6992,False,new machinery. and hiring new people. I also need traffic control. Mr. Hong is going one way. It's not going to work out. How do you know a weirdo like him? - Mr. Hong is on the same level with you. - Same level? Both of
compact_experience_SHUF,experiments/archive/compact_experience/data/qwen_shuffled_control/training_corpora/qwen_shuffled_10M.jsonl,13942,open_subtitles,49154,160,norm_text+source_example_id,heldout2647:row:open_subtitles:49154,heldout2647,False,new machinery. and hiring new people. I also need traffic control. Mr. Hong is going one way. It's not going to work out. How do you know a weirdo like him? - Mr. Hong is on the same level with you. - Same level? Both of
compact_experience_SHUF,experiments/archive/compact_experience/data/qwen_shuffled_control/training_corpora/qwen_shuffled_10M.jsonl,13952,bnc_spoken,53,160,norm_text+source_example_id,heldout6992:row:bnc_spoken:53,heldout6992,True,"the Executive, he said of the Trades Council. He says You know go ho I go home, he says, And I could never make out wether you praise me or criticize me. He said I I'll I'll I'll never really know and I think now what wa"
compact_experience_SHUF,experiments/archive/compact_experience/data/qwen_shuffled_control/training_corpora/qwen_shuffled_10M.jsonl,13952,bnc_spoken,53,160,norm_text+source_example_id,heldout2647:row:bnc_spoken:53,heldout2647,True,"the Executive, he said of the Trades Council. He says You know go ho I go home, he says, And I could never make out wether you praise me or criticize me. He said I I'll I'll I'll never really know and I think now what wa"
compact_experience_SHUF,experiments/archive/compact_experience/data/qwen_shuffled_control/training_corpora/qwen_shuffled_10M.jsonl,13976,bnc_spoken,4419,160,norm_text+source_example_id,heldout6992:row:bnc_spoken:4419,heldout6992,True,Now if this sounds like it could be the kind of course you need call Action Line and they'll put you in touch with the people at Fast Forward and once you've got the training and the qualifications the next thing is the 
compact_experience_SHUF,experiments/archive/compact_experience/data/qwen_shuffled_control/training_corpora/qwen_shuffled_10M.jsonl,13976,bnc_spoken,4419,160,norm_text+source_example_id,heldout2647:row:bnc_spoken:4419,heldout2647,True,Now if this sounds like it could be the kind of course you need call Action Line and they'll put you in touch with the people at Fast Forward and once you've got the training and the qualifications the next thing is the 
compact_experience_SHUF,experiments/archive/compact_experience/data/qwen_shuffled_control/training_corpora/qwen_shuffled_10M.jsonl,13977,gutenberg,27651,160,norm_text+source_example_id,heldout6992:row:gutenberg:27651,heldout6992,False,"very little she owes to my aunt, but all the same I would almost give my life for my mother, and if I fail in the Scholarship my mother will suffer as much as I. Oh, dear! oh, dear! I am an unhappy girl!"" Bertha rose abr"
compact_experience_SHUF,experiments/archive/compact_experience/data/qwen_shuffled_control/training_corpora/qwen_shuffled_10M.jsonl,13977,gutenberg,27651,160,norm_text+source_example_id,heldout2647:row:gutenberg:27651,heldout2647,False,"very little she owes to my aunt, but all the same I would almost give my life for my mother, and if I fail in the Scholarship my mother will suffer as much as I. Oh, dear! oh, dear! I am an unhappy girl!"" Bertha rose abr"
compact_experience_SHUF,experiments/archive/compact_experience/data/qwen_shuffled_control/training_corpora/qwen_shuffled_10M.jsonl,13978,childes,19007,160,norm_text+source_example_id,heldout6992:row:childes:19007,heldout6992,False,[choking sounds]. *FAT: she choked him right right do you remember any other part? *MAR: they got throwed in this huh? *FAT: do you remember any other part of the Jabba story? *MAR: nope. *MAR: no Ross xxx coming down. *
compact_experience_SHUF,experiments/archive/compact_experience/data/qwen_shuffled_control/training_corpora/qwen_shuffled_10M.jsonl,14001,childes,10339,160,norm_text+source_example_id,heldout6992:row:childes:10339,heldout6992,False,*WOM: I don't know xxx? *MOT: mhm. *MOT: I xxx. *BRO: hand me the sauce please. *SIS: Mom weared a new shirt in the pool yesterday. *MOT: they were spraying me with the hose and I xxx I jumped in. *MOT: I almost drowning
compact_experience_SHUF,experiments/archive/compact_experience/data/qwen_shuffled_control/training_corpora/qwen_shuffled_10M.jsonl,14007,open_subtitles,41711,160,norm_text+source_example_id,heldout6992:row:open_subtitles:41711,heldout6992,False,much as you want after 2-4 days. Just wait till my daughter gets married. Please try and be calm until then. You lech at her so much so that even the mirror has developed cracks! Hi! - That's Rachel. - Hi! Nice to meet y
compact_experience_SHUF,experiments/archive/compact_experience/data/qwen_shuffled_control/training_corpora/qwen_shuffled_10M.jsonl,14007,open_subtitles,41711,160,norm_text+source_example_id,heldout2647:row:open_subtitles:41711,heldout2647,False,much as you want after 2-4 days. Just wait till my daughter gets married. Please try and be calm until then. You lech at her so much so that even the mirror has developed cracks! Hi! - That's Rachel. - Hi! Nice to meet y
compact_experience_SHUF,experiments/archive/compact_experience/data/qwen_shuffled_control/training_corpora/qwen_shuffled_10M.jsonl,14012,childes,10732,160,norm_text+source_example_id,heldout6992:row:childes:10732,heldout6992,False,what? [sounds muffled] *AUN: I can't hear you. *MOT: we can't hear you. *MOT: talk over here. *MOT: what did Auntie buy you? *CHI: a balloon. *AUN: yeah? %int: falling and rising *MOT: and what did you ha hafta eat? *CHI
compact_experience_SHUF,experiments/archive/compact_experience/data/qwen_shuffled_control/training_corpora/qwen_shuffled_10M.jsonl,14040,bnc_spoken,685,160,norm_text+source_example_id,heldout6992:row:bnc_spoken:685,heldout6992,False,"aye. He says, right I'm gonna go off the alcohol, I'll be totally teetotal but I'll be taking valium, he says it's just like a vicious circle, what am I gonna do after the valium. What you gonna give us to take us off th"
compact_experience_SHUF,experiments/archive/compact_experience/data/qwen_shuffled_control/training_corpora/qwen_shuffled_10M.jsonl,14040,bnc_spoken,685,160,norm_text+source_example_id,heldout2647:row:bnc_spoken:685,heldout2647,False,"aye. He says, right I'm gonna go off the alcohol, I'll be totally teetotal but I'll be taking valium, he says it's just like a vicious circle, what am I gonna do after the valium. What you gonna give us to take us off th"
compact_experience_SHUF,experiments/archive/compact_experience/data/qwen_shuffled_control/training_corpora/qwen_shuffled_10M.jsonl,14046,simple_wiki,56553,160,norm_text+source_example_id,heldout6992:row:simple_wiki:56553,heldout6992,True,"by Colonel James Mahoney in Key West, Florida. It numbered about 750 men. They both came to Cuba in the USS Prairie, which was an amphibious transport ship made to transport marines and assets. The 1st Battalion of the 2"
compact_experience_SHUF,experiments/archive/compact_experience/data/qwen_shuffled_control/training_corpora/qwen_shuffled_10M.jsonl,14046,simple_wiki,56553,160,norm_text+source_example_id,heldout2647:row:simple_wiki:56553,heldout2647,True,"by Colonel James Mahoney in Key West, Florida. It numbered about 750 men. They both came to Cuba in the USS Prairie, which was an amphibious transport ship made to transport marines and assets. The 1st Battalion of the 2"
compact_experience_SHUF,experiments/archive/compact_experience/data/qwen_shuffled_control/training_corpora/qwen_shuffled_10M.jsonl,14050,open_subtitles,44274,160,norm_text+source_example_id,heldout6992:row:open_subtitles:44274,heldout6992,False,"you had to make up a whole new routine on the fly. - It'll take some time. - But I don't have time. Fun Fest is tomorrow night. I've got to get funny, fast. I suggest you work on your routine, 'cause there isn't any magi"
