set,pair_id,original_id,source,example_id,original_words_field,rewrite_words_field,pair_words_field,base_same_source_example_rows,base_contains_exact_normalized_original,base_contains_count,base_match_sources,base_match_example_ids,replaced_in_dose21_by_same_source_example,replaced_in_dose25_by_same_source_example,selection_role
dose25_extra,dose56_rw_042074,rw_042074,childes,10920,14,16,30,1,True,1,childes,10920,True,True,dose25_clean_shard0_extra_topup
dose25_extra,dose56_rw_012067,rw_012067,gutenberg,25526,23,18,41,1,True,1,gutenberg,25526,False,False,dose25_clean_shard0_extra_topup
dose25_extra,dose56_rw_031579,rw_031579,childes,15344,12,17,29,1,True,1,childes,15344,True,True,dose25_clean_shard0_extra_topup
dose25_extra,dose56_rw2s1_017720,rw2s1_017720,simple_wiki,58689,21,17,38,1,True,1,simple_wiki,58689,False,True,dose25_clean_shard0_extra_topup
dose25_extra,dose56_rw2s1_007235,rw2s1_007235,bnc_spoken,1131,19,20,39,0,False,0,,,False,False,dose25_clean_shard0_extra_topup
dose25_extra,dose56_rw_036795,rw_036795,childes,7859,12,13,25,1,True,1,childes,7859,True,True,dose25_clean_shard0_extra_topup
dose25_extra,dose56_rw_031409,rw_031409,childes,8027,13,16,29,1,True,1,childes,8027,True,True,dose25_clean_shard0_extra_topup
dose25_extra,dose56_rw2s1_027927,rw2s1_027927,gutenberg,33241,20,23,43,1,True,1,gutenberg,33241,False,False,dose25_clean_shard0_extra_topup
dose25_extra,dose56_rw2s1_030222,rw2s1_030222,gutenberg,30635,22,20,42,1,True,1,gutenberg,30635,True,True,dose25_clean_shard0_extra_topup
dose25_extra,dose56_rw2s1_021315,rw2s1_021315,gutenberg,28730,25,23,48,1,True,1,gutenberg,28730,False,True,dose25_clean_shard0_extra_topup
dose25_extra,dose56_rw2s1_017667,rw2s1_017667,simple_wiki,59552,27,23,50,1,True,1,simple_wiki,59552,True,True,dose25_clean_shard0_extra_topup
dose25_extra,dose56_rw2s1_006232,rw2s1_006232,simple_wiki,60127,25,23,48,0,False,0,,,False,False,dose25_clean_shard0_extra_topup
dose25_extra,dose56_rw2s1_005031,rw2s1_005031,open_subtitles,42369,27,24,51,0,False,0,,,False,False,dose25_clean_shard0_extra_topup
dose25_extra,dose56_rw_044436,rw_044436,childes,18794,26,18,44,1,True,1,childes,18794,True,True,dose25_clean_shard0_extra_topup
dose25_extra,dose56_rw2s0_021395,rw2s0_021395,gutenberg,35704,32,29,61,1,True,1,gutenberg,35704,False,False,dose25_clean_shard0_extra_topup
dose25_extra,dose56_rw2s0_013793,rw2s0_013793,simple_wiki,58990,28,30,58,1,True,1,simple_wiki,58990,False,True,dose25_clean_shard0_extra_topup
dose25_extra,dose56_rw2s0_005483,rw2s0_005483,gutenberg,25123,24,21,45,0,False,0,,,False,False,dose25_clean_shard0_extra_topup
dose25_extra,dose56_rw2s0_022373,rw2s0_022373,gutenberg,30207,32,28,60,1,True,1,gutenberg,30207,True,True,dose25_clean_shard0_extra_topup
dose25_extra,dose56_rw2s1_026421,rw2s1_026421,bnc_spoken,2,46,36,82,1,True,1,bnc_spoken,2,True,True,dose25_clean_shard0_extra_topup
dose25_extra,dose56_rw_034921,rw_034921,childes,7489,12,12,24,1,True,1,childes,7489,False,True,dose25_clean_shard0_extra_topup
dose25_extra,dose56_rw2s0_017569,rw2s0_017569,gutenberg,28757,21,22,43,1,True,1,gutenberg,28757,False,True,dose25_clean_shard0_extra_topup
dose25_extra,dose56_rw2s0_018543,rw2s0_018543,simple_wiki,54095,27,25,52,0,False,0,,,False,False,dose25_clean_shard0_extra_topup
dose25_extra,dose56_rw2s1_002073,rw2s1_002073,gutenberg,32108,31,33,64,1,True,1,gutenberg,32108,True,True,dose25_clean_shard0_extra_topup
dose25_extra,dose56_rw2s1_013757,rw2s1_013757,gutenberg,29806,41,39,80,1,True,1,gutenberg,29806,True,True,dose25_clean_shard0_extra_topup
dose25_extra,dose56_rw2s0_020517,rw2s0_020517,switchboard,62468,22,23,45,1,True,1,switchboard,62468,True,True,dose25_clean_shard0_extra_topup
dose25_extra,dose56_rw2s0_021038,rw2s0_021038,simple_wiki,60189,24,22,46,1,True,1,simple_wiki,60189,True,True,dose25_clean_shard0_extra_topup
dose25_extra,dose56_rw2s0_015165,rw2s0_015165,gutenberg,29366,34,31,65,1,True,1,gutenberg,29366,True,True,dose25_clean_shard0_extra_topup
dose25_extra,dose56_rw2s0_006829,rw2s0_006829,simple_wiki,58251,25,21,46,1,True,1,simple_wiki,58251,True,True,dose25_clean_shard0_extra_topup
dose25_extra,dose56_rw2s1_031917,rw2s1_031917,gutenberg,32676,26,24,50,1,True,1,gutenberg,32676,False,True,dose25_clean_shard0_extra_topup
dose25_extra,dose56_rw2s0_022801,rw2s0_022801,simple_wiki,57741,27,26,53,1,True,1,simple_wiki,57741,False,True,dose25_clean_shard0_extra_topup
dose25_extra,dose56_rw2s1_010673,rw2s1_010673,simple_wiki,60472,23,27,50,0,False,0,,,False,False,dose25_clean_shard0_extra_topup
dose25_extra,dose56_rw2s0_001462,rw2s0_001462,simple_wiki,57803,24,26,50,1,True,1,simple_wiki,57803,True,True,dose25_clean_shard0_extra_topup
dose25_extra,dose56_rw2s0_028274,rw2s0_028274,simple_wiki,52955,18,22,40,1,True,1,simple_wiki,52955,True,True,dose25_clean_shard0_extra_topup
dose25_extra,dose56_rw2s1_021727,rw2s1_021727,gutenberg,25278,32,28,60,1,True,1,gutenberg,25278,False,False,dose25_clean_shard0_extra_topup
dose25_extra,dose56_rw2s0_032578,rw2s0_032578,gutenberg,36749,31,33,64,1,True,1,gutenberg,36749,True,True,dose25_clean_shard0_extra_topup
dose25_extra,dose56_rw_043467,rw_043467,open_subtitles,47672,13,12,25,0,False,0,,,False,False,dose25_clean_shard0_extra_topup
dose25_extra,dose56_rw_016488,rw_016488,childes,14776,19,21,40,1,True,1,childes,14776,True,True,dose25_clean_shard0_extra_topup
dose25_extra,dose56_rw2s0_027769,rw2s0_027769,simple_wiki,56681,22,23,45,1,True,1,simple_wiki,56681,True,True,dose25_clean_shard0_extra_topup
dose25_extra,dose56_rw2s1_004374,rw2s1_004374,simple_wiki,52820,22,23,45,1,True,1,simple_wiki,52820,False,False,dose25_clean_shard0_extra_topup
dose25_extra,dose56_rw2s1_012763,rw2s1_012763,gutenberg,25561,23,20,43,1,True,1,gutenberg,25561,False,False,dose25_clean_shard0_extra_topup
dose25_extra,dose56_rw2s0_009555,rw2s0_009555,simple_wiki,55451,25,28,53,0,False,0,,,False,False,dose25_clean_shard0_extra_topup
dose25_extra,dose56_rw2s0_004818,rw2s0_004818,simple_wiki,54724,21,28,49,0,False,0,,,False,False,dose25_clean_shard0_extra_topup
dose25_extra,dose56_rw2s0_018750,rw2s0_018750,childes,14427,19,21,40,1,True,1,childes,14427,False,True,dose25_clean_shard0_extra_topup
dose25_extra,dose56_rw2s0_012977,rw2s0_012977,simple_wiki,54109,20,23,43,1,True,1,simple_wiki,54109,True,True,dose25_clean_shard0_extra_topup
dose25_extra,dose56_rw2s1_002650,rw2s1_002650,gutenberg,26802,19,20,39,1,True,1,gutenberg,26802,False,False,dose25_clean_shard0_extra_topup
dose25_extra,dose56_rw2s1_002912,rw2s1_002912,childes,16971,24,22,46,1,True,1,childes,16971,True,True,dose25_clean_shard0_extra_topup
dose25_extra,dose56_rw_031633,rw_031633,bnc_spoken,2822,29,29,58,1,True,1,bnc_spoken,2822,True,True,dose25_clean_shard0_extra_topup
dose25_extra,dose56_rw_012888,rw_012888,childes,7289,19,15,34,1,True,1,childes,7289,False,False,dose25_clean_shard0_extra_topup
dose25_extra,dose56_rw2s1_022478,rw2s1_022478,childes,17800,18,18,36,0,False,0,,,False,False,dose25_clean_shard0_extra_topup
dose25_extra,dose56_rw2s0_003021,rw2s0_003021,childes,10254,32,24,56,1,True,1,childes,10254,False,False,dose25_clean_shard0_extra_topup
dose25_extra,dose56_rw2s0_010359,rw2s0_010359,simple_wiki,53912,21,20,41,0,False,0,,,False,False,dose25_clean_shard0_extra_topup
dose25_extra,dose56_rw_044662,rw_044662,childes,14352,19,20,39,1,True,1,childes,14352,False,False,dose25_clean_shard0_extra_topup
dose25_extra,dose56_rw2s1_013928,rw2s1_013928,gutenberg,33128,32,28,60,1,True,1,gutenberg,33128,False,False,dose25_clean_shard0_extra_topup
dose25_extra,dose56_rw_009454,rw_009454,childes,18786,20,18,38,1,True,1,childes,18786,False,True,dose25_clean_shard0_extra_topup
dose25_extra,dose56_rw2s1_025264,rw2s1_025264,gutenberg,34912,45,51,96,1,True,1,gutenberg,34912,True,True,dose25_clean_shard0_extra_topup
dose25_extra,dose56_rw2s0_022261,rw2s0_022261,gutenberg,32003,36,35,71,1,True,1,gutenberg,32003,False,False,dose25_clean_shard0_extra_topup
dose25_extra,dose56_rw2s1_024444,rw2s1_024444,childes,20509,24,23,47,1,True,1,childes,20509,True,True,dose25_clean_shard0_extra_topup
dose25_extra,dose56_rw2s0_002089,rw2s0_002089,gutenberg,38328,18,20,38,0,False,0,,,False,False,dose25_clean_shard0_extra_topup
dose25_extra,dose56_rw_033582,rw_033582,childes,9774,16,20,36,1,True,1,childes,9774,True,True,dose25_clean_shard0_extra_topup
dose25_extra,dose56_rw2s0_020137,rw2s0_020137,childes,19043,21,22,43,1,True,1,childes,19043,True,True,dose25_clean_shard0_extra_topup
dose25_extra,dose56_rw2s0_004996,rw2s0_004996,childes,15417,21,21,42,1,True,1,childes,15417,False,True,dose25_clean_shard0_extra_topup
dose25_extra,dose56_rw2s0_012478,rw2s0_012478,simple_wiki,56969,32,33,65,1,True,1,simple_wiki,56969,True,True,dose25_clean_shard0_extra_topup
dose25_extra,dose56_rw2s0_026997,rw2s0_026997,gutenberg,28044,20,23,43,1,True,1,gutenberg,28044,False,False,dose25_clean_shard0_extra_topup
dose25_extra,dose56_rw_031717,rw_031717,childes,12352,13,12,25,1,True,1,childes,12352,False,True,dose25_clean_shard0_extra_topup
dose25_extra,dose56_rw2s1_014110,rw2s1_014110,gutenberg,38198,29,29,58,1,True,1,gutenberg,38198,True,True,dose25_clean_shard0_extra_topup
dose25_extra,dose56_rw2s0_001242,rw2s0_001242,gutenberg,37600,30,30,60,1,True,1,gutenberg,37600,False,True,dose25_clean_shard0_extra_topup
dose25_extra,dose56_rw_042412,rw_042412,childes,20879,35,31,66,1,True,1,childes,20879,False,False,dose25_clean_shard0_extra_topup
dose25_extra,dose56_rw2s0_001441,rw2s0_001441,childes,19773,22,22,44,1,True,1,childes,19773,True,True,dose25_clean_shard0_extra_topup
dose25_extra,dose56_rw_027264,rw_027264,gutenberg,35107,19,16,35,0,False,0,,,False,False,dose25_clean_shard0_extra_topup
dose25_extra,dose56_rw_035325,rw_035325,childes,13650,15,15,30,1,True,1,childes,13650,False,False,dose25_clean_shard0_extra_topup
dose25_extra,dose56_rw2s0_017975,rw2s0_017975,gutenberg,35139,37,40,77,1,True,1,gutenberg,35139,False,True,dose25_clean_shard0_extra_topup
dose25_extra,dose56_rw2s1_022669,rw2s1_022669,childes,20399,18,17,35,1,True,1,childes,20399,True,True,dose25_clean_shard0_extra_topup
dose25_extra,dose56_rw2s1_027544,rw2s1_027544,simple_wiki,58251,21,21,42,1,True,1,simple_wiki,58251,True,True,dose25_clean_shard0_extra_topup
dose25_extra,dose56_rw2s1_007506,rw2s1_007506,gutenberg,29063,40,35,75,1,True,1,gutenberg,29063,True,True,dose25_clean_shard0_extra_topup
dose25_extra,dose56_rw2s1_007257,rw2s1_007257,gutenberg,30066,31,30,61,1,True,1,gutenberg,30066,True,True,dose25_clean_shard0_extra_topup
dose25_extra,dose56_rw2s1_006621,rw2s1_006621,gutenberg,32305,21,20,41,0,False,0,,,False,False,dose25_clean_shard0_extra_topup
dose25_extra,dose56_rw2s1_009185,rw2s1_009185,bnc_spoken,4648,41,43,84,1,True,1,bnc_spoken,4648,False,False,dose25_clean_shard0_extra_topup
dose25_extra,dose56_rw2s0_005940,rw2s0_005940,gutenberg,30968,29,25,54,1,True,1,gutenberg,30968,False,False,dose25_clean_shard0_extra_topup
dose25_extra,dose56_rw2s0_017891,rw2s0_017891,gutenberg,32008,27,30,57,1,True,1,gutenberg,32008,False,True,dose25_clean_shard0_extra_topup
dose25_extra,dose56_rw2s0_002479,rw2s0_002479,gutenberg,31500,22,20,42,1,True,1,gutenberg,31500,True,True,dose25_clean_shard0_extra_topup
dose25_extra,dose56_rw2s0_017947,rw2s0_017947,open_subtitles,51388,19,18,37,1,True,1,open_subtitles,51388,False,False,dose25_clean_shard0_extra_topup
dose25_extra,dose56_rw_004030,rw_004030,simple_wiki,54692,20,19,39,1,True,1,simple_wiki,54692,True,True,dose25_clean_shard0_extra_topup
dose25_extra,dose56_rw2s1_031189,rw2s1_031189,gutenberg,34454,18,15,33,1,True,1,gutenberg,34454,True,True,dose25_clean_shard0_extra_topup
dose25_extra,dose56_rw2s1_021059,rw2s1_021059,simple_wiki,60127,33,34,67,0,False,0,,,False,False,dose25_clean_shard0_extra_topup
dose25_extra,dose56_rw2s1_029819,rw2s1_029819,gutenberg,25790,24,25,49,1,True,1,gutenberg,25790,False,False,dose25_clean_shard0_extra_topup
dose25_extra,dose56_rw2s1_003621,rw2s1_003621,gutenberg,23982,23,22,45,1,True,1,gutenberg,23982,False,False,dose25_clean_shard0_extra_topup
dose25_extra,dose56_rw2s0_011560,rw2s0_011560,bnc_spoken,4486,20,23,43,1,True,1,bnc_spoken,4486,True,True,dose25_clean_shard0_extra_topup
dose25_extra,dose56_rw2s0_029256,rw2s0_029256,bnc_spoken,1970,19,20,39,1,True,1,bnc_spoken,1970,False,False,dose25_clean_shard0_extra_topup
dose25_extra,dose56_rw2s0_022193,rw2s0_022193,gutenberg,31278,48,45,93,1,True,1,gutenberg,31278,False,True,dose25_clean_shard0_extra_topup
dose25_extra,dose56_rw2s1_028130,rw2s1_028130,gutenberg,32073,37,43,80,1,True,1,gutenberg,32073,False,False,dose25_clean_shard0_extra_topup
dose25_extra,dose56_rw2s1_001728,rw2s1_001728,gutenberg,29542,26,31,57,0,False,0,,,False,False,dose25_clean_shard0_extra_topup
dose25_extra,dose56_rw2s1_004353,rw2s1_004353,gutenberg,37944,24,26,50,1,True,1,gutenberg,37944,False,True,dose25_clean_shard0_extra_topup
dose25_extra,dose56_rw2s0_020689,rw2s0_020689,gutenberg,26987,31,30,61,0,False,0,,,False,False,dose25_clean_shard0_extra_topup
dose25_extra,dose56_rw2s0_010662,rw2s0_010662,bnc_spoken,697,18,15,33,1,True,1,bnc_spoken,697,True,True,dose25_clean_shard0_extra_topup
dose25_extra,dose56_rw_043739,rw_043739,childes,10799,12,7,19,1,True,1,childes,10799,False,True,dose25_clean_shard0_extra_topup
dose25_extra,dose56_rw_031689,rw_031689,childes,10569,19,16,35,1,True,1,childes,10569,False,True,dose25_clean_shard0_extra_topup
dose25_extra,dose56_rw2s0_006171,rw2s0_006171,gutenberg,24220,37,30,67,1,True,1,gutenberg,24220,False,True,dose25_clean_shard0_extra_topup
dose25_extra,dose56_rw_008367,rw_008367,simple_wiki,62068,18,19,37,1,True,1,simple_wiki,62068,False,False,dose25_clean_shard0_extra_topup
dose25_extra,dose56_rw_044587,rw_044587,childes,12065,25,19,44,1,True,1,childes,12065,False,True,dose25_clean_shard0_extra_topup
dose25_extra,dose56_rw_043326,rw_043326,childes,10264,23,21,44,1,True,1,childes,10264,False,False,dose25_clean_shard0_extra_topup
dose25_extra,dose56_rw_029735,rw_029735,simple_wiki,59515,39,35,74,0,False,0,,,False,False,dose25_clean_shard0_extra_topup
dose25_extra,dose56_rw_003403,rw_003403,childes,16166,12,15,27,1,True,1,childes,16166,False,False,dose25_clean_shard0_extra_topup
dose25_extra,dose56_rw2s1_020847,rw2s1_020847,gutenberg,34021,23,22,45,0,False,0,,,False,False,dose25_clean_shard0_extra_topup
dose25_extra,dose56_rw2s0_032589,rw2s0_032589,childes,9987,20,18,38,0,False,0,,,False,False,dose25_clean_shard0_extra_topup
dose25_extra,dose56_rw2s0_001934,rw2s0_001934,gutenberg,28705,23,19,42,0,False,0,,,False,False,dose25_clean_shard0_extra_topup
dose25_extra,dose56_rw2s1_023816,rw2s1_023816,bnc_spoken,3946,18,18,36,1,True,1,bnc_spoken,3946,False,True,dose25_clean_shard0_extra_topup
dose25_extra,dose56_rw2s1_004295,rw2s1_004295,simple_wiki,60028,18,18,36,1,True,1,simple_wiki,60028,True,True,dose25_clean_shard0_extra_topup
dose25_extra,dose56_rw_013008,rw_013008,gutenberg,38356,18,22,40,1,True,1,gutenberg,38356,True,True,dose25_clean_shard0_extra_topup
dose25_extra,dose56_rw2s1_024216,rw2s1_024216,gutenberg,30337,38,39,77,1,True,1,gutenberg,30337,False,False,dose25_clean_shard0_extra_topup
dose25_extra,dose56_rw2s1_022615,rw2s1_022615,simple_wiki,60491,22,24,46,1,True,1,simple_wiki,60491,True,True,dose25_clean_shard0_extra_topup
dose25_extra,dose56_rw2s1_030430,rw2s1_030430,simple_wiki,57870,25,25,50,1,True,1,simple_wiki,57870,True,True,dose25_clean_shard0_extra_topup
dose25_extra,dose56_rw2s1_023917,rw2s1_023917,open_subtitles,39562,21,19,40,1,True,1,open_subtitles,39562,False,True,dose25_clean_shard0_extra_topup
dose25_extra,dose56_rw_038606,rw_038606,childes,9988,14,12,26,1,True,1,childes,9988,False,True,dose25_clean_shard0_extra_topup
dose25_extra,dose56_rw2s1_010434,rw2s1_010434,childes,13699,20,22,42,1,True,1,childes,13699,True,True,dose25_clean_shard0_extra_topup
dose25_extra,dose56_rw_024016,rw_024016,simple_wiki,55703,19,17,36,1,True,1,simple_wiki,55703,False,False,dose25_clean_shard0_extra_topup
dose25_extra,dose56_rw2s1_028243,rw2s1_028243,gutenberg,26129,43,42,85,0,False,0,,,False,False,dose25_clean_shard0_extra_topup
dose25_extra,dose56_rw_006881,rw_006881,childes,22296,18,16,34,1,True,1,childes,22296,False,True,dose25_clean_shard0_extra_topup
dose25_extra,dose56_rw2s0_026082,rw2s0_026082,childes,11697,21,21,42,1,True,1,childes,11697,False,False,dose25_clean_shard0_extra_topup
dose25_extra,dose56_rw2s0_025060,rw2s0_025060,bnc_spoken,2800,28,23,51,1,True,1,bnc_spoken,2800,True,True,dose25_clean_shard0_extra_topup
dose25_extra,dose56_rw2s0_009924,rw2s0_009924,gutenberg,24528,54,43,97,0,False,0,,,False,False,dose25_clean_shard0_extra_topup
dose25_extra,dose56_rw2s0_001268,rw2s0_001268,gutenberg,37340,47,40,87,1,True,1,gutenberg,37340,False,False,dose25_clean_shard0_extra_topup
dose25_extra,dose56_rw_006055,rw_006055,childes,6738,12,11,23,1,True,1,childes,6738,True,True,dose25_clean_shard0_extra_topup
dose25_extra,dose56_rw2s0_015924,rw2s0_015924,gutenberg,35549,27,30,57,0,False,0,,,False,False,dose25_clean_shard0_extra_topup
dose25_extra,dose56_rw2s0_027339,rw2s0_027339,gutenberg,23269,20,23,43,1,True,1,gutenberg,23269,False,True,dose25_clean_shard0_extra_topup
dose25_extra,dose56_rw2s1_029955,rw2s1_029955,bnc_spoken,1789,26,28,54,1,True,1,bnc_spoken,1789,True,True,dose25_clean_shard0_extra_topup
dose25_extra,dose56_rw2s1_009754,rw2s1_009754,gutenberg,35278,33,27,60,0,False,0,,,False,False,dose25_clean_shard0_extra_topup
dose25_extra,dose56_rw2s1_012871,rw2s1_012871,open_subtitles,39949,20,23,43,1,True,1,open_subtitles,39949,True,True,dose25_clean_shard0_extra_topup
dose25_extra,dose56_rw2s0_029288,rw2s0_029288,simple_wiki,59669,19,20,39,1,True,1,simple_wiki,59669,True,True,dose25_clean_shard0_extra_topup
dose25_extra,dose56_rw2s0_010234,rw2s0_010234,gutenberg,23161,20,20,40,1,True,1,gutenberg,23161,True,True,dose25_clean_shard0_extra_topup
dose25_extra,dose56_rw_041749,rw_041749,childes,19906,22,17,39,1,True,1,childes,19906,False,False,dose25_clean_shard0_extra_topup
dose25_extra,dose56_rw2s0_019776,rw2s0_019776,simple_wiki,60975,19,23,42,1,True,1,simple_wiki,60975,True,True,dose25_clean_shard0_extra_topup
dose25_extra,dose56_rw2s1_023236,rw2s1_023236,gutenberg,37184,24,31,55,1,True,1,gutenberg,37184,False,False,dose25_clean_shard0_extra_topup
dose25_extra,dose56_rw_012064,rw_012064,childes,18134,12,14,26,1,True,1,childes,18134,False,False,dose25_clean_shard0_extra_topup
dose25_extra,dose56_rw_037702,rw_037702,open_subtitles,40158,12,14,26,1,True,1,open_subtitles,40158,False,True,dose25_clean_shard0_extra_topup
dose25_extra,dose56_rw2s1_022217,rw2s1_022217,gutenberg,31813,52,48,100,0,False,0,,,False,False,dose25_clean_shard0_extra_topup
dose25_extra,dose56_rw2s0_020948,rw2s0_020948,open_subtitles,50588,18,15,33,1,True,1,open_subtitles,50588,True,True,dose25_clean_shard0_extra_topup
dose25_extra,dose56_rw_011204,rw_011204,childes,8253,14,12,26,1,True,1,childes,8253,True,True,dose25_clean_shard0_extra_topup
dose25_extra,dose56_rw2s1_017535,rw2s1_017535,open_subtitles,50836,27,28,55,1,True,1,open_subtitles,50836,False,True,dose25_clean_shard0_extra_topup
dose25_extra,dose56_rw2s1_027579,rw2s1_027579,open_subtitles,39199,22,20,42,1,True,1,open_subtitles,39199,False,False,dose25_clean_shard0_extra_topup
dose25_extra,dose56_rw2s0_007881,rw2s0_007881,bnc_spoken,4645,21,17,38,1,True,1,bnc_spoken,4645,False,False,dose25_clean_shard0_extra_topup
dose25_extra,dose56_rw2s1_028968,rw2s1_028968,simple_wiki,58424,27,29,56,0,False,0,,,False,False,dose25_clean_shard0_extra_topup
dose25_extra,dose56_rw_043751,rw_043751,childes,20220,18,16,34,1,True,1,childes,20220,True,True,dose25_clean_shard0_extra_topup
dose25_extra,dose56_rw_032182,rw_032182,childes,18758,14,17,31,1,True,1,childes,18758,False,False,dose25_clean_shard0_extra_topup
dose25_extra,dose56_rw2s1_024160,rw2s1_024160,open_subtitles,45730,25,24,49,1,True,1,open_subtitles,45730,True,True,dose25_clean_shard0_extra_topup
dose25_extra,dose56_rw2s0_025371,rw2s0_025371,simple_wiki,60177,25,22,47,1,True,1,simple_wiki,60177,True,True,dose25_clean_shard0_extra_topup
dose25_extra,dose56_rw2s1_030482,rw2s1_030482,gutenberg,27734,39,32,71,1,True,1,gutenberg,27734,True,True,dose25_clean_shard0_extra_topup
dose25_extra,dose56_rw2s0_009814,rw2s0_009814,gutenberg,24424,26,24,50,1,True,1,gutenberg,24424,True,True,dose25_clean_shard0_extra_topup
dose25_extra,dose56_rw2s0_025724,rw2s0_025724,simple_wiki,53050,30,29,59,1,True,1,simple_wiki,53050,True,True,dose25_clean_shard0_extra_topup
dose25_extra,dose56_rw2s1_019433,rw2s1_019433,bnc_spoken,1974,23,23,46,0,False,0,,,False,False,dose25_clean_shard0_extra_topup
dose25_extra,dose56_rw2s0_000679,rw2s0_000679,simple_wiki,54557,20,21,41,0,False,0,,,False,False,dose25_clean_shard0_extra_topup
dose25_extra,dose56_rw2s1_002026,rw2s1_002026,gutenberg,38248,23,19,42,1,True,1,gutenberg,38248,True,True,dose25_clean_shard0_extra_topup
dose25_extra,dose56_rw2s1_012079,rw2s1_012079,bnc_spoken,481,50,34,84,1,True,1,bnc_spoken,481,False,True,dose25_clean_shard0_extra_topup
dose25_extra,dose56_rw2s1_030149,rw2s1_030149,switchboard,62497,18,22,40,1,True,1,switchboard,62497,True,True,dose25_clean_shard0_extra_topup
dose25_extra,dose56_rw2s1_017647,rw2s1_017647,bnc_spoken,3578,19,16,35,1,True,1,bnc_spoken,3578,False,False,dose25_clean_shard0_extra_topup
dose25_extra,dose56_rw_012581,rw_012581,childes,9163,14,14,28,0,False,0,,,False,False,dose25_clean_shard0_extra_topup
dose25_extra,dose56_rw2s1_005628,rw2s1_005628,gutenberg,29931,22,19,41,1,True,1,gutenberg,29931,False,False,dose25_clean_shard0_extra_topup
dose25_extra,dose56_rw_042620,rw_042620,childes,14177,14,14,28,1,True,1,childes,14177,True,True,dose25_clean_shard0_extra_topup
dose25_extra,dose56_rw_030762,rw_030762,open_subtitles,45323,15,14,29,1,True,1,open_subtitles,45323,True,True,dose25_clean_shard0_extra_topup
dose25_extra,dose56_rw2s1_031389,rw2s1_031389,gutenberg,30751,39,37,76,1,True,1,gutenberg,30751,False,True,dose25_clean_shard0_extra_topup
dose25_extra,dose56_rw2s1_008827,rw2s1_008827,gutenberg,30878,38,30,68,1,True,1,gutenberg,30878,True,True,dose25_clean_shard0_extra_topup
dose25_extra,dose56_rw_030600,rw_030600,gutenberg,23456,18,21,39,0,False,0,,,False,False,dose25_clean_shard0_extra_topup
dose25_extra,dose56_rw2s1_029065,rw2s1_029065,simple_wiki,55696,18,15,33,1,True,1,simple_wiki,55696,False,False,dose25_clean_shard0_extra_topup
dose25_extra,dose56_rw2s0_024432,rw2s0_024432,gutenberg,29148,53,45,98,0,False,0,,,False,False,dose25_clean_shard0_extra_topup
dose25_extra,dose56_rw_032941,rw_032941,childes,7262,12,12,24,1,True,1,childes,7262,True,True,dose25_clean_shard0_extra_topup
dose25_extra,dose56_rw_034040,rw_034040,childes,21246,17,21,38,1,True,1,childes,21246,True,True,dose25_clean_shard0_extra_topup
dose25_extra,dose56_rw2s1_007679,rw2s1_007679,simple_wiki,59102,29,28,57,1,True,1,simple_wiki,59102,True,True,dose25_clean_shard0_extra_topup
dose25_extra,dose56_rw_031682,rw_031682,bnc_spoken,2645,15,17,32,1,True,1,bnc_spoken,2645,False,True,dose25_clean_shard0_extra_topup
dose25_extra,dose56_rw2s0_000217,rw2s0_000217,open_subtitles,42353,18,16,34,1,True,1,open_subtitles,42353,False,False,dose25_clean_shard0_extra_topup
dose25_extra,dose56_rw2s1_003654,rw2s1_003654,gutenberg,30499,28,26,54,1,True,1,gutenberg,30499,True,True,dose25_clean_shard0_extra_topup
dose25_extra,dose56_rw2s0_022640,rw2s0_022640,simple_wiki,58188,24,26,50,0,False,0,,,False,False,dose25_clean_shard0_extra_topup
dose25_extra,dose56_rw_024191,rw_024191,childes,19565,13,15,28,1,True,1,childes,19565,False,True,dose25_clean_shard0_extra_topup
dose25_extra,dose56_rw2s1_015468,rw2s1_015468,gutenberg,32712,35,37,72,1,True,1,gutenberg,32712,False,True,dose25_clean_shard0_extra_topup
dose25_extra,dose56_rw2s0_030848,rw2s0_030848,gutenberg,29197,29,20,49,1,True,1,gutenberg,29197,False,False,dose25_clean_shard0_extra_topup
dose25_extra,dose56_rw2s0_013314,rw2s0_013314,childes,14380,27,23,50,1,True,1,childes,14380,True,True,dose25_clean_shard0_extra_topup
dose25_extra,dose56_rw_044847,rw_044847,childes,14147,16,15,31,1,True,1,childes,14147,True,True,dose25_clean_shard0_extra_topup
dose25_extra,dose56_rw2s0_028578,rw2s0_028578,gutenberg,29468,36,39,75,1,True,1,gutenberg,29468,True,True,dose25_clean_shard0_extra_topup
dose25_extra,dose56_rw2s0_023264,rw2s0_023264,simple_wiki,55594,19,21,40,1,True,1,simple_wiki,55594,True,True,dose25_clean_shard0_extra_topup
dose25_extra,dose56_rw2s0_026968,rw2s0_026968,gutenberg,24225,20,22,42,1,True,1,gutenberg,24225,False,False,dose25_clean_shard0_extra_topup
dose25_extra,dose56_rw_013137,rw_013137,childes,6516,21,22,43,1,True,1,childes,6516,True,True,dose25_clean_shard0_extra_topup
dose25_extra,dose56_rw2s1_008174,rw2s1_008174,simple_wiki,53996,25,21,46,1,True,1,simple_wiki,53996,False,False,dose25_clean_shard0_extra_topup
dose25_extra,dose56_rw2s0_024104,rw2s0_024104,open_subtitles,47253,24,26,50,1,True,1,open_subtitles,47253,False,False,dose25_clean_shard0_extra_topup
