global_step,epoch,stage_length,n_chunks,charged_words,active_tokens,masked_tokens,microbatches,cumulative_words
606,2,256,316,37424,55507,8441,5,23981766
607,2,256,316,40158,58772,8659,5,24021924
608,2,256,316,38355,57021,8421,5,24060279
609,2,256,316,38763,57601,8814,5,24099042
610,2,256,316,39562,58589,8833,5,24138604
611,2,256,316,39608,57717,8514,5,24178212
612,2,256,316,41647,59626,8978,5,24219859
613,2,256,316,39117,57265,8660,5,24258976
614,2,256,316,40142,58467,8635,5,24299118
615,2,256,316,40939,59897,8899,5,24340057
616,2,256,316,38674,57019,8415,5,24378731
617,2,256,316,39644,57445,8738,5,24418375
618,2,256,316,40052,58396,8672,5,24458427
619,2,256,316,38868,57564,8831,5,24497295
620,2,256,316,39983,58195,9074,5,24537278
621,2,256,316,40641,59107,9031,5,24577919
622,2,256,316,38816,57231,8711,5,24616735
623,2,256,316,39577,57815,8817,5,24656312
624,2,256,316,40115,58805,8636,5,24696427
625,2,256,316,40112,57892,8538,5,24736539
626,2,256,316,39043,57323,8842,5,24775582
627,2,256,316,39759,58202,8953,5,24815341
628,2,256,316,40149,59066,8743,5,24855490
629,2,256,316,40099,59105,8726,5,24895589
630,2,256,316,39510,57863,8807,5,24935099
631,2,256,316,39924,58602,8622,5,24975023
632,2,256,316,38904,57331,8719,5,25013927
633,2,256,316,39125,57661,8582,5,25053052
634,2,256,316,41035,59491,8920,5,25094087
635,2,256,316,39876,57715,8700,5,25133963
636,2,256,316,39738,57690,8723,5,25173701
637,2,256,316,39976,58398,8799,5,25213677
638,2,256,316,38688,56890,8507,5,25252365
639,2,256,316,38571,57285,8259,5,25290936
640,2,256,316,40293,58556,8666,5,25331229
641,2,256,316,38806,57544,8590,5,25370035
642,2,256,316,38855,57592,8705,5,25408890
643,2,256,316,39915,58476,8577,5,25448805
644,2,256,316,39428,58097,8742,5,25488233
645,2,256,316,39473,58224,8753,5,25527706
646,2,256,316,39188,57345,8578,5,25566894
647,2,256,316,39452,57698,8742,5,25606346
648,2,256,316,39592,57908,8777,5,25645938
649,2,256,316,39006,57622,8459,5,25684944
650,2,256,316,39640,58034,8758,5,25724584
651,2,256,316,38470,56718,8306,5,25763054
652,2,256,316,39990,58486,8782,5,25803044
653,2,256,316,38644,57035,8683,5,25841688
654,2,256,316,39223,57540,8766,5,25880911
655,2,256,316,38724,57033,8717,5,25919635
656,2,256,316,39428,58190,8691,5,25959063
657,2,256,316,38484,56920,8685,5,25997547
658,2,256,316,39926,58514,8627,5,26037473
659,2,256,316,40522,58261,8824,5,26077995
660,2,256,316,39987,58447,8722,5,26117982
661,2,256,316,39207,56871,8673,5,26157189
662,2,256,316,39498,58247,8834,5,26196687
663,2,256,316,39895,58754,8759,5,26236582
664,2,256,316,39268,57471,8895,5,26275850
665,2,256,316,39825,58147,8808,5,26315675
666,2,256,316,38425,57807,8758,5,26354100
667,2,256,316,39698,58299,8775,5,26393798
668,2,256,316,39904,58574,8772,5,26433702
669,2,256,316,40597,59195,8845,5,26474299
670,2,256,316,38309,56435,8698,5,26512608
671,2,256,316,40362,58383,8768,5,26552970
672,2,256,316,39010,56962,8397,5,26591980
673,2,256,316,38974,57325,8496,5,26630954
674,2,256,316,38456,56815,8494,5,26669410
675,2,256,316,40294,58881,8710,5,26709704
676,2,256,316,38923,57167,8604,5,26748627
677,2,256,316,39247,58196,8771,5,26787874
678,2,256,316,38934,57719,8644,5,26826808
679,2,256,316,39490,58144,8693,5,26866298
680,2,256,316,38487,56648,8457,5,26904785
681,2,256,316,40115,59018,8836,5,26944900
682,2,256,316,39884,58681,8811,5,26984784
683,2,256,316,39609,57345,8559,5,27024393
684,2,256,316,39253,57572,8640,5,27063646
685,2,256,316,37430,55937,8477,5,27101076
686,2,256,316,39014,57290,8568,5,27140090
687,2,256,316,39852,58567,8733,5,27179942
688,2,256,316,38524,56956,8583,5,27218466
689,2,256,316,39983,58517,8810,5,27258449
690,2,256,316,39926,58180,8615,5,27298375
691,2,256,316,38355,56712,8691,5,27336730
692,2,256,316,38019,55816,8442,5,27374749
693,2,256,316,38574,57671,8681,5,27413323
694,2,256,315,37362,56243,8489,5,27450685
695,2,256,315,37422,55750,8568,5,27488107
696,2,256,315,39902,58134,8781,5,27528009
697,2,256,315,39067,57094,8689,5,27567076
698,2,256,315,39146,57948,8751,5,27606222
699,2,256,315,39465,57669,8509,5,27645687
700,2,256,315,38531,57079,8820,5,27684218
701,2,256,315,39643,58302,8860,5,27723861
702,2,256,315,38839,57023,8334,5,27762700
703,2,256,315,38265,56409,8504,5,27800965
704,2,256,315,39531,58168,8830,5,27840496
705,2,256,315,39397,57811,8634,5,27879893
706,2,256,315,37874,56443,8573,5,27917767
707,2,256,315,39931,58527,8636,5,27957698
708,2,256,315,39409,57562,8404,5,27997107
709,2,256,315,38383,56744,8355,5,28035490
710,2,256,315,39007,56850,8868,5,28074497
711,2,256,315,40515,58708,8803,5,28115012
712,2,256,315,39080,57339,8549,5,28154092
713,2,256,315,39407,57786,8714,5,28193499
714,2,256,315,38463,57544,8652,5,28231962
715,2,256,315,39845,58375,8760,5,28271807
716,2,256,315,38127,56111,8443,5,28309934
717,2,256,315,39187,57761,8846,5,28349121
718,2,256,315,39246,56948,8682,5,28388367
719,2,256,315,40149,58668,8769,5,28428516
720,2,256,315,39470,57865,8759,5,28467986
721,2,256,315,38661,57264,8530,5,28506647
722,2,256,315,40035,58927,8894,5,28546682
723,2,256,315,38256,56820,8513,5,28584938
724,2,256,315,38764,57515,8579,5,28623702
725,2,256,315,39264,57966,8377,5,28662966
726,2,256,315,38244,57043,8377,5,28701210
727,2,256,315,40105,58536,8772,5,28741315
728,2,256,315,38802,57269,8595,5,28780117
729,2,256,315,39830,57777,8522,5,28819947
730,2,256,315,38377,56709,8403,5,28858324
731,2,256,315,38674,57114,8572,5,28896998
732,2,256,315,38855,57181,8706,5,28935853
733,2,256,315,39267,57196,8544,5,28975120
734,2,256,315,38800,56848,8382,5,29013920
735,2,256,315,40192,58522,8896,5,29054112
736,2,256,315,39509,57977,8729,5,29093621
737,2,256,315,38144,56136,8364,5,29131765
738,2,256,315,39399,57269,8585,5,29171164
739,2,256,315,39825,57445,8542,5,29210989
740,2,256,315,40459,58639,8716,5,29251448
741,2,256,315,38705,57273,8592,5,29290153
742,2,256,315,38649,56774,8445,5,29328802
743,2,256,315,38379,57138,8727,5,29367181
744,2,256,315,39493,57613,8622,5,29406674
745,2,256,315,40058,58299,8944,5,29446732
746,2,256,315,38508,56743,8522,5,29485240
747,2,256,315,39227,57520,8744,5,29524467
748,2,256,315,41128,59013,8680,5,29565595
749,2,256,315,39817,58592,8919,5,29605412
750,2,256,315,39372,57462,8615,5,29644784
751,2,256,315,39414,57765,8498,5,29684198
752,2,256,315,39875,58172,8704,5,29724073
753,2,256,315,39268,57771,8379,5,29763341
754,2,256,315,39945,58665,9157,5,29803286
755,2,256,315,39513,57566,8747,5,29842799
756,2,256,315,40085,58315,8693,5,29882884
757,2,256,315,40218,58503,8738,5,29923102
758,2,256,315,38118,56410,8480,5,29961220
759,2,256,315,38780,57199,8521,5,30000000
760,3,256,316,43415,61977,9315,5,30043415
761,3,256,316,43768,62457,9690,5,30087183
762,3,256,316,43267,61987,9369,5,30130450
763,3,256,316,44036,62489,9241,5,30174486
764,3,256,316,43672,62913,9483,5,30218158
765,3,256,316,43797,63602,9564,5,30261955
766,3,256,316,43875,63162,9569,5,30305830
767,3,256,316,43949,63411,9541,5,30349779
768,3,256,316,44217,63746,9465,5,30393996
769,3,256,316,42024,60508,8916,5,30436020
770,3,256,316,40937,59160,8840,5,30476957
771,3,256,316,40578,59763,8888,5,30517535
772,3,256,316,39856,58239,8623,5,30557391
773,3,256,316,39243,57644,8590,5,30596634
774,3,256,316,39111,57550,8675,5,30635745
775,3,256,316,39167,57790,8675,5,30674912
776,3,256,316,40290,58743,9024,5,30715202
777,3,256,316,39152,57614,8728,5,30754354
778,3,256,316,39998,58869,9111,5,30794352
779,3,256,316,40369,58841,8840,5,30834721
780,3,256,316,39243,57542,8792,5,30873964
781,3,256,316,40224,58388,8630,5,30914188
782,3,256,316,38651,56413,8294,5,30952839
783,3,256,316,40527,59167,8804,5,30993366
784,3,256,316,38823,57840,8807,5,31032189
785,3,256,316,39691,58613,8730,5,31071880
786,3,256,316,38404,56816,8551,5,31110284
787,3,256,316,38958,57173,8365,5,31149242
788,3,256,316,39336,57822,8540,5,31188578
789,3,256,316,38794,56843,8556,5,31227372
790,3,256,316,40041,58466,8693,5,31267413
791,3,256,316,40814,59738,8998,5,31308227
792,3,256,316,38274,56839,8389,5,31346501
793,3,256,316,38782,56695,8434,5,31385283
794,3,256,316,40360,58496,8827,5,31425643
795,3,256,316,40686,59595,8838,5,31466329
796,3,256,316,39684,58277,8764,5,31506013
797,3,256,316,37825,55853,8196,5,31543838
798,3,256,316,39337,57673,8619,5,31583175
799,3,256,316,39982,58963,8638,5,31623157
800,3,256,316,40634,59348,8573,5,31663791
801,3,256,316,38579,57552,8696,5,31702370
802,3,256,316,38996,57217,8689,5,31741366
803,3,256,316,39299,57195,8467,5,31780665
804,3,256,316,40388,59222,8789,5,31821053
805,3,256,316,38477,57322,8642,5,31859530
806,3,256,316,38923,57903,8573,5,31898453
807,3,256,316,38912,57107,8508,5,31937365
808,3,256,316,39921,58332,8483,5,31977286
809,3,256,316,37758,56549,8406,5,32015044
810,3,256,316,40651,59169,8931,5,32055695
811,3,256,316,40574,58914,9020,5,32096269
812,3,256,316,40048,58285,8721,5,32136317
813,3,256,316,37494,55959,8340,5,32173811
814,3,256,316,39055,57510,8641,5,32212866
815,3,256,316,39896,58599,8829,5,32252762
816,3,256,316,39714,58327,8720,5,32292476
817,3,256,316,38790,56706,8646,5,32331266
818,3,256,316,40449,59544,9107,5,32371715
819,3,256,316,39229,57786,8779,5,32410944
820,3,256,316,38662,56691,8470,5,32449606
821,3,256,316,39094,57536,8866,5,32488700
822,3,256,316,38425,56870,8528,5,32527125
823,3,256,316,39378,58095,8857,5,32566503
824,3,256,316,38370,56109,8281,5,32604873
825,3,256,316,39380,57665,8482,5,32644253
826,3,256,316,38406,56702,8539,5,32682659
827,3,256,316,39410,58510,8679,5,32722069
828,3,256,316,39956,58723,8801,5,32762025
829,3,256,316,39357,58332,8757,5,32801382
830,3,256,316,40509,58486,8828,5,32841891
831,3,256,316,38480,56514,8486,5,32880371
832,3,256,316,38734,56578,8379,5,32919105
833,3,256,316,38553,56722,8768,5,32957658
834,3,256,316,39370,58026,8619,5,32997028
835,3,256,316,39701,58114,8539,5,33036729
836,3,256,316,39699,57611,8762,5,33076428
837,3,256,316,39202,57408,8489,5,33115630
838,3,256,316,39505,57861,8714,5,33155135
839,3,256,316,39137,57573,8653,5,33194272
840,3,256,316,39830,58598,8840,5,33234102
841,3,256,316,39664,58060,8691,5,33273766
842,3,256,316,39829,57798,8770,5,33313595
843,3,256,316,39685,58462,9022,5,33353280
844,3,256,316,39516,57755,8846,5,33392796
845,3,256,316,38243,55806,8183,5,33431039
846,3,256,316,39762,58884,8729,5,33470801
847,3,256,316,38405,56435,8564,5,33509206
848,3,256,316,38826,57691,8393,5,33548032
849,3,256,316,38695,57533,8553,5,33586727
850,3,256,316,39739,57763,8687,5,33626466
851,3,256,316,40594,59040,8999,5,33667060
852,3,256,316,39982,58724,8847,5,33707042
853,3,256,316,39331,57728,8839,5,33746373
854,3,256,316,39603,57243,8562,5,33785976
855,3,256,316,39032,57162,8722,5,33825008
856,3,256,316,39680,57870,8479,5,33864688
857,3,256,316,40767,59808,9099,5,33905455
858,3,256,316,38887,56908,8421,5,33944342
859,3,256,316,37424,55507,8349,5,33981766
860,3,256,316,40158,58772,8783,5,34021924
861,3,256,316,38355,57021,8601,5,34060279
862,3,256,316,38763,57601,8754,5,34099042
863,3,256,316,39562,58589,8763,5,34138604
864,3,256,316,39608,57717,8418,5,34178212
865,3,256,316,41647,59626,8897,5,34219859
866,3,256,316,39117,57265,8523,5,34258976
867,3,256,316,40142,58467,8896,5,34299118
868,3,256,316,40939,59897,8963,5,34340057
869,3,256,316,38674,57019,8740,5,34378731
870,3,256,316,39644,57445,8524,5,34418375
871,3,256,316,40052,58396,8848,5,34458427
872,3,256,316,38868,57564,8795,5,34497295
873,3,256,316,39983,58195,8894,5,34537278
874,3,256,316,40641,59107,8718,5,34577919
875,3,256,316,38816,57231,8733,5,34616735
876,3,256,316,39577,57815,8691,5,34656312
877,3,256,316,40115,58805,8952,5,34696427
878,3,256,316,40112,57892,8776,5,34736539
879,3,256,316,39043,57323,8657,5,34775582
880,3,256,316,39759,58202,8704,5,34815341
881,3,256,316,40149,59066,8901,5,34855490
882,3,256,316,40099,59105,8707,5,34895589
883,3,256,316,39510,57863,8715,5,34935099
884,3,256,316,39924,58602,8660,5,34975023
885,3,256,316,38904,57331,8504,5,35013927
886,3,256,316,39125,57661,8435,5,35053052
887,3,256,316,41035,59491,8949,5,35094087
888,3,256,316,39876,57715,8670,5,35133963
889,3,256,316,39738,57690,8713,5,35173701
890,3,256,316,39976,58398,8958,5,35213677
891,3,256,316,38688,56890,8636,5,35252365
892,3,256,316,38571,57285,8552,5,35290936
893,3,256,316,40293,58556,8809,5,35331229
894,3,256,316,38806,57544,8618,5,35370035
895,3,256,316,38855,57592,8873,5,35408890
896,3,256,316,39915,58476,8803,5,35448805
897,3,256,316,39428,58097,8660,5,35488233
898,3,256,316,39473,58224,8556,5,35527706
899,3,256,316,39188,57345,8733,5,35566894
900,3,256,316,39452,57698,8762,5,35606346
901,3,256,316,39592,57908,8728,5,35645938
902,3,256,316,39006,57622,8792,5,35684944
903,3,256,316,39640,58034,8586,5,35724584
904,3,256,316,38470,56718,8576,5,35763054
905,3,256,316,39990,58486,8879,5,35803044
906,3,256,316,38644,57035,8508,5,35841688
907,3,256,316,39223,57540,8645,5,35880911
908,3,256,316,38724,57033,8483,5,35919635
909,3,256,316,39428,58190,8799,5,35959063
910,3,256,316,38484,56920,8542,5,35997547
911,3,256,316,39926,58514,8908,5,36037473
912,3,256,316,40522,58261,8742,5,36077995
913,3,256,316,39987,58447,8701,5,36117982
914,3,256,316,39207,56871,8513,5,36157189
915,3,256,316,39498,58247,8791,5,36196687
916,3,256,316,39895,58754,8876,5,36236582
917,3,256,316,39268,57471,8597,5,36275850
918,3,256,316,39825,58147,8571,5,36315675
919,3,256,316,38425,57807,8689,5,36354100
920,3,256,316,39698,58299,8661,5,36393798
921,3,256,316,39904,58574,8745,5,36433702
922,3,256,316,40597,59195,9133,5,36474299
923,3,256,316,38309,56435,8363,5,36512608
924,3,256,316,40362,58383,8766,5,36552970
925,3,256,316,39010,56962,8435,5,36591980
926,3,256,316,38974,57325,8669,5,36630954
927,3,256,316,38456,56815,8534,5,36669410
928,3,256,316,40294,58881,9171,5,36709704
929,3,256,316,38923,57167,8264,5,36748627
930,3,256,316,39247,58196,8696,5,36787874
931,3,256,316,38934,57719,8590,5,36826808
932,3,256,316,39490,58144,8924,5,36866298
933,3,256,316,38487,56648,8617,5,36904785
934,3,256,316,40115,59018,8788,5,36944900
935,3,256,316,39884,58681,9141,5,36984784
936,3,256,316,39609,57345,8711,5,37024393
937,3,256,316,39253,57572,8724,5,37063646
938,3,256,316,37430,55937,8714,5,37101076
939,3,256,316,39014,57290,8570,5,37140090
940,3,256,316,39852,58567,8976,5,37179942
941,3,256,316,38524,56956,8499,5,37218466
942,3,256,316,39983,58517,8790,5,37258449
943,3,256,316,39926,58180,9140,5,37298375
944,3,256,316,38355,56712,8518,5,37336730
945,3,256,316,38019,55816,8375,5,37374749
946,3,256,316,38574,57671,8559,5,37413323
947,3,256,315,37362,56243,8304,5,37450685
948,3,256,315,37422,55750,8559,5,37488107
949,3,256,315,39902,58134,8540,5,37528009
950,3,256,315,39067,57094,8554,5,37567076
951,3,256,315,39146,57948,8541,5,37606222
952,3,256,315,39465,57669,8564,5,37645687
953,3,256,315,38531,57079,8492,5,37684218
954,3,256,315,39643,58302,8410,5,37723861
955,3,256,315,38839,57023,8637,5,37762700
956,3,256,315,38265,56409,8220,5,37800965
957,3,256,315,39531,58168,8696,5,37840496
958,3,256,315,39397,57811,8583,5,37879893
959,3,256,315,37874,56443,8279,5,37917767
960,3,256,315,39931,58527,8727,5,37957698
961,3,256,315,39409,57562,8715,5,37997107
962,3,256,315,38383,56744,8521,5,38035490
963,3,256,315,39007,56850,8499,5,38074497
964,3,256,315,40515,58708,8849,5,38115012
965,3,256,315,39080,57339,8542,5,38154092
966,3,256,315,39407,57786,8585,5,38193499
967,3,256,315,38463,57544,8724,5,38231962
968,3,256,315,39845,58375,8733,5,38271807
969,3,256,315,38127,56111,8280,5,38309934
970,3,256,315,39187,57761,8845,5,38349121
971,3,256,315,39246,56948,8635,5,38388367
972,3,256,315,40149,58668,8926,5,38428516
973,3,256,315,39470,57865,8453,5,38467986
974,3,256,315,38661,57264,8570,5,38506647
975,3,256,315,40035,58927,8624,5,38546682
976,3,256,315,38256,56820,8547,5,38584938
977,3,256,315,38764,57515,8661,5,38623702
978,3,256,315,39264,57966,8717,5,38662966
979,3,256,315,38244,57043,8551,5,38701210
980,3,256,315,40105,58536,8752,5,38741315
981,3,256,315,38802,57269,8684,5,38780117
982,3,256,315,39830,57777,8790,5,38819947
983,3,256,315,38377,56709,8469,5,38858324
984,3,256,315,38674,57114,8414,5,38896998
985,3,256,315,38855,57181,8582,5,38935853
986,3,256,315,39267,57196,8523,5,38975120
987,3,256,315,38800,56848,8454,5,39013920
988,3,256,315,40192,58522,8819,5,39054112
989,3,256,315,39509,57977,8748,5,39093621
990,3,256,315,38144,56136,8352,5,39131765
991,3,256,315,39399,57269,8851,5,39171164
992,3,256,315,39825,57445,8521,5,39210989
993,3,256,315,40459,58639,8967,5,39251448
994,3,256,315,38705,57273,8558,5,39290153
995,3,256,315,38649,56774,8396,5,39328802
996,3,256,315,38379,57138,8596,5,39367181
997,3,256,315,39493,57613,8589,5,39406674
998,3,256,315,40058,58299,8661,5,39446732
999,3,256,315,38508,56743,8544,5,39485240
1000,3,256,315,39227,57520,8709,5,39524467
1001,3,256,315,41128,59013,9012,5,39565595
1002,3,256,315,39817,58592,8719,5,39605412
1003,3,256,315,39372,57462,8614,5,39644784
1004,3,256,315,39414,57765,8819,5,39684198
1005,3,256,315,39875,58172,8543,5,39724073
1006,3,256,315,39268,57771,8627,5,39763341
1007,3,256,315,39945,58665,8744,5,39803286
1008,3,256,315,39513,57566,8817,5,39842799
1009,3,256,315,40085,58315,8805,5,39882884
1010,3,256,315,40218,58503,8833,5,39923102
1011,3,256,315,38118,56410,8383,5,39961220
1012,3,256,315,38780,57199,8484,5,40000000
1013,4,256,316,43415,61977,9377,5,40043415
1014,4,256,316,43768,62457,9498,5,40087183
1015,4,256,316,43267,61987,9398,5,40130450
1016,4,256,316,44036,62489,9458,5,40174486
1017,4,256,316,43672,62913,9327,5,40218158
1018,4,256,316,43797,63602,9596,5,40261955
1019,4,256,316,43875,63162,9414,5,40305830
1020,4,256,316,43949,63411,9412,5,40349779
1021,4,256,316,44217,63746,9586,5,40393996
1022,4,256,316,42024,60508,8839,5,40436020
1023,4,256,316,40937,59160,8948,5,40476957
1024,4,256,316,40578,59763,8996,5,40517535
1025,4,256,316,39856,58239,8950,5,40557391
1026,4,256,316,39243,57644,8437,5,40596634
1027,4,256,316,39111,57550,8551,5,40635745
1028,4,256,316,39167,57790,8710,5,40674912
1029,4,256,316,40290,58743,8658,5,40715202
1030,4,256,316,39152,57614,8598,5,40754354
1031,4,256,316,39998,58869,8720,5,40794352
1032,4,256,316,40369,58841,8921,5,40834721
1033,4,256,316,39243,57542,8725,5,40873964
1034,4,256,316,40224,58388,8685,5,40914188
1035,4,256,316,38651,56413,8375,5,40952839
1036,4,256,316,40527,59167,8680,5,40993366
1037,4,256,316,38823,57840,8767,5,41032189
1038,4,256,316,39691,58613,8818,5,41071880
1039,4,256,316,38404,56816,8553,5,41110284
1040,4,256,316,38958,57173,8753,5,41149242
1041,4,256,316,39336,57822,8642,5,41188578
1042,4,256,316,38794,56843,8688,5,41227372
1043,4,256,316,40041,58466,8882,5,41267413
1044,4,256,316,40814,59738,9209,5,41308227
1045,4,256,316,38274,56839,8628,5,41346501
1046,4,256,316,38782,56695,8489,5,41385283
1047,4,256,316,40360,58496,8599,5,41425643
1048,4,256,316,40686,59595,8897,5,41466329
1049,4,256,316,39684,58277,8856,5,41506013
1050,4,256,316,37825,55853,8381,5,41543838
1051,4,256,316,39337,57673,8493,5,41583175
1052,4,256,316,39982,58963,8851,5,41623157
1053,4,256,316,40634,59348,8764,5,41663791
1054,4,256,316,38579,57552,8767,5,41702370
1055,4,256,316,38996,57217,8641,5,41741366
1056,4,256,316,39299,57195,8509,5,41780665
1057,4,256,316,40388,59222,8898,5,41821053
1058,4,256,316,38477,57322,8641,5,41859530
1059,4,256,316,38923,57903,8599,5,41898453
1060,4,256,316,38912,57107,8654,5,41937365
1061,4,256,316,39921,58332,8522,5,41977286
1062,4,256,316,37758,56549,8595,5,42015044
1063,4,256,316,40651,59169,8825,5,42055695
1064,4,256,316,40574,58914,8655,5,42096269
1065,4,256,316,40048,58285,8610,5,42136317
1066,4,256,316,37494,55959,8331,5,42173811
1067,4,256,316,39055,57510,8936,5,42212866
1068,4,256,316,39896,58599,8711,5,42252762
1069,4,256,316,39714,58327,8464,5,42292476
1070,4,256,316,38790,56706,8527,5,42331266
1071,4,256,316,40449,59544,9188,5,42371715
1072,4,256,316,39229,57786,8795,5,42410944
1073,4,256,316,38662,56691,8495,5,42449606
1074,4,256,316,39094,57536,8536,5,42488700
1075,4,256,316,38425,56870,8230,5,42527125
1076,4,256,316,39378,58095,9140,5,42566503
1077,4,256,316,38370,56109,8604,5,42604873
1078,4,256,316,39380,57665,8698,5,42644253
1079,4,256,316,38406,56702,8516,5,42682659
1080,4,256,316,39410,58510,8742,5,42722069
1081,4,256,316,39956,58723,8915,5,42762025
1082,4,256,316,39357,58332,8679,5,42801382
1083,4,256,316,40509,58486,8727,5,42841891
1084,4,256,316,38480,56514,8372,5,42880371
1085,4,256,316,38734,56578,8562,5,42919105
1086,4,256,316,38553,56722,8367,5,42957658
1087,4,256,316,39370,58026,8727,5,42997028
1088,4,256,316,39701,58114,8654,5,43036729
1089,4,256,316,39699,57611,8837,5,43076428
1090,4,256,316,39202,57408,8468,5,43115630
1091,4,256,316,39505,57861,8621,5,43155135
1092,4,256,316,39137,57573,8663,5,43194272
1093,4,256,316,39830,58598,8918,5,43234102
1094,4,256,316,39664,58060,8666,5,43273766
1095,4,256,316,39829,57798,8575,5,43313595
1096,4,256,316,39685,58462,8918,5,43353280
1097,4,256,316,39516,57755,8416,5,43392796
1098,4,256,316,38243,55806,8500,5,43431039
1099,4,256,316,39762,58884,8840,5,43470801
1100,4,256,316,38405,56435,8501,5,43509206
1101,4,256,316,38826,57691,8565,5,43548032
1102,4,256,316,38695,57533,8529,5,43586727
1103,4,256,316,39739,57763,8757,5,43626466
1104,4,256,316,40594,59040,9077,5,43667060
1105,4,256,316,39982,58724,8654,5,43707042
1106,4,256,316,39331,57728,8702,5,43746373
1107,4,256,316,39603,57243,8668,5,43785976
1108,4,256,316,39032,57162,8683,5,43825008
1109,4,256,316,39680,57870,8734,5,43864688
1110,4,256,316,40767,59808,9047,5,43905455
1111,4,256,316,38887,56908,8338,5,43944342
1112,4,256,316,37424,55507,8457,5,43981766
1113,4,256,316,40158,58772,8983,5,44021924
1114,4,256,316,38355,57021,8597,5,44060279
1115,4,256,316,38763,57601,8532,5,44099042
1116,4,256,316,39562,58589,8695,5,44138604
1117,4,256,316,39608,57717,8687,5,44178212
1118,4,256,316,41647,59626,9132,5,44219859
1119,4,256,316,39117,57265,8571,5,44258976
1120,4,256,316,40142,58467,8884,5,44299118
1121,4,256,316,40939,59897,8970,5,44340057
1122,4,256,316,38674,57019,8698,5,44378731
1123,4,256,316,39644,57445,8611,5,44418375
1124,4,256,316,40052,58396,8867,5,44458427
1125,4,256,316,38868,57564,8622,5,44497295
1126,4,256,316,39983,58195,8695,5,44537278
1127,4,256,316,40641,59107,9037,5,44577919
1128,4,256,316,38816,57231,8634,5,44616735
1129,4,256,316,39577,57815,8543,5,44656312
1130,4,256,316,40115,58805,8738,5,44696427
1131,4,256,316,40112,57892,8573,5,44736539
1132,4,256,316,39043,57323,8594,5,44775582
1133,4,256,316,39759,58202,8766,5,44815341
1134,4,256,316,40149,59066,8909,5,44855490
1135,4,256,316,40099,59105,8857,5,44895589
1136,4,256,316,39510,57863,8579,5,44935099
1137,4,256,316,39924,58602,8756,5,44975023
1138,4,256,316,38904,57331,8463,5,45013927
1139,4,256,316,39125,57661,8717,5,45053052
1140,4,256,316,41035,59491,8891,5,45094087
1141,4,256,316,39876,57715,8645,5,45133963
1142,4,256,316,39738,57690,8525,5,45173701
1143,4,256,316,39976,58398,8823,5,45213677
1144,4,256,316,38688,56890,8741,5,45252365
1145,4,256,316,38571,57285,8534,5,45290936
1146,4,256,316,40293,58556,8594,5,45331229
1147,4,256,316,38806,57544,8400,5,45370035
1148,4,256,316,38855,57592,8463,5,45408890
1149,4,256,316,39915,58476,8832,5,45448805
1150,4,256,316,39428,58097,8497,5,45488233
1151,4,256,316,39473,58224,8999,5,45527706
1152,4,256,316,39188,57345,8527,5,45566894
1153,4,256,316,39452,57698,8603,5,45606346
1154,4,256,316,39592,57908,8754,5,45645938
1155,4,256,316,39006,57622,8634,5,45684944
1156,4,256,316,39640,58034,8603,5,45724584
1157,4,256,316,38470,56718,8733,5,45763054
1158,4,256,316,39990,58486,8804,5,45803044
1159,4,256,316,38644,57035,8514,5,45841688
1160,4,256,316,39223,57540,8758,5,45880911
1161,4,256,316,38724,57033,8820,5,45919635
1162,4,256,316,39428,58190,8574,5,45959063
1163,4,256,316,38484,56920,8587,5,45997547
1164,4,256,316,39926,58514,8680,5,46037473
1165,4,256,316,40522,58261,8934,5,46077995
1166,4,256,316,39987,58447,8681,5,46117982
1167,4,256,316,39207,56871,8464,5,46157189
1168,4,256,316,39498,58247,8810,5,46196687
1169,4,256,316,39895,58754,8615,5,46236582
1170,4,256,316,39268,57471,8645,5,46275850
1171,4,256,316,39825,58147,8665,5,46315675
1172,4,256,316,38425,57807,8618,5,46354100
1173,4,256,316,39698,58299,8836,5,46393798
1174,4,256,316,39904,58574,8759,5,46433702
1175,4,256,316,40597,59195,8962,5,46474299
1176,4,256,316,38309,56435,8548,5,46512608
1177,4,256,316,40362,58383,8686,5,46552970
1178,4,256,316,39010,56962,8301,5,46591980
1179,4,256,316,38974,57325,8653,5,46630954
1180,4,256,316,38456,56815,8436,5,46669410
1181,4,256,316,40294,58881,8834,5,46709704
1182,4,256,316,38923,57167,8547,5,46748627
1183,4,256,316,39247,58196,8397,5,46787874
1184,4,256,316,38934,57719,8792,5,46826808
1185,4,256,316,39490,58144,8958,5,46866298
1186,4,256,316,38487,56648,8675,5,46904785
1187,4,256,316,40115,59018,8905,5,46944900
1188,4,256,316,39884,58681,8574,5,46984784
1189,4,256,316,39609,57345,8451,5,47024393
1190,4,256,316,39253,57572,8499,5,47063646
1191,4,256,316,37430,55937,8098,5,47101076
1192,4,256,316,39014,57290,8623,5,47140090
1193,4,256,316,39852,58567,8756,5,47179942
1194,4,256,316,38524,56956,8462,5,47218466
1195,4,256,316,39983,58517,8871,5,47258449
1196,4,256,316,39926,58180,8692,5,47298375
1197,4,256,316,38355,56712,8463,5,47336730
1198,4,256,316,38019,55816,8176,5,47374749
1199,4,256,316,38574,57671,8538,5,47413323
1200,4,256,315,37362,56243,8485,5,47450685
1201,4,256,315,37422,55750,8361,5,47488107
1202,4,256,315,39902,58134,8693,5,47528009
