endpoint,anchor,input_form,bin_field,bin,n_masked_tokens,delta_isolation_token_loss,se_delta,fraction_improved
dense65_u0080,chck82_slow_scale1p75,with_special,target_edge_bin,16+,231,0.05056841596741798,0.026213734124401703,0.45454545454545453
dense65_u0080,chck82_slow_scale1p75,with_special,target_edge_bin,2-3,380,0.09118626002398646,0.019248395340144855,0.3868421052631579
dense65_u0080,chck82_slow_scale1p75,with_special,target_edge_bin,4-7,677,0.05346445118384562,0.013510254745733766,0.4254062038404727
dense65_u0080,chck82_slow_scale1p75,with_special,target_edge_bin,8-15,557,0.073194828842274,0.015345520759111093,0.4236983842010772
dense65_u0080,chck82_slow_scale1p75,with_special,input_edge_bin,0_edge_token,203,0.2565753729859128,0.03435234424817532,0.3103448275862069
dense65_u0080,chck82_slow_scale1p75,with_special,input_edge_bin,1,188,0.043807252708149384,0.023830468716046795,0.43617021276595747
dense65_u0080,chck82_slow_scale1p75,with_special,input_edge_bin,16+,231,0.05056841596741798,0.026213734124401703,0.45454545454545453
dense65_u0080,chck82_slow_scale1p75,with_special,input_edge_bin,2-3,380,0.09118626002398646,0.019248395340144855,0.3868421052631579
dense65_u0080,chck82_slow_scale1p75,with_special,input_edge_bin,4-7,677,0.05346445118384562,0.013510254745733766,0.4254062038404727
dense65_u0080,chck82_slow_scale1p75,with_special,input_edge_bin,8-15,557,0.073194828842274,0.015345520759111093,0.4236983842010772
dense65_u0080,chck82_slow_scale1p75,with_special,distance_to_boundary_special_bin,0_edge_token,203,0.2565753729859128,0.03435234424817532,0.3103448275862069
dense65_u0080,chck82_slow_scale1p75,with_special,distance_to_boundary_special_bin,1,188,0.043807252708149384,0.023830468716046795,0.43617021276595747
dense65_u0080,chck82_slow_scale1p75,with_special,distance_to_boundary_special_bin,16+,231,0.05056841596741798,0.026213734124401703,0.45454545454545453
dense65_u0080,chck82_slow_scale1p75,with_special,distance_to_boundary_special_bin,2-3,380,0.09118626002398646,0.019248395340144855,0.3868421052631579
dense65_u0080,chck82_slow_scale1p75,with_special,distance_to_boundary_special_bin,4-7,677,0.05346445118384562,0.013510254745733766,0.4254062038404727
dense65_u0080,chck82_slow_scale1p75,with_special,distance_to_boundary_special_bin,8-15,557,0.073194828842274,0.015345520759111093,0.4236983842010772
chck82_slow_scale1p75,coherent86_alpha075,with_special,target_edge_bin,0_edge_token,203,-0.02893384910083096,0.011842595920864233,0.5812807881773399
chck82_slow_scale1p75,coherent86_alpha075,with_special,target_edge_bin,1,188,0.004838582180379122,0.011576797130526398,0.5053191489361702
chck82_slow_scale1p75,coherent86_alpha075,with_special,target_edge_bin,16+,231,0.007258943039661846,0.008300498935354669,0.48917748917748916
chck82_slow_scale1p75,coherent86_alpha075,with_special,target_edge_bin,2-3,380,-0.0034270954544952377,0.007629792712580294,0.5368421052631579
chck82_slow_scale1p75,coherent86_alpha075,with_special,target_edge_bin,4-7,677,0.014276386863579026,0.005516163543459788,0.4741506646971935
chck82_slow_scale1p75,coherent86_alpha075,with_special,target_edge_bin,8-15,557,0.01084764391461881,0.005829301989512887,0.4919210053859964
chck82_slow_scale1p75,coherent86_alpha075,with_special,input_edge_bin,0_edge_token,203,-0.02893384910083096,0.011842595920864233,0.5812807881773399
chck82_slow_scale1p75,coherent86_alpha075,with_special,input_edge_bin,1,188,0.004838582180379122,0.011576797130526398,0.5053191489361702
chck82_slow_scale1p75,coherent86_alpha075,with_special,input_edge_bin,16+,231,0.007258943039661846,0.008300498935354669,0.48917748917748916
chck82_slow_scale1p75,coherent86_alpha075,with_special,input_edge_bin,2-3,380,-0.0034270954544952377,0.007629792712580294,0.5368421052631579
chck82_slow_scale1p75,coherent86_alpha075,with_special,input_edge_bin,4-7,677,0.014276386863579026,0.005516163543459788,0.4741506646971935
chck82_slow_scale1p75,coherent86_alpha075,with_special,input_edge_bin,8-15,557,0.01084764391461881,0.005829301989512887,0.4919210053859964
chck82_slow_scale1p75,coherent86_alpha075,with_special,distance_to_boundary_special_bin,0_edge_token,203,-0.02893384910083096,0.011842595920864233,0.5812807881773399
chck82_slow_scale1p75,coherent86_alpha075,with_special,distance_to_boundary_special_bin,1,188,0.004838582180379122,0.011576797130526398,0.5053191489361702
chck82_slow_scale1p75,coherent86_alpha075,with_special,distance_to_boundary_special_bin,16+,231,0.007258943039661846,0.008300498935354669,0.48917748917748916
chck82_slow_scale1p75,coherent86_alpha075,with_special,distance_to_boundary_special_bin,2-3,380,-0.0034270954544952377,0.007629792712580294,0.5368421052631579
chck82_slow_scale1p75,coherent86_alpha075,with_special,distance_to_boundary_special_bin,4-7,677,0.014276386863579026,0.005516163543459788,0.4741506646971935
chck82_slow_scale1p75,coherent86_alpha075,with_special,distance_to_boundary_special_bin,8-15,557,0.01084764391461881,0.005829301989512887,0.4919210053859964
clean_pres64_u0080,coherent86_alpha075,with_special,target_edge_bin,0_edge_token,203,0.1421727074916346,0.021158961994920428,0.3251231527093596
clean_pres64_u0080,coherent86_alpha075,with_special,target_edge_bin,1,188,0.028447371355952704,0.016475527366305507,0.4521276595744681
clean_pres64_u0080,coherent86_alpha075,with_special,target_edge_bin,16+,231,0.03363354793080488,0.01747542132397079,0.45454545454545453
clean_pres64_u0080,coherent86_alpha075,with_special,target_edge_bin,2-3,380,0.05214462264096877,0.011374322184736257,0.4342105263157895
clean_pres64_u0080,coherent86_alpha075,with_special,target_edge_bin,4-7,677,0.039347096544485795,0.00854522505767678,0.41063515509601184
clean_pres64_u0080,coherent86_alpha075,with_special,target_edge_bin,8-15,557,0.04555348592397752,0.009148527355099722,0.42190305206463197
clean_pres64_u0080,coherent86_alpha075,with_special,input_edge_bin,0_edge_token,203,0.1421727074916346,0.021158961994920428,0.3251231527093596
clean_pres64_u0080,coherent86_alpha075,with_special,input_edge_bin,1,188,0.028447371355952704,0.016475527366305507,0.4521276595744681
clean_pres64_u0080,coherent86_alpha075,with_special,input_edge_bin,16+,231,0.03363354793080488,0.01747542132397079,0.45454545454545453
clean_pres64_u0080,coherent86_alpha075,with_special,input_edge_bin,2-3,380,0.05214462264096877,0.011374322184736257,0.4342105263157895
clean_pres64_u0080,coherent86_alpha075,with_special,input_edge_bin,4-7,677,0.039347096544485795,0.00854522505767678,0.41063515509601184
clean_pres64_u0080,coherent86_alpha075,with_special,input_edge_bin,8-15,557,0.04555348592397752,0.009148527355099722,0.42190305206463197
clean_pres64_u0080,coherent86_alpha075,with_special,distance_to_boundary_special_bin,0_edge_token,203,0.1421727074916346,0.021158961994920428,0.3251231527093596
clean_pres64_u0080,coherent86_alpha075,with_special,distance_to_boundary_special_bin,1,188,0.028447371355952704,0.016475527366305507,0.4521276595744681
clean_pres64_u0080,coherent86_alpha075,with_special,distance_to_boundary_special_bin,16+,231,0.03363354793080488,0.01747542132397079,0.45454545454545453
clean_pres64_u0080,coherent86_alpha075,with_special,distance_to_boundary_special_bin,2-3,380,0.05214462264096877,0.011374322184736257,0.4342105263157895
clean_pres64_u0080,coherent86_alpha075,with_special,distance_to_boundary_special_bin,4-7,677,0.039347096544485795,0.00854522505767678,0.41063515509601184
clean_pres64_u0080,coherent86_alpha075,with_special,distance_to_boundary_special_bin,8-15,557,0.04555348592397752,0.009148527355099722,0.42190305206463197
clean_pres65_u0080,coherent86_alpha075,with_special,target_edge_bin,0_edge_token,203,0.1394404625730002,0.021035582483211013,0.33004926108374383
clean_pres65_u0080,coherent86_alpha075,with_special,target_edge_bin,1,188,0.029893998182044326,0.016314282415346704,0.44680851063829785
clean_pres65_u0080,coherent86_alpha075,with_special,target_edge_bin,16+,231,0.03448714953139162,0.017425836296376087,0.4458874458874459
clean_pres65_u0080,coherent86_alpha075,with_special,target_edge_bin,2-3,380,0.05145018160829319,0.011196584696407318,0.43157894736842106
clean_pres65_u0080,coherent86_alpha075,with_special,target_edge_bin,4-7,677,0.04031421660305773,0.008453447500167055,0.4076809453471196
clean_pres65_u0080,coherent86_alpha075,with_special,target_edge_bin,8-15,557,0.045373754628083296,0.009043050918557168,0.42010771992818674
clean_pres65_u0080,coherent86_alpha075,with_special,input_edge_bin,0_edge_token,203,0.1394404625730002,0.021035582483211013,0.33004926108374383
clean_pres65_u0080,coherent86_alpha075,with_special,input_edge_bin,1,188,0.029893998182044326,0.016314282415346704,0.44680851063829785
clean_pres65_u0080,coherent86_alpha075,with_special,input_edge_bin,16+,231,0.03448714953139162,0.017425836296376087,0.4458874458874459
clean_pres65_u0080,coherent86_alpha075,with_special,input_edge_bin,2-3,380,0.05145018160829319,0.011196584696407318,0.43157894736842106
clean_pres65_u0080,coherent86_alpha075,with_special,input_edge_bin,4-7,677,0.04031421660305773,0.008453447500167055,0.4076809453471196
clean_pres65_u0080,coherent86_alpha075,with_special,input_edge_bin,8-15,557,0.045373754628083296,0.009043050918557168,0.42010771992818674
clean_pres65_u0080,coherent86_alpha075,with_special,distance_to_boundary_special_bin,0_edge_token,203,0.1394404625730002,0.021035582483211013,0.33004926108374383
clean_pres65_u0080,coherent86_alpha075,with_special,distance_to_boundary_special_bin,1,188,0.029893998182044326,0.016314282415346704,0.44680851063829785
clean_pres65_u0080,coherent86_alpha075,with_special,distance_to_boundary_special_bin,16+,231,0.03448714953139162,0.017425836296376087,0.4458874458874459
clean_pres65_u0080,coherent86_alpha075,with_special,distance_to_boundary_special_bin,2-3,380,0.05145018160829319,0.011196584696407318,0.43157894736842106
clean_pres65_u0080,coherent86_alpha075,with_special,distance_to_boundary_special_bin,4-7,677,0.04031421660305773,0.008453447500167055,0.4076809453471196
clean_pres65_u0080,coherent86_alpha075,with_special,distance_to_boundary_special_bin,8-15,557,0.045373754628083296,0.009043050918557168,0.42010771992818674
dense64_u0080,coherent86_alpha075,with_special,target_edge_bin,0_edge_token,203,0.2243900802686095,0.029877552177330065,0.30049261083743845
dense64_u0080,coherent86_alpha075,with_special,target_edge_bin,1,188,0.046051322304342744,0.022114879216898583,0.44680851063829785
dense64_u0080,coherent86_alpha075,with_special,target_edge_bin,16+,231,0.05599998990985972,0.024351488423319023,0.4458874458874459
dense64_u0080,coherent86_alpha075,with_special,target_edge_bin,2-3,380,0.08623041828327827,0.016098463999186425,0.4
dense64_u0080,coherent86_alpha075,with_special,target_edge_bin,4-7,677,0.06542207170107112,0.012358790276277376,0.37813884785819796
dense64_u0080,coherent86_alpha075,with_special,target_edge_bin,8-15,557,0.08158907219569898,0.013349064872225676,0.38061041292639136
dense64_u0080,coherent86_alpha075,with_special,input_edge_bin,0_edge_token,203,0.2243900802686095,0.029877552177330065,0.30049261083743845
dense64_u0080,coherent86_alpha075,with_special,input_edge_bin,1,188,0.046051322304342744,0.022114879216898583,0.44680851063829785
dense64_u0080,coherent86_alpha075,with_special,input_edge_bin,16+,231,0.05599998990985972,0.024351488423319023,0.4458874458874459
dense64_u0080,coherent86_alpha075,with_special,input_edge_bin,2-3,380,0.08623041828327827,0.016098463999186425,0.4
dense64_u0080,coherent86_alpha075,with_special,input_edge_bin,4-7,677,0.06542207170107112,0.012358790276277376,0.37813884785819796
dense64_u0080,coherent86_alpha075,with_special,input_edge_bin,8-15,557,0.08158907219569898,0.013349064872225676,0.38061041292639136
dense64_u0080,coherent86_alpha075,with_special,distance_to_boundary_special_bin,0_edge_token,203,0.2243900802686095,0.029877552177330065,0.30049261083743845
dense64_u0080,coherent86_alpha075,with_special,distance_to_boundary_special_bin,1,188,0.046051322304342744,0.022114879216898583,0.44680851063829785
dense64_u0080,coherent86_alpha075,with_special,distance_to_boundary_special_bin,16+,231,0.05599998990985972,0.024351488423319023,0.4458874458874459
dense64_u0080,coherent86_alpha075,with_special,distance_to_boundary_special_bin,2-3,380,0.08623041828327827,0.016098463999186425,0.4
dense64_u0080,coherent86_alpha075,with_special,distance_to_boundary_special_bin,4-7,677,0.06542207170107112,0.012358790276277376,0.37813884785819796
dense64_u0080,coherent86_alpha075,with_special,distance_to_boundary_special_bin,8-15,557,0.08158907219569898,0.013349064872225676,0.38061041292639136
dense65_u0080,coherent86_alpha075,with_special,target_edge_bin,0_edge_token,203,0.22764152388508188,0.030270008194816036,0.2955665024630542
dense65_u0080,coherent86_alpha075,with_special,target_edge_bin,1,188,0.04864583488852851,0.022408679582948097,0.44148936170212766
dense65_u0080,coherent86_alpha075,with_special,target_edge_bin,16+,231,0.057827359007079825,0.02462870554104314,0.45021645021645024
dense65_u0080,coherent86_alpha075,with_special,target_edge_bin,2-3,380,0.08775916456949122,0.016215026424231057,0.3868421052631579
dense65_u0080,coherent86_alpha075,with_special,target_edge_bin,4-7,677,0.06774083804742465,0.012463569009136763,0.37518463810930575
dense65_u0080,coherent86_alpha075,with_special,target_edge_bin,8-15,557,0.0840424727568928,0.013535830597488765,0.38061041292639136
dense65_u0080,coherent86_alpha075,with_special,input_edge_bin,0_edge_token,203,0.22764152388508188,0.030270008194816036,0.2955665024630542
dense65_u0080,coherent86_alpha075,with_special,input_edge_bin,1,188,0.04864583488852851,0.022408679582948097,0.44148936170212766
dense65_u0080,coherent86_alpha075,with_special,input_edge_bin,16+,231,0.057827359007079825,0.02462870554104314,0.45021645021645024
dense65_u0080,coherent86_alpha075,with_special,input_edge_bin,2-3,380,0.08775916456949122,0.016215026424231057,0.3868421052631579
dense65_u0080,coherent86_alpha075,with_special,input_edge_bin,4-7,677,0.06774083804742465,0.012463569009136763,0.37518463810930575
dense65_u0080,coherent86_alpha075,with_special,input_edge_bin,8-15,557,0.0840424727568928,0.013535830597488765,0.38061041292639136
dense65_u0080,coherent86_alpha075,with_special,distance_to_boundary_special_bin,0_edge_token,203,0.22764152388508188,0.030270008194816036,0.2955665024630542
dense65_u0080,coherent86_alpha075,with_special,distance_to_boundary_special_bin,1,188,0.04864583488852851,0.022408679582948097,0.44148936170212766
dense65_u0080,coherent86_alpha075,with_special,distance_to_boundary_special_bin,16+,231,0.057827359007079825,0.02462870554104314,0.45021645021645024
dense65_u0080,coherent86_alpha075,with_special,distance_to_boundary_special_bin,2-3,380,0.08775916456949122,0.016215026424231057,0.3868421052631579
dense65_u0080,coherent86_alpha075,with_special,distance_to_boundary_special_bin,4-7,677,0.06774083804742465,0.012463569009136763,0.37518463810930575
dense65_u0080,coherent86_alpha075,with_special,distance_to_boundary_special_bin,8-15,557,0.0840424727568928,0.013535830597488765,0.38061041292639136
