global_step,epoch,stage_length,n_chunks,charged_words,active_tokens,masked_tokens,microbatches,cumulative_words
606,2,64,997,39118,55136,8345,16,23970407
607,2,64,997,39121,55094,8223,16,24009528
608,2,64,997,39529,55354,8490,16,24049057
609,2,64,997,39339,55380,8315,16,24088396
610,2,64,997,38863,55261,8259,16,24127259
611,2,64,997,39640,55311,8236,16,24166899
612,2,64,997,40451,55529,8185,16,24207350
613,2,64,997,39868,55316,8230,16,24247218
614,2,64,997,39829,55068,8277,16,24287047
615,2,64,997,39404,54920,8355,16,24326451
616,2,64,997,39211,54965,8205,16,24365662
617,2,64,997,39955,55427,8418,16,24405617
618,2,64,997,39077,54929,8223,16,24444694
619,2,64,997,39785,55278,8154,16,24484479
620,2,64,997,39190,54794,8302,16,24523669
621,2,64,997,39996,55231,8288,16,24563665
622,2,64,997,39113,54736,8110,16,24602778
623,2,64,997,39773,55260,8168,16,24642551
624,2,64,997,39122,54870,8306,16,24681673
625,2,64,997,39471,54863,8317,16,24721144
626,2,64,997,39478,54940,8222,16,24760622
627,2,64,997,39450,55244,8238,16,24800072
628,2,64,997,39886,55116,8229,16,24839958
629,2,64,997,39272,55495,8344,16,24879230
630,2,64,997,39834,55209,8378,16,24919064
631,2,64,997,39331,55149,8187,16,24958395
632,2,64,997,39512,55454,8220,16,24997907
633,2,64,997,38931,55096,8272,16,25036838
634,2,64,997,39715,55017,8451,16,25076553
635,2,64,997,40284,55114,8152,16,25116837
636,2,64,997,39123,54912,8095,16,25155960
637,2,64,997,39674,55097,8275,16,25195634
638,2,64,997,39472,54953,8409,16,25235106
639,2,64,997,39608,55407,8218,16,25274714
640,2,64,997,39211,55214,8377,16,25313925
641,2,64,997,39326,55163,7989,16,25353251
642,2,64,997,38890,55305,8198,16,25392141
643,2,64,997,39107,54927,8237,16,25431248
644,2,64,997,39530,55296,8254,16,25470778
645,2,64,997,38997,55277,8347,16,25509775
646,2,64,997,39707,55080,8365,16,25549482
647,2,64,997,39586,54672,8253,16,25589068
648,2,64,997,38933,55043,8332,16,25628001
649,2,64,997,39755,55490,8437,16,25667756
650,2,64,997,39556,55024,8229,16,25707312
651,2,64,997,39279,55270,8183,16,25746591
652,2,64,997,39298,54731,8386,16,25785889
653,2,64,997,39328,54931,8172,16,25825217
654,2,64,997,38924,55099,8391,16,25864141
655,2,64,997,38947,54563,8113,16,25903088
656,2,64,997,39230,55274,8299,16,25942318
657,2,64,997,39234,54852,8222,16,25981552
658,2,64,997,39211,55160,8563,16,26020763
659,2,64,997,39981,55078,7986,16,26060744
660,2,64,997,40005,55307,8098,16,26100749
661,2,64,997,39657,54891,8217,16,26140406
662,2,64,997,39534,55546,8368,16,26179940
663,2,64,997,39528,55135,8280,16,26219468
664,2,64,997,38644,54743,8251,16,26258112
665,2,64,997,40050,55443,8133,16,26298162
666,2,64,997,39592,55227,8272,16,26337754
667,2,64,997,38828,55532,8663,16,26376582
668,2,64,997,39804,55214,8259,16,26416386
669,2,64,997,39420,54976,8104,16,26455806
670,2,64,997,39889,55100,8177,16,26495695
671,2,64,997,39536,55275,8326,16,26535231
672,2,64,997,39932,54834,8291,16,26575163
673,2,64,997,39696,55032,8409,16,26614859
674,2,64,997,39120,55154,8020,16,26653979
675,2,64,997,39120,55363,8140,16,26693099
676,2,64,997,39630,55115,8189,16,26732729
677,2,64,997,38941,54917,8296,16,26771670
678,2,64,997,39342,54837,8124,16,26811012
679,2,64,997,39317,55733,8509,16,26850329
680,2,64,997,38977,55347,8205,16,26889306
681,2,64,997,39686,55354,8459,16,26928992
682,2,64,997,39413,55439,8165,16,26968405
683,2,64,997,39392,54562,8271,16,27007797
684,2,64,997,39796,54977,8219,16,27047593
685,2,64,997,39121,55446,8486,16,27086714
686,2,64,997,39283,54868,8297,16,27125997
687,2,64,997,38611,54680,8007,16,27164608
688,2,64,997,39480,55094,8222,16,27204088
689,2,64,997,39459,55739,7999,16,27243547
690,2,64,997,39565,54863,8250,16,27283112
691,2,64,997,38654,54720,8226,16,27321766
692,2,64,997,39275,54869,8217,16,27361041
693,2,64,997,38767,54646,8466,16,27399808
694,2,64,997,38304,55244,8145,16,27438112
695,2,64,997,38570,54938,8161,16,27476682
696,2,64,997,39593,55382,8347,16,27516275
697,2,64,997,39963,55473,8378,16,27556238
698,2,64,997,39088,54987,8289,16,27595326
699,2,64,997,39873,55237,8300,16,27635199
700,2,64,997,38790,55244,8463,16,27673989
701,2,64,997,39424,55321,8324,16,27713413
702,2,64,997,39313,55049,8239,16,27752726
703,2,64,997,39160,55052,8232,16,27791886
704,2,64,997,39258,55209,8273,16,27831144
705,2,64,997,39768,55364,8331,16,27870912
706,2,64,997,38779,55059,8222,16,27909691
707,2,64,997,39688,55200,8298,16,27949379
708,2,64,997,39316,55034,8304,16,27988695
709,2,64,997,39386,55215,8389,16,28028081
710,2,64,997,39645,55438,8352,16,28067726
711,2,64,997,39882,55108,8373,16,28107608
712,2,64,997,39959,55649,8500,16,28147567
713,2,64,997,40039,55554,8404,16,28187606
714,2,64,997,39070,55325,8215,16,28226676
715,2,64,997,39250,55358,8316,16,28265926
716,2,64,997,39548,55272,8424,16,28305474
717,2,64,997,39445,54831,8229,16,28344919
718,2,64,997,39674,55068,8185,16,28384593
719,2,64,997,39882,55074,8152,16,28424475
720,2,64,997,39312,55212,8235,16,28463787
721,2,64,997,39339,55256,8332,16,28503126
722,2,64,997,39004,54762,8198,16,28542130
723,2,64,997,39356,55445,8388,16,28581486
724,2,64,997,39256,55273,8389,16,28620742
725,2,64,997,39041,55585,8405,16,28659783
726,2,64,997,39035,55609,8319,16,28698818
727,2,64,997,39302,54779,8289,16,28738120
728,2,64,997,39504,55110,8212,16,28777624
729,2,64,997,39425,54756,8127,16,28817049
730,2,64,997,39037,55041,8179,16,28856086
731,2,64,997,39172,55028,8056,16,28895258
732,2,64,997,39196,54811,8169,16,28934454
733,2,64,997,39568,55244,8247,16,28974022
734,2,64,997,38984,54718,8268,16,29013006
735,2,64,997,39856,55068,8194,16,29052862
736,2,64,997,39173,54952,8421,16,29092035
737,2,64,997,38907,54749,7920,16,29130942
738,2,64,997,39500,55120,8350,16,29170442
739,2,64,997,39776,54821,8376,16,29210218
740,2,64,997,39955,55045,8309,16,29250173
741,2,64,997,38704,54642,8181,16,29288877
742,2,64,997,39716,55460,8231,16,29328593
743,2,64,997,38841,55428,8364,16,29367434
744,2,64,997,39602,55143,8131,16,29407036
745,2,64,997,39498,54946,8083,16,29446534
746,2,64,997,39408,55002,8352,16,29485942
747,2,64,997,39611,55242,8434,16,29525553
748,2,64,997,40312,55258,8238,16,29565865
749,2,64,997,39227,55020,8149,16,29605092
750,2,64,997,39692,55335,8237,16,29644784
751,2,64,997,39715,55527,8349,16,29684499
752,2,64,997,39788,55379,8286,16,29724287
753,2,64,997,39372,55058,8389,16,29763659
754,2,64,997,39350,55349,8546,16,29803009
755,2,64,997,39393,54631,8024,16,29842402
756,2,64,997,39412,55016,8201,16,29881814
757,2,64,997,39485,54689,8240,16,29921299
758,2,64,997,39298,55206,8082,16,29960597
759,2,64,997,39403,55274,8218,16,30000000
760,3,128,555,38686,49987,7632,9,30038686
761,3,128,555,39200,50669,7595,9,30077886
762,3,128,555,38731,49828,7480,9,30116617
763,3,128,555,39025,50031,7444,9,30155642
764,3,128,555,38925,49825,7437,9,30194567
765,3,128,555,39716,51748,7734,9,30234283
766,3,128,555,39866,51722,7901,9,30274149
767,3,128,555,39296,50795,7539,9,30313445
768,3,128,555,39633,51526,7660,9,30353078
769,3,128,555,39378,50771,7630,9,30392456
770,3,128,555,39192,51432,7744,9,30431648
771,3,128,555,40180,55520,8403,9,30471828
772,3,128,555,39918,55884,8469,9,30511746
773,3,128,555,40218,56179,8298,9,30551964
774,3,128,555,39635,55443,8207,9,30591599
775,3,128,555,39658,55855,8361,9,30631257
776,3,128,555,39387,54884,8396,9,30670644
777,3,128,555,39753,55263,8333,9,30710397
778,3,128,555,39553,55525,8361,9,30749950
779,3,128,555,39499,55376,8393,9,30789449
780,3,128,555,39656,55649,8352,9,30829105
781,3,128,555,39990,55528,8398,9,30869095
782,3,128,555,39877,55263,8190,9,30908972
783,3,128,555,38988,54495,8144,9,30947960
784,3,128,555,40383,55977,8229,9,30988343
785,3,128,555,39499,55814,8491,9,31027842
786,3,128,555,39384,55308,8361,9,31067226
787,3,128,555,38905,55206,8328,9,31106131
788,3,128,555,39267,55055,8186,9,31145398
789,3,128,555,39718,55201,8169,9,31185116
790,3,128,555,39483,55082,8341,9,31224599
791,3,128,555,39642,55230,8424,9,31264241
792,3,128,555,40547,56472,8523,9,31304788
793,3,128,555,38660,54580,8436,9,31343448
794,3,128,555,39177,54544,8410,9,31382625
795,3,128,555,40170,55543,8381,9,31422795
796,3,128,555,40300,56212,8475,9,31463095
797,3,128,555,39675,54723,7986,9,31502770
798,3,128,555,38914,55004,8204,9,31541684
799,3,128,555,39377,54839,8179,9,31581061
800,3,128,555,39751,55996,8335,9,31620812
801,3,128,555,40308,56209,8467,9,31661120
802,3,128,555,39002,55546,8341,9,31700122
803,3,128,555,39354,55057,8183,9,31739476
804,3,128,555,39331,54753,8204,9,31778807
805,3,128,555,40075,55990,8484,9,31818882
806,3,128,555,39374,55807,8265,9,31858256
807,3,128,555,38843,55500,8143,9,31897099
808,3,128,555,39548,55126,8239,9,31936647
809,3,128,555,39722,55385,8274,9,31976369
810,3,128,555,38675,55260,8133,9,32015044
811,3,128,555,40124,55559,8465,9,32055168
812,3,128,555,40097,55252,8167,9,32095265
813,3,128,555,39983,55600,8340,9,32135248
814,3,128,555,38694,55000,8133,9,32173942
815,3,128,555,39321,55133,8100,9,32213263
816,3,128,555,39663,55445,8358,9,32252926
817,3,128,555,39944,55946,8203,9,32292870
818,3,128,555,39190,54505,8021,9,32332060
819,3,128,555,40079,56160,8319,9,32372139
820,3,128,555,39605,55477,8046,9,32411744
821,3,128,555,39408,55039,8122,9,32451152
822,3,128,555,39506,55391,8635,9,32490658
823,3,128,555,38939,55241,8170,9,32529597
824,3,128,555,39802,55350,8372,9,32569399
825,3,128,555,39475,54885,8393,9,32608874
826,3,128,555,39293,54884,8122,9,32648167
827,3,128,555,39214,55153,8268,9,32687381
828,3,128,555,39738,55796,8313,9,32727119
829,3,128,555,39045,54985,8112,9,32766164
830,3,128,555,39871,55888,8426,9,32806035
831,3,128,555,40353,55267,8083,9,32846388
832,3,128,555,38887,54429,7895,9,32885275
833,3,128,555,39400,55149,8264,9,32924675
834,3,128,555,38644,54267,8179,9,32963319
835,3,128,555,39365,55364,8449,9,33002684
836,3,128,555,40158,55911,8290,9,33042842
837,3,128,555,39698,55005,8231,9,33082540
838,3,128,555,39820,55886,8420,9,33122360
839,3,128,555,40006,55665,8419,9,33162366
840,3,128,555,39475,54740,8218,9,33201841
841,3,128,555,39932,56156,8499,9,33241773
842,3,128,555,39406,54904,8248,9,33281179
843,3,128,555,39512,54412,8230,9,33320691
844,3,128,555,39447,55822,8452,9,33360138
845,3,128,555,39134,54361,8191,9,33399272
846,3,128,555,39305,54452,8250,9,33438577
847,3,128,555,39614,55831,8421,9,33478191
848,3,128,555,39153,54891,8111,9,33517344
849,3,128,555,38565,55310,8333,9,33555909
850,3,128,555,39520,55881,8412,9,33595429
851,3,128,555,40635,56084,8464,9,33636064
852,3,128,555,40321,55869,8265,9,33676385
853,3,128,555,39275,54859,8465,9,33715660
854,3,128,555,39447,55147,8258,9,33755107
855,3,128,555,39508,54776,7973,9,33794615
856,3,128,555,39037,54536,8190,9,33833652
857,3,128,555,39796,55326,8379,9,33873448
858,3,128,555,40238,56496,8533,9,33913686
859,3,128,555,39395,55033,8136,9,33953081
860,3,128,555,39164,55492,8499,9,33992245
861,3,128,555,39718,55659,8331,9,34031963
862,3,128,555,38878,55224,8448,9,34070841
863,3,128,555,38815,54560,8066,9,34109656
864,3,128,555,40387,56310,8612,9,34150043
865,3,128,555,39745,55005,8070,9,34189788
866,3,128,555,40217,55624,8549,9,34230005
867,3,128,555,39620,54990,8218,9,34269625
868,3,128,555,39582,54997,8340,9,34309207
869,3,128,555,39542,55511,8478,9,34348749
870,3,128,555,39427,54993,8363,9,34388176
871,3,128,555,39213,54755,8301,9,34427389
872,3,128,555,40403,55769,8501,9,34467792
873,3,128,555,39082,55591,8352,9,34506874
874,3,128,555,40806,55775,8299,9,34547680
875,3,128,555,39501,55396,8304,9,34587181
876,3,128,555,40171,55770,8407,9,34627352
877,3,128,555,39497,55049,8111,9,34666849
878,3,128,555,39234,55167,8337,9,34706083
879,3,128,555,40126,55226,8144,9,34746209
880,3,128,555,39714,55642,8333,9,34785923
881,3,128,555,40456,56007,8295,9,34826379
882,3,128,555,39139,55140,8258,9,34865518
883,3,128,555,39878,55628,8488,9,34905396
884,3,128,555,39161,54794,8217,9,34944557
885,3,128,555,39556,55305,8424,9,34984113
886,3,128,555,39367,55752,8388,9,35023480
887,3,128,555,39972,55651,8419,9,35063452
888,3,128,555,40092,54867,8199,9,35103544
889,3,128,555,39418,55084,8082,9,35142962
890,3,128,555,40192,55505,8321,9,35183154
891,3,128,555,39495,55389,8228,9,35222649
892,3,128,555,39263,54920,8410,9,35261912
893,3,128,555,39307,55662,8386,9,35301219
894,3,128,555,39721,55338,8353,9,35340940
895,3,128,555,39371,55811,8378,9,35380311
896,3,128,555,38904,55017,8486,9,35419215
897,3,128,555,40250,55808,8383,9,35459465
898,3,128,555,38921,55253,8120,9,35498386
899,3,128,555,39570,54786,8192,9,35537956
900,3,128,555,39759,55660,8514,9,35577715
901,3,128,554,38813,54639,8242,9,35616528
902,3,128,554,39551,55082,8254,9,35656079
903,3,128,554,39884,55467,8405,9,35695963
904,3,128,554,39244,55350,8398,9,35735207
905,3,128,554,39147,54282,8178,9,35774354
906,3,128,554,39574,55814,8279,9,35813928
907,3,128,554,39181,54982,8092,9,35853109
908,3,128,554,39022,54125,8251,9,35892131
909,3,128,554,38830,55172,8441,9,35930961
910,3,128,554,39541,55233,8353,9,35970502
911,3,128,554,39454,55302,8310,9,36009956
912,3,128,554,39683,55519,8462,9,36049639
913,3,128,554,40029,55074,8217,9,36089668
914,3,128,554,39992,55335,8247,9,36129660
915,3,128,554,39092,54603,8163,9,36168752
916,3,128,554,39407,55166,8084,9,36208159
917,3,128,554,39623,55760,8090,9,36247782
918,3,128,554,39638,55097,8302,9,36287420
919,3,128,554,39526,55151,8294,9,36326946
920,3,128,554,39069,55673,8330,9,36366015
921,3,128,554,40589,56206,8394,9,36406604
922,3,128,554,39738,55664,8213,9,36446342
923,3,128,554,39814,55023,8213,9,36486156
924,3,128,554,38825,54277,8294,9,36524981
925,3,128,554,40097,55148,8165,9,36565078
926,3,128,554,39388,54627,8282,9,36604466
927,3,128,554,39278,55240,8201,9,36643744
928,3,128,554,40090,56671,8416,9,36683834
929,3,128,554,39414,55115,8055,9,36723248
930,3,128,554,39816,55801,8359,9,36763064
931,3,128,554,39913,55721,8389,9,36802977
932,3,128,554,39037,55596,8460,9,36842014
933,3,128,554,39041,55230,8258,9,36881055
934,3,128,554,39490,55326,8288,9,36920545
935,3,128,554,40081,56126,8455,9,36960626
936,3,128,554,39665,55104,8148,9,37000291
937,3,128,554,39604,54651,8159,9,37039895
938,3,128,554,39518,55646,8333,9,37079413
939,3,128,554,38633,54495,8232,9,37118046
940,3,128,554,39037,54882,8270,9,37157083
941,3,128,554,39754,55530,8446,9,37196837
942,3,128,554,39231,55658,8311,9,37236068
943,3,128,554,39967,55422,8388,9,37276035
944,3,128,554,39075,55080,7952,9,37315110
945,3,128,554,39667,55482,8437,9,37354777
946,3,128,554,38980,55044,8242,9,37393757
947,3,128,554,38793,55572,8425,9,37432550
948,3,128,554,38297,54835,8380,9,37470847
949,3,128,554,39032,55038,8240,9,37509879
950,3,128,554,39500,54591,8151,9,37549379
951,3,128,554,39102,54818,8204,9,37588481
952,3,128,554,39709,55341,8320,9,37628190
953,3,128,554,39312,55419,8230,9,37667502
954,3,128,554,39228,55230,8305,9,37706730
955,3,128,554,39524,55186,8194,9,37746254
956,3,128,554,39627,55589,8357,9,37785881
957,3,128,554,39504,55817,8227,9,37825385
958,3,128,554,39925,55618,8159,9,37865310
959,3,128,554,39036,55427,7994,9,37904346
960,3,128,554,40305,56086,8514,9,37944651
961,3,128,554,39377,55303,8341,9,37984028
962,3,128,554,39552,55156,8383,9,38023580
963,3,128,554,39260,55319,8449,9,38062840
964,3,128,554,39784,54691,8176,9,38102624
965,3,128,554,39884,55476,8419,9,38142508
966,3,128,554,40061,55589,8366,9,38182569
967,3,128,554,39375,55776,8566,9,38221944
968,3,128,554,39484,55769,8583,9,38261428
969,3,128,554,39369,54968,8176,9,38300797
970,3,128,554,39702,55131,8204,9,38340499
971,3,128,554,39190,54615,8318,9,38379689
972,3,128,554,40108,55473,8316,9,38419797
973,3,128,554,39898,55747,8391,9,38459695
974,3,128,554,39926,55849,8513,9,38499621
975,3,128,554,39717,55822,8240,9,38539338
976,3,128,554,39052,54797,8213,9,38578390
977,3,128,554,39243,55570,8306,9,38617633
978,3,128,554,39436,55973,8608,9,38657069
979,3,128,554,38740,55250,8184,9,38695809
980,3,128,554,39708,55415,8439,9,38735517
981,3,128,554,39707,55556,8197,9,38775224
982,3,128,554,39674,55071,8441,9,38814898
983,3,128,554,38650,54536,8315,9,38853548
984,3,128,554,39630,55339,8244,9,38893178
985,3,128,554,39121,55029,8552,9,38932299
986,3,128,554,39824,55500,8413,9,38972123
987,3,128,554,39143,54949,8218,9,39011266
988,3,128,554,39952,55278,8329,9,39051218
989,3,128,554,39247,54980,8437,9,39090465
990,3,128,554,38916,54725,8115,9,39129381
991,3,128,554,39350,54912,8178,9,39168731
992,3,128,554,39308,54338,8061,9,39208039
993,3,128,554,39693,54419,8338,9,39247732
994,3,128,554,38765,54911,8309,9,39286497
995,3,128,554,39550,55207,8254,9,39326047
996,3,128,554,38673,55182,8251,9,39364720
997,3,128,554,39846,55446,8440,9,39404566
998,3,128,554,39382,54881,8056,9,39443948
999,3,128,554,39320,54985,8197,9,39483268
1000,3,128,554,39127,54553,8257,9,39522395
1001,3,128,554,40852,55869,8248,9,39563247
1002,3,128,554,39827,55947,8417,9,39603074
1003,3,128,554,39728,55147,8250,9,39642802
1004,3,128,554,39453,55261,8395,9,39682255
1005,3,128,554,40074,55682,8331,9,39722329
1006,3,128,554,39732,55737,8191,9,39762061
1007,3,128,554,39662,55560,8269,9,39801723
1008,3,128,554,39589,55024,8312,9,39841312
1009,3,128,554,39674,55547,8168,9,39880986
1010,3,128,554,39833,55075,8368,9,39920819
1011,3,128,554,39693,55714,8258,9,39960512
1012,3,128,554,39488,55420,8185,9,40000000
1013,4,128,555,38686,49987,7544,9,40038686
1014,4,128,555,39200,50669,7414,9,40077886
1015,4,128,555,38731,49828,7409,9,40116617
1016,4,128,555,39025,50031,7403,9,40155642
1017,4,128,555,38925,49825,7500,9,40194567
1018,4,128,555,39716,51748,7797,9,40234283
1019,4,128,555,39866,51722,7919,9,40274149
1020,4,128,555,39296,50795,7540,9,40313445
1021,4,128,555,39633,51526,7789,9,40353078
1022,4,128,555,39378,50771,7545,9,40392456
1023,4,128,555,39192,51432,7650,9,40431648
1024,4,128,555,40180,55520,8451,9,40471828
1025,4,128,555,39918,55884,8486,9,40511746
1026,4,128,555,40218,56179,8365,9,40551964
1027,4,128,555,39635,55443,8197,9,40591599
1028,4,128,555,39658,55855,8508,9,40631257
1029,4,128,555,39387,54884,8218,9,40670644
1030,4,128,555,39753,55263,8340,9,40710397
1031,4,128,555,39553,55525,8325,9,40749950
1032,4,128,555,39499,55376,8297,9,40789449
1033,4,128,555,39656,55649,8380,9,40829105
1034,4,128,555,39990,55528,8320,9,40869095
1035,4,128,555,39877,55263,8513,9,40908972
1036,4,128,555,38988,54495,8160,9,40947960
1037,4,128,555,40383,55977,8178,9,40988343
1038,4,128,555,39499,55814,8221,9,41027842
1039,4,128,555,39384,55308,8332,9,41067226
1040,4,128,555,38905,55206,8296,9,41106131
1041,4,128,555,39267,55055,8342,9,41145398
1042,4,128,555,39718,55201,8338,9,41185116
1043,4,128,555,39483,55082,8109,9,41224599
1044,4,128,555,39642,55230,8238,9,41264241
1045,4,128,555,40547,56472,8531,9,41304788
1046,4,128,555,38660,54580,8251,9,41343448
1047,4,128,555,39177,54544,8266,9,41382625
1048,4,128,555,40170,55543,8215,9,41422795
1049,4,128,555,40300,56212,8297,9,41463095
1050,4,128,555,39675,54723,8088,9,41502770
1051,4,128,555,38914,55004,8344,9,41541684
1052,4,128,555,39377,54839,8258,9,41581061
1053,4,128,555,39751,55996,8700,9,41620812
1054,4,128,555,40308,56209,8350,9,41661120
1055,4,128,555,39002,55546,8445,9,41700122
1056,4,128,555,39354,55057,8227,9,41739476
1057,4,128,555,39331,54753,8163,9,41778807
1058,4,128,555,40075,55990,8297,9,41818882
1059,4,128,555,39374,55807,8041,9,41858256
1060,4,128,555,38843,55500,8344,9,41897099
1061,4,128,555,39548,55126,8126,9,41936647
1062,4,128,555,39722,55385,8326,9,41976369
1063,4,128,555,38675,55260,8334,9,42015044
1064,4,128,555,40124,55559,8408,9,42055168
1065,4,128,555,40097,55252,8494,9,42095265
1066,4,128,555,39983,55600,8234,9,42135248
1067,4,128,555,38694,55000,8264,9,42173942
1068,4,128,555,39321,55133,8085,9,42213263
1069,4,128,555,39663,55445,8266,9,42252926
1070,4,128,555,39944,55946,8366,9,42292870
1071,4,128,555,39190,54505,8091,9,42332060
1072,4,128,555,40079,56160,8360,9,42372139
1073,4,128,555,39605,55477,8205,9,42411744
1074,4,128,555,39408,55039,8235,9,42451152
1075,4,128,555,39506,55391,8158,9,42490658
1076,4,128,555,38939,55241,8224,9,42529597
1077,4,128,555,39802,55350,8498,9,42569399
1078,4,128,555,39475,54885,8246,9,42608874
1079,4,128,555,39293,54884,8146,9,42648167
1080,4,128,555,39214,55153,8270,9,42687381
1081,4,128,555,39738,55796,8368,9,42727119
1082,4,128,555,39045,54985,8134,9,42766164
1083,4,128,555,39871,55888,8640,9,42806035
1084,4,128,555,40353,55267,8480,9,42846388
1085,4,128,555,38887,54429,8166,9,42885275
1086,4,128,555,39400,55149,8271,9,42924675
1087,4,128,555,38644,54267,8106,9,42963319
1088,4,128,555,39365,55364,8323,9,43002684
1089,4,128,555,40158,55911,8453,9,43042842
1090,4,128,555,39698,55005,8116,9,43082540
1091,4,128,555,39820,55886,8245,9,43122360
1092,4,128,555,40006,55665,8304,9,43162366
1093,4,128,555,39475,54740,8104,9,43201841
1094,4,128,555,39932,56156,8457,9,43241773
1095,4,128,555,39406,54904,8158,9,43281179
1096,4,128,555,39512,54412,8070,9,43320691
1097,4,128,555,39447,55822,8363,9,43360138
1098,4,128,555,39134,54361,8347,9,43399272
1099,4,128,555,39305,54452,8135,9,43438577
1100,4,128,555,39614,55831,8280,9,43478191
1101,4,128,555,39153,54891,8188,9,43517344
1102,4,128,555,38565,55310,8434,9,43555909
1103,4,128,555,39520,55881,8344,9,43595429
1104,4,128,555,40635,56084,8293,9,43636064
1105,4,128,555,40321,55869,8582,9,43676385
1106,4,128,555,39275,54859,8378,9,43715660
1107,4,128,555,39447,55147,8309,9,43755107
1108,4,128,555,39508,54776,8429,9,43794615
1109,4,128,555,39037,54536,8208,9,43833652
1110,4,128,555,39796,55326,8355,9,43873448
1111,4,128,555,40238,56496,8330,9,43913686
1112,4,128,555,39395,55033,8389,9,43953081
1113,4,128,555,39164,55492,8373,9,43992245
1114,4,128,555,39718,55659,8379,9,44031963
1115,4,128,555,38878,55224,8128,9,44070841
1116,4,128,555,38815,54560,8269,9,44109656
1117,4,128,555,40387,56310,8489,9,44150043
1118,4,128,555,39745,55005,8489,9,44189788
1119,4,128,555,40217,55624,8375,9,44230005
1120,4,128,555,39620,54990,8164,9,44269625
1121,4,128,555,39582,54997,8083,9,44309207
1122,4,128,555,39542,55511,8312,9,44348749
1123,4,128,555,39427,54993,8321,9,44388176
1124,4,128,555,39213,54755,8169,9,44427389
1125,4,128,555,40403,55769,8350,9,44467792
1126,4,128,555,39082,55591,8156,9,44506874
1127,4,128,555,40806,55775,8358,9,44547680
1128,4,128,555,39501,55396,8350,9,44587181
1129,4,128,555,40171,55770,8349,9,44627352
1130,4,128,555,39497,55049,8172,9,44666849
1131,4,128,555,39234,55167,8352,9,44706083
1132,4,128,555,40126,55226,8204,9,44746209
1133,4,128,555,39714,55642,8320,9,44785923
1134,4,128,555,40456,56007,8342,9,44826379
1135,4,128,555,39139,55140,8275,9,44865518
1136,4,128,555,39878,55628,8415,9,44905396
1137,4,128,555,39161,54794,8224,9,44944557
1138,4,128,555,39556,55305,8358,9,44984113
1139,4,128,555,39367,55752,8267,9,45023480
1140,4,128,555,39972,55651,8438,9,45063452
1141,4,128,555,40092,54867,8171,9,45103544
1142,4,128,555,39418,55084,8305,9,45142962
1143,4,128,555,40192,55505,7999,9,45183154
1144,4,128,555,39495,55389,8322,9,45222649
1145,4,128,555,39263,54920,8264,9,45261912
1146,4,128,555,39307,55662,8177,9,45301219
1147,4,128,555,39721,55338,8228,9,45340940
1148,4,128,555,39371,55811,8360,9,45380311
1149,4,128,555,38904,55017,8317,9,45419215
1150,4,128,555,40250,55808,8301,9,45459465
1151,4,128,555,38921,55253,8427,9,45498386
1152,4,128,555,39570,54786,8250,9,45537956
1153,4,128,555,39759,55660,8226,9,45577715
1154,4,128,554,38813,54639,8340,9,45616528
1155,4,128,554,39551,55082,8373,9,45656079
1156,4,128,554,39884,55467,8068,9,45695963
1157,4,128,554,39244,55350,8285,9,45735207
1158,4,128,554,39147,54282,8290,9,45774354
1159,4,128,554,39574,55814,8344,9,45813928
1160,4,128,554,39181,54982,8258,9,45853109
1161,4,128,554,39022,54125,8299,9,45892131
1162,4,128,554,38830,55172,8308,9,45930961
1163,4,128,554,39541,55233,8295,9,45970502
1164,4,128,554,39454,55302,8364,9,46009956
1165,4,128,554,39683,55519,8520,9,46049639
1166,4,128,554,40029,55074,8212,9,46089668
1167,4,128,554,39992,55335,8238,9,46129660
1168,4,128,554,39092,54603,8246,9,46168752
1169,4,128,554,39407,55166,8185,9,46208159
1170,4,128,554,39623,55760,8396,9,46247782
1171,4,128,554,39638,55097,8278,9,46287420
1172,4,128,554,39526,55151,8563,9,46326946
1173,4,128,554,39069,55673,8492,9,46366015
1174,4,128,554,40589,56206,8550,9,46406604
1175,4,128,554,39738,55664,8281,9,46446342
1176,4,128,554,39814,55023,8155,9,46486156
1177,4,128,554,38825,54277,8085,9,46524981
1178,4,128,554,40097,55148,8203,9,46565078
1179,4,128,554,39388,54627,8174,9,46604466
1180,4,128,554,39278,55240,8141,9,46643744
1181,4,128,554,40090,56671,8603,9,46683834
1182,4,128,554,39414,55115,8197,9,46723248
1183,4,128,554,39816,55801,8341,9,46763064
1184,4,128,554,39913,55721,8308,9,46802977
1185,4,128,554,39037,55596,8180,9,46842014
1186,4,128,554,39041,55230,8415,9,46881055
1187,4,128,554,39490,55326,8257,9,46920545
1188,4,128,554,40081,56126,8246,9,46960626
1189,4,128,554,39665,55104,8196,9,47000291
1190,4,128,554,39604,54651,8236,9,47039895
1191,4,128,554,39518,55646,8469,9,47079413
1192,4,128,554,38633,54495,8215,9,47118046
1193,4,128,554,39037,54882,8286,9,47157083
1194,4,128,554,39754,55530,8533,9,47196837
1195,4,128,554,39231,55658,8711,9,47236068
1196,4,128,554,39967,55422,8375,9,47276035
1197,4,128,554,39075,55080,8179,9,47315110
1198,4,128,554,39667,55482,8441,9,47354777
1199,4,128,554,38980,55044,8135,9,47393757
1200,4,128,554,38793,55572,8377,9,47432550
1201,4,128,554,38297,54835,8329,9,47470847
1202,4,128,554,39032,55038,8153,9,47509879
