global_step,epoch,stage_length,step_in_epoch,n_chunks,charged_words,active_tokens,masked_tokens,microbatches,cumulative_words
557,2,64,50,997,39520,55059,8268,16,22020201
558,2,64,51,997,40151,55301,8353,16,22060352
559,2,64,52,997,39542,55050,8210,16,22099894
560,2,64,53,997,39509,54683,8323,16,22139403
561,2,64,54,997,39210,55149,8227,16,22178613
562,2,64,55,997,39340,55132,8160,16,22217953
563,2,64,56,997,39846,55218,8219,16,22257799
564,2,64,57,997,39281,54963,8439,16,22297080
565,2,64,58,997,39493,54655,8175,16,22336573
566,2,64,59,997,39185,55017,8212,16,22375758
567,2,64,60,997,39319,55057,8230,16,22415077
568,2,64,61,997,38972,55075,8349,16,22454049
569,2,64,62,997,39860,54939,8151,16,22493909
570,2,64,63,997,39725,55794,8369,16,22533634
571,2,64,64,997,40047,55064,8243,16,22573681
572,2,64,65,997,39601,55068,8363,16,22613282
573,2,64,66,997,38776,54909,8413,16,22652058
574,2,64,67,997,38859,55129,7962,16,22690917
575,2,64,68,997,39592,55077,8139,16,22730509
576,2,64,69,997,39294,55268,8197,16,22769803
577,2,64,70,997,38676,55035,8410,16,22808479
578,2,64,71,997,39941,55283,8137,16,22848420
579,2,64,72,997,39585,55326,8202,16,22888005
580,2,64,73,997,39042,54394,8104,16,22927047
581,2,64,74,997,39734,54808,8176,16,22966781
582,2,64,75,997,39750,54949,8222,16,23006531
583,2,64,76,997,39266,54810,8162,16,23045797
584,2,64,77,997,38997,54681,8201,16,23084794
585,2,64,78,997,39629,55502,8231,16,23124423
586,2,64,79,997,39118,55085,8238,16,23163541
587,2,64,80,997,39658,55167,8426,16,23203199
588,2,64,81,997,39027,54874,8356,16,23242226
589,2,64,82,997,39448,55296,8423,16,23281674
590,2,64,83,997,39014,55175,8240,16,23320688
591,2,64,84,997,38816,55241,8386,16,23359504
592,2,64,85,997,39470,55647,8543,16,23398974
593,2,64,86,997,39499,55164,8115,16,23438473
594,2,64,87,997,39431,55361,8207,16,23477904
595,2,64,88,997,39297,54574,8239,16,23517201
596,2,64,89,997,38939,55158,8199,16,23556140
597,2,64,90,997,39585,54856,8379,16,23595725
598,2,64,91,997,39492,55505,8176,16,23635217
599,2,64,92,997,39392,55273,8190,16,23674609
600,2,64,93,997,39828,55064,8201,16,23714437
601,2,64,94,997,39619,54961,8263,16,23754056
602,2,64,95,997,39746,55407,8370,16,23793802
603,2,64,96,997,39871,55132,8122,16,23833673
604,2,64,97,997,39013,54831,8296,16,23872686
605,2,64,98,997,39823,54920,8401,16,23912509
606,2,64,99,997,39217,54979,8134,16,23951726
607,2,64,100,997,39329,54603,8339,16,23991055
608,2,64,101,997,39931,55231,8371,16,24030986
609,2,64,102,997,39576,54833,8237,16,24070562
610,2,64,103,997,40118,54932,8317,16,24110680
611,2,64,104,997,39718,54952,8284,16,24150398
612,2,64,105,997,39888,55236,8170,16,24190286
613,2,64,106,997,39204,55270,8172,16,24229490
614,2,64,107,997,38880,55534,8260,16,24268370
615,2,64,108,997,39174,55265,8387,16,24307544
616,2,64,109,997,40182,55207,8062,16,24347726
617,2,64,110,997,39435,55346,8331,16,24387161
618,2,64,111,997,39314,55174,8298,16,24426475
619,2,64,112,997,39519,55178,8244,16,24465994
620,2,64,113,997,39722,54858,8274,16,24505716
621,2,64,114,997,39332,55252,8405,16,24545048
622,2,64,115,997,40374,55064,8310,16,24585422
623,2,64,116,997,38719,55154,8192,16,24624141
624,2,64,117,997,38955,54557,8285,16,24663096
625,2,64,118,997,39508,55226,8488,16,24702604
626,2,64,119,997,39829,54878,8401,16,24742433
627,2,64,120,997,39733,55047,8152,16,24782166
628,2,64,121,997,40085,54804,8297,16,24822251
629,2,64,122,997,38840,54747,8132,16,24861091
630,2,64,123,997,39996,55074,8298,16,24901087
631,2,64,124,997,39499,54927,8266,16,24940586
632,2,64,125,997,39800,54967,8273,16,24980386
633,2,64,126,997,39624,55069,8252,16,25020010
634,2,64,127,997,39300,55225,8289,16,25059310
635,2,64,128,997,39184,55165,8256,16,25098494
636,2,64,129,997,39690,55163,8133,16,25138184
637,2,64,130,997,40239,55677,8308,16,25178423
638,2,64,131,997,39406,54856,8115,16,25217829
639,2,64,132,997,39899,55553,8203,16,25257728
640,2,64,133,997,39529,54890,8103,16,25297257
641,2,64,134,997,39581,55348,8246,16,25336838
642,2,64,135,997,40042,55433,8334,16,25376880
643,2,64,136,997,39807,54840,8164,16,25416687
644,2,64,137,997,38420,55261,8448,16,25455107
645,2,64,138,997,39267,54831,8208,16,25494374
646,2,64,139,997,39759,55402,8390,16,25534133
647,2,64,140,997,38633,54445,8082,16,25572766
648,2,64,141,997,39665,54851,8263,16,25612431
649,2,64,142,997,40397,54905,8341,16,25652828
650,2,64,143,997,39386,54740,8037,16,25692214
651,2,64,144,997,39498,55113,8303,16,25731712
652,2,64,145,997,39605,55228,8453,16,25771317
653,2,64,146,997,39271,54881,8320,16,25810588
654,2,64,147,997,40028,55411,8424,16,25850616
655,2,64,148,997,39823,55269,8070,16,25890439
656,2,64,149,997,39257,54659,8158,16,25929696
657,2,64,150,997,39085,55097,8281,16,25968781
658,2,64,151,997,39515,55213,8369,16,26008296
659,2,64,152,997,38917,54927,8166,16,26047213
660,2,64,153,997,39384,55080,8094,16,26086597
661,2,64,154,997,39782,55572,8439,16,26126379
662,2,64,155,997,39877,55404,8374,16,26166256
663,2,64,156,997,39493,55049,8342,16,26205749
664,2,64,157,997,39418,55293,8276,16,26245167
665,2,64,158,997,39962,55341,8286,16,26285129
666,2,64,159,997,39146,55056,8135,16,26324275
667,2,64,160,997,39582,55119,8385,16,26363857
668,2,64,161,997,39761,55625,8380,16,26403618
669,2,64,162,997,39715,54752,8088,16,26443333
670,2,64,163,997,39703,55354,8135,16,26483036
671,2,64,164,997,39051,55052,8337,16,26522087
672,2,64,165,997,38517,54809,8421,16,26560604
673,2,64,166,997,39013,54877,8245,16,26599617
674,2,64,167,997,39423,55079,8179,16,26639040
675,2,64,168,997,39635,54658,7970,16,26678675
676,2,64,169,997,40213,55267,8304,16,26718888
677,2,64,170,997,39574,55263,8393,16,26758462
678,2,64,171,997,39589,55254,8226,16,26798051
679,2,64,172,997,39763,55119,8385,16,26837814
680,2,64,173,997,39598,55379,8451,16,26877412
681,2,64,174,997,39656,55545,8343,16,26917068
682,2,64,175,997,40148,55954,8298,16,26957216
683,2,64,176,997,39362,55308,8255,16,26996578
684,2,64,177,997,38860,54562,7976,16,27035438
685,2,64,178,997,39644,55204,8423,16,27075082
686,2,64,179,997,40017,55561,8286,16,27115099
687,2,64,180,997,39048,55129,8162,16,27154147
688,2,64,181,997,39687,55053,8261,16,27193834
689,2,64,182,997,39681,54814,7877,16,27233515
690,2,64,183,997,40516,55583,8319,16,27274031
691,2,64,184,997,39375,54783,8335,16,27313406
692,2,64,185,997,39469,54595,8268,16,27352875
693,2,64,186,997,39391,54795,8407,16,27392266
694,2,64,187,997,39100,54831,8173,16,27431366
695,2,64,188,997,39309,54991,8095,16,27470675
696,2,64,189,997,40209,55129,8406,16,27510884
697,2,64,190,997,39233,55250,8277,16,27550117
698,2,64,191,997,39877,55248,8243,16,27589994
699,2,64,192,997,39698,55287,8377,16,27629692
700,2,64,193,997,39804,55198,8333,16,27669496
701,2,64,194,997,39199,55090,8285,16,27708695
702,2,64,195,997,39495,55104,8182,16,27748190
703,2,64,196,997,38936,55387,8317,16,27787126
704,2,64,197,997,39177,55299,8289,16,27826303
705,2,64,198,997,39405,55242,8327,16,27865708
706,2,64,199,997,39754,55127,8256,16,27905462
707,2,64,200,997,39293,55165,8275,16,27944755
708,2,64,201,997,39665,55529,8226,16,27984420
709,2,64,202,997,39736,55536,8397,16,28024156
710,2,64,203,997,40011,55222,8345,16,28064167
711,2,64,204,997,39627,54625,8242,16,28103794
712,2,64,205,997,39788,54847,8395,16,28143582
713,2,64,206,997,39019,54892,8270,16,28182601
714,2,64,207,997,39597,55258,8097,16,28222198
715,2,64,208,997,39696,54985,8240,16,28261894
716,2,64,209,997,38909,55025,8311,16,28300803
717,2,64,210,997,39325,54845,8320,16,28340128
718,2,64,211,997,38175,55146,8157,16,28378303
719,2,64,212,997,39195,54590,8107,16,28417498
720,2,64,213,997,39776,55088,8229,16,28457274
721,2,64,214,997,39277,55273,8288,16,28496551
722,2,64,215,997,39214,55021,8323,16,28535765
723,2,64,216,997,39539,55122,8447,16,28575304
724,2,64,217,997,39947,54985,8194,16,28615251
725,2,64,218,997,39835,55323,8432,16,28655086
726,2,64,219,997,39395,55081,8189,16,28694481
727,2,64,220,997,39444,54709,8204,16,28733925
728,2,64,221,997,39725,54770,8191,16,28773650
729,2,64,222,997,39163,55113,8263,16,28812813
730,2,64,223,997,39139,55396,8316,16,28851952
731,2,64,224,997,39376,55074,8104,16,28891328
732,2,64,225,997,39767,55280,8177,16,28931095
733,2,64,226,997,39586,55177,8171,16,28970681
734,2,64,227,997,39583,55339,8445,16,29010264
735,2,64,228,997,39315,55112,8170,16,29049579
736,2,64,229,997,39452,54649,8458,16,29089031
737,2,64,230,997,39853,54645,8085,16,29128884
738,2,64,231,997,38862,54618,8237,16,29167746
739,2,64,232,997,39646,55296,8515,16,29207392
740,2,64,233,997,39038,55002,8246,16,29246430
741,2,64,234,997,39504,54999,8206,16,29285934
742,2,64,235,997,39538,55043,8053,16,29325472
743,2,64,236,997,39256,54999,8284,16,29364728
744,2,64,237,997,38750,55245,8054,16,29403478
745,2,64,238,997,39697,55001,8114,16,29443175
746,2,64,239,997,40238,55357,8310,16,29483413
747,2,64,240,997,40367,55669,8407,16,29523780
748,2,64,241,997,39275,54710,8207,16,29563055
749,2,64,242,997,38652,54742,8130,16,29601707
750,2,64,243,997,39763,55221,8198,16,29641470
751,2,64,244,997,40645,55177,8360,16,29682115
752,2,64,245,997,40451,55650,8422,16,29722566
753,2,64,246,997,39342,55073,8285,16,29761908
754,2,64,247,997,39988,55266,8486,16,29801896
755,2,64,248,997,39659,54958,8056,16,29841555
756,2,64,249,997,39629,55574,8232,16,29881184
757,2,64,250,997,39172,55065,8461,16,29920356
758,2,64,251,997,39613,55291,8111,16,29959969
759,2,64,252,997,40031,55380,8250,16,30000000
760,3,128,0,555,40172,56138,8588,9,30040172
761,3,128,1,555,39537,55654,8320,9,30079709
762,3,128,2,555,39360,54997,8366,9,30119069
763,3,128,3,555,39706,55864,8387,9,30158775
764,3,128,4,555,39282,55084,8272,9,30198057
765,3,128,5,555,39502,55273,8278,9,30237559
766,3,128,6,555,39947,55804,8486,9,30277506
767,3,128,7,555,39803,54807,8148,9,30317309
768,3,128,8,555,40253,55145,8290,9,30357562
769,3,128,9,555,39434,55797,8324,9,30396996
770,3,128,10,555,39676,55010,8334,9,30436672
771,3,128,11,555,39747,55202,8210,9,30476419
772,3,128,12,555,39088,54800,8424,9,30515507
773,3,128,13,555,39022,55317,8120,9,30554529
774,3,128,14,555,39437,54952,8251,9,30593966
775,3,128,15,555,39334,54957,8165,9,30633300
776,3,128,16,555,40458,55334,8531,9,30673758
777,3,128,17,555,39359,55184,8317,9,30713117
778,3,128,18,555,40512,55718,8365,9,30753629
779,3,128,19,555,39831,55340,8290,9,30793460
780,3,128,20,555,38870,54548,8187,9,30832330
781,3,128,21,555,39796,55177,8254,9,30872126
782,3,128,22,555,39448,54941,8205,9,30911574
783,3,128,23,555,39908,55337,8282,9,30951482
784,3,128,24,555,39528,54763,8039,9,30991010
785,3,128,25,555,39944,55340,8252,9,31030954
786,3,128,26,555,40168,54966,8254,9,31071122
787,3,128,27,555,39003,54816,8230,9,31110125
788,3,128,28,555,39244,54515,8155,9,31149369
789,3,128,29,555,39926,55393,8239,9,31189295
790,3,128,30,555,39393,55431,8491,9,31228688
791,3,128,31,555,39868,54925,8423,9,31268556
792,3,128,32,555,39908,55226,8252,9,31308464
793,3,128,33,555,39597,55302,8466,9,31348061
794,3,128,34,555,39529,55573,8308,9,31387590
795,3,128,35,555,39540,55564,8296,9,31427130
796,3,128,36,555,39483,54717,8174,9,31466613
797,3,128,37,555,39765,54767,8027,9,31506378
798,3,128,38,555,39498,55607,8204,9,31545876
799,3,128,39,555,39535,55063,8268,9,31585411
800,3,128,40,555,40114,55319,8307,9,31625525
801,3,128,41,555,39706,54927,8355,9,31665231
802,3,128,42,555,38715,55117,8383,9,31703946
803,3,128,43,555,39281,55277,8206,9,31743227
804,3,128,44,555,39239,55407,8244,9,31782466
805,3,128,45,555,39029,54850,8099,9,31821495
806,3,128,46,555,39235,55284,8197,9,31860730
807,3,128,47,555,39360,54635,8211,9,31900090
808,3,128,48,555,39775,55071,8252,9,31939865
809,3,128,49,555,39613,55757,8458,9,31979478
810,3,128,50,555,39474,55442,8232,9,32018952
811,3,128,51,555,39668,55423,8483,9,32058620
812,3,128,52,555,40098,55451,8307,9,32098718
813,3,128,53,555,39525,54903,8191,9,32138243
814,3,128,54,555,39883,55530,8326,9,32178126
815,3,128,55,555,39472,54584,8100,9,32217598
816,3,128,56,555,39201,55167,8378,9,32256799
817,3,128,57,555,40227,55534,8161,9,32297026
818,3,128,58,555,39300,55020,8160,9,32336326
819,3,128,59,555,38969,54211,8099,9,32375295
820,3,128,60,555,38972,54790,7984,9,32414267
821,3,128,61,555,39280,54857,8100,9,32453547
822,3,128,62,555,39928,55348,8490,9,32493475
823,3,128,63,555,39122,54367,8048,9,32532597
824,3,128,64,555,39028,54688,8183,9,32571625
825,3,128,65,555,39058,54659,8224,9,32610683
826,3,128,66,555,39655,55385,8228,9,32650338
827,3,128,67,555,39470,54789,8219,9,32689808
828,3,128,68,555,39201,55236,8296,9,32729009
829,3,128,69,555,39938,54811,8249,9,32768947
830,3,128,70,555,38898,54644,8163,9,32807845
831,3,128,71,555,39818,54850,8046,9,32847663
832,3,128,72,555,39290,54929,8186,9,32886953
833,3,128,73,555,39360,55186,8402,9,32926313
834,3,128,74,555,39611,55041,8094,9,32965924
835,3,128,75,555,39234,54524,8297,9,33005158
836,3,128,76,555,39846,55586,8131,9,33045004
837,3,128,77,555,40113,55186,8347,9,33085117
838,3,128,78,555,38662,54357,8231,9,33123779
839,3,128,79,555,38779,54737,8350,9,33162558
840,3,128,80,555,39442,55260,8195,9,33202000
841,3,128,81,555,39436,54911,8398,9,33241436
842,3,128,82,555,38910,54953,8194,9,33280346
843,3,128,83,555,39767,55503,8444,9,33320113
844,3,128,84,555,38552,54520,8107,9,33358665
845,3,128,85,555,39522,55229,8281,9,33398187
846,3,128,86,555,39019,55138,8508,9,33437206
847,3,128,87,555,40074,55561,8367,9,33477280
848,3,128,88,555,40038,55295,8243,9,33517318
849,3,128,89,555,39389,55190,8313,9,33556707
850,3,128,90,555,39658,55631,8441,9,33596365
851,3,128,91,555,39034,54781,8164,9,33635399
852,3,128,92,555,38849,54341,8234,9,33674248
853,3,128,93,555,39496,55277,8527,9,33713744
854,3,128,94,555,39016,54496,8133,9,33752760
855,3,128,95,555,39204,54636,8042,9,33791964
856,3,128,96,555,40046,55180,8304,9,33832010
857,3,128,97,555,39300,54685,8293,9,33871310
858,3,128,98,555,39665,54995,8330,9,33910975
859,3,128,99,555,39402,54029,7870,9,33950377
860,3,128,100,555,39985,55837,8573,9,33990362
861,3,128,101,555,39338,54927,8147,9,34029700
862,3,128,102,555,38838,54723,8293,9,34068538
863,3,128,103,555,39885,55217,8234,9,34108423
864,3,128,104,555,39233,54917,8283,9,34147656
865,3,128,105,555,39394,54985,8191,9,34187050
866,3,128,106,555,40528,55254,8273,9,34227578
867,3,128,107,555,39540,55194,8237,9,34267118
868,3,128,108,555,39866,55351,8213,9,34306984
869,3,128,109,555,39180,54931,8269,9,34346164
870,3,128,110,555,39867,55156,8386,9,34386031
871,3,128,111,555,38961,55288,8356,9,34424992
872,3,128,112,555,39887,55159,8253,9,34464879
873,3,128,113,555,40174,55139,8332,9,34505053
874,3,128,114,555,40310,55103,8266,9,34545363
875,3,128,115,555,39618,55302,8238,9,34584981
876,3,128,116,555,38926,54269,8049,9,34623907
877,3,128,117,555,39813,56007,8278,9,34663720
878,3,128,118,555,39693,55780,8550,9,34703413
879,3,128,119,555,39240,54420,8007,9,34742653
880,3,128,120,555,39188,54482,8248,9,34781841
881,3,128,121,555,39698,54833,8278,9,34821539
882,3,128,122,555,40517,55463,8319,9,34862056
883,3,128,123,555,39568,54677,8364,9,34901624
884,3,128,124,555,38815,54780,8206,9,34940439
885,3,128,125,555,40271,55678,8572,9,34980710
886,3,128,126,555,39306,55343,8424,9,35020016
887,3,128,127,555,40059,55348,8261,9,35060075
888,3,128,128,555,40139,55072,8211,9,35100214
889,3,128,129,555,39496,55020,8094,9,35139710
890,3,128,130,555,39423,55363,8244,9,35179133
891,3,128,131,555,40187,55482,8279,9,35219320
892,3,128,132,555,39430,54954,8227,9,35258750
893,3,128,133,555,40367,55542,8304,9,35299117
894,3,128,134,555,40050,55203,8333,9,35339167
895,3,128,135,555,39334,54369,8180,9,35378501
896,3,128,136,555,39132,55007,8350,9,35417633
897,3,128,137,555,38914,54630,8139,9,35456547
898,3,128,138,555,40043,55225,8177,9,35496590
899,3,128,139,555,39590,54898,8085,9,35536180
900,3,128,140,555,39556,55369,8423,9,35575736
901,3,128,141,554,39900,55447,8451,9,35615636
902,3,128,142,554,39815,55980,8304,9,35655451
903,3,128,143,554,40178,55578,8327,9,35695629
904,3,128,144,554,39364,55746,8543,9,35734993
905,3,128,145,554,40072,55360,8318,9,35775065
906,3,128,146,554,39371,54062,8007,9,35814436
907,3,128,147,554,39744,55829,8191,9,35854180
908,3,128,148,554,39397,55230,8350,9,35893577
909,3,128,149,554,39042,54560,8299,9,35932619
910,3,128,150,554,39528,55293,8279,9,35972147
911,3,128,151,554,39692,55647,8441,9,36011839
912,3,128,152,554,39720,55502,8348,9,36051559
913,3,128,153,554,39800,55896,8323,9,36091359
914,3,128,154,554,39713,55988,8288,9,36131072
915,3,128,155,554,39339,55363,8251,9,36170411
916,3,128,156,554,39917,54713,8199,9,36210328
917,3,128,157,554,40367,55530,8086,9,36250695
918,3,128,158,554,39294,54992,8304,9,36289989
919,3,128,159,554,40093,55380,8323,9,36330082
920,3,128,160,554,39485,56220,8316,9,36369567
921,3,128,161,554,40048,55059,8245,9,36409615
922,3,128,162,554,39073,54268,7844,9,36448688
923,3,128,163,554,39462,54808,8134,9,36488150
924,3,128,164,554,40020,55451,8269,9,36528170
925,3,128,165,554,39698,55107,8206,9,36567868
926,3,128,166,554,39169,54732,8343,9,36607037
927,3,128,167,554,40193,55301,8169,9,36647230
928,3,128,168,554,39847,55384,8265,9,36687077
929,3,128,169,554,39146,54716,7920,9,36726223
930,3,128,170,554,39070,55368,8424,9,36765293
931,3,128,171,554,39986,55284,8271,9,36805279
932,3,128,172,554,39667,55168,8371,9,36844946
933,3,128,173,554,39021,54943,8320,9,36883967
934,3,128,174,554,40324,55653,8407,9,36924291
935,3,128,175,554,39208,55220,8367,9,36963499
936,3,128,176,554,39662,55434,8192,9,37003161
937,3,128,177,554,39219,54648,8248,9,37042380
938,3,128,178,554,38413,54211,8129,9,37080793
939,3,128,179,554,39762,54942,8224,9,37120555
940,3,128,180,554,39637,54813,8365,9,37160192
941,3,128,181,554,40196,55489,8384,9,37200388
942,3,128,182,554,39025,54365,8097,9,37239413
943,3,128,183,554,39292,55202,8385,9,37278705
944,3,128,184,554,39855,55386,7989,9,37318560
945,3,128,185,554,39691,55262,8343,9,37358251
946,3,128,186,554,38821,54629,8170,9,37397072
947,3,128,187,554,40108,55235,8252,9,37437180
948,3,128,188,554,38751,55823,8570,9,37475931
949,3,128,189,554,39815,55132,8272,9,37515746
950,3,128,190,554,38987,54834,8261,9,37554733
951,3,128,191,554,39702,55176,8242,9,37594435
952,3,128,192,554,39700,54954,8226,9,37634135
953,3,128,193,554,39888,54529,8089,9,37674023
954,3,128,194,554,39338,55427,8298,9,37713361
955,3,128,195,554,39353,55568,8312,9,37752714
956,3,128,196,554,39669,55601,8608,9,37792383
957,3,128,197,554,38839,54942,8161,9,37831222
958,3,128,198,554,40169,55081,8120,9,37871391
959,3,128,199,554,40068,55214,8177,9,37911459
960,3,128,200,554,39230,55162,8310,9,37950689
961,3,128,201,554,39783,55258,8336,9,37990472
962,3,128,202,554,39876,55206,8291,9,38030348
963,3,128,203,554,40115,55254,8399,9,38070463
964,3,128,204,554,39734,55740,8440,9,38110197
965,3,128,205,554,38598,54694,8206,9,38148795
966,3,128,206,554,39043,54398,8191,9,38187838
967,3,128,207,554,39588,55626,8564,9,38227426
968,3,128,208,554,39703,55219,8472,9,38267129
969,3,128,209,554,39706,55244,8205,9,38306835
970,3,128,210,554,39364,54532,8123,9,38346199
971,3,128,211,554,38714,54605,8220,9,38384913
972,3,128,212,554,39278,54894,8174,9,38424191
973,3,128,213,554,39491,54947,8316,9,38463682
974,3,128,214,554,39441,55282,8456,9,38503123
975,3,128,215,554,39247,54759,8058,9,38542370
976,3,128,216,554,38782,54419,8175,9,38581152
977,3,128,217,554,39922,55777,8415,9,38621074
978,3,128,218,554,38747,54669,8375,9,38659821
979,3,128,219,554,39298,55161,8272,9,38699119
980,3,128,220,554,39849,55898,8493,9,38738968
981,3,128,221,554,40119,55602,8144,9,38779087
982,3,128,222,554,40024,55125,8303,9,38819111
983,3,128,223,554,39114,55043,8360,9,38858225
984,3,128,224,554,39121,55108,8256,9,38897346
985,3,128,225,554,39027,54614,8325,9,38936373
986,3,128,226,554,39682,54991,8315,9,38976055
987,3,128,227,554,38747,54336,8192,9,39014802
988,3,128,228,554,40121,55709,8275,9,39054923
989,3,128,229,554,39649,54455,8340,9,39094572
990,3,128,230,554,39027,55136,8133,9,39133599
991,3,128,231,554,37703,54104,8162,9,39171302
992,3,128,232,554,39814,55286,8133,9,39211116
993,3,128,233,554,39913,55301,8408,9,39251029
994,3,128,234,554,39065,54793,8295,9,39290094
995,3,128,235,554,40434,56258,8492,9,39330528
996,3,128,236,554,39592,54914,8264,9,39370120
997,3,128,237,554,39288,54600,8260,9,39409408
998,3,128,238,554,39680,55202,8220,9,39449088
999,3,128,239,554,39624,55313,8194,9,39488712
1000,3,128,240,554,38977,55494,8490,9,39527689
1001,3,128,241,554,39404,54660,8043,9,39567093
1002,3,128,242,554,39168,54847,8297,9,39606261
1003,3,128,243,554,38977,54221,8141,9,39645238
1004,3,128,244,554,38752,55483,8470,9,39683990
1005,3,128,245,554,39346,54584,8053,9,39723336
1006,3,128,246,554,39307,54796,8174,9,39762643
1007,3,128,247,554,39402,55142,8356,9,39802045
1008,3,128,248,554,39659,55787,8435,9,39841704
1009,3,128,249,554,39515,54884,8089,9,39881219
1010,3,128,250,554,39527,55696,8417,9,39920746
1011,3,128,251,554,39272,54222,8158,9,39960018
1012,3,128,252,554,39982,54984,8162,9,40000000
1013,4,128,0,555,39760,55850,8426,9,40039760
1014,4,128,1,555,39938,55598,8144,9,40079698
1015,4,128,2,555,39556,55063,8326,9,40119254
1016,4,128,3,555,39997,55249,8323,9,40159251
1017,4,128,4,555,39776,55681,8378,9,40199027
1018,4,128,5,555,39485,55092,8253,9,40238512
1019,4,128,6,555,39241,54249,8352,9,40277753
1020,4,128,7,555,40083,55196,8156,9,40317836
1021,4,128,8,555,39292,55137,8213,9,40357128
1022,4,128,9,555,39760,55098,8179,9,40396888
1023,4,128,10,555,40588,56096,8329,9,40437476
1024,4,128,11,555,39218,55198,8400,9,40476694
1025,4,128,12,555,40294,55417,8361,9,40516988
1026,4,128,13,555,39409,55025,8087,9,40556397
1027,4,128,14,555,39060,55206,8180,9,40595457
1028,4,128,15,555,39830,55773,8385,9,40635287
1029,4,128,16,555,39646,55447,8333,9,40674933
1030,4,128,17,555,39909,55396,8293,9,40714842
1031,4,128,18,555,38841,55202,8436,9,40753683
1032,4,128,19,555,39475,55476,8309,9,40793158
1033,4,128,20,555,39550,55649,8335,9,40832708
1034,4,128,21,555,38769,54628,8285,9,40871477
1035,4,128,22,555,39143,55270,8541,9,40910620
1036,4,128,23,555,39245,55100,8302,9,40949865
1037,4,128,24,555,39452,55070,8108,9,40989317
1038,4,128,25,555,39732,55175,8321,9,41029049
1039,4,128,26,555,39397,55281,8335,9,41068446
1040,4,128,27,555,39103,54805,8307,9,41107549
1041,4,128,28,555,38650,54314,8280,9,41146199
1042,4,128,29,555,38729,54013,8201,9,41184928
1043,4,128,30,555,39186,54512,8018,9,41224114
1044,4,128,31,555,39345,54626,8168,9,41263459
1045,4,128,32,555,39377,56122,8522,9,41302836
1046,4,128,33,555,39358,55375,8403,9,41342194
1047,4,128,34,555,39614,55108,8308,9,41381808
1048,4,128,35,555,39773,55494,8177,9,41421581
1049,4,128,36,555,38910,54506,8054,9,41460491
1050,4,128,37,555,39162,54859,8067,9,41499653
1051,4,128,38,555,38870,54542,8226,9,41538523
1052,4,128,39,555,39057,55058,8404,9,41577580
1053,4,128,40,555,39448,54712,8458,9,41617028
1054,4,128,41,555,39965,55659,8246,9,41656993
1055,4,128,42,555,39396,54306,8338,9,41696389
1056,4,128,43,555,39349,54681,8103,9,41735738
1057,4,128,44,555,39739,55199,8191,9,41775477
1058,4,128,45,555,39088,54790,8186,9,41814565
1059,4,128,46,555,38677,54635,7838,9,41853242
1060,4,128,47,555,39416,55269,8195,9,41892658
1061,4,128,48,555,39602,55150,8117,9,41932260
1062,4,128,49,555,39178,55241,8360,9,41971438
1063,4,128,50,555,39921,55861,8271,9,42011359
1064,4,128,51,555,39263,55061,8314,9,42050622
1065,4,128,52,555,39924,55198,8477,9,42090546
1066,4,128,53,555,40125,55432,8421,9,42130671
1067,4,128,54,555,39951,54786,8159,9,42170622
1068,4,128,55,555,39366,55128,8144,9,42209988
1069,4,128,56,555,38820,54597,8157,9,42248808
1070,4,128,57,555,39728,55155,8218,9,42288536
1071,4,128,58,555,39183,55454,8362,9,42327719
1072,4,128,59,555,39978,55498,8205,9,42367697
1073,4,128,60,555,39031,54919,8155,9,42406728
1074,4,128,61,555,39996,56089,8358,9,42446724
1075,4,128,62,555,39724,55744,8295,9,42486448
1076,4,128,63,555,39773,55199,8393,9,42526221
1077,4,128,64,555,40152,55479,8419,9,42566373
1078,4,128,65,555,39491,54954,8144,9,42605864
1079,4,128,66,555,39951,55452,8348,9,42645815
1080,4,128,67,555,39205,55514,8454,9,42685020
1081,4,128,68,555,39887,54622,8240,9,42724907
1082,4,128,69,555,39427,55484,8182,9,42764334
1083,4,128,70,555,39129,55440,8405,9,42803463
1084,4,128,71,555,38924,54595,8321,9,42842387
1085,4,128,72,555,40066,55728,8360,9,42882453
1086,4,128,73,555,40513,55453,8450,9,42922966
1087,4,128,74,555,39511,54340,8201,9,42962477
1088,4,128,75,555,39207,55074,8116,9,43001684
1089,4,128,76,555,39486,54881,8201,9,43041170
1090,4,128,77,555,39872,55425,8264,9,43081042
1091,4,128,78,555,40111,55777,8383,9,43121153
1092,4,128,79,555,39173,55348,8151,9,43160326
1093,4,128,80,555,40011,55616,8286,9,43200337
1094,4,128,81,555,39209,55038,8277,9,43239546
1095,4,128,82,555,39746,55799,8420,9,43279292
1096,4,128,83,555,39413,55476,8299,9,43318705
1097,4,128,84,555,40095,55712,8335,9,43358800
1098,4,128,85,555,39432,54430,8354,9,43398232
1099,4,128,86,555,38994,55090,8151,9,43437226
1100,4,128,87,555,39449,54615,8184,9,43476675
1101,4,128,88,555,38978,54704,8113,9,43515653
1102,4,128,89,555,39397,54551,8274,9,43555050
1103,4,128,90,555,39657,55476,8093,9,43594707
1104,4,128,91,555,39656,55414,8227,9,43634363
1105,4,128,92,555,39250,55111,8393,9,43673613
1106,4,128,93,555,39429,54523,8310,9,43713042
1107,4,128,94,555,40392,55842,8400,9,43753434
1108,4,128,95,555,38121,54191,8159,9,43791555
1109,4,128,96,555,39625,54577,8206,9,43831180
