stream,stream_path,stream_row_index,pass_index,within_pass_row_index,stream_source,stream_example_id,stream_words,hit_type,heldout_row_id,heldout_source,heldout_example_id,heldout_words,norm_text_exact,pair_like_or_changed_source,inherited_aln_pair_text_hit_row,text_preview
base_compact_view_reinvest_10M,experiments/archive/frontier_consolidation/data/density_cleanqwen_overlay_medium_riskhard/cleanqwen_fineweb_compact_view_reinvest_10M.jsonl,15572,0,15572,childes,18483,160,source_example_id,heldout6992:row:childes:18483,childes,18483,160,True,False,True,huh? *FAT: then Han says... *CHI: no. *FAT: but he has... *CHI: no choice. *FAT: he has no love for the Empire. *CHI: he has no love for the Empire. *FAT: Lando led his guests... *CHI: to the banquet room to celebrate the arrival. *CHI: suddenly Empirial storm trooper surrounded them. *CHI: bamm roa
base_compact_view_reinvest_10M,experiments/archive/frontier_consolidation/data/density_cleanqwen_overlay_medium_riskhard/cleanqwen_fineweb_compact_view_reinvest_10M.jsonl,15586,0,15586,gutenberg,25161,160,source_example_id,heldout6992:row:gutenberg:25161,gutenberg,25161,160,True,False,True,"it seemed as though the souls of unhappy shades sobbed through the reeds and moaned through the strings as they played. At length they reached the rocky place where they knew they must leave the victim bride, and her father dared not meet her eyes as he turned his head to go. Yet Psyche watched the "
base_compact_view_reinvest_10M,experiments/archive/frontier_consolidation/data/density_cleanqwen_overlay_medium_riskhard/cleanqwen_fineweb_compact_view_reinvest_10M.jsonl,15618,0,15618,gutenberg,31212,160,source_example_id,heldout6992:row:gutenberg:31212,gutenberg,31212,160,True,False,True,"the violin from the case and went out upon a large platform before the people, and began playing for them. He seemed to say to the violin, ""Sing for me,"" and as he drew the bow across the strings the violin sang. It sang to the people, first the very songs that the tall pines sang in the forest. The"
base_compact_view_reinvest_10M,experiments/archive/frontier_consolidation/data/density_cleanqwen_overlay_medium_riskhard/cleanqwen_fineweb_compact_view_reinvest_10M.jsonl,15626,0,15626,childes,12317,160,source_example_id,heldout6992:row:childes:12317,childes,12317,160,True,False,False,brought his silky! *MOT: baby monster baby monster she chanted. *MOT: that will be enough Monya said daddy. *MOT: while they ate lunch mommy monster again told the story of the silky. *MOT: grandma monster had made the the quilt as a baby gift when Malcolm was born. *CHI: where did that book go that
base_compact_view_reinvest_10M,experiments/archive/frontier_consolidation/data/density_cleanqwen_overlay_medium_riskhard/cleanqwen_fineweb_compact_view_reinvest_10M.jsonl,15631,0,15631,gutenberg,38023,160,source_example_id,heldout6992:row:gutenberg:38023,gutenberg,38023,160,True,False,True,"Robbie's benefit with such success during the last few weeks, that he was aghast at the sudden change of mood. He gave a roar like a wounded bull, and rushing forward, burrowed his head on her knee. His mother seized him by the arm and stared into his face with eager eyes. She was the prettiest litt"
base_compact_view_reinvest_10M,experiments/archive/frontier_consolidation/data/density_cleanqwen_overlay_medium_riskhard/cleanqwen_fineweb_compact_view_reinvest_10M.jsonl,15644,0,15644,gutenberg,24961,160,source_example_id,heldout6992:row:gutenberg:24961,gutenberg,24961,160,True,False,False,"exposed and worn, and left no deadly blight; Then wonder not that when, refresh'd and warm, he woke at last, There lay a boundless gulf of thought between him and the past. 'Soon raising his astonished head, he found himself alone, Sheltered beneath a genial heap of vestments not his own; The light "
base_compact_view_reinvest_10M,experiments/archive/frontier_consolidation/data/density_cleanqwen_overlay_medium_riskhard/cleanqwen_fineweb_compact_view_reinvest_10M.jsonl,15656,0,15656,childes,9887,160,source_example_id,heldout6992:row:childes:9887,childes,9887,160,True,False,False,[holds up silver circle with a silver man dangling from the end of it] *MOT: [laughs]. *CHI: [laughs]. *CHI: mommy watch this [referent unclear]. *MOT: [laughs]. *CHI: see I don't even attach it [silver stick] and it falls over. [attempts to stand up two silver sticks on the yellow wand but they fal
base_compact_view_reinvest_10M,experiments/archive/frontier_consolidation/data/density_cleanqwen_overlay_medium_riskhard/cleanqwen_fineweb_compact_view_reinvest_10M.jsonl,15661,0,15661,simple_wiki,60044,160,source_example_id,heldout6992:row:simple_wiki:60044,simple_wiki,60044,160,True,False,False,"moved often. While she was a teenager, she lived in the United States for some years. Since she won the Miss World title in 2000, she has been in many films, television shows, and she has released 3 singles. In 2018, she married an American singer-songwriter and actor Nick Jonas. In January 2022, th"
base_compact_view_reinvest_10M,experiments/archive/frontier_consolidation/data/density_cleanqwen_overlay_medium_riskhard/cleanqwen_fineweb_compact_view_reinvest_10M.jsonl,15706,0,15706,open_subtitles,48253,160,source_example_id,heldout6992:row:open_subtitles:48253,open_subtitles,48253,160,True,False,True,"sam's gonna be okay. I figured you would. jamie alworth to reception... hey,uh,I'll walk you out,'cause I,uh, I left my phone in my truck. Thanks,buddy. - All righ bye. - Bye. It's not in his bedroom. Well,what--what's it look like? What color is it? Like a 1-eyed walrus most likely encrusted in dir"
base_compact_view_reinvest_10M,experiments/archive/frontier_consolidation/data/density_cleanqwen_overlay_medium_riskhard/cleanqwen_fineweb_compact_view_reinvest_10M.jsonl,15740,0,15740,open_subtitles,46375,160,source_example_id,heldout6992:row:open_subtitles:46375,open_subtitles,46375,160,True,False,True,"who... who... who got you. Exactly. Eliza, basically the same story. Yup. He comes to you and says, ""I've never broken my alliance."" He does the same thing-- little pat on the back, rub of the shoulders, pull out the knife, boom, you're gone. Yup. Who did you vote for? I voted for Chris. Now, was yo"
base_compact_view_reinvest_10M,experiments/archive/frontier_consolidation/data/density_cleanqwen_overlay_medium_riskhard/cleanqwen_fineweb_compact_view_reinvest_10M.jsonl,15745,0,15745,gutenberg,31060,160,source_example_id,heldout6992:row:gutenberg:31060,gutenberg,31060,160,True,False,True,"1607 a boatload of English gentlemen sailed over to America looking for adventure and hoping to make their fortunes by finding gold. They landed in Virginia and named the place where they settled Jamestown after their king, James. But they found no gold, and as they were not used to work, they didn’"
base_compact_view_reinvest_10M,experiments/archive/frontier_consolidation/data/density_cleanqwen_overlay_medium_riskhard/cleanqwen_fineweb_compact_view_reinvest_10M.jsonl,15749,0,15749,gutenberg,29359,160,source_example_id,heldout6992:row:gutenberg:29359,gutenberg,29359,160,True,False,False,"course of the American conflict between France and England, or, in other words, the history of the American forest; for this was the light in which I regarded it. My theme fascinated me, and I was haunted with wilderness images day and night."" The way in which true genius works could not be more hap"
base_compact_view_reinvest_10M,experiments/archive/frontier_consolidation/data/density_cleanqwen_overlay_medium_riskhard/cleanqwen_fineweb_compact_view_reinvest_10M.jsonl,15755,0,15755,gutenberg,23911,160,source_example_id,heldout6992:row:gutenberg:23911,gutenberg,23911,160,True,False,False,"but she was miserably tired and longing for comfort when she approached the house. So absorbed was she with her own adventures that she absolutely forgot the fact that she had run away and left her mother to the care of the others. As she entered the house, however, it flashed upon her what might be"
base_compact_view_reinvest_10M,experiments/archive/frontier_consolidation/data/density_cleanqwen_overlay_medium_riskhard/cleanqwen_fineweb_compact_view_reinvest_10M.jsonl,15771,0,15771,open_subtitles,40437,160,source_example_id,heldout6992:row:open_subtitles:40437,open_subtitles,40437,160,True,False,False,"money we got from the mortgage, though, lasted until Jubal died. They foreclosed the mortgage and gave me notice to move out. So I packed my things and watered my flowers for the last time. You know, I had a beautiful garden. Fire. Fire. It's blazing. It's burning. The fire... John, don't talk so. W"
base_compact_view_reinvest_10M,experiments/archive/frontier_consolidation/data/density_cleanqwen_overlay_medium_riskhard/cleanqwen_fineweb_compact_view_reinvest_10M.jsonl,15772,0,15772,gutenberg,27524,160,source_example_id,heldout6992:row:gutenberg:27524,gutenberg,27524,160,True,False,True,"fifteen pounds a year more than I have at present, which will make my income of sixty-five pounds instead of fifty. I mean to give you that fifteen pounds a year to buy your clothes with, Florry. You shall have that, my poor dear child, whatever happens. I think you can dress yourself quite neatly o"
base_compact_view_reinvest_10M,experiments/archive/frontier_consolidation/data/density_cleanqwen_overlay_medium_riskhard/cleanqwen_fineweb_compact_view_reinvest_10M.jsonl,15773,0,15773,childes,5033,160,source_example_id,heldout6992:row:childes:5033,childes,5033,160,True,False,False,*CHI: xxx that? *MOT: that's a paper bag. *MOT: what's in there? *CHI: xxx bag. *COL: that's a bag. *COL: what's in it? *CHI: letter. *FAT: letter? *CHI: yeah. *CHI: letter Eve write on it. [a piece of paper was in bag] *MOT: here you can write on it. *CHI: xxx pretty. *CHI: another one. *CHI: fire.
base_compact_view_reinvest_10M,experiments/archive/frontier_consolidation/data/density_cleanqwen_overlay_medium_riskhard/cleanqwen_fineweb_compact_view_reinvest_10M.jsonl,15781,0,15781,bnc_spoken,1911,160,source_example_id,heldout6992:row:bnc_spoken:1911,bnc_spoken,1911,160,True,False,True,"into the final furlong, Lester was going very well on the inside, but just lost out on the photo finish. I think he held the reins back and smiled at the camera; so long since he did it. But I don't think he's going to be a Champion Jockey again, it's too much for him now. He has been, let's mention"
base_compact_view_reinvest_10M,experiments/archive/frontier_consolidation/data/density_cleanqwen_overlay_medium_riskhard/cleanqwen_fineweb_compact_view_reinvest_10M.jsonl,15806,0,15806,gutenberg,22641,160,source_example_id,heldout6992:row:gutenberg:22641,gutenberg,22641,160,True,False,False,"the minute the farmers turn up these furrows under the snow, the crow works like fury. Grubs just fly down his red throat, and grasshoppers ain't nowhere, but because he now and then lifts a hill o' petetters, and pulls a mite o' corn when it gets toothsome, and makes way once in so often with a fat"
base_compact_view_reinvest_10M,experiments/archive/frontier_consolidation/data/density_cleanqwen_overlay_medium_riskhard/cleanqwen_fineweb_compact_view_reinvest_10M.jsonl,15807,0,15807,gutenberg,23232,160,source_example_id,heldout6992:row:gutenberg:23232,gutenberg,23232,160,True,False,False,"Keeper noticed that that was what the Walrus seemed to want more than anything, he had the regular Iceman of the Zoo pick up the pieces of ice as fast as the Walrus would break them up. These would go into the Zoo ice-house all ready for the hot days of the Summer. “When the Walrus saw that he was d"
base_compact_view_reinvest_10M,experiments/archive/frontier_consolidation/data/density_cleanqwen_overlay_medium_riskhard/cleanqwen_fineweb_compact_view_reinvest_10M.jsonl,15822,0,15822,open_subtitles,50427,160,source_example_id,heldout6992:row:open_subtitles:50427,open_subtitles,50427,160,True,False,True,"- Yes. Alright. Should we get on in life, or are greetings all there is to it? Pronounce life, the correct way. Why? If I don't will it shorten my life? Say it right! Where were you since so long? I was walking. Walking? - Yes. At one in the morning? Well, I have acidity. The doctor told me after ea"
base_compact_view_reinvest_10M,experiments/archive/frontier_consolidation/data/density_cleanqwen_overlay_medium_riskhard/cleanqwen_fineweb_compact_view_reinvest_10M.jsonl,15826,0,15826,childes,5613,160,source_example_id,heldout6992:row:childes:5613,childes,5613,160,True,False,False,left down dere. *CHI: you need one left down dere. *CHI: one left down dere Mommy. *CHI: one left down dere. *CHI: we need at least one left down dere. *CHI: put dem down like dat dere dere dere. *CHI: now we all finished. *MOT: now we're all finished. *CHI: now let's count it again. *CHI: how you m
base_compact_view_reinvest_10M,experiments/archive/frontier_consolidation/data/density_cleanqwen_overlay_medium_riskhard/cleanqwen_fineweb_compact_view_reinvest_10M.jsonl,15854,0,15854,childes,6135,160,source_example_id,heldout6992:row:childes:6135,childes,6135,160,True,False,False,"Lego set pieces on the wall] *CHI: watch this. [snapping Lego set pieces on the wall] *MOT: I don't think it's sposta stick on the wall. *CHI: where is it sposta stick? *CHI: oh my head that's where it's sposta. *CHI: on anything. *CHI: hey Betty Martin. [sings ""Tippy Toes""] *CHI: Tippy Toe. *CHI: t"
base_compact_view_reinvest_10M,experiments/archive/frontier_consolidation/data/density_cleanqwen_overlay_medium_riskhard/cleanqwen_fineweb_compact_view_reinvest_10M.jsonl,15855,0,15855,childes,5544,160,source_example_id,heldout6992:row:childes:5544,childes,5544,160,True,False,False,abra dabra. *MOT: what about that word that starts with. *CHI: abra dabra. *MOT: what about the word that rhymes with sees. *MOT: please. *CHI: I please. *MOT: isn't that a magic word? *CHI: uhhuh. *CHI: thank you and please. *URS: hello. %add: on phone Diandra *CHI: he always closes doors. *URS: he
base_compact_view_reinvest_10M,experiments/archive/frontier_consolidation/data/density_cleanqwen_overlay_medium_riskhard/cleanqwen_fineweb_compact_view_reinvest_10M.jsonl,15856,0,15856,childes,16378,160,source_example_id,heldout6992:row:childes:16378,childes,16378,160,True,False,False,*MOT: wasn't there an animal on her chair? *CHI: yep. *MOT: so it wouldn't go in your nose? *MOT: what wouldn't go in your nose? *CHI: the earring! *INV: that's funny. [laughing] *MOT: so did you stay still? *MOT: you did stay still? *CHI: mhm. *MOT: oh yeah. *MOT: she got it in your ear! *MOT: what
base_compact_view_reinvest_10M,experiments/archive/frontier_consolidation/data/density_cleanqwen_overlay_medium_riskhard/cleanqwen_fineweb_compact_view_reinvest_10M.jsonl,15860,0,15860,open_subtitles,52153,160,source_example_id,heldout6992:row:open_subtitles:52153,open_subtitles,52153,160,True,False,False,"is, what are you gonna do? Gonna shake my hand again? Give a little speech? Is this about Kevin? Look, I'm sorry.. Run, Mr. President! To me, to me, to me! Stand behind me and do what I say. Walker, I say again.. we are coming to you, we are on the move. Stenz! No, not that way! They're up there! We"
base_compact_view_reinvest_10M,experiments/archive/frontier_consolidation/data/density_cleanqwen_overlay_medium_riskhard/cleanqwen_fineweb_compact_view_reinvest_10M.jsonl,15875,0,15875,childes,11659,160,source_example_id,heldout6992:row:childes:11659,childes,11659,160,True,False,False,Ma. *MOT: you doing okay? *CHI: I love you! *MOT: I love you too baby! *INV: ah. *CHI: zzz. [CHI kisses her mom over the phone] *MOT: zzz zzz zzz. [MOT kisses her back repeatedly] %int: emphatic *MOT: 'uck! %int: echoes CHI's mock vehemence *CHI: zzz. [giggles] [hangs up the phone] *INV: can I start
base_compact_view_reinvest_10M,experiments/archive/frontier_consolidation/data/density_cleanqwen_overlay_medium_riskhard/cleanqwen_fineweb_compact_view_reinvest_10M.jsonl,15916,0,15916,childes,21975,160,source_example_id,heldout6992:row:childes:21975,childes,21975,160,True,False,False,me try on his hat. *MOT: what are you doing? *CHI: I'm hanging cowboys by my hat. *CHI: by his hat Mommy. *MOT: is that cowboy hanging by his hat? *CHI: yeah [yes]. *MOT: I don't think that's a cowboy. *MOT: I think that's a circus man. *CHI: oh. *MOT: that's a circus horse doing tricks. *MOT: what 
base_compact_view_reinvest_10M,experiments/archive/frontier_consolidation/data/density_cleanqwen_overlay_medium_riskhard/cleanqwen_fineweb_compact_view_reinvest_10M.jsonl,15931,0,15931,open_subtitles,41950,160,source_example_id,heldout6992:row:open_subtitles:41950,open_subtitles,41950,160,True,False,False,"gonna check things out. I'll be right back. No, please come in here and hide! No, please come in here and hide! Don't worry. I got this now. Go on, get in. Stick this rod through the spokes. Keep the door locked. Don't come out until I tell you. Be careful. Stick this rod through the spokes! Okay! O"
base_compact_view_reinvest_10M,experiments/archive/frontier_consolidation/data/density_cleanqwen_overlay_medium_riskhard/cleanqwen_fineweb_compact_view_reinvest_10M.jsonl,15944,0,15944,childes,18044,160,source_example_id,heldout6992:row:childes:18044,childes,18044,160,True,False,False,the magic trick making my stomach hurt. *MOT: [laughing]. *FAT: do you think it is? *CHI: no. *FAT: what do you think the magic trick was? *CHI: I don't know. *FAT: what kinds of things did he do? *MAR: the magic trick was kissing. *CHI: no it wasn't. *MAR: yes it was. *CHI: nuh huh. *FAT: hey I got
base_compact_view_reinvest_10M,experiments/archive/frontier_consolidation/data/density_cleanqwen_overlay_medium_riskhard/cleanqwen_fineweb_compact_view_reinvest_10M.jsonl,15953,0,15953,simple_wiki,61470,160,source_example_id,heldout6992:row:simple_wiki:61470,simple_wiki,61470,160,True,False,True,"Salzburg and loaned to SV Horn. He debuted for SV Horn in Febrauary 2021 when he was in the starting team versus SKU Amstetten. For the 2021/22 season he came back to Salzburg and became part of FC Liefering. = = = Alton, New Hampshire = = = Alton is a town in Belknap County, New Hampshire, United S"
base_compact_view_reinvest_10M,experiments/archive/frontier_consolidation/data/density_cleanqwen_overlay_medium_riskhard/cleanqwen_fineweb_compact_view_reinvest_10M.jsonl,15975,0,15975,childes,8018,160,source_example_id,heldout6992:row:childes:8018,childes,8018,160,True,False,False,start. *MOT: [draws a star] *MOT: how 'bout that? *MOT: how do ya make a star? *MOT: there. *CHI: there. [watches] *MOT: how about that. *MOT: now isn't that a beautiful star. *MOT: that's the north star. *CHI: is it? *MOT: yeah. *CHI: 'n' there's a star. *MOT: there's a star. *CHI: there's a star. 
base_compact_view_reinvest_10M,experiments/archive/frontier_consolidation/data/density_cleanqwen_overlay_medium_riskhard/cleanqwen_fineweb_compact_view_reinvest_10M.jsonl,15988,0,15988,gutenberg,37375,160,source_example_id,heldout6992:row:gutenberg:37375,gutenberg,37375,160,True,False,False,"road that skirted the forest, and it moved in the direction of St Aubyn-le-cauf. It was plainly caused by a numerous body of horsemen, and the same thought flashed in the minds of all of us: Monsieur de Lameray’s hunting expedition was a mere blind, and he was now riding to seize the King. That very"
base_compact_view_reinvest_10M,experiments/archive/frontier_consolidation/data/density_cleanqwen_overlay_medium_riskhard/cleanqwen_fineweb_compact_view_reinvest_10M.jsonl,15993,0,15993,simple_wiki,56941,160,source_example_id,heldout6992:row:simple_wiki:56941,simple_wiki,56941,160,True,False,False,"– 26 September 2019) was a Norwegian historian and professor at the University of Oslo. He was born in Ski, Norway. Career. He finished his secondary education at Valler in 1944. After enrolling in philological studies at the University of Oslo in 1945 he graduated with the cand.philol. degree in hi"
base_compact_view_reinvest_10M,experiments/archive/frontier_consolidation/data/density_cleanqwen_overlay_medium_riskhard/cleanqwen_fineweb_compact_view_reinvest_10M.jsonl,16024,0,16024,childes,13446,160,source_example_id,heldout6992:row:childes:13446,childes,13446,160,True,False,False,could] be some water. *MOT: water. *CHI: hey. *CHI: water. *MOT: xxx water. *CHI: water. *CHI: wait. *CHI: you need the xxx... *MOT: we need some grass. *CHI: yeah. *MOT: put some grass right here. *CHI: yeah there's no space. *MOT: I don't know. *MOT: xxx some space. *CHI: there's some space. *CHI:
base_compact_view_reinvest_10M,experiments/archive/frontier_consolidation/data/density_cleanqwen_overlay_medium_riskhard/cleanqwen_fineweb_compact_view_reinvest_10M.jsonl,16031,0,16031,open_subtitles,51039,160,source_example_id,heldout6992:row:open_subtitles:51039,open_subtitles,51039,160,True,False,False,"to my dad's. I'm gonna have to tell them you were here. For God's sake, say something. The worst trouble imaginable. So, why don't we try and fix it? There's almost no choice, but you're gonna have to follow my lead. No questions, no hesitations. I've done that before, all right, and that's how come"
base_compact_view_reinvest_10M,experiments/archive/frontier_consolidation/data/density_cleanqwen_overlay_medium_riskhard/cleanqwen_fineweb_compact_view_reinvest_10M.jsonl,16037,0,16037,open_subtitles,48590,160,source_example_id,heldout6992:row:open_subtitles:48590,open_subtitles,48590,160,True,False,False,"anything at all, can they? ! What if something bad happens if my guests walk around in the middle of the night? It's dangerous, kora! What are you doing? Oi! - Chop! - Ouch! In this town, the most dangerous person is you, isn't it? (he means Sabako) Oi, stop it! What are you doing to me? ! Shimanto!"
base_compact_view_reinvest_10M,experiments/archive/frontier_consolidation/data/density_cleanqwen_overlay_medium_riskhard/cleanqwen_fineweb_compact_view_reinvest_10M.jsonl,16039,0,16039,childes,18488,160,source_example_id,heldout6992:row:childes:18488,childes,18488,160,True,False,False,they're like vampires. *CHI: they've got teeth. *FAT: you know what they do? *FAT: you know what the... *MAR: what? *MAR: what? *CHI: what? *FAT: they eat up the bacteria. *MAR: yick. *FAT: this is what a cell looks like. *FAT: do you see any pictures of what cells look like? *CHI: they're like litt
base_compact_view_reinvest_10M,experiments/archive/frontier_consolidation/data/density_cleanqwen_overlay_medium_riskhard/cleanqwen_fineweb_compact_view_reinvest_10M.jsonl,16047,0,16047,simple_wiki,58215,160,source_example_id,heldout6992:row:simple_wiki:58215,simple_wiki,58215,160,True,False,True,"bottom of the brain against the skull. Blood would not be able to get to the bottom of the brain because the blood vessels would be getting crushed by the weight of the brain on top of them. Without getting blood (and the oxygen it carries), the neurons in the bottom of the brain would die. CSF is t"
base_compact_view_reinvest_10M,experiments/archive/frontier_consolidation/data/density_cleanqwen_overlay_medium_riskhard/cleanqwen_fineweb_compact_view_reinvest_10M.jsonl,16071,0,16071,childes,15822,160,source_example_id,heldout6992:row:childes:15822,childes,15822,160,True,False,True,pair of space boots on the mat by the front door. *MOT: he's gettin' all ready. *MOT: he's gonna try to go to the moon. *MOT: he packed his teddy bear and some food for the journey. *MOT: and took off up the chimney. *MOT: you think that's going to be enough food for him? *CHI: yep. *MOT: to go to t
base_compact_view_reinvest_10M,experiments/archive/frontier_consolidation/data/density_cleanqwen_overlay_medium_riskhard/cleanqwen_fineweb_compact_view_reinvest_10M.jsonl,16076,0,16076,childes,13237,160,source_example_id,heldout6992:row:childes:13237,childes,13237,160,True,False,False,guess you're right about that. *MOT: I should've figured that out. *CHI: here's the other baby. *CHI: a giraffe. *CHI: a baby giraffe. [Chi tries to place the giraffes next to the cloth.] *CHI: I think I know. *MOT: what about if we did this? *MOT: and put a block there? *MOT: and maybe if we stand 
base_compact_view_reinvest_10M,experiments/archive/frontier_consolidation/data/density_cleanqwen_overlay_medium_riskhard/cleanqwen_fineweb_compact_view_reinvest_10M.jsonl,16101,0,16101,gutenberg,35639,160,source_example_id,heldout6992:row:gutenberg:35639,gutenberg,35639,160,True,False,True,"girls would have believed possible on their first encounter in the lane above Grimbal's Farm. That unpleasant episode was beginning to fade from their memories. Jim, the fox terrier, ran up to them now in friendly fashion if they chanced to meet him in Chagmouth, though Mavis's skirt, beautifully da"
base_compact_view_reinvest_10M,experiments/archive/frontier_consolidation/data/density_cleanqwen_overlay_medium_riskhard/cleanqwen_fineweb_compact_view_reinvest_10M.jsonl,16117,0,16117,childes,17574,160,source_example_id,heldout6992:row:childes:17574,childes,17574,160,True,False,True,that's good. [Chi is finishing the letter] *MOT: um how are you gonna sign it at the bottom? *CHI: huh? *MOT: how're you gonna sign at the bottom? *MOT: xxx today. *CHI: thank you. *MOT: then we're gonna do xxx. *MOT: xxx try it. *MOT: really try it xxx. *CHI: I'm done. *INV1: alright can you read i
base_compact_view_reinvest_10M,experiments/archive/frontier_consolidation/data/density_cleanqwen_overlay_medium_riskhard/cleanqwen_fineweb_compact_view_reinvest_10M.jsonl,16138,0,16138,simple_wiki,55885,160,source_example_id,heldout6992:row:simple_wiki:55885,simple_wiki,55885,160,True,False,True,"the body in the stove, and she said she would kill George and Frank if they confessed. She threw the ashes of Williams body in a pond, and the revolver and axe. On January 16, 1885, Frank confessed that they killed William. Roxana was arrested, and she also confessed. Druse said that she killed her "
base_compact_view_reinvest_10M,experiments/archive/frontier_consolidation/data/density_cleanqwen_overlay_medium_riskhard/cleanqwen_fineweb_compact_view_reinvest_10M.jsonl,16145,0,16145,open_subtitles,49195,160,source_example_id,heldout6992:row:open_subtitles:49195,open_subtitles,49195,160,True,False,False,"came. Say hi to So-hyun. She's a sophomore. - Hi. - Hi. Hi everyone. - Sit here So-hyun. - Okay... Over here. Hey, wait! Yes? You're the girl with the sticker. Ah, yes. So, I'm your senior. Sorry about back then. I'm not good at remembering faces. No, that's okay. Want a drink? Sure! No, wait! She g"
base_compact_view_reinvest_10M,experiments/archive/frontier_consolidation/data/density_cleanqwen_overlay_medium_riskhard/cleanqwen_fineweb_compact_view_reinvest_10M.jsonl,16146,0,16146,bnc_spoken,2672,160,source_example_id,heldout6992:row:bnc_spoken:2672,bnc_spoken,2672,160,True,False,False,"so er some of them no, they don't so some of them take the mickey of them and putting different plates on of a written off car from a scrap yard so you can have like a brand new Sierra smashed up in a scrap yard and you buy it for like a thousand pound and you this Sierra with a brand new Sierra, so"
base_compact_view_reinvest_10M,experiments/archive/frontier_consolidation/data/density_cleanqwen_overlay_medium_riskhard/cleanqwen_fineweb_compact_view_reinvest_10M.jsonl,16166,0,16166,open_subtitles,40536,160,source_example_id,heldout6992:row:open_subtitles:40536,open_subtitles,40536,160,True,False,False,"guys. Cheers. Hon hey. I'm sorry.Do we know each other? I'm a bit sweaty, darling. I know. Oh, just hop in and we'll give you a lift uptown. Oh, no, I think i'm gonna walk up madison. It's such a nice night. For a yak. Get in the car.I got it, john. Yeah, honey. No, no, really. I-I-I need some air. "
base_compact_view_reinvest_10M,experiments/archive/frontier_consolidation/data/density_cleanqwen_overlay_medium_riskhard/cleanqwen_fineweb_compact_view_reinvest_10M.jsonl,16186,0,16186,open_subtitles,42989,160,source_example_id,heldout6992:row:open_subtitles:42989,open_subtitles,42989,160,True,False,True,"Starting tomorrow, I must start chilling the champagne for Lawyer Woo. I hope everything will turn out well for you, Lawyer Byun. Same to you, Ae Ri. Because we are friends, it can turn out all right, and because we are friends, it can turn out all wrong. Why aren't you sleeping? Did you have a bad "
base_compact_view_reinvest_10M,experiments/archive/frontier_consolidation/data/density_cleanqwen_overlay_medium_riskhard/cleanqwen_fineweb_compact_view_reinvest_10M.jsonl,16214,0,16214,childes,8567,160,source_example_id,heldout6992:row:childes:8567,childes,8567,160,True,False,False,*MOT: um. *CHI: pumpkin. *MOT: p is for pumpkin. [card shows bed with a quilt on it] *MOT: q is for... [card shows bed with a quilt on it] *CHI: uh bed. *MOT: quilt. *CHI: quilt. *MOT: see quilt? *MOT: like Mommy's going to put on your bed. *CHI: uh x. *MOT: no that's r. *CHI: r a bunny. *MOT: a rab
base_compact_view_reinvest_10M,experiments/archive/frontier_consolidation/data/density_cleanqwen_overlay_medium_riskhard/cleanqwen_fineweb_compact_view_reinvest_10M.jsonl,16222,0,16222,simple_wiki,53623,160,source_example_id,heldout6992:row:simple_wiki:53623,simple_wiki,53623,160,True,False,False,"on 11 October. Then 4 days later, a fourth earthquake with a magnitude 6.3 hit on 15 October. Both events had a Mercalli intensity was VIII (Severe). The United States Geological Survey explained that these earthquakes happened because of a shallow thrust fault. The fault moved east to west with a d"
base_compact_view_reinvest_10M,experiments/archive/frontier_consolidation/data/density_cleanqwen_overlay_medium_riskhard/cleanqwen_fineweb_compact_view_reinvest_10M.jsonl,16232,0,16232,open_subtitles,42683,160,source_example_id,heldout6992:row:open_subtitles:42683,open_subtitles,42683,160,True,False,False,"at stake, right, mom? And so is yours, the perfect woman, the great lawyer and intellectual, the perfect mother. Hold it. - You're grounded, Colombian. - But why? Didn't I tell you to clip those claws? Yes and I filed them down. Don't you understand when I talk to you? Would you rather do the dishes"
base_compact_view_reinvest_10M,experiments/archive/frontier_consolidation/data/density_cleanqwen_overlay_medium_riskhard/cleanqwen_fineweb_compact_view_reinvest_10M.jsonl,16239,0,16239,simple_wiki,55077,160,source_example_id,heldout6992:row:simple_wiki:55077,simple_wiki,55077,160,True,False,True,"was sentenced to four years in prison on February 2, 2007, and stated his intention to appeal the verdict. On February 20, he received an additional three-year prison sentence. Ravalomanana was forced out of office by a combination of popular protests and military intervention in March 2009. Opposit"
base_compact_view_reinvest_10M,experiments/archive/frontier_consolidation/data/density_cleanqwen_overlay_medium_riskhard/cleanqwen_fineweb_compact_view_reinvest_10M.jsonl,16266,0,16266,childes,11044,160,source_example_id,heldout6992:row:childes:11044,childes,11044,160,True,False,False,you want? *MOT: you still have some in your dish Heather! *BR2: I asked first. *BR1: I'm having half of it. *BR2: I asked first. *MOT: uh guys! *MOT: nobody's gonna 'cause we don't have time. *MOT: we hafta go. *MOT: you guys while I'm in the shower are cleaning off this table. *BR1: what about um h
base_compact_view_reinvest_10M,experiments/archive/frontier_consolidation/data/density_cleanqwen_overlay_medium_riskhard/cleanqwen_fineweb_compact_view_reinvest_10M.jsonl,16286,0,16286,childes,17757,160,source_example_id,heldout6992:row:childes:17757,childes,17757,160,True,False,True,ate through four strawberries but he was still hungry. *CHI: on Friday he ate through five oranges but he was still hungry. *BRO: [counting oranges] *CHI: on Saturday he ate through one peach [piece] of chocolate cake. *CHI: uh one icecream uh cone and pickle and one slice of... *MOT: one. *BRO: yea
