domain,line_idx,ConceptA,ConceptB,ContextType,ContextDiff,TargetDiff,PLL_0,PLL_1,margin,is_correct
agent-properties,1429,make more effort,make less effort,indirect,variable swap,variable swap,-59.753662,-49.148869,-10.604794,0
agent-properties,1430,make more effort,make less effort,indirect,variable swap,variable swap,-44.599041,-55.020805,10.421764,1
agent-properties,1431,make more effort,make less effort,indirect,variable swap,variable swap,-49.284912,-40.584076,-8.700836,0
agent-properties,1432,make more effort,make less effort,indirect,variable swap,variable swap,-56.159431,-49.245026,-6.914406,0
agent-properties,1433,make more effort,make less effort,indirect,variable swap,variable swap,-52.84449,-62.116936,9.272446,1
agent-properties,1434,make more effort,make less effort,indirect,variable swap,variable swap,-62.262833,-49.251495,-13.011337,0
agent-properties,1435,make more effort,make less effort,indirect,variable swap,variable swap,-49.657913,-55.519646,5.861732,1
agent-properties,1436,make more effort,make less effort,indirect,variable swap,variable swap,-33.916359,-31.344751,-2.571608,0
agent-properties,1437,make more effort,make less effort,indirect,variable swap,variable swap,-33.576328,-32.179386,-1.396942,0
agent-properties,1438,make more effort,make less effort,indirect,variable swap,variable swap,-29.280842,-32.089638,2.808796,1
agent-properties,1439,make more effort,make less effort,indirect,variable swap,variable swap,-27.559263,-29.540432,1.981169,1
agent-properties,1440,make more effort,make less effort,indirect,variable swap,variable swap,-29.57876,-33.084076,3.505316,1
agent-properties,1441,make more effort,make less effort,indirect,variable swap,variable swap,-30.220604,-33.521999,3.301395,1
agent-properties,1442,make more effort,make less effort,indirect,variable swap,variable swap,-28.726353,-25.808943,-2.91741,0
agent-properties,1443,make more effort,make less effort,indirect,variable swap,variable swap,-28.072479,-24.784576,-3.287903,0
agent-properties,1444,make more effort,make less effort,indirect,variable swap,variable swap,-33.829609,-37.913506,4.083897,1
agent-properties,1445,make more effort,make less effort,indirect,variable swap,variable swap,-33.769176,-34.612942,0.843765,1
agent-properties,1446,make more effort,make less effort,indirect,variable swap,variable swap,-30.563499,-29.446236,-1.117264,0
agent-properties,1447,make more effort,make less effort,indirect,variable swap,variable swap,-33.822121,-29.420937,-4.401184,0
agent-properties,1448,make more effort,make less effort,indirect,variable swap,variable swap,-40.000809,-35.068726,-4.932083,0
agent-properties,1449,make more effort,make less effort,indirect,variable swap,variable swap,-36.240429,-35.384384,-0.856045,0
agent-properties,1450,make more effort,make less effort,indirect,variable swap,variable swap,-33.575237,-32.473614,-1.101624,0
agent-properties,1451,make more effort,make less effort,indirect,variable swap,variable swap,-33.203491,-36.023376,2.819885,1
agent-properties,1452,make more effort,make less effort,indirect,variable swap,variable swap,-21.925716,-15.751443,-6.174273,0
agent-properties,1453,make more effort,make less effort,indirect,variable swap,variable swap,-20.664768,-15.772425,-4.892344,0
agent-properties,1454,make more effort,make less effort,indirect,variable swap,variable swap,-14.884509,-19.542538,4.658029,1
agent-properties,1455,make more effort,make less effort,indirect,variable swap,variable swap,-14.691065,-20.982372,6.291307,1
agent-properties,1456,make more effort,make less effort,indirect,variable swap,variable swap,-38.627087,-25.641523,-12.985563,0
agent-properties,1457,make more effort,make less effort,indirect,variable swap,variable swap,-32.777451,-34.372543,1.595093,1
agent-properties,1458,make more effort,make less effort,indirect,variable swap,variable swap,-31.930285,-30.197582,-1.732702,0
agent-properties,1459,make more effort,make less effort,indirect,variable swap,variable swap,-23.675407,-36.657982,12.982574,1
agent-properties,1460,make more effort,make less effort,indirect,variable swap,variable swap,-18.190271,-16.005558,-2.184713,0
agent-properties,1461,make more effort,make less effort,indirect,variable swap,variable swap,-19.886221,-16.022739,-3.863482,0
agent-properties,1462,make more effort,make less effort,indirect,variable swap,variable swap,-14.092864,-18.23024,4.137376,1
agent-properties,1463,make more effort,make less effort,indirect,variable swap,variable swap,-14.210273,-16.253679,2.043406,1
agent-properties,1464,make more effort,make less effort,indirect,variable swap,variable swap,-15.904232,-23.092819,7.188587,1
agent-properties,1465,make more effort,make less effort,indirect,variable swap,variable swap,-16.507486,-20.945053,4.437567,1
agent-properties,1466,make more effort,make less effort,indirect,variable swap,variable swap,-20.669317,-16.534061,-4.135256,0
agent-properties,1467,make more effort,make less effort,indirect,variable swap,variable swap,-22.895735,-15.693768,-7.201967,0
agent-properties,1468,make more effort,make less effort,indirect,variable swap,variable swap,-38.17141,-44.607544,6.436134,1
agent-properties,1469,make more effort,make less effort,indirect,variable swap,variable swap,-40.630096,-49.522358,8.892262,1
agent-properties,1470,make more effort,make less effort,indirect,variable swap,variable swap,-47.942871,-39.836159,-8.106712,0
agent-properties,1471,make more effort,make less effort,indirect,variable swap,variable swap,-44.539139,-36.928825,-7.610313,0
agent-properties,1472,make more effort,make less effort,indirect,variable swap,variable swap,-22.380651,-24.921061,2.540409,1
agent-properties,1473,make more effort,make less effort,indirect,variable swap,variable swap,-21.842825,-25.415089,3.572264,1
agent-properties,1474,make more effort,make less effort,indirect,variable swap,variable swap,-25.107731,-21.134993,-3.972738,0
agent-properties,1475,make more effort,make less effort,indirect,variable swap,variable swap,-23.999805,-21.634161,-2.365644,0
agent-properties,1476,make more effort,make less effort,indirect,variable swap,variable swap,-20.065577,-26.332216,6.26664,1
agent-properties,1477,make more effort,make less effort,indirect,variable swap,variable swap,-20.084078,-25.021782,4.937704,1
agent-properties,1478,make more effort,make less effort,indirect,variable swap,variable swap,-18.381315,-13.555558,-4.825757,0
agent-properties,1479,make more effort,make less effort,indirect,variable swap,variable swap,-19.649063,-13.417953,-6.23111,0
agent-properties,1480,make more effort,make less effort,indirect,variable swap,variable swap,-29.264942,-42.056824,12.791882,1
agent-properties,1481,make more effort,make less effort,indirect,variable swap,variable swap,-37.525314,-36.232906,-1.292408,0
agent-properties,1482,make more effort,make less effort,indirect,variable swap,variable swap,-29.427952,-30.535536,1.107584,1
agent-properties,1483,make more effort,make less effort,indirect,variable swap,variable swap,-35.593998,-22.614645,-12.979353,0
agent-properties,1484,make more effort,make less effort,indirect,variable swap,variable swap,-20.330111,-22.743721,2.41361,1
agent-properties,1485,make more effort,make less effort,indirect,variable swap,variable swap,-20.19598,-24.232388,4.036407,1
agent-properties,1486,make more effort,make less effort,indirect,variable swap,variable swap,-17.165567,-13.182228,-3.983339,0
agent-properties,1487,make more effort,make less effort,indirect,variable swap,variable swap,-15.310421,-13.282437,-2.027984,0
agent-properties,1488,make more effort,make less effort,indirect,variable swap,variable swap,-28.357943,-21.165331,-7.192612,0
agent-properties,1489,make more effort,make less effort,indirect,variable swap,variable swap,-26.195179,-21.783514,-4.411665,0
agent-properties,1490,make more effort,make less effort,indirect,variable swap,variable swap,-15.203929,-19.391773,4.187844,1
agent-properties,1491,make more effort,make less effort,indirect,variable swap,variable swap,-14.386436,-21.49935,7.112913,1
agent-properties,1492,make more effort,make less effort,indirect,variable swap,variable swap,-49.61565,-42.344681,-7.270969,0
agent-properties,1493,make more effort,make less effort,indirect,variable swap,variable swap,-53.091778,-45.125736,-7.966042,0
agent-properties,1494,make more effort,make less effort,indirect,variable swap,variable swap,-38.616142,-46.394733,7.778591,1
agent-properties,1495,make more effort,make less effort,indirect,variable swap,variable swap,-35.470226,-43.343643,7.873417,1
agent-properties,1496,make more effort,make less effort,indirect,variable swap,variable swap,-29.893078,-27.174124,-2.718954,0
agent-properties,1497,make more effort,make less effort,indirect,variable swap,variable swap,-30.264915,-26.674076,-3.590839,0
agent-properties,1498,make more effort,make less effort,indirect,variable swap,variable swap,-20.32522,-23.804462,3.479242,1
agent-properties,1499,make more effort,make less effort,indirect,variable swap,variable swap,-20.750067,-23.136364,2.386297,1
agent-properties,1500,make more effort,make less effort,indirect,variable swap,variable swap,-51.454987,-57.571049,6.116062,1
agent-properties,1501,make more effort,make less effort,indirect,variable swap,variable swap,-63.695488,-53.554333,-10.141155,0
agent-properties,1502,make more effort,make less effort,indirect,variable swap,variable swap,-50.303741,-63.81477,13.511028,1
agent-properties,1503,make more effort,make less effort,indirect,variable swap,variable swap,-57.700985,-53.298317,-4.402668,0
agent-properties,1504,make more effort,make less effort,indirect,variable swap,variable swap,-55.577812,-46.751232,-8.82658,0
agent-properties,1505,make more effort,make less effort,indirect,variable swap,variable swap,-49.192406,-61.470055,12.277649,1
agent-properties,1506,make more effort,make less effort,indirect,variable swap,variable swap,-56.656864,-44.517185,-12.139679,0
agent-properties,1507,make more effort,make less effort,indirect,variable swap,variable swap,-40.981178,-50.99049,10.009312,1
agent-properties,1508,make more effort,make less effort,indirect,variable swap,variable swap,-34.304062,-39.882591,5.578529,1
agent-properties,1509,make more effort,make less effort,indirect,variable swap,variable swap,-34.374046,-35.4333,1.059254,1
agent-properties,1510,make more effort,make less effort,indirect,variable swap,variable swap,-31.901886,-33.221947,1.320061,1
agent-properties,1511,make more effort,make less effort,indirect,variable swap,variable swap,-35.987217,-33.116734,-2.870483,0
agent-properties,1512,make more effort,make less effort,indirect,variable swap,variable swap,-37.441303,-33.098183,-4.343121,0
agent-properties,1513,make more effort,make less effort,indirect,variable swap,variable swap,-33.61031,-32.608593,-1.001717,0
agent-properties,1514,make more effort,make less effort,indirect,variable swap,variable swap,-28.168489,-29.46933,1.30084,1
agent-properties,1515,make more effort,make less effort,indirect,variable swap,variable swap,-28.63769,-33.343124,4.705435,1
agent-properties,1516,make more effort,make less effort,indirect,variable swap,variable swap,-43.00425,-42.226505,-0.777744,0
agent-properties,1517,make more effort,make less effort,indirect,variable swap,variable swap,-53.361805,-46.977619,-6.384186,0
agent-properties,1518,make more effort,make less effort,indirect,variable swap,variable swap,-45.80724,-51.162209,5.354969,1
agent-properties,1519,make more effort,make less effort,indirect,variable swap,variable swap,-40.229221,-39.287971,-0.94125,0
agent-properties,1520,make more effort,make less effort,indirect,variable swap,variable swap,-39.565369,-40.232071,0.666702,1
agent-properties,1521,make more effort,make less effort,indirect,variable swap,variable swap,-43.368114,-50.97448,7.606365,1
agent-properties,1522,make more effort,make less effort,indirect,variable swap,variable swap,-47.496414,-39.284828,-8.211586,0
agent-properties,1523,make more effort,make less effort,indirect,variable swap,variable swap,-36.488571,-35.823498,-0.665073,0
agent-properties,1524,make more effort,make less effort,indirect,variable swap,variable swap,-34.266933,-34.302311,0.035378,1
agent-properties,1525,make more effort,make less effort,indirect,variable swap,variable swap,-31.323826,-34.334255,3.010429,1
agent-properties,1526,make more effort,make less effort,indirect,variable swap,variable swap,-29.883766,-26.967215,-2.916552,0
agent-properties,1527,make more effort,make less effort,indirect,variable swap,variable swap,-30.474155,-30.14426,-0.329895,0
agent-properties,1528,make more effort,make less effort,indirect,variable swap,variable swap,-36.245968,-36.488838,0.24287,1
agent-properties,1529,make more effort,make less effort,indirect,variable swap,variable swap,-35.52763,-32.198822,-3.328808,0
agent-properties,1530,make more effort,make less effort,indirect,variable swap,variable swap,-29.345568,-31.233498,1.88793,1
agent-properties,1531,make more effort,make less effort,indirect,variable swap,variable swap,-34.039013,-34.307552,0.268539,1
agent-properties,1532,make more effort,make less effort,indirect,variable swap,variable swap,-33.503963,-36.678406,3.174442,1
agent-properties,1533,make more effort,make less effort,indirect,variable swap,variable swap,-35.717308,-34.533539,-1.183769,0
agent-properties,1534,make more effort,make less effort,indirect,variable swap,variable swap,-30.279041,-31.457346,1.178305,1
agent-properties,1535,make more effort,make less effort,indirect,variable swap,variable swap,-32.453014,-29.05703,-3.395985,0
agent-properties,1536,make more effort,make less effort,indirect,variable swap,variable swap,-36.193501,-34.183109,-2.010391,0
agent-properties,1537,make more effort,make less effort,indirect,variable swap,variable swap,-34.951965,-35.286285,0.33432,1
agent-properties,1538,make more effort,make less effort,indirect,variable swap,variable swap,-33.99757,-33.588585,-0.408985,0
agent-properties,1539,make more effort,make less effort,indirect,variable swap,variable swap,-31.737612,-34.827347,3.089735,1
agent-properties,1540,make more effort,make less effort,indirect,variable swap,variable swap,-16.576265,-15.733551,-0.842714,0
agent-properties,1541,make more effort,make less effort,indirect,variable swap,variable swap,-16.956795,-15.731477,-1.225318,0
agent-properties,1542,make more effort,make less effort,indirect,variable swap,variable swap,-14.101347,-15.340347,1.239,1
agent-properties,1543,make more effort,make less effort,indirect,variable swap,variable swap,-14.03629,-14.880359,0.844069,1
agent-properties,1544,make more effort,make less effort,indirect,variable swap,variable swap,-30.567478,-24.070736,-6.496742,0
agent-properties,1545,make more effort,make less effort,indirect,variable swap,variable swap,-27.904045,-23.515942,-4.388103,0
agent-properties,1546,make more effort,make less effort,indirect,variable swap,variable swap,-21.70118,-25.861422,4.160242,1
agent-properties,1547,make more effort,make less effort,indirect,variable swap,variable swap,-22.134157,-28.490786,6.356628,1
agent-properties,1548,make more effort,make less effort,indirect,variable swap,variable swap,-17.696678,-17.240284,-0.456394,0
agent-properties,1549,make more effort,make less effort,indirect,variable swap,variable swap,-18.007877,-16.788927,-1.21895,0
agent-properties,1550,make more effort,make less effort,indirect,variable swap,variable swap,-15.338705,-16.707748,1.369043,1
agent-properties,1551,make more effort,make less effort,indirect,variable swap,variable swap,-15.830407,-16.261814,0.431407,1
agent-properties,1552,make more effort,make less effort,indirect,variable swap,variable swap,-15.655677,-16.136982,0.481305,1
agent-properties,1553,make more effort,make less effort,indirect,variable swap,variable swap,-15.283957,-16.411028,1.12707,1
agent-properties,1554,make more effort,make less effort,indirect,variable swap,variable swap,-16.140329,-14.988485,-1.151844,0
agent-properties,1555,make more effort,make less effort,indirect,variable swap,variable swap,-15.760213,-15.316248,-0.443965,0
agent-properties,1556,make more effort,make less effort,indirect,variable swap,variable swap,-26.602381,-33.262798,6.660418,1
agent-properties,1557,make more effort,make less effort,indirect,variable swap,variable swap,-27.766956,-37.822605,10.055649,1
agent-properties,1558,make more effort,make less effort,indirect,variable swap,variable swap,-37.465595,-26.9965,-10.469095,0
agent-properties,1559,make more effort,make less effort,indirect,variable swap,variable swap,-32.307613,-25.916506,-6.391108,0
agent-properties,1560,make more effort,make less effort,indirect,variable swap,variable swap,-21.328608,-22.661869,1.333261,1
agent-properties,1561,make more effort,make less effort,indirect,variable swap,variable swap,-21.641281,-24.232241,2.59096,1
agent-properties,1562,make more effort,make less effort,indirect,variable swap,variable swap,-23.741158,-20.663708,-3.07745,0
agent-properties,1563,make more effort,make less effort,indirect,variable swap,variable swap,-21.464796,-20.350039,-1.114758,0
agent-properties,1564,make more effort,make less effort,indirect,variable swap,variable swap,-19.69706,-20.591301,0.894241,1
agent-properties,1565,make more effort,make less effort,indirect,variable swap,variable swap,-19.674501,-20.852238,1.177736,1
agent-properties,1566,make more effort,make less effort,indirect,variable swap,variable swap,-14.282309,-13.014244,-1.268064,0
agent-properties,1567,make more effort,make less effort,indirect,variable swap,variable swap,-13.831227,-12.985128,-0.846099,0
agent-properties,1568,make more effort,make less effort,indirect,variable swap,variable swap,-27.548986,-34.259014,6.710028,1
agent-properties,1569,make more effort,make less effort,indirect,variable swap,variable swap,-27.145788,-31.433506,4.287718,1
agent-properties,1570,make more effort,make less effort,indirect,variable swap,variable swap,-25.343636,-20.925524,-4.418112,0
agent-properties,1571,make more effort,make less effort,indirect,variable swap,variable swap,-28.016439,-21.283539,-6.732901,0
agent-properties,1572,make more effort,make less effort,indirect,variable swap,variable swap,-21.450033,-21.857269,0.407236,1
agent-properties,1573,make more effort,make less effort,indirect,variable swap,variable swap,-20.998512,-22.258318,1.259806,1
agent-properties,1574,make more effort,make less effort,indirect,variable swap,variable swap,-15.780922,-14.461696,-1.319226,0
agent-properties,1575,make more effort,make less effort,indirect,variable swap,variable swap,-15.310399,-14.923849,-0.38655,0
agent-properties,1576,make more effort,make less effort,indirect,variable swap,variable swap,-20.898302,-20.393448,-0.504854,0
agent-properties,1577,make more effort,make less effort,indirect,variable swap,variable swap,-21.126888,-20.036512,-1.090376,0
agent-properties,1578,make more effort,make less effort,indirect,variable swap,variable swap,-13.653636,-14.824704,1.171068,1
agent-properties,1579,make more effort,make less effort,indirect,variable swap,variable swap,-13.970915,-14.468329,0.497415,1
agent-properties,1580,make more effort,make less effort,indirect,variable swap,variable swap,-36.879147,-30.492777,-6.38637,0
agent-properties,1581,make more effort,make less effort,indirect,variable swap,variable swap,-41.908333,-31.553186,-10.355146,0
agent-properties,1582,make more effort,make less effort,indirect,variable swap,variable swap,-25.381819,-36.042534,10.660715,1
agent-properties,1583,make more effort,make less effort,indirect,variable swap,variable swap,-24.439362,-30.582081,6.142719,1
agent-properties,1584,make more effort,make less effort,indirect,variable swap,variable swap,-27.21418,-25.989527,-1.224653,0
agent-properties,1585,make more effort,make less effort,indirect,variable swap,variable swap,-29.133566,-26.218409,-2.915157,0
agent-properties,1586,make more effort,make less effort,indirect,variable swap,variable swap,-20.002544,-22.846069,2.843525,1
agent-properties,1587,make more effort,make less effort,indirect,variable swap,variable swap,-19.767239,-20.843262,1.076023,1
agent-properties,1588,make more effort,make less effort,indirect,variable swap,variable swap,-40.023197,-40.464706,0.441509,1
agent-properties,1589,make more effort,make less effort,indirect,variable swap,variable swap,-51.506344,-43.394806,-8.111538,0
agent-properties,1590,make more effort,make less effort,indirect,variable swap,variable swap,-39.193192,-48.336834,9.143642,1
agent-properties,1591,make more effort,make less effort,indirect,variable swap,variable swap,-36.810654,-36.392853,-0.417801,0
agent-properties,1592,make more effort,make less effort,indirect,variable swap,variable swap,-43.12661,-43.119461,-0.007149,0
agent-properties,1593,make more effort,make less effort,indirect,variable swap,variable swap,-47.671673,-53.960434,6.288761,1
agent-properties,1594,make more effort,make less effort,indirect,variable swap,variable swap,-52.626926,-46.779957,-5.84697,0
agent-properties,1595,make more effort,make less effort,indirect,variable swap,variable swap,-40.115715,-42.322922,2.207207,1
agent-properties,1596,make more effort,make less effort,indirect,variable swap,variable swap,-33.124554,-35.590763,2.466209,1
agent-properties,1597,make more effort,make less effort,indirect,variable swap,variable swap,-34.652611,-33.472023,-1.180588,0
agent-properties,1598,make more effort,make less effort,indirect,variable swap,variable swap,-32.238823,-32.960239,0.721416,1
agent-properties,1599,make more effort,make less effort,indirect,variable swap,variable swap,-33.929398,-30.777096,-3.152302,0
agent-properties,1600,make more effort,make less effort,indirect,variable swap,variable swap,-35.959328,-32.562065,-3.397263,0
agent-properties,1601,make more effort,make less effort,indirect,variable swap,variable swap,-33.344074,-34.962738,1.618664,1
agent-properties,1602,make more effort,make less effort,indirect,variable swap,variable swap,-30.636154,-28.987625,-1.648529,0
agent-properties,1603,make more effort,make less effort,indirect,variable swap,variable swap,-28.064037,-31.698168,3.63413,1
agent-properties,1604,make more effort,make less effort,indirect,variable swap,variable swap,-41.972935,-40.831081,-1.141853,0
agent-properties,1605,make more effort,make less effort,indirect,variable swap,variable swap,-40.367577,-42.018978,1.651402,1
agent-properties,1606,make more effort,make less effort,indirect,variable swap,variable swap,-37.75433,-36.137192,-1.617138,0
agent-properties,1607,make more effort,make less effort,indirect,variable swap,variable swap,-35.768036,-36.659672,0.891636,1
agent-properties,1608,make more effort,make less effort,indirect,variable swap,variable swap,-39.191284,-40.969421,1.778137,1
agent-properties,1609,make more effort,make less effort,indirect,variable swap,variable swap,-43.324177,-40.899937,-2.42424,0
agent-properties,1610,make more effort,make less effort,indirect,variable swap,variable swap,-39.158535,-41.2355,2.076965,1
agent-properties,1611,make more effort,make less effort,indirect,variable swap,variable swap,-40.204052,-39.679394,-0.524658,0
agent-properties,1612,make more effort,make less effort,indirect,variable swap,variable swap,-30.874846,-30.78466,-0.090185,0
agent-properties,1613,make more effort,make less effort,indirect,variable swap,variable swap,-31.078447,-29.849848,-1.2286,0
agent-properties,1614,make more effort,make less effort,indirect,variable swap,variable swap,-25.780209,-26.53565,0.755442,1
agent-properties,1615,make more effort,make less effort,indirect,variable swap,variable swap,-25.472168,-26.112795,0.640627,1
agent-properties,1616,make more effort,make less effort,indirect,variable swap,variable swap,-29.852686,-31.516298,1.663612,1
agent-properties,1617,make more effort,make less effort,indirect,variable swap,variable swap,-31.028008,-31.259565,0.231558,1
agent-properties,1618,make more effort,make less effort,indirect,variable swap,variable swap,-27.987177,-27.907312,-0.079865,0
agent-properties,1619,make more effort,make less effort,indirect,variable swap,variable swap,-31.28471,-29.458338,-1.826372,0
agent-properties,1620,make more effort,make less effort,indirect,variable swap,variable swap,-34.805206,-33.913437,-0.891769,0
agent-properties,1621,make more effort,make less effort,indirect,variable swap,variable swap,-33.12944,-32.859882,-0.269558,0
agent-properties,1622,make more effort,make less effort,indirect,variable swap,variable swap,-27.363129,-28.550465,1.187336,1
agent-properties,1623,make more effort,make less effort,indirect,variable swap,variable swap,-29.653051,-30.393757,0.740705,1
agent-properties,1624,make more effort,make less effort,indirect,variable swap,variable swap,-33.967842,-34.786972,0.81913,1
agent-properties,1625,make more effort,make less effort,indirect,variable swap,variable swap,-32.103642,-33.348225,1.244583,1
agent-properties,1626,make more effort,make less effort,indirect,variable swap,variable swap,-31.174032,-29.50721,-1.666822,0
agent-properties,1627,make more effort,make less effort,indirect,variable swap,variable swap,-30.642706,-32.166389,1.523684,1
agent-properties,1628,make more effort,make less effort,indirect,variable swap,variable swap,-17.105991,-16.470894,-0.635098,0
agent-properties,1629,make more effort,make less effort,indirect,variable swap,variable swap,-16.413956,-16.046734,-0.367222,0
agent-properties,1630,make more effort,make less effort,indirect,variable swap,variable swap,-14.691914,-14.672694,-0.019219,0
agent-properties,1631,make more effort,make less effort,indirect,variable swap,variable swap,-14.540311,-15.49714,0.956829,1
agent-properties,1632,make more effort,make less effort,indirect,variable swap,variable swap,-24.025133,-22.870424,-1.154709,0
agent-properties,1633,make more effort,make less effort,indirect,variable swap,variable swap,-26.309572,-24.734009,-1.575563,0
agent-properties,1634,make more effort,make less effort,indirect,variable swap,variable swap,-22.612461,-24.164825,1.552364,1
agent-properties,1635,make more effort,make less effort,indirect,variable swap,variable swap,-20.597715,-21.653521,1.055805,1
agent-properties,1636,make more effort,make less effort,indirect,variable swap,variable swap,-18.176935,-17.833015,-0.34392,0
agent-properties,1637,make more effort,make less effort,indirect,variable swap,variable swap,-18.661938,-18.173052,-0.488886,0
agent-properties,1638,make more effort,make less effort,indirect,variable swap,variable swap,-16.998072,-17.27047,0.272398,1
agent-properties,1639,make more effort,make less effort,indirect,variable swap,variable swap,-16.650368,-17.218033,0.567665,1
agent-properties,1640,make more effort,make less effort,indirect,variable swap,variable swap,-16.325109,-16.653976,0.328867,1
agent-properties,1641,make more effort,make less effort,indirect,variable swap,variable swap,-16.845465,-17.109455,0.26399,1
agent-properties,1642,make more effort,make less effort,indirect,variable swap,variable swap,-16.638426,-16.703947,0.065521,1
agent-properties,1643,make more effort,make less effort,indirect,variable swap,variable swap,-16.363049,-15.853703,-0.509345,0
agent-properties,1644,make more effort,make less effort,indirect,variable swap,variable swap,-24.541479,-28.901299,4.359819,1
agent-properties,1645,make more effort,make less effort,indirect,variable swap,variable swap,-26.041386,-26.429991,0.388605,1
agent-properties,1646,make more effort,make less effort,indirect,variable swap,variable swap,-25.305042,-24.879812,-0.42523,0
agent-properties,1647,make more effort,make less effort,indirect,variable swap,variable swap,-27.067829,-23.304966,-3.762863,0
agent-properties,1648,make more effort,make less effort,indirect,variable swap,variable swap,-21.550152,-21.597147,0.046995,1
agent-properties,1649,make more effort,make less effort,indirect,variable swap,variable swap,-22.510351,-22.738295,0.227943,1
agent-properties,1650,make more effort,make less effort,indirect,variable swap,variable swap,-22.33165,-22.36554,0.03389,1
agent-properties,1651,make more effort,make less effort,indirect,variable swap,variable swap,-21.487183,-21.324619,-0.162563,0
agent-properties,1652,make more effort,make less effort,indirect,variable swap,variable swap,-20.624327,-21.221472,0.597145,1
agent-properties,1653,make more effort,make less effort,indirect,variable swap,variable swap,-20.213268,-20.621817,0.408548,1
agent-properties,1654,make more effort,make less effort,indirect,variable swap,variable swap,-13.858714,-13.595265,-0.263449,0
agent-properties,1655,make more effort,make less effort,indirect,variable swap,variable swap,-14.593204,-13.869082,-0.724121,0
agent-properties,1656,make more effort,make less effort,indirect,variable swap,variable swap,-26.175451,-27.306311,1.130859,1
agent-properties,1657,make more effort,make less effort,indirect,variable swap,variable swap,-28.100721,-29.558147,1.457426,1
agent-properties,1658,make more effort,make less effort,indirect,variable swap,variable swap,-23.446814,-21.817129,-1.629684,0
agent-properties,1659,make more effort,make less effort,indirect,variable swap,variable swap,-21.061241,-19.728745,-1.332497,0
agent-properties,1660,make more effort,make less effort,indirect,variable swap,variable swap,-22.185762,-22.419508,0.233746,1
agent-properties,1661,make more effort,make less effort,indirect,variable swap,variable swap,-22.430193,-22.969002,0.538809,1
agent-properties,1662,make more effort,make less effort,indirect,variable swap,variable swap,-16.54776,-16.171179,-0.376581,0
agent-properties,1663,make more effort,make less effort,indirect,variable swap,variable swap,-16.270094,-15.820882,-0.449212,0
agent-properties,1664,make more effort,make less effort,indirect,variable swap,variable swap,-21.517807,-21.151693,-0.366114,0
agent-properties,1665,make more effort,make less effort,indirect,variable swap,variable swap,-21.951704,-21.716805,-0.2349,0
agent-properties,1666,make more effort,make less effort,indirect,variable swap,variable swap,-15.22656,-15.441725,0.215165,1
agent-properties,1667,make more effort,make less effort,indirect,variable swap,variable swap,-14.787369,-15.25477,0.467402,1
agent-properties,1668,make more effort,make less effort,indirect,variable swap,variable swap,-32.517487,-28.608965,-3.908522,0
agent-properties,1669,make more effort,make less effort,indirect,variable swap,variable swap,-30.406876,-30.024031,-0.382845,0
agent-properties,1670,make more effort,make less effort,indirect,variable swap,variable swap,-23.86915,-24.375034,0.505884,1
agent-properties,1671,make more effort,make less effort,indirect,variable swap,variable swap,-22.325315,-26.370396,4.04508,1
agent-properties,1672,make more effort,make less effort,indirect,variable swap,variable swap,-26.712406,-26.685661,-0.026745,0
agent-properties,1673,make more effort,make less effort,indirect,variable swap,variable swap,-27.910139,-27.697359,-0.21278,0
agent-properties,1674,make more effort,make less effort,indirect,variable swap,variable swap,-21.417049,-21.571812,0.154762,1
agent-properties,1675,make more effort,make less effort,indirect,variable swap,variable swap,-20.484537,-20.577877,0.09334,1
agent-properties,1676,make more effort,make less effort,indirect,variable swap,variable swap,-39.926071,-38.589394,-1.336678,0
agent-properties,1677,make more effort,make less effort,indirect,variable swap,variable swap,-40.762039,-42.897358,2.135319,1
agent-properties,1678,make more effort,make less effort,indirect,variable swap,variable swap,-40.214962,-38.787743,-1.427219,0
agent-properties,1679,make more effort,make less effort,indirect,variable swap,variable swap,-38.27338,-38.599842,0.326462,1
agent-properties,1680,make more effort,make less effort,indirect,variable swap,variable swap,-39.08588,-39.768562,0.682682,1
agent-properties,1681,make more effort,make less effort,indirect,variable swap,variable swap,-41.282635,-39.88018,-1.402454,0
agent-properties,1682,make more effort,make less effort,indirect,variable swap,variable swap,-35.332222,-36.904221,1.571999,1
agent-properties,1683,make more effort,make less effort,indirect,variable swap,variable swap,-34.455944,-33.79052,-0.665424,0
agent-properties,1684,make more effort,make less effort,indirect,variable swap,variable swap,-34.240303,-33.906879,-0.333424,0
agent-properties,1685,make more effort,make less effort,indirect,variable swap,variable swap,-33.711056,-31.967817,-1.743238,0
agent-properties,1686,make more effort,make less effort,indirect,variable swap,variable swap,-29.58153,-31.416267,1.834738,1
agent-properties,1687,make more effort,make less effort,indirect,variable swap,variable swap,-31.653006,-30.479715,-1.17329,0
agent-properties,1688,make more effort,make less effort,indirect,variable swap,variable swap,-32.891731,-33.998993,1.107262,1
agent-properties,1689,make more effort,make less effort,indirect,variable swap,variable swap,-32.2136,-32.829559,0.615959,1
agent-properties,1690,make more effort,make less effort,indirect,variable swap,variable swap,-28.228485,-26.95005,-1.278435,0
agent-properties,1691,make more effort,make less effort,indirect,variable swap,variable swap,-29.502769,-28.671963,-0.830807,0
agent-properties,1692,make more effort,make less effort,indirect,variable swap,variable swap,-39.691051,-46.751022,7.059971,1
agent-properties,1693,make more effort,make less effort,indirect,variable swap,variable swap,-42.436417,-37.235287,-5.20113,0
